analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,portfolio,program_layers,timeliness_applied,resistance_guided,implementation_intensity,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,prospective_policy,policy_start_time,simulation_phase,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
program_portfolio_factorial,timeliness_infant_exposure_targeted_pep,symptom_protective,country_timeline,timeliness_infant_exposure_targeted_pep,2027-01-01,2051-01-01,2027,2051,5314657.276746109,29526792.995832793,191893.89333675764,174217.41470870722,579407.3005283353,1202946.1377067154,698395.4625728683,2075559.0149882908,10962942.958455836,144397.94454486377,537.0261047798127,521.8810068700709,522.9655252837902,53445.10653463159,29328813.268689618,0.9932949126181392,0.003,0.9997085112358549,72788265.88263968,682825.4066048169,6600215.376247232,6165395.2874986,13448436.070350647,24.000492823261258,1690.1869608917327,10.984483023209169,1063.0696836014677,3535.5267823191566,759.3953176658498,471.97644354592603,643.0476329643316,3396.5281010319927,44.7372277896966,0.3074070794228888,3.1845029831179867,1.6202465973129014,16.55830983481588,18173.549153452062,353108.50170069793,234767.46480582014,234767.46480582014,36241.67473459424,2790.0,6456.0,3,7.972602739726028,0.8286642474220263,0.17999439619115368,5.555728518003428,0.7099810413202591,0.5350861837724753,0.001409005159220896,0.00884334020796426,0.010420598964866029,0.6893080969882079,0.18753998981607456,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,timeliness_infant_exposure_targeted_pep,maternal_immunization;targeted_pep_high_risk,True,False,5,Routine timeliness plus infant-exposure reduction and targeted high-risk PEP.,6.999594011212859,1.569302877511581,0.5693028775115809,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.5778721326703534,0.3046334400826528,0.18724306831866344,0.308596332973459,0.19978941747852808,0.38953846746155885,0.18753998981607456,0.36261439822012964,0.1695147060323171,0.6267979465053484,0.6322290168670018,0.6320142461019163
program_portfolio_factorial,routine_timeliness_resistance_guided,symptom_protective,country_timeline,routine_timeliness_resistance_guided,2027-01-01,2051-01-01,2027,2051,5130522.93920942,27084823.829384804,180385.1497661132,175525.58506318775,523576.48729499686,1043491.907809866,648227.2471387484,1867244.7400118024,9783386.523520505,131479.35383445877,746.3122115201153,732.6602375339359,733.584230013033,60353.39890570903,20698636.414762687,0.7642152869499698,0.003,0.9987908462544581,72788265.87679215,682825.4069194974,6600215.37499846,6165395.291183901,13448436.07310186,24.000492823261258,1550.402581296736,10.32569396008261,1071.052101209758,3194.84875472402,658.735120488114,438.07270654956994,578.5079110317773,3031.0790970564017,40.73480283580817,0.4272076445772267,4.470671820299421,2.2727833763666787,18.698630113366175,7401.853751890867,660413.1111180144,874113.649072493,874113.649072493,14760.769832157916,3480.0,7146.0,6,3.4027397260273973,0.8184709416500527,0.18942426842161053,5.279154610613318,0.5650461220441476,0.4098971856023968,0.000697017095244009,0.008362074957000067,0.009793614966519672,0.546193415025384,0.2547332774217137,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,routine_timeliness_resistance_guided,resistance_guided_treatment,True,True,3,Routine timeliness plus resistance-guided management.,6.999594011212859,1.4751846955039924,0.47518469550399245,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.5747024428734749,0.3968064275773555,0.24562627243335122,0.3779893266549863,0.2858879719901628,0.44415352938759933,0.2547332774217137,0.40084129183801154,0.4138899180760339,0.48135621823888686,0.48369231239834154,0.4838119667972336
program_portfolio_factorial,infant_exposure_resistance_guided,symptom_protective,country_timeline,infant_exposure_resistance_guided,2027-01-01,2051-01-01,2027,2051,5065646.601164952,26713220.310130313,195661.16781264654,224506.61032321848,510778.72865788045,1187134.804941845,679974.3663971474,2091615.7816622108,9887284.489497846,151933.9345223406,544.9658230200495,531.0048204459778,532.358106132506,66577.94779424439,20569175.981264435,0.7699998630814306,0.003,0.9987323714606833,72788265.87405431,682825.406911532,6600215.375336893,6165395.2913000705,13448436.073548496,24.000492823261258,1529.1310730328262,11.200131171558798,1369.9329168360587,3116.7571974861244,749.4139464581174,459.5274456313558,648.0223243165594,3063.268661595038,47.072020709981196,0.3119519713633509,3.240176231248964,1.6493465976365502,20.627113667867903,7077.341098340006,697908.2136639965,863171.2344551256,863171.2344551256,14113.627001297093,3480.0,7146.0,6,3.4027397260273973,0.818177974093171,0.18963069754805764,5.273407802270898,0.6513436673822457,0.4943532153033001,0.0012532814908935287,0.016714900680847213,0.022777904817572015,0.6105975803929329,0.2649583295999335,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,False,True,5,Infant-exposure reduction plus resistance-guided management.,6.999594011212859,1.6001115427004726,0.6001115427004726,0.25,calibrated_country_scenario_analysis,,,,True,False,True,0.0,prospective_policy,0.45602167971781016,0.3137732275825126,0.2086805982115837,0.30324755354643784,0.2783042189602889,0.35767906665536864,0.2649583295999335,0.3501011990394216,0.4175557665775059,0.6212803019717735,0.6257994403072846,0.6254051375133762
program_portfolio_factorial,timeliness_infant_exposure_resistance_guided,symptom_protective,country_timeline,timeliness_infant_exposure_resistance_guided,2027-01-01,2051-01-01,2027,2051,4520771.099168165,25322721.548120856,157089.99056626603,130895.43036852975,432607.24201209383,974533.6613801571,623799.4785549723,1729228.570303659,9217741.820353338,116177.13312012615,393.35812010458636,380.62608553960587,381.4662524298556,40038.1631651267,19787518.743631944,0.7814135896108028,0.003,0.9984804044045472,72788265.87577778,682825.4068543407,6600215.37458078,6165395.28922224,13448436.070657361,24.000492823261258,1449.535470547084,8.992221193958004,798.720173460056,2639.757021365429,615.2031885297349,421.56439305495996,535.7478784909307,2855.8316173692597,35.993884016926785,0.22516795702065062,2.322569490849911,1.1818549552376,12.4045839530766,6713.0908406629815,584558.2962033004,748543.1622845589,748543.1622845589,13387.239478313033,3840.0,7086.0,5,4.006849315068493,0.8290417963573209,0.17852627295914175,5.6014164381780605,0.7008417409205169,0.5325186643235568,0.0011625655008831739,0.008138161439698803,0.009519941014573737,0.682021072965361,0.30321932999040535,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,timeliness_infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,True,True,6,Routine timeliness plus infant-exposure reduction and resistance-guided management.,6.999594011212859,1.2846775369475851,0.28467753694758513,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.6828410698376519,0.4366679451422011,0.27405406056477843,0.42396483742392777,0.3271756881752098,0.5088457044594588,0.30321932999040535,0.4782173813370947,0.4396894558894495,0.7266388786779404,0.7317717490343232,0.7315804968006212
program_portfolio_factorial,timeliness_infant_exposure_targeted_pep_resistance_guided,symptom_protective,country_timeline,timeliness_infant_exposure_targeted_pep_resistance_guided,2027-01-01,2051-01-01,2027,2051,4023379.6457816996,22645385.77304802,136747.99597173458,107876.85190553739,356168.2408183376,838640.2102865912,579044.4569474917,1525561.5191396202,8183366.972360867,100141.49815008091,325.0090537266211,313.7812114869885,314.49182569389677,33186.94959151126,21707117.13630379,0.9585668954308151,0.003,0.998991862151431,72788265.87765306,682825.4067845383,6600215.374811331,6165395.289480761,13448436.07107663,24.000492823261258,1296.2781215688726,7.827794903698325,658.2614659085866,2173.3284218977738,529.4164294426305,391.3188988232876,472.647954930243,2535.3626290412935,31.02573951326484,0.18604325396789867,1.9146839808494165,0.9743554513641003,10.281947766778515,10722.25648928218,511981.0812114182,905607.9327453683,905607.9327453683,21382.313867130473,3870.0,6786.0,6,2.991780821917808,0.8292870578105189,0.177668849897458,5.628448659273432,0.6955778813262896,0.5297779242488889,0.0010724147116256617,0.007644412804549774,0.008929026208416539,0.6779320276016977,0.3768889713696253,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,timeliness_infant_exposure_targeted_pep_resistance_guided,maternal_immunization;targeted_pep_high_risk;resistance_guided_treatment,True,True,7,"Routine timeliness plus infant-exposure reduction, targeted PEP, and resistance-guided management.",6.999594011212859,1.118321275656666,0.11832127565666606,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.7386149627736114,0.5152215550173489,0.3261376664705551,0.4918097625792325,0.40267710260327505,0.5766384859280302,0.3768889713696253,0.5457843801643298,0.38533341288037637,0.7741375229703953,0.7788775159124286,0.7787071881842448
program_portfolio_factorial,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,12692338.991938712,60705907.59780383,820052.4789740348,597317.052602646,1244630.3451175,2006572.1061963076,1060231.38026168,3664120.5390606336,16233462.059191426,572312.998727048,2432.573361802409,2368.206808058191,2371.03398080157,203794.46592336104,60599601.37212447,0.9982488322819638,0.827,0.9992564865959855,111945140.22011943,732023.697854413,7080702.081370931,6776138.555458708,14588864.334684052,24.000492823261258,2259.464656473794,30.52222865971256,3399.848877366422,7084.269674113719,1180.750910729345,651.9258725056533,1046.473191352429,4636.2783829529235,163.4526495091547,0.9054001089460729,13.479516820532325,6.77167541363304,58.203719790686286,51361.95881560768,751679.0099213416,357121.6104408794,357121.6104408794,157526.62141351236,1710.0,6990.0,3,7.972602739726027,0.8038904179344325,0.2090791406337179,4.782877894796222,0.4900725445361638,0.37680035146104146,4.570278026262469e-05,0.013839603460503445,0.018937066905101666,0.45725017139029617,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,,False,False,0,Current practice.,7.349919218851434,4.15272981251653,3.1527298125165304,0.25,calibrated_country_scenario_analysis,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
program_portfolio_factorial,routine_timeliness,symptom_protective,country_timeline,routine_timeliness,2027-01-01,2051-01-01,2027,2051,13860666.382194024,68173873.58173701,826904.6299005037,445911.0760467616,1221961.1525170167,2268223.0621038508,1186761.1311525032,3900895.2693031156,18197377.695089657,554231.2485785721,2290.2966736605135,2219.691117793735,2221.7789873874995,164015.22303533563,68033113.12929031,0.9979352727804452,0.827,0.9998361171625617,111945140.16125776,732023.696504883,7080702.078050642,6776138.560253674,14588864.334809199,24.000492823261258,2537.4212169659336,30.777264692188265,2538.0662873963515,6955.239670669659,1334.7172719594641,729.7277742750463,1114.0960779119869,5197.17288436823,158.2884998622276,0.8524449422585706,12.634185372678672,6.345403003546619,46.842764054563084,69296.08823075819,782543.014245928,395265.3492030478,395265.3492030478,212530.41944161942,1680.0,7440.0,3,9.041095890410958,0.8094543705127555,0.20331346385321333,4.9185134178913605,0.5532323311606149,0.4476877869434962,4.244567522550085e-05,0.008317969782164142,0.008296447630840571,0.5365754680723849,-0.12301876834476899,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,routine_timeliness,,True,False,1,Routine timeliness improvement only.,7.349919218851434,4.187428973810927,3.1874289738109267,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,,,,0.25347673550616756,-0.13039698653218768,-0.11934163923689356,-0.06461979831678333,-0.12097946998226772,0.03159416296448592,-0.12301876834476899,-0.008355746860300384,-0.12266601741352745,0.05848813868309244,0.06271229765876385,0.06294932701201206
program_portfolio_factorial,infant_exposure,symptom_protective,country_timeline,infant_exposure,2027-01-01,2051-01-01,2027,2051,12542330.270591237,61688590.352181084,783368.7334682527,506385.29525458266,1172220.4612139799,2036298.6431081793,1087416.1463213288,3630100.0846840907,16453729.106005212,540852.2490831814,1317.0921922832003,1251.1538898355413,1253.9894389826725,149326.4752462393,61594706.2998831,0.9984780969744648,0.827,0.9995287399670665,111945140.17030948,732023.696875811,7080702.077113294,6776138.553973512,14588864.327962616,24.000492823261258,2296.039960293822,29.15686523908833,2882.277464515981,6672.122295934714,1198.243248467361,668.6415185595407,1036.7569466675286,4699.186675653635,154.4674563446761,0.4902197128526703,7.121400828792839,3.5813950898991327,42.64765624124332,30112.453865430667,731311.0751905767,350917.13656991185,350917.13656991185,92354.59914623598,1740.0,7380.0,4,6.301369863013698,0.8095211742802676,0.20331685647194864,4.918431345794335,0.5503774790323059,0.4302733971641748,0.0013702020718840933,0.013703354550459113,0.018744612958395968,0.5165593094515668,-0.01618759678033066,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,,,Japan,infant_exposure,maternal_immunization,False,False,3,Infant-exposure reduction composite without routine timeliness changes.,7.349919218851434,3.966964040136029,2.966964040136029,0.25,calibrated_country_scenario_analysis,,,,True,False,True,0.0,prospective_policy,0.1522336537218435,-0.014814586936634955,-0.025640408844472384,0.009284753057077322,-0.013568704322629133,0.05497123027756212,-0.01618759678033066,0.04473341212464477,-0.016420981412863966,0.45856013513717664,0.4716872337422998,0.47112127066237186
program_portfolio_factorial,timeliness_pregnancy_tdap,symptom_protective,country_timeline,timeliness_pregnancy_tdap,2027-01-01,2051-01-01,2027,2051,11921245.00606638,59017958.41756807,690078.5124287858,322050.64349480893,1043629.6159385466,1973349.8662347386,1018569.2516496489,3313969.7613791963,15688555.759428095,454251.15023688355,1016.9248840233598,956.4854711449307,958.3206094898501,97378.09652668107,58912861.56856246,0.9982192395022881,0.827,0.9992358819182054,111945140.22029224,732023.697761239,7080702.080745818,6776138.557414275,14588864.335921332,24.000492823261258,2196.639444467402,25.684617374518158,1833.0692454024113,5940.200372861283,1161.2015560043126,626.3082382390892,946.4700942482909,4480.653089020878,129.73417379589148,0.37849789660653566,5.44418754082778,2.7369646161359564,27.81119407648726,46738.43184469543,663112.3219243498,332881.17089083407,332881.17089083407,143346.30976797265,1740.0,7350.0,4,6.356164383561644,0.8108912091077465,0.20199351732434281,4.9506539281371635,0.5549765605449563,0.44749214243823365,0.0013102203383596387,0.008925618757593682,0.009245396667356813,0.5354953247816461,0.027805352840105213,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,timeliness_pregnancy_tdap,pregnancy_tdap_scaleup,True,False,2,Routine timeliness plus pregnancy Tdap scale-up.,7.349919218851434,3.4945441724911737,2.4945441724911737,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.4608380221332019,0.016556713740302875,0.039295317406798924,0.09556202476111908,0.033566857012783946,0.2062889515925035,0.027805352840105213,0.15849469378820613,0.027834173251474525,0.5819551015432185,0.5961140438029566,0.5958216469061852
program_portfolio_factorial,timeliness_targeted_pep,symptom_protective,country_timeline,timeliness_targeted_pep,2027-01-01,2051-01-01,2027,2051,11827419.578043263,58256433.02571793,712318.1451655878,395578.746362634,1090017.9063831079,1946516.456875061,1002253.6297534354,3344348.8329911307,15521521.114629187,479859.5243251966,1989.653972134708,1930.3060523120282,1932.1308090280584,143793.8843036393,58229383.24977036,0.9995356774429421,0.827,0.9996853334650286,111945140.19223417,732023.6973843861,7080702.07901429,6776138.553304428,14588864.329703104,24.000492823261258,2168.295585640706,26.512373132293842,2251.5813866932203,6204.236329028283,1145.411656462538,616.2759228041596,955.1463605365258,4432.947979702637,137.04792804704874,0.7405461853161611,10.987044218049967,5.5181675192449555,41.067547710683314,42869.878063489414,673163.8864621816,496516.8423213019,496516.8423213019,131481.49342030977,1740.0,7380.0,4,6.328767123287672,0.8097674204540798,0.2030234081242482,4.925540405606877,0.5520859342868004,0.4458841915685632,4.2228326140492416e-05,0.008965023342355398,0.009276348657575076,0.5338023339607294,0.0403498550472956,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,timeliness_targeted_pep,targeted_pep_high_risk,True,False,2,Routine timeliness plus targeted high-risk PEP.,7.349919218851434,3.6071652412578366,2.6071652412578366,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.3377407448205144,0.02992947481717423,0.054684054431528906,0.08727106618372404,0.043856383928845055,0.16154355153122268,0.0403498550472956,0.1313749260818443,0.039112767554349004,0.18207853322027712,0.18490815677758277,0.18511045194937814
