analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
intervention_comparison,maternal_cocooning_only,symptom_protective,country_timeline,maternal_cocooning_only,2027-01-01,2051-01-01,2027,2051,7258577.391439671,36086249.518408775,295990.46342165326,394764.4629121646,860360.1108056887,1716397.8909911928,855582.3987258866,2966744.7526292442,13587842.945922542,231879.2358607632,1374.144513246993,1354.3751424812372,1356.4714579848405,129162.19426935301,35057064.66601056,0.9714798609959953,0.003,0.9998406346508263,72784716.2989658,682810.3403555399,6599216.080846823,6165078.11082953,13447104.532031892,24.000492823261258,2065.7672816133318,16.94405551050961,2408.8946174286375,5250.008637254833,1083.6909930249053,578.2332998046485,919.2449282727822,4210.188862097686,71.84770828291502,0.7866328071100935,8.26454075079224,4.203022545145732,40.02086526030322,18483.40361805149,510215.4085365787,255930.14772225003,255930.14772225003,36857.78872819604,2443.0,7114.0,3,8.447945205479453,0.8080682791189141,0.20114524197746939,4.971531964509564,0.5509047432291402,0.3982180232862221,0.0008849920024908726,0.01863544247558707,0.02546329476790276,0.5059210139831595,0.006825048396813527,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,United_Kingdom,6.999594011212859,2.420719756512509,1.4207197565125091,0.25,calibrated_country_scenario_analysis,True,False,0.04316336042215374,0.007567350717575305,0.004126918003744984,0.011475859633347407,0.007970766615481573,0.019420385863152978,0.006825048396813527,0.016583295679081234,0.007082331336355052,0.04474565745270931,0.04526430168962592,0.045212296884851844
intervention_comparison,resistance_guided_treatment,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2051-01-01,2027,2051,5727507.649255982,28606050.217089444,224028.01857111556,286291.48031119665,614613.6118584671,1274849.5242834485,708329.5282665727,2269470.532861218,10514127.315436034,172165.88702011906,958.2559648984983,943.2180161764355,944.7109052576251,92652.15107957102,21592072.093566038,0.7548078790921926,0.003,0.9989483146710945,72784716.29846919,682810.3405253828,6599216.082661391,6165078.109264839,13447104.532451611,24.000492823261258,1637.5612146922892,12.824545557053463,1746.9809736121608,3750.437438350132,804.9083221317405,478.7145238056999,703.1947306161802,3257.799040871877,53.34554592862464,0.5485562634326442,5.755616361469478,2.9271837678159773,28.708239863008064,7723.590899161763,787435.3203549993,1000118.7348645658,1000118.7348645658,15401.626641121302,3129.0,7198.0,6,3.5901369863013697,0.8079063667742875,0.20022014943658076,4.994502315646047,0.5238347928767538,0.379424028336236,0.0007474828865308727,0.017101256213010767,0.02330521745703818,0.48268083632017406,0.2126969990211134,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,1.83218420047069,0.8321842004706901,0.25,calibrated_country_scenario_analysis,,,0.30608197115837377,0.2628735461272169,0.17552498574741615,0.24380875516982958,0.23237840605383375,0.2719384362509746,0.2126969990211134,0.2556756959263742,0.3884499432849784,0.3338559642623252,0.33510008926820634,0.3350406674396531
intervention_comparison,transmission_blocking_vaccine,transmission_blocking,country_timeline,transmission_blocking_vaccine,2027-01-01,2051-01-01,2027,2051,6108879.383826243,30079620.863357775,222647.00453235058,269017.5645022777,560905.041022387,1192638.5482275216,755885.8929239601,2217542.0056537595,9992777.7139063,164352.46250493053,947.8974923194469,930.9346073457644,932.3539119079842,88703.7696016926,29335296.950310126,0.9752548771665415,0.003,0.9954019267834914,72784716.2991665,682810.3405235985,6599216.082390279,6165078.112195406,13447104.535109283,24.000492823261258,1721.9161717259794,12.74548902834161,1641.573707479305,3422.702043409346,753.0023540169984,510.8548220431563,687.1046926622184,3096.2590302460785,50.9245587906853,0.5426265273016331,5.680661698163722,2.8888956622270987,27.48483509884304,23217.098805490878,360921.7668831676,207096.62111274496,207096.62111274496,46297.25889992797,3822.0,5663.0,2,11.027397260273972,0.8046394192242045,0.20309030527934357,4.923917951792603,0.47640639545061264,0.35549482086217965,0.0006353615492627621,0.014823418668229693,0.019641528408593026,0.44130608682452716,0.17214101232748813,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,1.820889755595,0.8208897555950001,0.25,calibrated_country_scenario_analysis,,,0.34795077422394816,0.31040847797228066,0.12017075743414352,0.261111424256129,0.27044140454367627,0.30498013904833743,0.17214101232748813,0.2602640608990946,0.16913937504590482,0.34105679053489446,0.3437589966416079,0.3437384584829237
intervention_comparison,next_generation_vaccine,next_generation,country_timeline,next_generation_vaccine,2027-01-01,2051-01-01,2027,2051,5380739.934952374,25321534.723724112,175251.3891201135,197178.4203332262,363625.8738906593,824288.6061644342,700789.3018926579,1722256.3283903184,6746715.9996285625,120431.2523455141,752.3842832569874,736.7439732596838,737.8075176162179,68424.08441355533,24470761.43718697,0.9664011958272009,0.003,0.9998399513106392,72784716.29772356,682810.3404384818,6599216.081117665,6165078.109723553,13447104.531279702,24.000492823261258,1449.538221662899,10.032313984946354,1203.2036314823433,2218.8836447050935,520.4353505706871,473.6185680973862,533.6405815646898,2090.467830104344,37.315585654018335,0.43070445289307063,4.495689855921862,2.286094272340442,21.20118103070537,25710.23847929435,280992.9308614549,194122.55580033746,194122.55580033746,51268.83325102068,4599.0,4972.0,2,10.95068493150685,0.7939928530096564,0.2124965960262701,4.705957736265921,0.3503586958927854,0.3064853202550038,0.00031183507350942977,0.012492904704948866,0.014203269838457204,0.3233506862758699,0.30309427110390286,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,1.433270839548021,0.4332708395480209,0.25,calibrated_country_scenario_analysis,,,0.5220756809842559,0.5233908585632931,0.18430159041941785,0.42614141138894657,0.5074317882822591,0.4907158007632362,0.30309427110390286,0.41773413398576076,0.3069171184718893,0.4769703281445309,0.48064923098233225,0.4806749961901885
intervention_comparison,combined_strategy,transmission_blocking,country_timeline,combined_strategy,2027-01-01,2051-01-01,2027,2051,2572708.7010041988,13471553.140186619,85556.45078809434,80036.85950416635,174732.91664075758,473701.2766221522,361779.7459459048,915517.8820722234,4300554.735522169,61116.67403629159,198.21076363543378,191.0334287384576,191.54654722236356,24188.218449894757,12704574.257518902,0.943066781188001,0.003,0.9989423468908186,72784716.29492623,682810.3405734648,6599216.080218274,6165078.107728591,13447104.528520327,24.000492823261258,771.182765802826,4.8977025636497595,488.3934044408722,1066.238787412947,299.08321934156567,244.50374004600172,283.67292781485696,1332.5255322073347,18.936982227959795,0.1134662969604309,1.1657062408693248,0.5935063741235381,7.494711879112911,7674.223270209565,293485.65049722116,571553.8294742997,571553.8294742997,15303.18256181162,5691.0,5364.0,4,3.6757990867579906,0.8142112043138771,0.19097342928705247,5.236330539453729,0.5610293989910979,0.44163180215453485,0.0008876788703712405,0.01230003018125959,0.016190375366738424,0.5316513145727286,0.6292324828270329,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,United_Kingdom,6.999594011212859,0.6997123770041496,0.30028762299585043,0.25,calibrated_country_scenario_analysis,True,False,0.8060053351170814,0.7261027787355854,0.578898875040556,0.6949479639043141,0.6860225692637663,0.7415475153634699,0.6292324828270329,0.7157420482579389,0.6401696384646185,0.862211222417238,0.8653353651683968,0.8651749826466886
intervention_comparison,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,12695737.961070437,60712053.67476191,820237.6203451084,597403.6217839075,1244636.648341139,2007031.10308471,1060551.5678828917,3664986.2927515097,16235474.601914896,572428.6593844384,2433.020322841977,2368.634403761524,2371.4620882019613,203827.30439424893,60605682.430340305,0.9982479386220166,0.827,0.9992527742846286,111962696.37772234,732155.6562749987,7080255.645480007,6775380.660592253,14587791.962347262,24.000492823261258,2259.3390843867046,30.524332516533246,3399.7287646935456,7083.028727414922,1181.0954713598042,652.1956992589361,1046.7973968173212,4637.194027980651,163.49770030310088,0.9054244710534565,13.479520749245847,6.773395975560594,58.217377800888265,53267.2247527826,751887.8235852259,357172.7547151528,357172.7547151528,163395.6742980738,1722.0,7000.0,3,7.978082191780822,0.8038899039303985,0.2091139599573136,4.782081503330193,0.48741783808093303,0.37441699578562687,4.564776156072975e-05,0.013831060383154906,0.01891730381722849,0.4546238261189889,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.153016054685736,3.153016054685736,0.25,calibrated_country_scenario_analysis,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intervention_comparison,higher_child_coverage,symptom_protective,country_timeline,higher_child_coverage,2027-01-01,2051-01-01,2027,2051,12737266.309207812,60844265.97902411,824136.0895278654,598955.4773663555,1247952.9441744382,2025365.6114375805,1063156.1911788825,3687477.2799828183,16280407.067705747,575808.9359511102,2440.7893478050964,2376.21218654395,2379.0665297705414,204501.45286534214,60737359.38040085,0.9982429470237981,0.827,0.9992084179566217,111962696.37976843,732155.6562190369,7080255.645066773,6775380.661776561,14587791.963062368,24.000492823261258,2264.259234601758,30.6694101943044,3408.5601276541297,7101.901238812362,1191.884942878964,653.7974356026245,1053.221297158484,4650.0276878172635,164.4631785882354,0.9083156369066175,13.522644703932556,6.795115864477781,58.40992882229604,53783.09870956878,755115.3321777172,358564.4569555072,358564.4569555072,164978.10277212504,1722.0,7000.0,3,7.987671232876712,0.8036660646670819,0.20934209829401096,4.77687005217435,0.4873416692120573,0.3750964370548154,4.571994031948594e-05,0.01383754417847482,0.018927037858967724,0.4545313672342952,-0.0021776944817328836,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.172754731186976,3.172754731186976,0.25,calibrated_country_scenario_analysis,,,-0.00259766684676932,-0.009135139123998215,-0.002455913861114878,-0.006136717966937599,-0.0027675486484115552,-0.005905149071862903,-0.0021776944817328836,-0.004752853424495163,-0.002172683233323758,-0.003193160735313727,-0.0031992200950858862,-0.003206646906316779
intervention_comparison,adolescent_booster,symptom_protective,country_timeline,adolescent_booster,2027-01-01,2051-01-01,2027,2051,12713179.800626203,60780851.308426954,821211.8733150843,597765.7071241825,1245422.4936885089,2009136.5458592235,1065163.0810067805,3672065.3339901865,16256853.87417728,573119.8070956399,2435.0690462553794,2370.594417667317,2373.424442728344,203973.16656719422,60674026.26122761,0.9982424555612545,0.827,0.9992307954855011,111962696.37892474,732155.6562344031,7080255.645199571,6775380.661221418,14587791.962655393,24.000492823261258,2261.8993203163054,30.56058837776654,3401.789334824694,7087.500848388749,1182.3344800709062,655.0315905564904,1048.8193203028395,4643.300399029002,163.69510666548229,0.906186883217392,13.49067487663746,6.779000873896596,58.25903911316253,53536.40880379054,752800.8679167125,357761.0190772534,357761.0190772534,164221.38860593957,1722.0,7000.0,3,7.978082191780822,0.8038418766652782,0.20916422733393972,4.780932249965749,0.4873802126021401,0.3746527677623282,4.564354603577115e-05,0.013827455007960109,0.01891272632134766,0.4545943877267966,-0.0011331791547291026,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,4.157948879136418,3.157948879136418,0.25,calibrated_country_scenario_analysis,,,-0.00060609833464631,-0.0010490334560722125,-0.00434822149487224,-0.001931532800730329,-0.0013168245946972856,-0.0012073953668649828,-0.0011331791547291026,-0.0011877691851855943,-0.001127680246251872,-0.0008420494453615923,-0.0008274868855575601,-0.0008274872013114276
intervention_comparison,pregnancy_tdap_scaleup,symptom_protective,country_timeline,pregnancy_tdap_scaleup,2027-01-01,2051-01-01,2027,2051,12549555.409542562,60392606.95180336,779569.2000522566,506824.4710941093,1170367.4616198842,1989052.029396141,1060644.390215493,3556520.890705743,16089200.158479173,532781.3306740001,1313.687834056677,1249.6974380863844,1252.4810424243892,149172.68922183488,60285131.27186007,0.9982203834977837,0.827,0.9992725727572224,111962696.37560634,732155.6562880985,7080255.6458216505,6775380.659723923,14587791.961833673,24.000492823261258,2247.4511902982067,29.010897442719976,2884.2572595277516,6660.374626752021,1170.5151656567512,652.2527812685291,1015.8173899889907,4595.414961488836,152.1735868821872,0.48887594613810426,7.111828874862276,3.57735006379722,42.60686678910346,51958.04413610029,725681.6642014814,352326.7138236678,352326.7138236678,159379.8005446726,1722.0,7000.0,3,7.517808219178082,0.8052154749629207,0.20779953115052316,4.812330395854612,0.4889496881489197,0.3747904339414115,0.0014035523378522468,0.013729719887878303,0.01877688149507051,0.45503953442811873,0.005261668871717862,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,7.349919218851434,3.947104257732711,2.947104257732711,0.25,calibrated_country_scenario_analysis,,,0.15162136181786068,0.00895804437755654,-8.752269612566366e-05,0.02959503621071824,0.00900955759054134,0.06926160677048054,0.005261668871717862,0.04958126679893193,0.005289127118544901,0.4600588323396425,0.47239749785707963,0.47185280816611397
intervention_comparison,cocooning_adjunct,symptom_protective,country_timeline,cocooning_adjunct,2027-01-01,2051-01-01,2027,2051,12600772.210119216,61566909.308642276,819295.4589686426,595204.3288145483,1243000.6060951757,2041112.850340893,1078606.175105334,3714923.3542607757,16477980.098313652,577492.4884476792,2427.258180152249,2361.4754400289917,2364.3407290479868,203282.39748050485,61476203.92282814,0.9985267185435699,0.827,0.9995108930777105,111962696.38617425,732155.6562712677,7080255.6457156865,6775380.664734311,14587791.966721265,24.000492823261258,2291.151691895919,30.489270909611058,3387.212939065841,7073.718271871129,1201.151860719288,663.2985415052002,1061.0604746711138,4706.458711909811,164.94403665381347,0.9032801465223781,13.438780228099864,6.753055869566133,58.06174087429245,31962.77994333996,752945.850079637,352722.959512552,352722.959512552,98044.9048343636,1750.0,7406.0,4,6.303196347031964,0.8081963432635196,0.20466793528565871,4.885963199874382,0.5480193106842796,0.42918315637826204,4.468666501145958e-05,0.01383071719148018,0.018913040380965526,0.5152308664468223,-0.014080492787476251,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,Japan,7.349919218851434,4.148245715600612,3.148245715600612,0.25,calibrated_country_scenario_analysis,True,False,0.003681418875218556,-0.016981175430615503,-0.0170237900439707,-0.013625442913123509,-0.014936766700380577,-0.008846218616458179,-0.014080492787476251,0.0011486444331453294,-0.014363694254056147,0.0023683084911502172,0.0030224013132476024,0.0030029403334774774
intervention_comparison,maternal_immunization,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2051-01-01,2027,2051,12542495.24176917,61678824.24011865,783377.5353290589,506389.25730362063,1172084.552804929,2036322.1776527895,1087425.4745338638,3630136.9094902743,16451265.205518974,540857.5485927365,1317.100203858832,1251.1602700130695,1253.9958467437875,149327.57666101246,61584968.64449428,0.9984783173677405,0.827,0.9995289747858576,111962696.38972588,732155.6565958556,7080255.648189822,6775380.664652153,14587791.96943783,24.000492823261258,2295.3164954080194,29.152620873134335,2881.780526022975,6670.146316118231,1198.3326504697607,668.7220487980419,1036.843677318358,4698.82837411357,154.4803250043338,0.49014582577857296,7.120153615137783,3.5816766626092456,42.65110588679795,30629.958075618033,731359.0597985084,350862.1907347911,350862.1907347911,93956.51223151929,1750.0,7406.0,4,6.303196347031964,0.8095198368474379,0.20335172397159565,4.917588011890575,0.5496515766632614,0.42962286276331785,0.0013696233357492985,0.013695818987424084,0.01872897733219965,0.5158571570078885,-0.015923865309116048,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,Japan,7.349919218851434,3.966386569033611,2.966386569033611,0.25,calibrated_country_scenario_analysis,True,False,0.15234987060926886,-0.014594230514445306,-0.025339556759713888,0.009508734952204168,-0.013291302465443522,0.055152917790056044,-0.015923865309116048,0.04493830092862716,-0.016158323359852567,0.45865630817240943,0.47177991334325087,0.47121404428836344
