analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,fitness_R,fitness_label,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,11682409.93152877,56156121.29613949,740000.0037678651,517350.60227566585,1076398.815109903,1811821.825539045,1006230.6725716323,3335403.1003863434,14939055.924935995,510286.58921045775,2077.4636568203223,2019.5290870365916,2022.0281392018828,175916.92238760507,54022261.26787077,0.9620012924857149,0.827,0.9995425128606938,111962696.38998345,732155.6566586895,7080255.647290766,6775380.658900468,14587791.962849926,24.000492823261258,2089.7945626697965,27.538368900061933,2944.159792359921,6125.614038237486,1066.2189286547477,618.7905776119469,952.6614846025195,4266.909506188651,145.74861419109482,0.7731075711715297,11.492818045249507,5.775338905144657,50.2455839382862,36220.792758613046,681375.0003116691,434644.12756050326,434644.12756050326,111106.23623663298,2093.0,7140.0,3,7.987671232876712,0.8040638303165217,0.20803448781516695,4.806895291748323,0.47530943561347505,0.3645141298134278,4.146292418219334e-05,0.013324753035613956,0.01819900339960112,0.4437442162540778,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.9,mild_cost,7.349919218851434,3.7467580363917703,2.7467580363917703,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12077374.32057697,57761746.81292699,777615.0027160137,557236.4435000211,1160907.4022956993,1917443.8032071132,1016827.2569466642,3491507.5036537987,15509737.164366243,541639.4689764044,2260.0657211958346,2198.7240683511964,2201.3987091021972,190023.0524655687,57371068.881694704,0.9932363899502974,0.827,0.9996565400698755,111962696.38574627,732155.6565540519,7080255.6475775605,6775380.663239689,14587791.967371302,24.000492823261258,2149.5463297396723,28.93817391728584,3171.143755914091,6606.538935001144,1128.3752346454467,625.3070418203131,997.2481948330161,4429.908105112988,154.7036579820541,0.8410611250558151,12.512588115263245,6.287659088409559,54.27459223548552,43852.7189832922,713665.1085176487,354268.91769861977,354268.91769861977,134516.9496223506,2079.0,7105.0,3,8.016438356164384,0.803657550569975,0.20908949238830968,4.782641100600379,0.4844690357455233,0.3716086412681703,4.434064851567389e-05,0.013807124208071207,0.018874178723056984,0.45174339216587944,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.95,near_neutral,7.349919218851434,3.9372097917843494,2.9372097917843494,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12695737.961070437,60712053.67476191,820237.6203451084,597403.6217839075,1244636.648341139,2007031.10308471,1060551.5678828917,3664986.2927515097,16235474.601914896,572428.6593844384,2433.020322841977,2368.634403761524,2371.4620882019613,203827.30439424893,60605682.430340305,0.9982479386220166,0.827,0.9992527742846286,111962696.37772234,732155.6562749987,7080255.645480007,6775380.660592253,14587791.962347262,24.000492823261258,2259.3390843867046,30.524332516533246,3399.7287646935456,7083.028727414922,1181.0954713598042,652.1956992589361,1046.7973968173212,4637.194027980651,163.49770030310088,0.9054244710534565,13.479520749245847,6.773395975560594,58.217377800888265,53267.2247527826,751887.8235852259,357172.7547151528,357172.7547151528,163395.6742980738,1722.0,7000.0,3,7.978082191780822,0.8038899039303985,0.2091139599573136,4.782081503330193,0.48741783808093303,0.37441699578562687,4.564776156072975e-05,0.013831060383154906,0.01891730381722849,0.4546238261189889,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.0,neutral,7.349919218851434,4.153016054685736,3.153016054685736,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,14100358.616789442,67278574.0626384,915377.361577268,669848.3903987586,1397379.1754577719,2248301.3874177895,1184231.644493133,4102381.422309681,18217557.09123852,641542.4601961779,2790.663280711303,2718.117485076515,2721.265731518801,230401.8610054354,67236202.99755351,0.9993702145790807,0.827,0.9995301661699969,111962696.38448231,732155.656555658,7080255.646592775,6775380.658148529,14587791.96129696,24.000492823261258,2503.7056517087585,34.064863971306664,3812.0003912080583,7952.2620937254,1323.0779445482729,728.2538719782577,1171.7266726011912,5203.318598644868,183.23805975964768,1.0385177636832619,15.468373239343,7.772508971291533,65.80763175478363,50789.38027301552,838705.0629624036,395465.314865501,395465.314865501,155794.95789215487,1659.0,7455.0,3,8.102739726027398,0.8040282286997998,0.20958171027319303,4.771408720238442,0.49531442513318874,0.38016543769828,4.818767314271977e-05,0.01386851206496951,0.018996850649159094,0.46240087474591746,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.05,mild_advantage,7.349919218851434,4.634726308819208,3.634726308819208,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,13798434.63234035,65362012.66870447,913238.6328693595,689016.0539757998,1436103.592017373,2253807.9928981606,1115806.9836470578,4058631.0305210194,17788081.652640752,646646.7691869268,2874.4290003239407,2801.677763549997,2804.8968046590385,237001.59785612038,65346104.37618163,0.9997566125663315,0.827,0.9994628388563369,111962696.38040623,732155.6561986291,7080255.644730356,6775380.659903814,14587791.9608328,24.000492823261258,2432.382713392409,33.98527329708642,3921.080510504206,8172.6365782504445,1326.3184660751322,686.1755128648277,1159.23063784308,5080.651353899596,184.695958087005,1.0696903485362577,15.943901469318666,8.01137695813533,67.6926558207757,66640.11469181068,833064.134582757,384895.77152904216,384895.77152904216,204416.62816423693,1673.0,7049.0,3,8.064383561643837,0.8032282664333675,0.2111078601921186,4.736915049444159,0.5020460353344934,0.3853803921215367,5.1511644256289365e-05,0.014501195986803665,0.01987889346152225,0.4676144342419113,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.1,moderate_advantage,7.349919218851434,4.623897526644827,3.623897526644827,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12812171.04091283,60298685.61151597,876337.6179783943,696002.856413487,1453089.81623204,2169381.548799621,994977.1611620534,3860361.566375161,16578455.050832624,631325.6507891627,2881.542279219479,2813.129468449726,2816.318324352911,238242.40963915942,60290844.36824985,0.9998699599636941,0.827,0.999635853978425,111962696.38789606,732155.6564958078,7080255.646107184,6775380.659820322,14587791.962423313,24.000492823261258,2243.9560001821865,32.6120384898145,3960.8412876346583,8269.302468715836,1276.6352842134504,611.8701297477543,1102.6006963317375,4735.156479219806,180.31992345884038,1.0723374849149785,16.009071289612454,8.043999226837117,68.04705783312102,54315.073495099394,793655.1520405903,353980.5774836461,353980.5774836461,166609.92008268696,1715.0,7378.0,4,6.360730593607307,0.8025867167638809,0.21247844643674843,4.706359712102303,0.5159770942773311,0.3970738962255546,5.551171998521447e-05,0.015563532773126342,0.02131935224870136,0.47903869753551825,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.15,strong_advantage,7.349919218851434,4.437060805535052,3.4370608055350518,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,713785.7884551482,3561396.158401275,86393.29966379891,52899.150065203314,115223.02382104142,188439.81198120848,84650.04566713513,325989.0077135469,1412874.1217572382,71431.12925173019,181.35759537416865,179.26519067901282,179.5201544503741,17044.10952895722,2428703.1136386604,0.6819525280582419,0.01,0.9981569629177957,5541494.721705418,54207.63050253413,527047.7416972456,488469.42919187795,1069724.8013916577,24.000492823261258,2677.7695729873826,64.95804983783434,4066.0068940757847,8856.429803411667,1489.712788112687,722.0539506878725,1269.728101525116,5503.148676378613,278.2244492559479,1.363605252332021,13.778926509598822,6.992315062846109,66.386854532855,21307.996937122818,55766.91534652842,79454.6372511659,79454.6372511659,3235.0178782789403,763.0,8766.0,7,3.64703196347032,0.8125515336117469,0.2004230242039598,4.989446716373032,0.701971657827362,0.5324958889056534,0.0012390352663665567,0.022749819098992728,0.03111493080648426,0.6468678726555185,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.85,moderate_cost,25.11070274470987,2.5868670621541727,1.5868670621541727,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,757724.4115584712,3739027.2623102656,94871.08109608994,60966.4393204419,132710.42784356195,205295.9027845845,87017.98667826339,353280.3287832898,1505585.5738901251,79251.39896603586,208.149785930159,205.91510850977127,206.2003425770756,19561.599961361437,2930264.716663406,0.7836970717493131,0.01,0.9994382518115486,5541494.721422939,54207.63049372575,527047.7416087484,488469.42925862566,1069724.8013610998,24.000492823261258,2811.3281956786464,71.3323884873619,4686.085926123614,10200.570594239049,1622.9687801173627,742.2521814155741,1376.0278738575034,5864.260043251384,308.6844217877813,1.5650524081719632,15.827328981640479,8.031509140693569,76.19248684688267,15626.975803071453,60771.604907080626,63886.766792253125,63886.766792253125,2372.5151760143685,455.0,8766.0,7,3.6566210045662104,0.811233440670898,0.20265281807287205,4.934547713224542,0.7110170430489521,0.5384907812404762,0.001348972544372241,0.024160168532399905,0.033046041608101887,0.6524618603640782,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.9,mild_cost,25.11070274470987,2.84071653480067,1.84071653480067,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,695501.1863826679,3394921.0907962415,88730.45869470737,58278.068098558,127572.6853642724,191942.66771216007,74910.48928883321,325131.22509955126,1369251.4473279302,74434.26643608774,203.2524386019973,201.10676451980117,201.37863609089933,18801.079804286022,3133285.494256441,0.9229332318653578,0.01,0.9988714091493848,5541494.720929839,54207.630521808926,527047.7417781173,488469.4292296811,1069724.8015296073,24.000492823261258,2552.5990360422443,66.71533071732595,4479.448654389033,9805.666392807649,1517.4046483335912,638.9767933199998,1266.3870356687341,5333.238236148531,289.9216769946099,1.5282298615282683,15.457743454935251,7.843703536259297,73.23025868533826,21365.65437039787,56661.33177115099,32959.80353732684,32959.80353732684,3243.771531582777,1197.0,8108.0,6,4.142465753424657,0.8102415001255858,0.204865199449907,4.8812585186998385,0.7167552193534644,0.5412438309761706,0.0014815127030622553,0.02528735910381519,0.03462524411629999,0.6553611034302871,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,0.95,near_neutral,25.11070274470987,2.65684841223255,1.65684841223255,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,702871.0606255666,3403585.448951683,91460.34132007265,61499.526012152215,134748.991964749,197020.04699914512,73693.52209835073,332213.095109648,1386958.107472252,77139.28942568557,216.3028505150123,214.1105001123739,214.39430934924758,19875.534399302138,3305726.045822205,0.971248142702097,0.01,0.9989768860716387,5541494.72144368,54207.630513850985,527047.7416334177,488469.4292208878,1069724.8013681564,24.000492823261258,2559.1136591743875,68.76789557818802,4727.060763497709,10357.261496805184,1557.5439206763926,628.5962204591791,1293.970939459668,5402.205727997363,300.4577491879452,1.6263542889508389,16.457254384921313,8.350664376787714,77.41526236477677,25773.092413295228,58183.56051093946,24462.353484779513,24462.353484779513,3912.9165907823467,1204.0,8038.0,5,5.173287671232877,0.8094562505131314,0.20650900973914246,4.8424037346514694,0.7231431638892533,0.5446550116341642,0.0015878589543791483,0.02622735313996143,0.03593588711916561,0.6593920646757471,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.0,neutral,25.11070274470987,2.738589050148169,1.738589050148169,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,708744.9342610259,3404600.300601855,94048.93428785846,64736.405934418435,142084.69054258437,201567.42427028186,72299.50410657012,338603.3343112704,1401281.924647745,79732.67649212241,229.80878119708743,227.572881240903,227.86771371449157,20958.20121375509,3368029.0904890597,0.9892582955754512,0.01,0.9991409584990634,5541494.721245557,54207.63050615405,527047.7417447056,488469.42920099746,1069724.8014518572,24.000492823261258,2559.8767136269485,70.71422650769321,4975.858260199154,10921.108005291217,1593.493256113411,616.7054271562708,1318.860939012767,5457.997035739848,310.5589990786503,1.727903705669708,17.492018356209364,8.875453854920405,81.63225264457039,20114.173394529702,59601.12628423603,21410.864680689585,21410.864680689585,3053.769470904224,1232.0,7975.0,5,5.154109589041096,0.8086635046462679,0.20817272856838323,4.803703188583164,0.7301026779553651,0.5486965967118025,0.0017022960306303056,0.02719854992241694,0.037289059989316045,0.6639127720130017,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.05,mild_advantage,25.11070274470987,2.816099064475236,1.8160990644752362,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,709305.3941043534,3374286.610016303,95715.19514771596,66453.85058412778,145799.07891764963,206336.0174590064,70528.37655147258,343318.24459460675,1413354.7270652233,81552.55154540399,237.9150943254358,235.6374021754816,235.94236806703788,21595.504759873995,3362224.3047977434,0.9964252280221977,0.01,0.9991793621306039,5541494.721676761,54207.6305102168,527047.7417337738,488469.4292366975,1069724.8014806882,24.000492823261258,2537.0842256827796,71.96706736368367,5107.866841747004,11206.608408912742,1631.1914165265316,601.5979379405283,1337.2255277847196,5505.020634946214,317.64741751859276,1.7888540679180105,18.11188460364435,9.18996186869638,84.1145517460029,44503.80222725542,60534.939257331236,20168.20089329,20168.20089329,6756.646168133765,1505.0,7625.0,4,6.015525114155252,0.8077513571201824,0.21020899410229005,4.7571703783206765,0.7359026498891134,0.5501261722708051,0.001809929734883812,0.028147639487695487,0.03863099518989782,0.6673140854766363,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,1.1,moderate_advantage,25.11070274470987,2.8659917683444815,1.8659917683444815,0.25,calibrated_country_scenario_analysis
