analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,mechanism_scenario,resistant_importation,treatment_differential,pep_differential,fitness_R,mechanism_interpretation,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,10597379.30407277,51480103.80641669,640510.7895668559,420814.85768932255,869166.6199966776,1520863.0981410616,946451.243291115,2888129.199121499,13147494.711182766,427883.4089640208,1644.5961870772592,1594.1336072543936,1596.1929465580238,142034.4015027656,42574045.847906604,0.8270000000000001,0.827,0.8269999999999997,111962696.38771883,732155.6565682432,7080255.646634455,6775380.657438849,14587791.960641548,24.000492823261258,1915.7811924930472,23.83597610555141,2394.790261652109,4946.288657084021,894.9958546825504,582.0286815022554,824.9106234436243,3755.201831767941,122.21252766567974,0.6120202197524853,9.071960195007238,4.5590637672373155,40.568021240091156,22813.44700398128,593632.9907741318,2986793.0067562396,2986793.0067562396,69979.59014970054,2072.0,7485.0,6,3.6093150684931508,0.8048558361895304,0.2058538837435652,4.857814590691486,0.452533226684261,0.34845420591797127,3.487842564574241e-05,0.012048810866328386,0.016428212905144197,0.4240213244871427,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,7.349919218851434,3.2430255892358284,2.2430255892358284,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,11098192.657747675,53608084.499513015,691397.2514534316,474247.66376630217,983051.1097016806,1671416.2401315067,968091.534290984,3113755.438188793,14013521.240750147,471345.6669285038,1876.8207993354522,1822.9764595779138,1825.2704858367879,160537.84904559056,43015413.90361415,0.8024053518272026,0.827,0.999325058354409,111962696.36122313,732155.6560395978,7080255.646118557,6775380.66365899,14587791.965817144,24.000492823261258,1994.971891669884,25.729665506700595,2698.8678438186685,5594.38713463335,983.5932032963588,595.3365720142899,889.3542365200593,4002.5572757488108,134.6262653151956,0.6984403146151666,10.374268389053526,5.213357540752208,45.852996166443624,23467.90413659419,638145.0070438581,870959.49496254,870959.49496254,71987.11849533665,2100.0,7184.0,5,3.9890410958904106,0.804339333609068,0.2070246076009019,4.8303436561888375,0.46503167365956377,0.3572816893923432,3.867721653868318e-05,0.012827124391457683,0.0175032935719719,0.4346625784795955,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,7.644092124256049e-05,2.2471172848738243e-16,Japan,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,7.349919218851434,3.5006732374293157,2.5006732374293157,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,702871.0606255666,3403585.448951683,91460.34132007265,61499.526012152215,134748.991964749,197020.04699914512,73693.52209835073,332213.095109648,1386958.107472252,77139.28942568557,216.3028505150123,214.1105001123739,214.39430934924758,19875.534399302138,3305726.045822205,0.971248142702097,0.01,0.9989768860716387,5541494.72144368,54207.630513850985,527047.7416334177,488469.4292208878,1069724.8013681564,24.000492823261258,2559.1136591743875,68.76789557818802,4727.060763497709,10357.261496805184,1557.5439206763926,628.5962204591791,1293.970939459668,5402.205727997363,300.4577491879452,1.6263542889508389,16.457254384921313,8.350664376787714,77.41526236477677,25773.092413295228,58183.56051093946,24462.353484779513,24462.353484779513,3912.9165907823467,1204.0,8038.0,5,5.173287671232877,0.8094562505131314,0.20650900973914246,4.8424037346514694,0.7231431638892533,0.5446550116341642,0.0015878589543791483,0.02622735313996143,0.03593588711916561,0.6593920646757471,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",25.11070274470987,2.738589050148169,1.738589050148169,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,803338.4924830444,3946897.7994171833,101234.41203563276,64374.19771125796,141059.38781754748,221197.28716736982,90987.50131404249,376558.98619267024,1617575.3297060046,84727.37476867755,230.21715432662265,227.77442502639312,228.08270614406723,21012.58668487479,3660866.4268908524,0.9275300787954105,0.01,0.9989656085229012,5541494.721307766,54207.63052887611,527047.7416743389,488469.4291999435,1069724.8014031586,24.000492823261258,2967.6234728329177,76.11689805085534,4948.017713795986,10842.299779005722,1748.677330649466,776.1116283891669,1466.6983098572493,6300.4604567653805,330.013362921785,1.7309742125305796,17.507509683234314,8.883827816500602,81.84408421119414,53799.74453605007,65018.22600522486,37383.76082800691,37383.76082800691,8167.972612444597,742.0,8451.0,4,6.6995433789954335,0.8117144257247918,0.2035366845834389,4.913119234729672,0.7223799274538866,0.5427565768684055,0.0014958368796860882,0.024483570989235315,0.03359513746406239,0.6628053821209028,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,25.11070274470987,3.0312532000678902,2.0312532000678902,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,702987.1872830827,3411610.3078014515,90351.19194120911,59159.86981700854,129612.22544810138,197156.7038415026,74744.01697793668,331060.5906364478,1394488.0020712125,75991.57304986328,208.959374815931,206.74701020112224,207.0267765897211,19193.214249808938,3293215.2842932856,0.9652964398549776,0.009999999999999998,0.9994394367264448,5541494.721078264,54207.6305057824,527047.7415929028,488469.4292974789,1069724.801396164,24.000492823261258,2565.147451120887,67.93393992969925,4547.226906626559,9962.432317859964,1558.624262808477,637.5568059319589,1289.4819312625586,5431.534688488187,295.9873906695961,1.5711396066285253,15.891271744834896,8.06369876845696,74.75762346221991,40850.91162678212,57664.38519503106,25636.652686092006,25636.652686092006,6202.057839206789,1505.0,7716.0,4,6.034703196347032,0.8098712049340894,0.20605729372886955,4.853019186575367,0.7213276079711812,0.5422585016854082,0.0015468036357109316,0.02577330231939463,0.035330697993579484,0.6586768040224961,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,25.11070274470987,2.7053778868857443,1.7053778868857443,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,677416.8250946174,3405922.6944949394,79929.7281050255,47045.41038350952,102129.29260232099,175585.68020347468,83388.99135095564,306020.08193793986,1342821.6213079707,65610.50642796466,159.89277216299934,157.9213339046135,158.15279296840043,15157.859468044615,116992.23305121093,0.03434964429471867,0.01,0.09559151798356902,5541494.721471988,54207.630508327566,527047.7417457006,488469.429147707,1069724.8014017353,24.000492823261258,2560.8710050791037,60.098170601129674,3616.068740192438,7850.001507621453,1388.0943227146568,711.2973203941908,1191.949079477544,5230.293990134842,255.55310699095762,1.2022139105381642,12.13836576802681,6.160055732346248,59.03990524206767,25121.399730584082,51873.68783719334,198551.10282332666,198551.10282332666,3813.9754521375207,777.0,8752.0,7,3.5095890410958908,0.8134169707350637,0.1988937758891415,5.0278094200261725,0.6965869504598149,0.5295530766550683,0.001132844759010768,0.021711965041323448,0.029676799885461735,0.644065340774019,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,25.11070274470987,2.3933289009122096,1.3933289009122096,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_treatment_or_pep_differential,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,677256.9458293421,3405348.16344794,79892.69645954517,47006.99645228151,102045.13152298203,175510.81532426417,83400.47981767051,305918.2915942162,1342531.280380318,65575.68845039589,159.76166227240233,157.79091512704673,158.02222332594062,15145.772082522228,34053.48163447942,0.010000000000000007,0.010000000000000002,0.01,5541494.721478523,54207.630514943594,527047.7417072708,488469.42924687697,1069724.8014690913,24.000492823261258,2560.4390223120135,60.070326966400245,3613.116115579001,7843.532602563676,1387.5024777765136,711.3953153862584,1191.5526057275451,5229.163111076126,255.41749085435916,1.2012281115406294,12.128341339916005,6.154970040714117,58.992824837761574,25116.753396617532,51852.48398298239,198504.0104542416,198504.0104542416,3813.270037480379,777.0,8752.0,7,3.5095890410958908,0.8134270933855791,0.19888038265773522,5.02814800854923,0.6965624363364752,0.5295442237770664,0.0011320959625583215,0.02170326340277176,0.029664865181663155,0.644062211789482,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,no_treatment_or_pep_differential,yes,no,no,1.0,Tests neutral strain competition under importation when treatment and PEP do not favor resistant strains.,25.11070274470987,2.3922200655676753,1.3922200655676753,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,fitness_cost,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,713785.7884551482,3561396.158401275,86393.29966379891,52899.150065203314,115223.02382104142,188439.81198120848,84650.04566713513,325989.0077135469,1412874.1217572382,71431.12925173019,181.35759537416865,179.26519067901282,179.5201544503741,17044.10952895722,2428703.1136386604,0.6819525280582419,0.01,0.9981569629177957,5541494.721705418,54207.63050253413,527047.7416972456,488469.42919187795,1069724.8013916577,24.000492823261258,2677.7695729873826,64.95804983783434,4066.0068940757847,8856.429803411667,1489.712788112687,722.0539506878725,1269.728101525116,5503.148676378613,278.2244492559479,1.363605252332021,13.778926509598822,6.992315062846109,66.386854532855,21307.996937122818,55766.91534652842,79454.6372511659,79454.6372511659,3235.0178782789403,763.0,8766.0,7,3.64703196347032,0.8125515336117469,0.2004230242039598,4.989446716373032,0.701971657827362,0.5324958889056534,0.0012390352663665567,0.022749819098992728,0.03111493080648426,0.6468678726555185,,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,fitness_cost,yes,yes,yes,0.85,Fitness-cost stress test retaining baseline importation and management assumptions.,25.11070274470987,2.5868670621541727,1.5868670621541727,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,baseline_full_mechanism,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293956.04329871596,1132204.4264410373,32980.97628863074,9813.018514896903,16326.327549019967,42772.41683963361,28600.819474026135,81186.25482855664,286634.06990184536,21755.584162668343,37.904257713953704,36.89750279674524,36.95039541270415,3320.2621351779517,169405.27169412596,0.14962427962469038,0.010000000000000002,0.9896361521465743,10960604.655495249,96820.60636353488,939124.9670449441,895539.8537843267,1931485.4271928058,24.000492823261258,430.3979317580166,12.537439044119566,422.2937564679745,702.5877083117535,189.76680445816774,133.06792948850867,175.13417958163066,618.3241581769109,46.93092927730234,0.1440898281610641,1.5878483299171526,0.797090246309104,7.1624363787724405,84373.33402209941,26426.826998686964,57405.053694795606,57405.053694795606,25336.513909103523,0.0,8766.0,2,23.991780821917807,0.8157412651951053,0.25963159693937526,3.8516113284682483,0.5071463034772556,0.39292531495544014,0.0007261387682795358,0.010178709536466265,0.014119869221878904,0.48212158595063087,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,Sweden,baseline_full_mechanism,yes,yes,yes,1.0,"Full baseline mechanism: country anchor, resistant importation, strain-specific treatment and PEP, neutral fitness.",5.954795201043958,2.1054358077539894,1.1054358077539894,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,no_resistant_importation,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,804060.9561795148,4194866.171258876,90740.1444469481,23298.98264198513,50455.49947789275,122465.01207059211,114139.80488338553,259903.79959596274,1275045.749854546,61558.142105928244,80.54806425130012,78.49695642511212,78.63201935535628,7665.547181213252,2334658.4178762785,0.5565513469469395,0.01,0.96074490626261,10960604.655300664,96820.60641594492,939124.9669300595,895539.853071959,1931485.4264179633,24.000492823261258,1594.642877186779,34.49409804980774,1002.6491727803941,2171.3035968604186,543.3360029325207,531.0458860778288,560.6618857683414,2750.515981935123,132.79261053958595,0.30619665010903646,3.3780405623200833,1.696242083497097,16.53604196916857,30537.0252444536,47170.984316195514,121127.73496511625,121127.73496511625,9169.979754887454,14.0,8050.0,2,19.005479452054793,0.8158903423509732,0.19167737976685362,5.217099697503941,0.4982813179669309,0.3796712761188994,0.00044174575517707306,0.010765552022089777,0.014681959273484826,0.47239206091617925,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,Sweden,no_resistant_importation,no,yes,yes,1.0,Tests dependence on ongoing resistant-strain importation after the analysis-start anchor.,5.954795201043958,5.7926590059319665,4.7926590059319665,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_treatment_effect,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,330313.7317758097,1318032.4539542003,37044.3172627658,10688.930469089437,18354.275127107383,48601.188911975354,34245.326774116,93535.44615518079,343768.37596085574,24525.15074925579,40.64340402926689,39.56263708845214,39.621488278894326,3603.179481812578,227163.40832792738,0.17235039064965313,0.009999999999999998,0.9924107387179906,10960604.65544865,96820.6064245212,939124.9670920672,895539.8529382176,1931485.426454806,24.000492823261258,501.0388839031672,14.082083730645344,459.98777957273126,789.8584695447412,215.62710255092327,159.32951630749028,201.77373208114165,741.5737139267704,52.905410728677595,0.1545024610870241,1.7025398042381648,0.8547107956675855,7.772742861538688,89866.74111866324,28121.94840337473,65224.68636927541,65224.68636927541,26986.132084252575,0.0,8766.0,2,23.991780821917807,0.8158119102220335,0.25061122795940477,3.9902442047089166,0.5047137820622689,0.38956361059368916,0.0006721126726281813,0.010240003653657341,0.014171647480181718,0.47963001825580154,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,Sweden,equal_treatment_effect,yes,no,yes,1.0,Tests treatment-mediated selection by making resistant treatment effects equal to sensitive-strain effects.,5.954795201043958,2.3648309060530845,1.3648309060530845,0.25,calibrated_country_scenario_analysis
resistance_mechanism_decomposition,equal_pep_effect,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,375666.8595671938,1937420.3938565003,40681.26951669426,10143.771458263996,21581.838267327726,52611.42119028412,50511.659693880465,113266.85234242858,545720.3829757362,26703.21051345276,35.01278808617935,34.03159594440551,34.090157468255164,3331.2320676104205,23863.88401728584,0.012317349447212115,0.01,0.0240712991173319,10960604.655066488,96820.60639686183,939124.9664697513,895539.8531680116,1931485.426034625,24.000492823261258,736.4939678918352,15.464640353861416,436.5273891907501,928.7535263916438,233.41915236706055,235.0101185465231,244.33812487803414,1177.222570650232,57.6038995535537,0.1330981510585676,1.4645168011453074,0.7353894789455736,7.186100611967044,24392.972975018405,21749.597282898394,105783.24603484053,105783.24603484053,7324.978990161584,7.0,8766.0,3,11.995890410958904,0.8156421741114945,0.1939005394794138,5.157283227188591,0.47377531264646056,0.3645106511043808,0.0004071078708612604,0.00978607955694168,0.013352687453196217,0.4502294377654613,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,27.539835888459052,25.329566843520027,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,Sweden,equal_pep_effect,yes,yes,no,1.0,Tests PEP-mediated selection by making resistant PEP effectiveness equal to sensitive-strain PEP effectiveness.,5.954795201043958,2.597006249879131,1.597006249879131,0.25,calibrated_country_scenario_analysis
