analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,immunity_structure,description,resolved_recovered_immunity_duration,resolved_R_to_W_duration,resolved_W_to_S_duration,resolved_vaccine_recent_duration,resolved_vaccine_waned_duration,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,111600329.09016094,569045347.619235,19917641.07354465,3967948.6992656896,7997723.682738422,15190965.709113367,11413326.794559268,30572241.202938326,141564648.33041087,12941963.870739289,17004.2860117699,16656.363615618924,16675.29911066449,1390547.2670691267,568645286.0734406,0.9992969601676417,0.997,0.9999979998907585,1336915575.3927224,7978469.5681254435,78945023.70523512,88756327.64113954,175679820.91450012,24.000492823261258,1773.4654596728592,62.074575655310895,2072.1743625136983,4176.6361487753475,801.7527613241093,535.7877356460941,725.0788507619095,3357.474901449581,306.9432897544946,0.5299492216998298,8.698421343849239,3.9548643604544216,32.979473360941945,52654.43255654477,6583791.410397268,3237054.732649694,3237054.732649694,1928617.2876249407,0.0,8766.0,3,11.842465753424658,0.8111329569628886,0.19611851596199323,5.098957612925211,0.41910897613408665,0.31944031875969087,3.484374785009553e-05,0.009483570963188073,0.013026236651977267,0.3965643247710712,-1.8782152047089928,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,sirws_no_boosting,Boosting disabled: the implemented single-stage R→S pathway uses the same mean duration as the baseline R-plus-W pathway. This changes residence-time structure while holding the unboosted mean fixed.,12227.5,6113.75,6113.75,798.0,798.0,4.146450779474111,14.970532379787162,13.970532379787162,0.25,calibrated_country_scenario_analysis,-1.4476468408447967,-1.391867713093566,-1.6697638525548602,-1.4962536051550366,-1.5013818481856243,-1.44822718260182,-1.8782152047089928,-1.5597388989654783,-1.876605859378015,-1.5557652758606384,-1.5624520068433405,-1.562236825895995
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,43364697.8271879,208520440.59930456,8136946.957216349,1696506.978617328,3403979.266814832,6554635.569062414,4342279.8375380365,12593422.385217777,57999435.85171182,5470360.945766929,6976.378291381171,6813.947818712402,6822.2028969282765,586405.9118641571,208490632.91096762,0.9998570514801749,0.997,0.9999489445225643,1336915575.3990383,7978469.569934691,78945023.69289637,88756327.636594,175679820.89942506,24.000492823261258,649.8670107471512,25.35930473049246,885.9636382823668,1777.6536694962042,345.94227045339716,203.84418353151915,298.67696549963597,1375.566940501735,129.7400148657946,0.21742319808220856,3.558435112039908,1.6180151804239882,13.90773158789787,12820.807314723908,2735091.844353117,1180722.1760381828,1180722.1760381828,469598.2736505291,6790.0,8701.0,3,10.806849315068492,0.8071448203255435,0.20796377421107623,4.808529773002839,0.4391186097978207,0.32865329256655734,3.675248393804857e-05,0.011848029878826282,0.016168292087534526,0.4110655353475218,-0.05469046559559243,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,long_natural_immunity,Extended R→W stage (15 years) with the baseline W→S stage retained.,12227.5,5475.0,6113.75,798.0,798.0,4.146450779474111,6.115906368894303,5.115906368894303,0.25,calibrated_country_scenario_analysis,-0.04649789132916671,-0.03204901445663966,-0.01573029114203206,-0.028265341152634793,-0.024823200958093317,-0.03482643745820946,-0.05469046559559243,-0.0457292391351809,-0.05469154663785103,-0.048558309125037225,-0.048272880294982334,-0.0482630254629004
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,40846802.64488894,194207698.31580392,7886589.205113621,1641782.6703603445,3269352.952278741,6614835.343777506,4342398.2522284305,12599016.26636628,56431619.89962446,5435452.636438422,6657.61404406261,6506.163430878541,6514.9165810162585,567478.1285736407,194182195.50806597,0.9998686828176272,0.9969999999999999,0.9999473838234711,1336915575.300978,7978469.566300523,78945023.71936643,88756327.55474491,175679820.84041187,24.000492823261258,605.2604531963289,24.57904912038134,857.3850664318636,1707.3480240618476,349.11950979172747,203.84974258415298,298.8096351314284,1338.383203543998,128.91209795514902,0.20748871071851152,3.3977014534914147,1.545136386308215,13.458823209620398,12407.05283496901,2615642.8593828822,1117039.80462535,1117039.80462535,454443.3473603349,6790.0,8701.0,3,10.806849315068492,0.8041327837735478,0.21032535269774613,4.754538562153644,0.4262972142657179,0.3194606546889039,3.754849053763097e-05,0.009000887431257681,0.012270415047610062,0.4049883632963125,0.017702978325537244,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,short_vaccine_immunity,"Three-year total two-stage vaccine protection, split equally across recent and waned stages.",12227.5,6113.75,6113.75,547.5,547.5,4.146450779474111,5.927732035805975,4.927732035805975,0.25,calibrated_country_scenario_analysis,-0.012740957866944624,-0.04152766777162631,-0.015757990275309774,-0.028722087057884815,0.0028793816435598307,-0.028222843703018308,0.017702978325537244,-0.013554220298933828,0.017690544412165443,-0.0006476474295842305,-0.0009226458452271658,-0.0010470619291398364
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,137719178.62429503,682235923.157951,23215411.074288823,4589718.901326005,9226346.104579808,16477710.096723907,10767197.97792349,31834626.9759734,143321239.61795533,14108624.208155978,19440.809400577622,18926.239966060737,18947.984816870965,1594419.7145979153,681978608.9237592,0.9996228368729094,0.997,0.9999956116837014,1336915575.8377712,7978469.585998874,78945023.81311187,88756327.7048605,175679821.10397124,24.000492823261258,2126.230975664656,72.3522823460486,2396.880236613543,4818.257307181635,869.6648919672267,505.4558345296116,755.0187297050281,3399.135801332563,334.6128583685665,0.6058849986697455,9.88381456540843,4.49387499897559,37.814696193579714,54382.926893648786,7804547.585474256,3927881.543247385,3927881.543247385,1991928.2746237225,0.0,8722.0,3,10.826027397260274,0.8081351948140106,0.20186444886516233,4.953819286267496,0.3733391624403733,0.28673690118547107,3.227485388460367e-05,0.009090303454897595,0.01245388154004309,0.351762702591548,-2.4507299206421203,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",12227.5,6113.75,1095.0,798.0,798.0,4.146450779474111,17.44920805625117,16.44920805625117,0.25,calibrated_country_scenario_analysis,-1.8311885613025236,-1.5944698658904493,-1.5186237520566812,-1.5993286468609211,-1.5324200036373257,-1.6689239469765607,-2.4507299206421203,-1.9835556611802811,-2.4499251298588787,-1.9219777629140076,-1.9116548306830943,-1.9114454950469755
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7320048.154890658,36334232.41308918,300981.7324854618,412572.4774568976,899630.2472196483,1729485.5144399258,859127.9493274867,3001185.94122431,13697018.685190083,236471.6056889214,1438.511663378243,1418.5864683578059,1420.7047844867866,134645.9854502019,35307121.398286134,0.9717315890115505,0.003,0.9998365079329836,72784716.29884404,682810.3403457244,6599216.0808326565,6165078.110847723,13447104.532026103,24.000492823261258,2079.963130647041,17.22978208127792,2517.561010755257,5489.639174326445,1091.954193376035,580.6295101820178,929.9165197242646,4244.016930565186,73.27065262945501,0.8234799592889225,8.656365071021291,4.402049305237704,41.720016232522234,19124.693653741226,517751.7590714245,257704.482539524,257704.482539524,38136.5863531468,2436.0,7107.0,3,8.438356164383562,0.8077931669910852,0.20146422997651264,4.963660298985002,0.5511329434349793,0.3981937322986525,0.0009221016051836627,0.01878036793975248,0.025659699133366475,0.5057707747566768,0.0,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,baseline_sirws_boosting,Current model: SIRWS with literature-centred R and W stages. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.,12227.5,6113.75,6113.75,798.0,798.0,6.999594011212859,2.461540205571497,1.461540205571497,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7542195.2453379,38798906.89159797,309499.49259650736,420340.08865765325,917199.7787637915,1781294.885636671,907814.61504502,3109449.5893393443,14594708.022840831,243242.56842977152,1468.0778362084936,1447.8289463436922,1449.9813653874103,137274.3846666052,37266618.96051425,0.960506930379125,0.003,0.9998227313180958,72784716.29791729,682810.3405145374,6599216.08244787,6165078.111469345,13447104.534431754,24.000492823261258,2221.0540992710485,17.71738360243969,2564.959797423332,5596.85031767399,1124.6653431289747,613.5337066255718,963.4619768609284,4522.165688616897,75.36863329109963,0.8404051962778251,8.834805770671853,4.492762698251299,42.534424895228995,25753.87349720192,534236.9415656852,299288.46117387235,299288.46117387235,51355.84591962446,2065.0,7240.0,3,8.936986301369863,0.808055544009576,0.19439195197973957,5.144245889892729,0.5416050036986233,0.3900539981369659,0.0008828547405383136,0.018082065317964947,0.02470696484961413,0.49793311879050584,-0.06783339883137063,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,12227.5,6113.75,6113.75,798.0,798.0,6.999594011212859,2.5312016059871016,1.5312016059871016,0.25,calibrated_country_scenario_analysis,-0.018827264602416793,-0.029956522193551383,-0.05666986594446688,-0.0360736223064102,-0.06553903139676498,-0.028633301326491223,-0.06783339883137063,-0.028299923854870457,-0.05549864969516416,-0.02055330768804242,-0.020613814270862285,-0.02060708263976152
immunity_structure_sensitivity,sirws_weak_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,8792094.762908738,41094047.50820891,353212.47388562636,477813.0351414132,1042585.7811922864,1990309.4896767382,1042987.1496544336,3511109.6744725853,15384660.455619195,274484.76963018725,1682.921855831799,1658.6905207328412,1661.1701281725125,156487.38674045983,39682062.36736588,0.9656401540743591,0.0030000000000000005,0.9996581121420277,72784716.2997437,682810.340483521,6599216.082596815,6165078.112602589,13447104.535682924,24.000492823261258,2352.4400552434518,20.219745242037725,2915.6658119192302,6361.969001778668,1256.6319721338896,704.8881579649001,1087.9162277549178,4766.932200909287,85.04901949470064,0.9633932463606873,10.121505459607093,5.147130414751457,48.487567537883606,25288.268518450866,609743.8167286664,306929.0449911225,306929.0449911225,50427.3821870462,2345.0,7212.0,3,8.083561643835617,0.8081360413618522,0.213950566956259,4.673976864031608,0.5594824238226579,0.4063820494981623,0.0009609520319346314,0.018927311123073835,0.02588407642099277,0.5137100842466567,-0.1310008435297243,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,sirws_weak_boosting,Low boosting efficiency (0.40) — weak natural immune maintenance.,12227.5,6113.75,6113.75,798.0,798.0,6.999594011212859,2.8887025746989194,1.8887025746989194,0.25,calibrated_country_scenario_analysis,-0.15813114361544245,-0.15081015311150336,-0.2140067733460067,-0.1699074110150789,-0.12321234344623311,-0.16075149416151135,-0.1310008435297243,-0.17353458952093526,-0.12391100706646996,-0.16990490843819495,-0.16925584568206564,-0.16925778410226955
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,8515470.651631553,44345888.29639037,343199.1712253636,475347.17103339714,1034392.6459255763,1908548.6219342079,978115.3695171538,3362011.162484759,15768580.245466284,266164.74125784636,1654.5889558041417,1631.4626649127922,1633.8413498353402,154669.72262462723,42579741.36209001,0.9601733779128262,0.003,0.9987354038193399,72784716.30052404,682810.3402972386,6599216.081862537,6165078.109697091,13447104.531856868,24.000492823261258,2538.5925757695923,19.646530976219097,2900.618848421591,6311.973623231273,1205.0101913300891,661.045480425594,1041.7181010303934,4885.889628371208,82.471061345153,0.9471739997813171,9.955358198628435,5.062452282512673,47.92436489721345,34262.42196689924,593683.2623572575,343612.5419187284,343612.5419187284,68322.75788026312,2051.0,7233.0,4,5.983561643835617,0.8077019540042946,0.19202390523147303,5.2076849431562255,0.5198710718960015,0.3769111694411668,0.0008664676049827401,0.017180400792347325,0.023483049478459164,0.4783411540202124,-0.22049883405311843,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,sirws_no_boosting,Boosting disabled: the implemented single-stage R→S pathway uses the same mean duration as the baseline R-plus-W pathway. This changes residence-time structure while holding the unboosted mean fixed.,12227.5,6113.75,6113.75,798.0,798.0,6.999594011212859,2.806810072805184,1.8068100728051841,0.25,calibrated_country_scenario_analysis,-0.15215434137401407,-0.10353547687982201,-0.13849790393015238,-0.12022754615238962,-0.15124178537597222,-0.12556744596214342,-0.22049883405311843,-0.14026578420981428,-0.20598167383186605,-0.15020892629987892,-0.15006219310791646,-0.15002171293844602
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7758578.967182402,38311100.87781195,316919.37859087123,435811.4877488311,949763.2341598258,1805813.3967359383,895431.9272673107,3137056.81175208,14219602.946840053,247980.4929933701,1520.069067799611,1498.6395702612087,1500.8715692822877,142153.2944121219,37217006.87762423,0.971441854315876,0.0029999999999999996,0.999733464712016,72784716.2982762,682810.3405735252,6599216.086488815,6165078.1079839105,13447104.535046251,24.000492823261258,2193.129509797041,18.142137017438692,2659.3679151665665,5795.555975305394,1140.1457212949936,605.165042039491,972.0160659944164,4405.939498644438,76.83667772281993,0.8701677198348895,9.144857585416778,4.6504458346798,44.04615354270374,23983.629598060725,546303.4003536447,272938.4443202814,272938.4443202814,47825.79934514492,2429.0,6883.0,3,7.978082191780823,0.8076626110328453,0.20251516634636352,4.937901778129994,0.5465343734669628,0.3956670412173979,0.0009230685147095005,0.01866950593222335,0.025511149605411624,0.5014306494146183,-0.05440787745967679,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,long_natural_immunity,Extended R→W stage (15 years) with the baseline W→S stage retained.,12227.5,5475.0,6113.75,798.0,798.0,6.999594011212859,2.591884184765039,1.5918841847650391,0.25,calibrated_country_scenario_analysis,-0.05632709781122358,-0.044133287997344395,-0.0422567767330142,-0.04527239337671385,-0.038153139282420145,-0.048669214516979364,-0.05440787745967679,-0.052952204021814664,-0.05409349172914468,-0.05669568519857271,-0.05643159841787759,-0.05642747576475604
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7570424.800620061,36900163.28121875,315264.04395023704,433474.95163735974,934876.7872528741,1830842.513346001,892183.9493054388,3156501.4142887997,13985041.605036922,249304.04216423602,1497.4146464241464,1476.7102604375946,1479.1287724842155,141589.90572860785,35882009.77712298,0.9724078862107912,0.003,0.9997980464304386,72784716.3003521,682810.3404254643,6599216.081808599,6165078.113789591,13447104.536023656,24.000492823261258,2112.3599988464725,18.047376930009662,2645.1101246030253,5704.717298838725,1155.948484605288,602.9699413641314,978.0409699007631,4333.260740380391,77.24677901132134,0.8571991339678238,9.01104261326827,4.583075846885169,43.8715877332077,19889.704581520607,539940.222169714,265643.14154077554,265643.14154077554,39662.0960346244,2436.0,6883.0,3,8.42876712328767,0.8043979505502306,0.20515965587808702,4.8742526678551,0.5282022129000057,0.3842708077037281,0.0009424987698073766,0.014166872572439128,0.019332160546374547,0.4937606810113846,-0.015575693513913302,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,short_vaccine_immunity,"Three-year total two-stage vaccine protection, split equally across recent and waned stages.",12227.5,6113.75,6113.75,547.5,547.5,6.999594011212859,2.57834624423917,1.57834624423917,0.25,calibrated_country_scenario_analysis,-0.05066376290853247,-0.058605289295469154,-0.03847622464596556,-0.051751366328582016,-0.021028146815501136,-0.0542662889184069,-0.015575693513913302,-0.04745241960976854,-0.016282504947139564,-0.04094717098613865,-0.04097303433824129,-0.041123242939266946
