analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,history_vaccine_scenario,vaccine_transition_design,vaccine_transition_interpretation,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
prospective_vaccine_mechanism,no_vaccine,no_vaccine,country_timeline,,2027-01-01,2051-01-01,2027,2051,13478240.421199782,44950903.20293073,746404.0753948125,1157232.9082491815,1779698.5887523955,5019306.932643624,1490024.469881841,7666564.310774648,18413917.780892085,658920.5525806263,3963.8528309840103,3923.806042936505,3939.244871381202,427936.60998764593,42334909.088155165,0.9418033025284126,0.003,0.9992826241347786,72784716.29913226,682810.3403368223,6599216.082896173,6165078.112633809,13447104.535866804,24.000492823261258,2573.2268205927,42.728106644148646,7061.557930784192,10859.90952575281,3169.0657166346414,1007.0120271762776,2375.482539136932,5705.546629816562,204.16632586436617,2.2691184583150577,23.943480593960903,12.205737837742392,132.59602393922773,23699.179397895175,1144139.8215959934,607272.7251625324,607272.7251625324,47258.576684877815,1358.0,7877.0,4,5.964383561643835,0.7124974964625812,0.29984359514095416,3.3350720715908833,0.04379550358953986,0.03532714653409541,7.832172284101151e-10,0.002181081885573299,0.0030658227686666917,0.03854859815208264,-0.23715020842816692,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,6.999594011212859,6.104369278518328,5.104369278518328,0.25,calibrated_country_scenario_analysis,-1.8049202782075549,-1.902196572758847,-0.7343452404827608,-1.554511603385405,-0.34437414477664063,-1.786467959487013,-0.23715020842816692,-1.4798982623666896,-0.19904731429649125,-1.7555235955996227,-1.765997089679566,-1.7727399206332715
prospective_vaccine_mechanism,symptom_protective,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7320048.154890658,36334232.41308918,300981.7324854618,412572.4774568976,899630.2472196483,1729485.5144399258,859127.9493274867,3001185.94122431,13697018.685190083,236471.6056889214,1438.511663378243,1418.5864683578059,1420.7047844867866,134645.9854502019,35307121.398286134,0.9717315890115505,0.003,0.9998365079329836,72784716.29884404,682810.3403457244,6599216.0808326565,6165078.110847723,13447104.532026103,24.000492823261258,2079.963130647041,17.22978208127792,2517.561010755257,5489.639174326445,1091.954193376035,580.6295101820178,929.9165197242646,4244.016930565186,73.27065262945501,0.8234799592889225,8.656365071021291,4.402049305237704,41.720016232522234,19124.693653741226,517751.7590714245,257704.482539524,257704.482539524,38136.5863531468,2436.0,7107.0,3,8.438356164383562,0.8077931669910852,0.20146422997651264,4.963660298985002,0.5511329434349793,0.3981937322986525,0.0009221016051836627,0.01878036793975248,0.025659699133366475,0.5057707747566768,0.0,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,6.999594011212859,2.461540205571497,1.461540205571497,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospective_vaccine_mechanism,infection_blocking,infection_blocking,country_timeline,,2027-01-01,2051-01-01,2027,2051,6193181.449298785,29039687.77340018,218765.9558005564,267696.2960299432,502767.44983231544,1114243.4007653212,766101.4203268731,2148041.1171221375,8558767.559802338,158165.4315125149,1001.4068035923008,983.594923244297,985.0024439086602,91391.5279322759,28294738.107014,0.9743471874698136,0.003,0.9968388212496088,72784716.29583918,682810.3407422259,6599216.083574658,6165078.1117884405,13447104.536105324,24.000492823261258,1662.3849159644947,12.523317326521612,1633.511186619662,3067.9402955857972,703.5056051312098,517.7588422242179,665.5698641711043,2651.9314350377012,49.0075091809162,0.5732580797789831,6.002000528397852,3.052026972737022,28.31763616972511,29263.48545116125,367754.4469674305,211457.1348787463,211457.1348787463,58354.36949014217,3864.0,5600.0,2,10.04931506849315,0.7950085412529704,0.21326611696464676,4.688977387653992,0.4119331396558708,0.3442608125326883,0.0004312581504455585,0.014454459959102009,0.01716599740667701,0.3798814241396462,0.2007623157345464,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,6.999594011212859,1.7891491001421131,0.7891491001421131,0.25,calibrated_country_scenario_analysis,0.3511532866175978,0.35573707240551466,0.1082801800051243,0.28426923250018254,0.3751364616990327,0.3311440878843541,0.2007623157345464,0.27315869307409424,0.1986110170854236,0.303859100286634,0.3066373145495085,0.3066804204052279
prospective_vaccine_mechanism,transmission_blocking,transmission_blocking,country_timeline,,2027-01-01,2051-01-01,2027,2051,6108879.383826243,30079620.863357775,222647.00453235058,269017.5645022777,560905.041022387,1192638.5482275216,755885.8929239601,2217542.0056537595,9992777.7139063,164352.46250493053,947.8974923194469,930.9346073457644,932.3539119079842,88703.7696016926,29335296.950310126,0.9752548771665415,0.003,0.9954019267834914,72784716.2991665,682810.3405235985,6599216.082390279,6165078.112195406,13447104.535109283,24.000492823261258,1721.9161717259794,12.74548902834161,1641.573707479305,3422.702043409346,753.0023540169984,510.8548220431563,687.1046926622184,3096.2590302460785,50.9245587906853,0.5426265273016331,5.680661698163722,2.8888956622270987,27.48483509884304,23217.098805490878,360921.7668831676,207096.62111274496,207096.62111274496,46297.25889992797,3822.0,5663.0,2,11.027397260273972,0.8046394192242045,0.20309030527934357,4.923917951792603,0.47640639545061264,0.35549482086217965,0.0006353615492627621,0.014823418668229693,0.019641528408593026,0.44130608682452716,0.17214101232748813,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,6.999594011212859,1.820889755595,0.8208897555950001,0.25,calibrated_country_scenario_analysis,0.34795077422394816,0.31040847797228066,0.12017075743414352,0.261111424256129,0.27044140454367627,0.30498013904833743,0.17214101232748813,0.2602640608990946,0.16913937504590482,0.34105679053489446,0.3437589966416079,0.3437384584829237
prospective_vaccine_mechanism,next_generation,next_generation,country_timeline,,2027-01-01,2051-01-01,2027,2051,5380739.934952374,25321534.723724112,175251.3891201135,197178.4203332262,363625.8738906593,824288.6061644342,700789.3018926579,1722256.3283903184,6746715.9996285625,120431.2523455141,752.3842832569874,736.7439732596838,737.8075176162179,68424.08441355533,24470761.43718697,0.9664011958272009,0.003,0.9998399513106392,72784716.29772356,682810.3404384818,6599216.081117665,6165078.109723553,13447104.531279702,24.000492823261258,1449.538221662899,10.032313984946354,1203.2036314823433,2218.8836447050935,520.4353505706871,473.6185680973862,533.6405815646898,2090.467830104344,37.315585654018335,0.43070445289307063,4.495689855921862,2.286094272340442,21.20118103070537,25710.23847929435,280992.9308614549,194122.55580033746,194122.55580033746,51268.83325102068,4599.0,4972.0,2,10.95068493150685,0.7939928530096564,0.2124965960262701,4.705957736265921,0.3503586958927854,0.3064853202550038,0.00031183507350942977,0.012492904704948866,0.014203269838457204,0.3233506862758699,0.30309427110390286,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,6.999594011212859,1.433270839548021,0.4332708395480209,0.25,calibrated_country_scenario_analysis,0.5220756809842559,0.5233908585632931,0.18430159041941785,0.42614141138894657,0.5074317882822591,0.4907158007632362,0.30309427110390286,0.41773413398576076,0.3069171184718893,0.4769703281445309,0.48064923098233225,0.4806749961901885
prospective_vaccine_mechanism,no_vaccine,no_vaccine,country_timeline,,2027-01-01,2051-01-01,2027,2051,21058341.514237452,73724095.07164834,1827711.209743253,1474786.2994369974,2266029.4189860667,5710452.447761985,1887746.0211101645,9072984.768309146,21790832.329391174,1497357.7937911125,5222.818273783089,5118.099922455157,5137.0425171254265,545593.1932156215,73623060.77442959,0.9986295620567391,0.827,0.9999318813193574,111962696.39053953,732155.6566067742,7080255.647045488,6775380.66213949,14587791.96579175,24.000492823261258,2743.5693467010906,68.01646659481258,8392.773694153288,12895.612133842022,3360.480818463559,1160.8863475048042,2591.4358406662086,6223.921381811815,427.6769720461363,1.9436202106537719,29.126290642669918,14.6724770666466,155.83292504369274,83684.80668525651,1501705.2188427774,612181.1251004399,612181.1251004399,256700.72886033883,1323.0,7779.0,4,6.37351598173516,0.7292109562662424,0.2856371650784187,3.500944982861248,0.04971160882835193,0.04092232244835049,1.4160354230353613e-11,0.0017611707723176205,0.0024768425272434984,0.04547359551463046,-0.21432385513744445,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,7.349919218851434,9.254042741090352,8.254042741090352,0.25,calibrated_country_scenario_analysis,-1.468659789897384,-1.8452236933375348,-0.7799662725298175,-1.4755849118053725,-0.34217402716524536,-1.615798089846335,-0.21432385513744445,-1.228270399221945,-0.21478808293349982,-1.1466398059850107,-1.1607808762413176,-1.1661921321374882
prospective_vaccine_mechanism,symptom_protective,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,12695737.961070437,60712053.67476191,820237.6203451084,597403.6217839075,1244636.648341139,2007031.10308471,1060551.5678828917,3664986.2927515097,16235474.601914896,572428.6593844384,2433.020322841977,2368.634403761524,2371.4620882019613,203827.30439424893,60605682.430340305,0.9982479386220166,0.827,0.9992527742846286,111962696.37772234,732155.6562749987,7080255.645480007,6775380.660592253,14587791.962347262,24.000492823261258,2259.3390843867046,30.524332516533246,3399.7287646935456,7083.028727414922,1181.0954713598042,652.1956992589361,1046.7973968173212,4637.194027980651,163.49770030310088,0.9054244710534565,13.479520749245847,6.773395975560594,58.217377800888265,53267.2247527826,751887.8235852259,357172.7547151528,357172.7547151528,163395.6742980738,1722.0,7000.0,3,7.978082191780822,0.8038899039303985,0.2091139599573136,4.782081503330193,0.48741783808093303,0.37441699578562687,4.564776156072975e-05,0.013831060383154906,0.01891730381722849,0.4546238261189889,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,7.349919218851434,4.153016054685736,3.153016054685736,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospective_vaccine_mechanism,infection_blocking,infection_blocking,country_timeline,,2027-01-01,2051-01-01,2027,2051,12419106.577132365,56728543.87313816,720324.3183400857,478226.02336362336,870134.2918037547,1579609.3202439148,1052847.1593914945,3110682.502999033,12109722.67155169,463735.45754707506,2051.476373785598,1986.7476835048797,1989.0566429211278,169434.71905138463,56650861.29664968,0.9986306262917272,0.827,0.9998981460794757,111962696.37785362,732155.6562283047,7080255.646414798,6775380.665489209,14587791.968132311,24.000492823261258,2111.096703455062,26.806157712543236,2721.5080533042114,4951.795525354518,929.5667673231683,647.4578036847074,888.4765412665702,3458.7922439993745,132.45262896064315,0.7634366606694187,11.306264310988352,5.681165354490723,48.39412990818307,30751.34674769851,643657.1793706614,347323.7822356816,347323.7822356816,94328.8684691141,2107.0,7100.0,3,8.457534246575342,0.7937591723954056,0.21892165264994584,4.567844194009411,0.38921634896872415,0.33715261318988726,2.188811855128073e-05,0.011304807202225719,0.01342408493447204,0.3644655687134751,0.06561316181072796,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,7.349919218851434,3.6471363717562344,2.6471363717562344,0.25,calibrated_country_scenario_analysis,0.19949259441114175,0.2129622117882819,0.007264529820814936,0.15124307309109475,0.2541195765152805,0.18988078261882746,0.06561316181072796,0.12181019198191012,0.06525495589025443,0.15681905550657416,0.16122653612148286,0.16125302916850448
prospective_vaccine_mechanism,transmission_blocking,transmission_blocking,country_timeline,,2027-01-01,2051-01-01,2027,2051,12262814.399632413,58310147.42834249,724831.296762184,466474.1957332694,935643.9893219013,1685949.8427217891,1055970.5014450983,3208394.5399001567,14062406.568169672,475394.93870667723,1905.5098056994555,1843.3946615726643,1845.697578744589,160235.8229802051,58218109.03382566,0.9984215715689977,0.827,0.9999448519050644,111962696.37843595,732155.6562713082,7080255.646297617,6775380.664143722,14587791.966712646,24.000492823261258,2169.954516875961,26.973880460773017,2654.6302757490193,5324.600769121098,992.1459218484708,649.3785310228739,916.3851602849811,4016.519956228874,135.7828227444073,0.7091166447332896,10.49046511795272,5.271701626783395,45.766731148246066,43100.03194480808,627506.8358836562,346185.80643944885,346185.80643944885,132208.10385034073,2093.0,7107.0,3,8.495890410958904,0.8014862622221748,0.21030326521986967,4.755037916099455,0.43844611442246434,0.3460006169771714,3.21033762372931e-05,0.011599666283418872,0.015380904164522093,0.4114334405982862,0.039562263192192026,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,7.349919218851434,3.6699560440867276,2.6699560440867276,0.25,calibrated_country_scenario_analysis,0.21916409823507543,0.15997821850863914,0.004319513144408704,0.1245821174705033,0.13384690543563915,0.1695123385018955,0.039562263192192026,0.11631546909879964,0.039395206864618726,0.21681303365618576,0.2217479157419776,0.22170479219256933
prospective_vaccine_mechanism,next_generation,next_generation,country_timeline,,2027-01-01,2051-01-01,2027,2051,10779357.151025899,49816843.182713136,576943.0022692471,355701.33556065336,636201.9069933537,1142179.0911099792,858310.4104271857,2356190.8370978185,9217649.49419492,344193.05818893365,1552.2713261486913,1496.2942626550798,1498.0287631583908,127552.93511081042,49738516.57463787,0.9984277083196944,0.827,0.9999672551418575,111962696.37423065,732155.6561516157,7080255.645641966,6775380.662863463,14587791.964657046,24.000492823261258,1853.8845921755692,21.470363719105084,2024.2395898742593,3620.523620636929,672.1483039737712,527.82568530788,672.9778059924437,2632.75513822615,98.30879803570073,0.577662435146351,8.515172088949473,4.278686150845321,36.43180894655437,36295.69604453816,494758.7568536738,302428.17537074524,302428.17537074524,111335.9998883833,2450.0,6778.0,3,8.515068493150686,0.7949279276572387,0.21637977162644514,4.621504092010899,0.34458937266732115,0.3095685300902926,1.5871868535754284e-05,0.00975902626279636,0.011098122437702466,0.32371635209828653,0.17945712313431317,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,symptom_protective,immediate_full_mechanism_replacement_at_policy_t0,mechanism_target_not_cohort_rollout,7.349919218851434,2.9211700264727862,1.9211700264727862,0.25,calibrated_country_scenario_analysis,0.40458791579051157,0.43091111574977337,0.1906943175421696,0.3571078719290667,0.43225253833308064,0.39871449036276085,0.17945712313431317,0.29661480044465294,0.17930935549142724,0.36199820791652704,0.3682882169241143,0.3683100520092253
