analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,implementation_uptake,pep_restored,pep_coverage_multiplier,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
treatment_implementation_sensitivity,guided_uptake_75_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3388188.979425041,11102777.782467159,591773.4181620419,176186.27288585893,226132.04000330367,333666.19185418315,211027.83864163264,720880.3033816747,1940823.468480343,368768.3229019982,991.0815630286156,978.3078835405214,978.7700410191258,68609.08231628055,11075375.126659833,0.9975319099108154,0.997,0.9969305898760488,1396459581.9188368,8001977.127908686,88597357.07371542,133092917.60518618,229692251.80681026,4.999418194761015,159.03174008679161,8.476325318879404,440.4080983346973,565.2561920923296,75.33069453585631,31.715045506141085,62.77653598322332,169.0130438223841,32.11351147136738,0.14195855183670492,2.4454499633751254,0.8523438969146907,5.9746958053916,7360.899499732778,829364.9464339524,237641.71815036438,237641.71815036438,281621.88049160026,0.0,180.0,1,,0.8177768431441933,0.3051658824312836,3.2769062912043485,0.5296111604637059,0.4402631109897084,8.408845760092453e-05,0.006660395502459059,0.009453711190911453,0.5134129653127346,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,True,0.0,prospective_policy,2.010611200412732e-05,1.6667804836994706e-16,China,0.75,yes,1.0,Three-quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,4.146450779474111,2.0442363287752436,1.0442363287752436,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3279827.681442474,10475121.337629974,569545.642525224,167831.6014810583,209285.21769136668,321018.80134867824,204187.34195786496,693037.7447876014,1815934.2616766188,353271.6297921537,944.8319452031677,932.45438228794,932.8977632900213,65393.16614544518,10447734.828169022,0.9973855663740552,0.997,0.9968825557867127,1396459581.7417774,8001977.1467953175,88597358.43015964,133092916.09923439,229692251.67618933,4.999418194761015,150.0414406911257,8.157943568334074,419.52414943341495,523.1446412126799,72.47533458526692,30.686998250704555,60.35191798699651,158.1372969290042,30.764010457876125,0.1353339419181912,2.330831191281687,0.8123968676134234,5.694643660901152,7121.297832794971,934552.9303655336,285541.4453337365,285541.4453337365,272454.9203573559,0.0,180.0,1,,0.8178929220844969,0.3131064143057024,3.1938023442204124,0.528326930653409,0.43955679653776064,8.272837717029494e-05,0.006572591908701251,0.009330672454260973,0.5123409379132765,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,True,0.0,prospective_policy,2.010611200412732e-05,1.6667804836994706e-16,China,1.0,yes,1.0,Full resistance-guided treatment scenario used in the main analysis.,4.146450779474111,1.9674521662521065,0.9674521662521065,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3653816.463108374,12686555.722510513,644066.0599900826,195283.9566670757,265550.1377213385,362372.52359550446,227558.40480361902,785214.8850661991,2239113.9926269697,404255.03469703614,1096.714833078657,1082.9526486531583,1083.457544829611,75953.3989424145,12659213.799455997,0.9978448111802322,0.997,0.9969756911160181,1396459581.805134,8001977.141273237,88597357.96406737,133092916.39934984,229692251.5046905,4.999418194761015,181.71714069691487,9.225344167578772,488.1460651767041,663.788552055992,81.81162573630799,34.199398882602566,68.37899484910555,194.98912600910722,35.20380657702784,0.1570890381802622,2.7070276700403215,0.9435090863169585,6.61426212598805,8033.406001319341,731708.9690320514,70326.37480163306,70326.37480163306,307351.4187691304,0.0,180.0,1,,0.8176509468311485,0.2880069691906361,3.4721382014130535,0.5317447705375935,0.4416898381512582,8.596531613661693e-05,0.0067756846013008395,0.009614738676150914,0.5152683819440051,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,True,0.0,prospective_policy,2.010611200412732e-05,1.6667804836994706e-16,China,0.5,no,1.0,Half uptake of resistance-guided treatment; resistant-strain PEP effectiveness remains at baseline.,4.146450779474111,2.2248772886070074,1.2248772886070074,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3555162.223266771,12187619.333778502,620492.4452060859,185337.61543965974,246813.0816210996,347928.2024804714,221144.5447102208,754410.3626303519,2117696.315367219,386376.843350957,1042.1698717474337,1028.7470897284404,1029.2300934984485,72143.67390696266,12160397.383813765,0.997766425975474,0.997,0.9968850198990439,1396459581.740571,8001977.146974281,88597358.44032113,133092916.07983206,229692251.66712746,4.999418194761015,174.57057579539796,8.887685155714385,463.28346263428244,616.9520353739948,78.55057952241762,33.235469900308914,65.69643959256128,184.41569064989238,33.6469171243452,0.14927623648642582,2.571531487408716,0.8962861065244682,6.282499220038585,7978.186495694983,969289.5042073904,67364.20133849056,67364.20133849056,305238.76648839697,0.0,180.0,1,,0.8178942558032246,0.29170276211478713,3.4281471753993635,0.52981930249558,0.4408323143788209,8.355537282586119e-05,0.00661344111950342,0.009387433951979546,0.5137348720512711,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,True,0.0,prospective_policy,2.010611200412732e-05,1.6667804836994706e-16,China,1.0,no,1.0,Full treatment restoration but no restoration of resistant-strain PEP effectiveness.,4.146450779474111,2.143444026807331,1.1434440268073311,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_low_pep_reach,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,3621726.6645932323,12491114.60022172,638002.9626224106,193144.83261288767,261048.9671680758,359152.20828291343,225580.8244194647,777877.8653152657,2204076.598894028,400256.4045868695,1084.8705119866577,1071.2296570249343,1071.7297666136963,75130.61018688515,12457643.807788026,0.997320431882588,0.997,0.9969726218803127,1396459581.8009782,8001977.141761453,88597357.99664532,133092916.35551253,229692251.49391928,4.999418194761015,178.9177203745697,9.138498790379948,482.7989541617973,652.5370967929,81.08458595057361,33.90219141229427,67.74006397450778,191.9379589921684,34.855593225978005,0.1553925050874161,2.6777240223419234,0.9332961662866244,6.542611080006428,7944.018803969404,728601.109449463,94908.53262302995,94908.53262302995,303931.53909069096,0.0,180.0,1,,0.8176515787539009,0.28994423480262893,3.4489390716139634,0.5315731642899224,0.4415420865403099,8.586869280609147e-05,0.006770740828786502,0.009607899901576525,0.5151086548667532,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,True,0.0,prospective_policy,2.010611200412732e-05,1.6667804836994706e-16,China,0.5,yes,0.5,"Half uptake and half baseline PEP reach, approximating delayed activation, lower adherence, or household-only reach.",4.146450779474111,2.203932779238,1.203932779238,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,current_near_term,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,23639.42135504304,120069.56381396929,959.48989809725,1165.7517178313062,2481.7672108646825,5810.599209763751,3509.0453200637717,10485.396247658828,49915.98846307545,762.320683908512,3.826607055451678,3.773543984749539,3.7799634214898465,378.6528969139477,3625.7388837834205,0.03019698555248345,0.003,0.06701688406619498,70515966.30928817,651878.747394697,6530461.608718973,6672359.26691766,13854699.623031331,4.999418194761015,34.058538270168874,0.2721657543856561,35.77006878559083,76.15084969173493,17.797441479791896,10.519378658675931,15.137991824677364,72.06478490914847,1.1005787485967595,0.010854427941865842,0.11578788676464657,0.054572143980604504,0.546669322025249,209.23202151916686,1592.1852144328582,3309.438465543475,3309.438465543475,404.22460767862543,1680.0,1016.0,1,,0.8093986248819045,0.1968810463213555,5.079209089369467,0.5611811218918644,0.4010671300480106,0.000692355454377657,0.018402062385093905,0.024988218806389247,0.5170984852460038,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.0,baseline,1.0,Current macrolide treatment and baseline resistant-strain PEP effectiveness.,6.999594011212859,0.03888307721128763,0.9611169227887124,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_25_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,22810.610186519778,115816.0523579609,924.4933673522986,1123.0745934953045,2388.1917670260204,5588.298342352828,3387.8108837485224,10099.183819596656,48053.04614704231,733.9730433791457,3.6874964980097102,3.6362309055931052,3.642411822907454,364.79650105390124,2067.7808196243886,0.017854008814195736,0.003,0.036242662643054833,70515966.30929224,651878.7473947376,6530461.608720121,6672359.266908705,13854699.623023562,4.999418194761015,32.852001175291576,0.26223875337190533,34.46055866459147,73.27956928823411,17.11655014038884,10.155943357703462,14.580408645137188,69.37521506520059,1.0596526509614865,0.010459831501774685,0.11157455539102235,0.052586282001143715,0.5266645456399393,202.40576034541343,1970.7451301805206,3135.4524304298666,3135.4524304298666,391.0366514335302,1680.0,1016.0,1,,0.8094388957664057,0.19695551456042903,5.077288656942806,0.5606903777806146,0.40090743481632535,0.0006906964117110272,0.01835492641521154,0.02492423756644247,0.5167205173872496,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.25,yes,1.0,Quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,6.999594011212859,0.03746485195453011,0.9625351480454699,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,22126.60989718503,112320.39492912083,895.8627209304058,1088.3040468788226,2312.2938818560847,5407.62962742427,3287.8910995541323,9783.824773857224,46538.43085312786,710.8736953682462,3.5741739340224474,3.524416487035661,3.5304030994809907,353.50928443013163,1134.6763165112516,0.010102139662412003,0.003,0.018261671667080235,70515966.30928414,651878.7473952532,6530461.608734177,6672359.266884557,13854699.623013988,4.999418194761015,31.860434465650115,0.2541174782053947,33.39365494470792,70.95070926448454,16.563175046822966,9.856404893694366,14.125118015829042,67.18853242633955,1.0263036259863736,0.01013838443727135,0.10814362804865418,0.050969187997791245,0.5103689485127887,196.80630629517918,2303.5585137413973,2975.75473097181,2975.75473097181,380.2188181963154,1680.0,1016.0,1,,0.8094701736401098,0.1969954780798973,5.076258651959618,0.5603495602466481,0.4007985471977224,0.0006895406474515837,0.018321167474841495,0.024878395031650364,0.5164604570927046,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.5,yes,1.0,Half uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,6.999594011212859,0.03630460249527563,0.9636953975047243,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_75_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,21546.878294088943,109368.84790444566,871.7845337212194,1059.1710926340118,2248.966755319052,5256.606627597467,3203.2621665346555,9519.039886766133,45271.627726822495,691.5165972666346,3.479210792124239,3.430748857054965,3.436572703663198,344.0528537354232,617.2598902922143,0.005643836449950606,0.003,0.008858058459980622,70515966.30924179,651878.7473970291,6530461.608782627,6672359.266822549,13854699.623002203,4.999418194761015,31.023208326895908,0.2472875386730653,32.49973580101124,69.00757194133757,16.100602615791843,9.60270518040976,13.742842385867942,65.35962153771106,0.9983573676016637,0.009869015106710965,0.10526951899397717,0.04961453841545364,0.49671649636298687,192.1128562587161,2600.2932315156995,2830.7783674279954,2830.7783674279954,371.15133423320094,1680.0,1016.0,1,,0.8094947293665413,0.197011111545348,5.075855834506168,0.5601125611349934,0.40072432477745645,0.0006887405173538588,0.018296873153093474,0.024845387242790312,0.5162815602217558,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.75,yes,1.0,Three-quarter uptake of resistance-guided treatment with partial restoration of resistant-strain PEP effectiveness.,6.999594011212859,0.03532884025515308,0.964671159744847,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_pep_restored,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,21036.293481969296,106775.12978726969,850.7171224151334,1033.7670186079051,2193.891331765397,5125.153277953879,3128.7235511265494,9287.643847688334,44167.0388011012,674.631382798816,3.3963826335146234,3.349072921035612,3.3547548572473973,335.80688788952756,341.93238006489327,0.003202359769977637,0.003,0.004260461314122907,70515966.30915064,651878.7474007794,6530461.608883129,6672359.266697104,13854699.622981014,4.999418194761015,30.28748276127219,0.24131162594886782,31.720234075508266,67.31763088509004,15.697970595491052,9.379254113796165,13.408770953098113,63.76490277541878,0.9739798207241436,0.009634067471348826,0.10276336454828303,0.04843331658956741,0.48481161832062436,188.00930145560136,2866.494777765658,2698.5993937220032,2698.5993937220032,363.2234949931543,1680.0,1016.0,1,,0.809514531197517,0.1970149183979485,5.075757755461492,0.5599433435998356,0.4006727262614836,0.000688182021491247,0.01827892511894497,0.02482098675124769,0.5161552497081516,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.0,yes,1.0,Full resistance-guided treatment scenario used in the main analysis.,6.999594011212859,0.03447508892120079,0.9655249110787992,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_50_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,22232.94517371049,112887.21660990492,900.414995573655,1093.7283434481437,2324.5813885316384,5437.244786545559,3304.2509364575103,9835.224066451214,46796.382238879094,714.5950062673396,3.591848087937681,3.5418825001115404,3.547899671748216,355.2745092554087,1866.0045613738641,0.016529812829224614,0.003,0.0344722835601773,70515966.30925111,651878.7473963015,6530461.6087626275,6672359.266860628,13854699.623019557,4.999418194761015,32.02121724269974,0.2554087614852108,33.56009472632448,71.32774062727896,16.653884118628746,9.905448238424718,14.199324278772787,67.560942383594,1.0316761624773867,0.010188518362010577,0.10867955733734717,0.051221789770451005,0.5129174415158643,197.8374668237627,2314.3577651675114,2972.820149816133,2972.820149816133,382.21096288361736,1680.0,1016.0,1,,0.8094666093489736,0.19694829796839666,5.077474699275975,0.5604741088729237,0.4008466960229249,0.0006897277216024163,0.018329579403335284,0.024889811434672206,0.5165649903133138,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.5,no,1.0,Half uptake of resistance-guided treatment; resistant-strain PEP effectiveness remains at baseline.,6.999594011212859,0.03648908223477874,0.9635109177652212,0.25,calibrated_country_scenario_analysis
treatment_implementation_sensitivity,guided_uptake_100_no_pep_restoration,symptom_protective,country_timeline,resistance_guided_treatment,2027-01-01,2032-01-01,2027,2032,21099.200925826393,107108.22050619879,853.3791652246521,1036.898681344303,2200.9305329638023,5142.372868272986,3138.5292879542603,9317.800837571549,44317.511657037016,676.7984028638348,3.4065827189930107,3.359149030795361,3.3648486397765085,336.82628083510724,800.9763195091884,0.007478196498118766,0.003,0.01398102115583138,70515966.30908662,651878.7474027498,6530461.608936723,6672359.266654805,13854699.622994278,4.999418194761015,30.3819661810587,0.242066732272664,31.816326399171714,67.53362259839471,15.750712944289868,9.408649647202628,13.452309247254384,63.98214367014099,0.9771083941460399,0.009663000698945863,0.10307254113650313,0.04857904269638161,0.4862833378157211,188.64493604201604,2874.9137403800464,2696.581701727041,2696.581701727041,364.45150559776994,1680.0,1016.0,1,,0.8095132354408213,0.19698955716107053,5.076411229161451,0.5600160729900493,0.40070287382386455,0.0006882450883737869,0.018283263293569406,0.02482687905816213,0.5162176855499441,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.0,no,1.0,Full treatment restoration but no restoration of resistant-strain PEP effectiveness.,6.999594011212859,0.03458296750995701,0.965417032490043,0.25,calibrated_country_scenario_analysis
