analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
macrolide_resistance,moderate,symptom_protective,moderate,,2027-01-01,2051-01-01,2027,2051,41001189.83110647,197119614.57770956,7760105.2028353475,1605738.238737821,3217711.9844750436,6342226.147400284,4253680.514243184,12201644.900381291,56346492.971384645,5263286.517837502,6554.603916482448,6401.654287285041,6409.579592999408,554112.6690151325,190389517.4990371,0.9658578011473369,0.3,0.9999482470209976,1336915575.6299226,7978469.577412682,78945023.71592054,88756327.55252263,175679820.84585583,24.000492823261258,614.3356224212337,24.18485380083123,838.5616497418414,1680.3796565350692,334.73167034281164,199.68497303084237,289.38521734481037,1336.3642564808972,124.82885097441407,0.20427833553669325,3.3431238359511792,1.5201537159559795,13.141835913569835,12987.727440716053,2628388.7341613714,1464044.2286803718,1464044.2286803718,475712.1947268341,6804.0,8694.0,3,10.806849315068492,0.8070305904615501,0.20800157264381602,4.807655958026865,0.44364959324675063,0.3309019318784418,3.621420315021101e-05,0.01207050982251078,0.016466313852221436,0.4150765553688681,0.06705714095333981,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,,,,,,,,,,,,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,4.146450779474111,5.832663906334508,4.832663906334508,0.25,calibrated_country_scenario_analysis,0.07167367640208244,0.053841876169836156,0.038820218898626524,0.05107058855293867,0.03565642134190561,0.057861041680938086,0.06705714095333981,0.06796354837211793,0.016485935223226278,0.08141474162811924,0.0816669165211037,0.08164056858461577
macrolide_resistance,high,symptom_protective,high,,2027-01-01,2051-01-01,2027,2051,40807185.84226822,196588817.4034136,7738413.244879233,1606375.7346603028,3222788.1662500305,6327025.324726505,4258909.383577169,12192310.442963978,56373430.64051146,5257462.7497376185,6570.036033974576,6417.717804412949,6425.619894398521,554725.6131329349,193988685.13266665,0.9867737529270991,0.7,0.9999492163486708,1336915575.6241162,7978469.579346157,78945023.77439302,88756327.50600676,175679820.85974598,24.000492823261258,612.6813597917911,24.117249455619792,838.8945678309327,1683.030580954763,333.9293971008043,199.9304374173062,289.1638329093902,1337.0031344361917,124.69072922678068,0.204759287142785,3.3515126553703714,1.5239579784120139,13.156373048153437,12610.676932714965,2603423.2917485135,1246902.3959115632,1246902.3959115632,461901.6550824765,6804.0,8694.0,3,10.797260273972602,0.8070263832651996,0.2075763330857681,4.817504891498453,0.44496377223782885,0.3319535988073353,3.653569259090205e-05,0.012089102901556383,0.016492664087440014,0.41634546955624163,0.06956933860765468,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,,,,,,,,,,,,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,4.146450779474111,5.816359758810052,4.816359758810052,0.25,calibrated_country_scenario_analysis,0.07130512053678073,0.05610959440116936,0.037638681294892784,0.051796535034376645,0.03519539587471898,0.05890350797885313,0.06956933860765468,0.07056888618569446,-0.0021066429589307045,0.0792520303774692,0.0793625654028487,0.07934232704491961
macrolide_resistance,very_high,symptom_protective,very_high,,2027-01-01,2051-01-01,2027,2051,41006038.83925766,197580692.22673583,7776297.198485275,1619278.5543683018,3246543.841558438,6348382.42672541,4273035.629704996,12240696.61079871,56566789.11678663,5282802.320552819,6642.638379058135,6489.5838353376075,6497.516141373868,559736.0463732885,197142049.96071202,0.99777993354978,0.95,0.9999492910500027,1336915575.627322,7978469.579348289,78945023.76967597,88756327.51842402,175679820.8674483,24.000492823261258,615.7725997882096,24.235317169260817,845.6327830123691,1695.436462431094,335.0565878349887,200.5935805353005,290.31140290124324,1341.5889984256023,125.29170534107053,0.20702198469026697,3.3890431170500355,1.541009540839064,13.27520500211317,12561.841856216552,2616470.549491877,1139824.06351614,1139824.06351614,460112.93249707227,6804.0,8694.0,3,10.797260273972602,0.8070792334008241,0.20754071856475095,4.818331587726523,0.44546804626318237,0.3325443065102357,3.6846659164585734e-05,0.012065456093398748,0.016462504767847736,0.41690323874277124,0.06487491722564731,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,,,,,,,,,,,,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,4.146450779474111,5.844834162564099,4.844834162564099,0.25,calibrated_country_scenario_analysis,0.06384560634286784,0.052923458320856875,0.034446654504102,0.04803351306967785,0.031886157000353355,0.05436767342544668,0.06487491722564731,0.06601878992157295,-0.018396293253205576,0.06907728225130394,0.0690532061630792,0.06904109035144057
macrolide_resistance,country_timeline_fitness_cost,symptom_protective,country_timeline_fitness_cost,,2027-01-01,2051-01-01,2027,2051,83235310.07044628,397141592.18880534,14327089.436024677,2576081.9872078937,5071544.02314653,10746718.711465307,9257177.981097996,22579978.679771196,100607224.86660235,9093346.114380792,11164.413179645915,10913.306050027772,10926.030452559653,910838.2311322188,378756460.2671251,0.9537063549039212,0.997,0.9954230133130693,1336915575.4117723,7978469.571657873,78945023.76598547,88756327.72959787,175679821.06724122,24.000492823261258,1237.7166411833564,44.65127139405638,1345.3024350466005,2648.5028650737786,567.1931304730242,434.56938658643526,535.5271426927262,2386.091697921926,215.6659991230645,0.3479459279330565,5.69923522481675,2.591315940645642,21.602261113316374,58112.00402910753,5079676.107983723,3178139.8967965594,3178139.8967965594,2128516.254928918,0.0,8638.0,2,20.635616438356163,0.8107379870524123,0.2095859806868965,4.771311500524047,0.40748317560040404,0.30860800234680963,3.2212774187962554e-05,0.008845499493411397,0.012155065889308585,0.3864503974434961,-0.8796222448826989,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025.0,2025.0,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,4.146450779474111,10.768552135018819,9.768552135018819,0.25,calibrated_country_scenario_analysis,-0.4893116840459,-0.6032375662823837,-1.0917913970488518,-0.7560587981390039,-0.7218450723453214,-0.6277273917737174,-0.8796222448826989,-0.7207717229437518,-0.9565799141208855,-0.564620150335355,-0.565540647169386,-0.5654728938851297
macrolide_resistance,country_timeline_fitness_advantage,symptom_protective,country_timeline_fitness_advantage,,2027-01-01,2051-01-01,2027,2051,41446842.69926957,200585566.0833367,8243273.373068584,1819196.9055556275,3701042.3248059913,6991249.440078855,4203348.245397523,13013794.591032006,60079054.338272326,5773609.187928327,7363.934372034376,7208.424222668682,7217.292318488204,624734.3371729604,200572696.7521205,0.9999358411900342,0.997,0.9999915158837567,1336915575.6568623,7978469.579991814,78945023.73111653,88756327.682547,175679820.99365532,24.000492823261258,625.1374773130956,25.69067765873707,950.0357661245936,1932.7883473024574,368.9859913572525,197.32217240607056,308.6468917744437,1424.889047736627,136.93212365611294,0.22950162598041443,3.7644417753901633,1.7117181507260153,14.81676308968932,12320.717056801906,2649891.480878321,1130597.968144765,1130597.968144765,451281.0557945108,6426.0,8766.0,4,7.894977168949772,0.8071883233432022,0.2066292381279806,4.83958615469814,0.4734467923827265,0.3530101839648312,4.05482844104952e-05,0.013408391979977346,0.018289511895411104,0.44170834022292754,0.05065321933496569,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025.0,2025.0,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,4.146450779474111,6.195823615201671,5.195823615201671,0.25,calibrated_country_scenario_analysis,-0.05173329904794399,-0.04298195928651172,0.05019351291763319,-0.012090791264959044,-0.02822460117236858,-0.03348775097485568,0.05065321933496569,0.009932073907160555,-0.03611832656130831,-0.03200767643011315,-0.034066218879611476,-0.03408786392241292
macrolide_resistance,high_fitness_advantage,symptom_protective,high_fitness_advantage,,2027-01-01,2051-01-01,2027,2051,44201427.00760998,213700045.97838187,8945514.291990064,2005494.9950851821,4098910.5856906907,7713894.450572701,4435544.084170191,14154933.529828073,64999723.64203521,6336047.228597958,8074.719189674687,7907.60104574166,7917.4403858568985,687378.9537918488,212687887.86994562,0.9952636504882238,0.7,0.9999983206448608,1336915575.3413463,7978469.576798046,78945024.00785576,88756327.2392219,175679820.8238757,24.000492823261258,666.0095752883994,27.87925546327354,1047.3258661879436,2140.566339036461,407.12593728596727,208.22238552833434,335.71117254978753,1541.5920811847732,150.2714117280131,0.2516536799731131,4.129571569610577,1.8777715839696676,16.30249934252504,14730.426031226118,2836407.8428902607,1257047.837249178,1257047.837249178,539543.4518509536,6062.0,8766.0,3,11.852054794520548,0.8069248090768913,0.20683864060600832,4.834686580177378,0.4825779797957822,0.3597978867595473,4.181968593602632e-05,0.013993341785871274,0.019084241687291253,0.44945857663668365,-0.01141599886234368,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,,,,,,,,,,,,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,China,4.146450779474111,6.723643170029244,5.723643170029244,0.25,calibrated_country_scenario_analysis,-0.1594379151391878,-0.15078897080475495,-0.0022744485893138044,-0.10083786679550788,-0.11243952912171884,-0.13416530063126575,-0.01141599886234368,-0.07441138757327614,-0.09870297417406304,-0.13161956201134384,-0.13436485717141666,-0.13440451834972822
macrolide_resistance,country_timeline,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,7320048.154890658,36334232.41308918,300981.7324854618,412572.4774568976,899630.2472196483,1729485.5144399258,859127.9493274867,3001185.94122431,13697018.685190083,236471.6056889214,1438.511663378243,1418.5864683578059,1420.7047844867866,134645.9854502019,35307121.398286134,0.9717315890115505,0.003,0.9998365079329836,72784716.29884404,682810.3403457244,6599216.0808326565,6165078.110847723,13447104.532026103,24.000492823261258,2079.963130647041,17.22978208127792,2517.561010755257,5489.639174326445,1091.954193376035,580.6295101820178,929.9165197242646,4244.016930565186,73.27065262945501,0.8234799592889225,8.656365071021291,4.402049305237704,41.720016232522234,19124.693653741226,517751.7590714245,257704.482539524,257704.482539524,38136.5863531468,2436.0,7107.0,3,8.438356164383562,0.8077931669910852,0.20146422997651264,4.963660298985002,0.5511329434349793,0.3981937322986525,0.0009221016051836627,0.01878036793975248,0.025659699133366475,0.5057707747566768,0.10271310189674154,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025.0,2025.0,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.461540205571497,1.461540205571497,0.25,calibrated_country_scenario_analysis,0.07702844412398568,0.08827189382843026,0.13312847992209453,0.10009497740749496,0.10705486982203416,0.0893010440453017,0.10271310189674154,0.09207542782621192,0.09284309986935635,0.08037283528220374,0.08026172549226873,0.0802655918061862
macrolide_resistance,low,symptom_protective,low,,2027-01-01,2051-01-01,2027,2051,8142541.097987146,40493439.15518522,331505.21718433034,447004.54183045245,973454.5580860504,1896931.226242651,991067.2221072358,3335002.990180339,15339149.318682369,259659.4672067291,1564.2335487334974,1542.3805963898496,1544.6902625691528,146214.55108075298,38920633.67781406,0.9611590047626329,0.049999999999999996,0.9996190022732158,72784716.29466875,682810.3407088945,6599216.0819228105,6165078.107792703,13447104.530424409,24.000492823261258,2318.0580649991825,18.97710736147839,2727.6691176325044,5940.122945142356,1197.675256256897,669.7988075759598,1033.3496274485317,4752.8305913095155,80.4554042354992,0.8954497984940025,9.41176996363482,4.786217919591413,45.304532659108716,41781.568147391954,573594.1800733594,311862.067170917,311862.067170917,83316.70093025458,2023.0,7233.0,3,8.515068493150686,0.8082447016721376,0.20108297215215631,4.973071510218756,0.5490102713465128,0.39568039070052585,0.0009048698766021589,0.01830285297574814,0.02502157992808603,0.5047809685660765,0.0,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,,,,,,,,,,,,United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.711172581020898,1.711172581020898,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macrolide_resistance,moderate,symptom_protective,moderate,,2027-01-01,2051-01-01,2027,2051,7453818.952170728,37054062.171914,307954.00214192923,416060.21723513317,907001.395523499,1787945.8158553466,916931.050080298,3120937.083170778,14383373.309064671,243075.87790676905,1453.9743326813018,1434.249475427401,1436.4097455518302,136132.84649888772,36014633.65045105,0.9719483246765099,0.3,0.9998451839290031,72784716.29659562,682810.3404436058,6599216.0815552585,6165078.112774188,13447104.534773054,24.000492823261258,2121.169983293793,17.62891157649588,2538.8435683929256,5534.618702193464,1128.864575411521,619.694920563574,967.0213731854864,4456.683693937219,75.31698428308526,0.83233160689758,8.75194239996734,4.4507110767812215,42.1807196520789,36446.07081797135,530666.2507991843,262814.6256502604,262814.6256502604,72677.17601675828,2380.0,7079.0,3,8.524657534246575,0.8083243782252305,0.20116064245772564,4.97115135337745,0.5599735526804611,0.40265557238569705,0.0009205237551412092,0.01878612385816637,0.02567768926534789,0.5145892158018056,0.0849366478873359,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,,,,,,,,,,,,United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.518562012061785,1.518562012061785,0.25,calibrated_country_scenario_analysis,0.06922597356305249,0.05745353805112763,0.07480438296537273,0.06418762071274353,0.06230958378204243,0.06386668461719114,0.0849366478873359,0.07104327118117626,0.07466476654565668,0.07048769420747203,0.07010663983684973,0.07009853019804035
macrolide_resistance,high,symptom_protective,high,,2027-01-01,2051-01-01,2027,2051,7276677.285329258,36217450.6681275,300000.0215324087,404003.33011924673,881491.5320484916,1740748.3556732715,898165.1857961972,3042916.8715887154,14052065.636079552,236590.70835068545,1414.5750242338763,1395.4008236270392,1397.4995242077932,132283.62707843515,35240927.04643039,0.973037207100927,0.7,0.9998423159394976,72784716.29868348,682810.3404131365,6599216.083000114,6165078.112714811,13447104.536128063,24.000492823261258,2073.277927532657,17.173583767723052,2465.2711646994035,5378.9548102101635,1099.0652712006768,607.0122758102267,942.8468350816403,4354.0281152734115,73.30755652937121,0.8097773643587874,8.514883807195762,4.330147877945409,40.98804022171799,35619.11746803345,516584.0038329222,254498.37671127293,254498.37671127293,71028.14684165195,2366.0,7107.0,3,8.553424657534247,0.808447028295013,0.20091633041783816,4.977196218546982,0.5596466968671655,0.4023993615677991,0.0009182435398538084,0.018690737311709886,0.025548855235853866,0.514488860779748,0.10559706896395282,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,,,,,,,,,,,,United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.453511409406342,1.453511409406342,0.25,calibrated_country_scenario_analysis,0.09619860132767055,0.08233449289500017,0.09373938945686011,0.08758196602871093,0.08390841342389233,0.08884235612205638,0.10559706896395282,0.09503680189263342,0.09454385203088866,0.09567530668345148,0.09529410127878712,0.09528818943711703
macrolide_resistance,very_high,symptom_protective,very_high,,2027-01-01,2051-01-01,2027,2051,7176925.889673125,35744867.75733509,295377.1346898979,397320.56119863346,867491.3345071211,1711458.2960693939,886953.5163297636,2995732.373597791,13845621.921650441,232751.7723557755,1393.6598802596236,1374.780102422612,1376.8424001442477,130154.91885185528,34798664.63400012,0.9735289796074067,0.9499999999999998,0.9998252570919088,72784716.29957257,682810.3404159202,6599216.083320379,6165078.112300714,13447104.536037013,24.000492823261258,2046.2247887637661,16.908945338382296,2424.4922000322863,5293.524120078555,1080.57225508586,599.4350271371377,928.2267332339985,4290.061595352686,72.11806341991726,0.7978044326398681,8.389053979556982,4.266141844069616,40.3284606478717,33421.06205565238,508578.0169803555,250081.33900082763,250081.33900082763,66645.00055208406,2359.0,7128.0,3,8.572602739726028,0.8085240603522513,0.20078199584891096,4.980526245752149,0.5592157184313609,0.40223845131574565,0.0009176845156246126,0.01861474404480156,0.025446175797216246,0.5142371140737185,0.11726767340387967,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,,,,,,,,,,,,United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.4157037267154853,1.4157037267154853,0.25,calibrated_country_scenario_analysis,0.1111487154657681,0.09777525279112664,0.105052112969797,0.10173022860294412,0.09736702903158267,0.10362685844044706,0.11726767340387967,0.10898194243001547,0.1059070383574866,0.10904616424572988,0.10866351298734522,0.10866117725487434
macrolide_resistance,country_timeline_fitness_cost,symptom_protective,country_timeline_fitness_cost,,2027-01-01,2051-01-01,2027,2051,6707121.697373215,33586408.88447747,260096.5204767643,329304.06946468947,708169.7142569562,1470043.199666127,839061.1253841639,2638408.3945149803,12263179.328350086,199104.13677817624,1108.236596958854,1090.9648520075734,1092.6899277889731,106777.40442104064,19113453.279546976,0.5690829688070815,0.003,0.9984785978989151,72784716.30290636,682810.3402661118,6599216.08305674,6165078.110448018,13447104.53377087,24.000492823261258,1922.6632166717868,14.889296870798074,2009.4483548060173,4321.326698301482,928.1487600653243,567.0676302144823,817.5100108990337,3799.742256436852,61.69235413514956,0.6344130888393593,6.657183224554343,3.385696303245126,33.08494516371576,11618.994616955004,453285.3489739415,951115.8852851696,951115.8852851696,23169.458271782634,2030.0,7632.0,5,3.9986301369863018,0.8078315003632296,0.1996974943180968,5.007574098086112,0.5135401867390191,0.37066710721610113,0.000739911341019532,0.016708652058267413,0.022774826845484493,0.4733167964942477,0.17057158924529892,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025.0,2025.0,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,6.999594011212859,2.1271657823220123,1.1271657823220123,0.25,calibrated_country_scenario_analysis,0.2633093433095506,0.22504138298259913,0.15337617200160458,0.20887375445132383,0.2005306765340562,0.2332105625878892,0.17057158924529892,0.21540745968972164,0.5089120737917938,0.29151462206129475,0.29267467798731117,0.29261551375898864
