analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,coverage_floor_applied,timeliness_applied,timeliness_rate_per_year,timeliness_max_daily_flow_fraction,implementation_note,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,timeliness_infant_3_11m_dose1_recent_target,timeliness_infant_3_11m_dose2_recent_target,timeliness_infant_3_11m_dose3plus_recent_target,timeliness_infant_3_11m_dose3plus_waned_target,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,5848735.282638894,30908327.2280444,214166.86464365438,225751.95327198107,670721.7707981404,1250952.047876336,714952.8403699464,2191656.8415182633,11391791.617653565,159551.69708062726,992.991167879426,977.0226774947917,978.1805636481729,78587.43984787381,29887704.049380302,0.9669790224772162,0.003,0.9993934599777456,72788265.87607938,682825.4070281492,6600215.374581103,6165395.287232775,13448436.068842027,24.000492823261258,1769.2694115441818,12.259443216860083,1377.5319636658385,4092.7250666480263,789.7004680796505,483.16593820969587,679.0169463692413,3529.393567167793,49.43214835798231,0.5684128054877463,5.961764440877146,3.0305893091639398,24.34788257796472,32788.72381311355,386607.2260883846,209623.05362986872,209623.05362986872,65387.24237386971,2760.0,6786.0,3,8.095890410958905,0.8197198990412947,0.1892284638856837,5.284617226529503,0.5995396581186444,0.435784648991366,0.0008390426700300987,0.00897381892825483,0.01060992695415161,0.5791168695662079,0.14935201299077572,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and schedule-relative age-appropriate vaccine-origin targets.,schedule_relative,1.0,48.0,0.08541666666666667,0.10208333333333333,0.8125,,6.999594011212859,1.7514506123099873,0.7514506123099873,0.25,calibrated_country_scenario_analysis,0.45285644548419746,0.2767195420507752,0.1678230876230068,0.2697616768534169,0.16832129065554446,0.3253134140050413,0.14935201299077572,0.2884686077242047,0.15351369613121846,0.30975208904616613,0.3113131649569981,0.3115250539379901
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2027-01-01,2051-01-01,2027,2051,5827309.514969443,30722741.633550376,213727.33264011136,224555.549505854,666807.5189517402,1255514.9582804856,710616.9584714995,2190687.4662578395,11315621.219394572,159420.76341495244,989.4196013921332,973.5340844333043,974.6863107915566,78253.25097988201,29680396.00046771,0.966072505978946,0.003,0.9991153804158409,72788265.88354677,682825.4069957937,6600215.375880047,6165395.284296309,13448436.06717215,24.000492823261258,1758.6460310320167,12.234283312141864,1370.2315421600854,4068.8404139990503,792.5809400313557,480.2357445471096,678.7166155729018,3505.794530450134,49.391582625830246,0.5663683520722539,5.940477146051016,3.0197634500357404,24.24434451773653,32897.04181596694,385737.1489206625,210453.74307455245,210453.74307455245,65603.2500406235,2730.0,6786.0,3,8.095890410958905,0.8193374510499738,0.1896741373043936,5.27220007014017,0.6000491504127403,0.43813866298908377,0.0008418689949189155,0.008966242740693407,0.0106067914068059,0.579634247270322,0.1544596337044264,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,47.87063170623975,40.9064805360586,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floor plus faster routine-vaccination relaxation and schedule-relative age-appropriate vaccine-origin targets.,schedule_relative,1.0,48.0,0.08541666666666667,0.10208333333333333,0.8125,,6.999594011212859,1.747856131733269,0.747856131733269,0.25,calibrated_country_scenario_analysis,0.45575610858676296,0.27408134026494546,0.17286988316942886,0.27008466307610557,0.1738822507433433,0.3258670852570701,0.1544596337044264,0.28992887478723095,0.15938512151057627,0.31223475594838157,0.3137722154679127,0.3139844214989379
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,12696618.560281163,60726383.7114632,820287.2208750101,597428.8828973017,1244869.511148942,2007155.1810180745,1060634.7106854573,3665218.774600833,16238896.194438273,572460.5538369587,2433.166617493545,2368.775786794738,2371.603608148666,203837.36750986075,60619960.220741734,0.9982474917125458,0.827,0.9992517363592162,111945140.22046083,732023.6978511608,7080702.080991568,6776138.555652125,14588864.334494853,24.000492823261258,2260.2267743059388,30.53096571750451,3400.485400481086,7085.6309752497955,1181.0940163928162,652.173876407054,1046.786847545805,4637.830372581478,163.49479126538012,0.9056209178100944,13.482755371559866,6.773302269992235,58.21597248882386,51452.648007867945,751905.0513529766,357263.3098880373,357263.3098880373,157804.76427273403,1710.0,6990.0,3,7.972602739726027,0.8038903712537825,0.209079114946284,4.782878482420002,0.49005841493075314,0.3767864071550033,4.570076590485167e-05,0.013838153951751142,0.01893517515673637,0.4572393850563608,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,,,,,,,,7.349919218851434,4.153918540927251,3.1539185409272514,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2027-01-01,2051-01-01,2027,2051,12738275.772667728,60859135.82528503,824193.0862892843,598984.6855051805,1248191.9134664037,2025508.8287806138,1063250.2687647445,3687743.783050539,16283974.840478674,575845.6322853154,2440.9552953010343,2376.372421827883,2379.226923682953,204513.08117010863,60752175.51811558,0.9982424938225131,0.827,0.9992070690484393,111945140.18958493,732023.6971979836,7080702.078568535,6776138.556960546,14588864.332727067,24.000492823261258,2265.167788435333,30.676341443184565,3409.3408241524617,7104.541651793503,1191.8940704070642,653.7821572793056,1053.2199923330056,4650.704838949698,164.46157002774154,0.9085198521056496,13.525994415524643,6.795074467584016,58.40895638465491,52116.78845856721,755140.56395684,358659.08457024,358659.08457024,159841.67644452734,1710.0,6960.0,3,7.972602739726027,0.8036665117236915,0.20930753616411654,4.777658837930742,0.4900147774496109,0.3774850539964292,4.5774092177556e-05,0.013844724024457276,0.01894516519860224,0.45717911413437384,-0.002186069805384605,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,,,,,,,,7.349919218851434,4.173697768610079,3.1736977686100794,0.25,calibrated_country_scenario_analysis,-0.0026041636961604553,-0.00914411000011972,-0.0024660310028858934,-0.006145610899354503,-0.002775967374915478,-0.005913208212632304,-0.002186069805384605,-0.004761582668699527,-0.002181052196213784,-0.0032010458106286332,-0.0032069877932281443,-0.003214413870890498
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,12031614.790151628,59219218.22883612,725398.0089716695,403371.2846674881,1110358.645232827,1984247.0915089105,1016991.2147600967,3404609.5909364955,15798494.092973191,489038.0373095764,2034.537291907067,1973.8800257117455,1975.7421826159978,146848.73796898485,59115033.41713665,0.9982406925519199,0.827,0.9992557690346167,111945140.20394035,732023.6974991687,7080702.080004849,6776138.556004026,14588864.33350804,24.000492823261258,2204.130304383139,26.99920367295725,2295.935473512152,6320.013096649707,1167.613939029812,625.3379189701647,972.3568387673737,4512.0514887884465,139.6693122351632,0.7572516886598059,11.23506145268736,5.642721644273476,41.94001421150431,47634.624386408854,685514.7304390664,336568.2581349327,336568.2581349327,146094.92343831714,1740.0,7350.0,3,7.52054794520548,0.8096988467030148,0.20317078053375873,4.921967604656816,0.5535746323576112,0.4470301531555203,4.262804367214064e-05,0.00897711916852398,0.009300032253765201,0.5352548528916499,0.02481895661345912,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and schedule-relative age-appropriate vaccine-origin targets.,schedule_relative,1.0,48.0,0.11041666666666666,0.1125,0.7770833333333333,,7.349919218851434,3.673401416944606,2.673401416944606,0.25,calibrated_country_scenario_analysis,0.32482125284721497,0.011413212952246399,0.04114847033165181,0.0711033091585972,0.027120199316005067,0.1457262268434686,0.02481895661345912,0.11567803263120591,0.024825598666265103,0.16383149543499587,0.16670879670605632,0.1669171965215922
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2027-01-01,2051-01-01,2027,2051,12031614.79015163,59219218.228836104,725398.0089716698,403371.2846674883,1110358.6452328267,1984247.0915089122,1016991.2147600974,3404609.590936498,15798494.092973193,489038.03730957676,2034.5372919070692,1973.8800257117477,1975.742182616,146848.73796898496,59115033.41713662,0.9982406925519196,0.827,0.9992557690346167,111945140.20394035,732023.6974991687,7080702.080004849,6776138.556004025,14588864.33350804,24.000492823261258,2204.130304383139,26.99920367295726,2295.9354735121533,6320.013096649705,1167.6139390298129,625.3379189701652,972.3568387673744,4512.051488788447,139.66931223516332,0.7572516886598067,11.235061452687374,5.642721644273482,41.94001421150435,47634.62438640885,685514.7304390664,336568.25813493255,336568.25813493255,146094.92343831708,1740.0,7350.0,3,7.52054794520548,0.8096988467030147,0.2031707805337588,4.921967604656813,0.5535746323576114,0.4470301531555204,4.262804367214064e-05,0.008977119168523983,0.009300032253765201,0.5352548528916501,0.024818956613459453,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,48.26940985961891,41.43058288594312,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floor plus faster routine-vaccination relaxation and schedule-relative age-appropriate vaccine-origin targets.,schedule_relative,1.0,48.0,0.11041666666666666,0.1125,0.7770833333333333,,7.349919218851434,3.673401416944608,2.673401416944608,0.25,calibrated_country_scenario_analysis,0.32482125284721464,0.011413212952245622,0.041148470331651144,0.07110330915859653,0.027120199316004956,0.14572622684346803,0.024818956613459453,0.11567803263120546,0.024825598666265547,0.16383149543499487,0.16670879670605532,0.16691719652159132
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,702914.2770021491,3403795.9728923626,91466.06449303536,61503.377537753506,134757.8605041601,197032.5697288824,73698.2619475015,332234.20921413734,1387044.9317173532,77144.15839882375,216.3161850836987,214.1237068771801,214.40753393161737,19876.775241193707,3305927.8341091257,0.9712473545527837,0.01,0.9989768769379113,5541767.543720272,54207.87922796946,527070.5690024912,488456.0565449359,1069734.5047753965,24.000492823261258,2559.145956064906,68.76881309240724,4727.33511488853,10357.89563878048,1557.5754578939998,628.6538612215645,1294.04144078647,5402.494902980382,300.47398827112005,1.6263744792492036,16.45819398827711,8.351103722299584,77.41939318092545,25805.526535536395,58185.41666280976,24464.348594058523,24464.348594058523,3918.0336822807626,1200.0,8016.0,5,5.1575342465753415,0.8094562223724902,0.20650893373166854,4.842405516941799,0.7238772231221409,0.5452628035142124,0.0015886045140692158,0.02623597842995121,0.03595748085925135,0.660095159318869,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,,,,,,,,25.11070274470987,2.738625588919248,1.738625588919248,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2027-01-01,2051-01-01,2027,2051,704298.742103734,3403063.388972356,91830.07011247904,61612.8282503217,134998.3949773339,198510.09096354875,73651.30681306323,333774.22602693364,1387299.1430790971,77514.01170649029,216.72692123705912,214.53176677171666,214.81882361815897,19926.12317210067,3304578.3313688855,0.9710598815400818,0.01,0.9989641088674452,5541767.543684533,54207.87922470691,527070.5689761023,488456.0565672157,1069734.504768025,24.000492823261258,2558.5951624406316,69.0424909267776,4735.747827086094,10376.383844555638,1569.25551075166,628.2533289986778,1300.0397562006372,5403.485048004775,301.91455487910355,1.6294626013864586,16.489558703625868,8.36712332189854,77.61160176757105,26543.35115640323,58373.40206121726,24561.07369158874,24561.07369158874,4030.057039429499,1200.0,8016.0,6,4.126027397260273,0.8090157943318305,0.20696021836854925,4.831846467320722,0.7237624018874151,0.5466279497841746,0.001592195563352261,0.026269810295935017,0.03600434834397846,0.6598960476841494,0.00021522556752551214,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,,,,,,,,25.11070274470987,2.7495244409805673,1.7495244409805673,0.25,calibrated_country_scenario_analysis,-0.0017795886494365032,-0.007498868013036786,0.0006371267543827663,-0.004635334863435814,-0.00018327550602803555,-0.0047943138578872,0.00021522556752551214,-0.003979679474144238,0.0004082069567026281,-0.0018987767984235404,-0.0019057202982695198,-0.0019182613549055816
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,610241.0471205005,3250526.202668935,70160.0101151925,38207.53448842166,108893.97229230925,156496.38507708823,70579.55335321298,265283.4729187229,1308588.0490026278,56834.0401611047,163.06396580569591,161.1364692008701,161.30912017237966,12883.472255751487,3151355.255715655,0.9694908021747825,0.01,0.9997469439524188,5541767.542659786,54207.879213439934,527070.5687603247,488456.05673639354,1069734.5047101583,24.000492823261258,2443.9099918102343,52.74984388842648,2936.746349872737,8369.919177838912,1237.1301307829672,602.0509513915811,1033.2705001857785,5096.907896498849,221.36673822434207,1.2259973631639451,12.385435074342173,6.28293777411865,50.180705474662126,33585.32354430484,46812.37214603092,21369.780223006324,21369.780223006324,5099.23440897414,1470.0,7776.0,4,6.63013698630137,0.8269751066504575,0.18773607996743574,5.326626614199346,0.7957919262160897,0.5911927545548157,0.001410189048576682,0.015996672266450067,0.03040631385892687,0.7479787510421362,0.04502907090908481,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and schedule-relative age-appropriate vaccine-origin targets.,schedule_relative,1.0,48.0,0.11041666666666666,0.22291666666666668,0.6666666666666666,,25.11070274470987,2.100691662225161,1.1006916622251608,0.25,calibrated_country_scenario_analysis,0.37877339394949194,0.20573342116773952,0.04231726111139644,0.20151668443107917,0.056564052771949425,0.263274869533462,0.04502907090908481,0.23293944585825266,0.04675618650796243,0.24617769242462395,0.24746086479206675,0.24765180954962518
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2027-01-01,2051-01-01,2027,2051,614085.7259668186,3265918.759659439,70703.68432022314,38449.387474042946,109610.32294317277,158278.61957368086,70948.62379546191,267676.6308431857,1315817.5843992918,57321.93221299772,164.05790165927476,162.12110073659218,162.29490123792198,12964.835151515541,3166439.6504931445,0.9695402376828663,0.01,0.9997679055343707,5541767.542541823,54207.87921198802,527070.5688399846,488456.0566449664,1069734.5046969391,24.000492823261258,2455.482894673657,53.15860565276821,2955.3358999513666,8424.980049887896,1251.2189927408658,605.1991608704602,1042.5917724906262,5125.066701832762,223.26706190331674,1.2334702756121507,12.461116824551151,6.321333626130543,50.49761130842277,32993.48968140571,47135.37653012597,21511.79964283073,21511.79964283073,5009.376718674047,1470.0,7926.0,4,6.63013698630137,0.8266736460027087,0.1880284756473409,5.318343386857862,0.7958153012911782,0.5922768794684389,0.0014117101494449465,0.016025624752902298,0.03046363628134143,0.7479143301074894,0.04050689710281408,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,30.018541530691316,28.765002611277744,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floor plus faster routine-vaccination relaxation and schedule-relative age-appropriate vaccine-origin targets.,schedule_relative,1.0,48.0,0.11041666666666666,0.22291666666666668,0.6666666666666666,,25.11070274470987,2.1169700503092157,1.1169700503092157,0.25,calibrated_country_scenario_analysis,0.3748410410397217,0.1966880410103118,0.03730940295441798,0.19431345894107455,0.05135186733271291,0.25695044961600444,0.04050689710281408,0.22699544675821448,0.04219335406441804,0.24158286354857716,0.24286244105803878,0.24305411166342727
