psa_sample_id,country,strategy,rank,total_infant_cases,annualized_infant_cases_per_100k,total_child_adolescent_cases,annualized_child_adolescent_cases_per_100k,relative_reduction_infant_cases_vs_current,within_10_percent_of_best,infant_contact_multiplier,VE_inf_baseline,relative_infectiousness_asymptomatic,infectious_duration_asymptomatic,fitness_R,PEP_coverage_multiplier,sample_design,uncertainty_schema_version
1,China,adolescent_booster,10.0,2575715.079411868,1345.1108244825139,29581492.667329945,701.5813652427204,0.01766637509222857,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,China,higher_child_coverage,11.0,2609641.411701229,1362.8281086410525,30510983.776514173,723.6260148844015,0.004727452909405794,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,China,current,12.0,2622036.9679941423,1369.3014156700813,30674054.985759962,727.4935583143945,0.0,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,combined_strategy,1.0,43938.52861652404,250.04716093149094,525299.1170498201,150.03650881614175,0.8514362979893887,True,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,next_generation_vaccine,2.0,158943.21176742925,904.5204772560288,1227963.6474129253,350.7323211636159,0.4625857375491268,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,resistance_guided_treatment,3.0,188988.18031861848,1075.501602458583,1541833.0500656203,440.380043391538,0.36099854527618314,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,timeliness_only,4.0,191308.96475661523,1088.708817414445,2016440.3085475368,575.9378881271692,0.3531515750080948,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,transmission_blocking_vaccine,5.0,215867.8885880308,1228.4697379005695,1699060.8299612936,485.2876141309962,0.2701136409517504,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,maternal_immunization,6.0,221168.70140255432,1258.6358174715242,1997823.0387161358,570.620403133739,0.252190683579556,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,pregnancy_tdap_scaleup,7.0,250384.50648025377,1424.898305952228,2070956.8183655576,591.5089534818735,0.1534070352365584,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,cocooning_adjunct,8.0,261568.54583074056,1488.5448908891328,2050715.6539317623,585.7276498287403,0.11559187979879049,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,targeted_pep_high_risk,9.0,285169.55412377475,1622.8544676288132,2059574.1832281747,588.2578326125113,0.03579282248858062,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,adolescent_booster,10.0,295707.93477782793,1682.8267109405147,2129114.7891068067,608.1200965649169,0.00016074985303127232,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,current,11.0,295755.4774273576,1683.0972685217957,2126408.3426119294,607.3470783478367,0.0,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Japan,higher_child_coverage,12.0,296755.71951203304,1688.789486861454,2139829.7466255007,611.1805144713686,-0.0033819900594103114,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,combined_strategy,1.0,8051.666204700803,618.8781908030991,98247.96137349565,382.6760857363217,0.7856734985159082,True,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,next_generation_vaccine,2.0,17818.437596744418,1369.5851447730893,148364.3498279934,577.8795596885909,0.5256927827195301,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,timeliness_only,3.0,20533.05787886762,1578.2400052129608,203224.1481006366,791.558628195651,0.4534325755607258,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,transmission_blocking_vaccine,4.0,21121.73777984748,1623.4879259375691,184320.53247109597,717.9289921828405,0.4377625638558996,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,resistance_guided_treatment,5.0,25034.564767869764,1924.2409903447465,216255.01385926944,842.313886881616,0.3336074116259501,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,maternal_immunization,6.0,31065.05012861454,2387.7644129058253,269572.68977621314,1049.9863845914035,0.1730825219000368,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,pregnancy_tdap_scaleup,7.0,33315.570024267814,2560.74695274094,279018.176660308,1086.776582437706,0.11317615674618808,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,cocooning_adjunct,8.0,35053.77313846982,2694.351101353763,275114.3955275663,1071.571344107774,0.06690710101730457,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,targeted_pep_high_risk,9.0,36584.85453285296,2812.0351755351885,278220.78557634185,1083.6707419086958,0.02615139773766062,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,current,10.0,37567.29172056416,2887.5486066176713,284631.2816061756,1108.639642046009,0.0,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,adolescent_booster,11.0,37572.88830332448,2887.9787789885063,284768.38487968536,1109.1736596987535,-0.00014897487958265287,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,New_Zealand,higher_child_coverage,12.0,37958.31987590763,2917.6043486997073,290186.29515254765,1130.2764354671112,-0.010408739555995972,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,combined_strategy,1.0,71.1090054049037,3.0601072407372483,994.1834162112972,2.144642555038786,0.9700341476975445,True,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,next_generation_vaccine,2.0,84.4449619536432,3.634007227109758,933.1337730495517,2.01294687244858,0.9644142785687894,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,transmission_blocking_vaccine,3.0,131.726020410237,5.66870182528506,1733.6166033061234,3.7397404557373464,0.9444896964944584,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,resistance_guided_treatment,4.0,313.53319431756563,13.492597640071116,4661.959492125157,10.056732546862264,0.8678748304896222,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,timeliness_only,5.0,612.1533041003444,26.34342511491318,9363.970808458054,20.19986447567456,0.742034143317295,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,maternal_immunization,6.0,1213.1346407708643,52.20607537835699,21918.394044350127,47.28214116284742,0.4887762350023628,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,cocooning_adjunct,7.0,1376.670682967464,59.24369070993608,22576.537546717766,48.70188176488619,0.4198609568503566,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,targeted_pep_high_risk,8.0,2069.563989214715,89.06168367857671,30489.709193338975,65.77209676120891,0.1278706757581477,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,pregnancy_tdap_scaleup,9.0,2104.282447037846,90.55575891121244,34234.16550703916,73.84960059519425,0.11324006500254813,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,higher_child_coverage,10.0,2129.706418400526,91.64985492483406,30885.015683052985,66.62484798126108,0.10252621847273302,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,adolescent_booster,11.0,2325.4128575333007,100.07189215168631,34190.282547729104,73.75493671403129,0.020054100963861066,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Sweden,current,12.0,2373.001264478523,102.11981319248201,35044.042990937975,75.59666023170102,0.0,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,combined_strategy,1.0,142.1266971842191,1.1947175903288534,961.534443388974,0.38743810006054713,0.9907505851978281,True,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,next_generation_vaccine,2.0,182.35320478141062,1.5328617769653392,1168.3169922414309,0.47075850368674416,0.9881326980437568,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,transmission_blocking_vaccine,3.0,214.74773850900618,1.8051703561573889,1693.3888048751953,0.6823295263863348,0.9860245052432085,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,maternal_immunization,4.0,398.01034866496263,3.34567659822931,5997.218339443684,2.4165030141523194,0.9740980204050779,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,resistance_guided_treatment,5.0,402.26238448511293,3.3814192289891567,4593.488789822983,1.8508880073080411,0.973821303617638,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,cocooning_adjunct,6.0,502.0900160413669,4.22057070318447,6781.814049677706,2.7326458976823003,0.9673246552660241,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,timeliness_only,7.0,731.9163395894404,6.152491705915821,10657.931892324377,4.294478386781798,0.9523678664214977,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,adolescent_booster,8.0,2574.5838929660977,21.641962603658722,33618.24421791923,13.546044825539301,0.8324495338256678,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,higher_child_coverage,9.0,10373.583004054557,87.20038060354601,144637.5288447764,58.27985654135478,0.32490113335360704,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,targeted_pep_high_risk,10.0,11432.347831850338,96.10036199698213,162549.71888903427,65.49734618725884,0.2559981386013961,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,pregnancy_tdap_scaleup,11.0,12987.186682790887,109.17034371710952,206196.9857027798,83.08445842876449,0.1548113118629898,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,Thailand,current,12.0,15366.020469840441,129.16683022593892,214498.37802195104,86.42939910415228,0.0,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,combined_strategy,1.0,2033.9465698225702,12.41135766569633,31129.89309163815,9.6455875780766,0.9895715164057335,True,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,next_generation_vaccine,2.0,80161.57937785736,489.15445825032293,858841.9333202409,266.1119028170878,0.5889942598121419,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,resistance_guided_treatment,3.0,89313.38923314924,544.9997728998427,1004003.2206262039,311.0900819612185,0.5420709530007521,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,transmission_blocking_vaccine,4.0,91149.00052323131,556.200867426171,967993.5295029547,299.93249061248787,0.532659377245475,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,timeliness_only,5.0,95441.83511034664,582.3961994704669,1291079.904182791,400.0407020884187,0.5106490866464759,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,maternal_immunization,6.0,106290.0287406966,648.5930272200094,1310136.5941829525,405.94541147768024,0.45502805363605614,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,cocooning_adjunct,7.0,122266.19046379719,746.0812604133987,1361711.1954199634,421.92578541633117,0.37311482007297514,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,pregnancy_tdap_scaleup,8.0,172158.7767267134,1050.531112640107,1827788.21303909,566.3396027114281,0.11730474863941809,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,adolescent_booster,9.0,177628.6874590615,1083.9090883557367,1659870.534786285,514.3103629920657,0.0892593342805883,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,higher_child_coverage,10.0,185721.58636723293,1133.2928154410195,1789915.2906536877,554.6046897439621,0.04776529272310259,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,targeted_pep_high_risk,11.0,186188.56217306558,1136.1423512519304,1792470.1431427777,555.3963099775428,0.0453710068542903,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_Kingdom,current,12.0,195037.61514673242,1190.1402110901427,1867611.3626517088,578.6787930865315,0.0,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_States,combined_strategy,1.0,1494.8240468034935,1.6999461100440976,18880.152802419034,1.108593120802223,0.9959780938831194,True,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_States,next_generation_vaccine,2.0,3084.190875409723,3.5074083064237547,33665.94696564469,1.9767762270493152,0.9917018152243651,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_States,resistance_guided_treatment,3.0,163468.6770106207,185.90010116213332,2170840.0637824745,127.46604261729695,0.560178555199663,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_States,transmission_blocking_vaccine,4.0,182500.70345313192,207.5437316203506,2219873.0363709335,130.34513032172225,0.5089718437947639,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
1,United_States,timeliness_only,5.0,237945.0346340919,270.596219561557,3286901.5887538395,192.9982521604551,0.3597958285975905,False,0.9286581681612347,0.37384808340045833,0.09373550908189233,20.328052437818364,1.1148573872635588,1.041564122122637,latin_hypercube_inverse_cdf,1
