analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,grid_VE_inf,grid_resistance_prevalence,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
veinf_resistance_grid_low_seed,VEinf_0.00_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,1144885.2849292203,6214657.304763384,91893.95856601777,31112.409698120515,66363.28510830831,162755.93610728683,155322.28696263884,349190.63276804617,1735133.0455790004,60655.52061592831,56.63255342134447,53.71512465402657,53.867776793799614,10319.546751962296,6096782.304740528,0.9810327433610043,0.03,0.9994062009468692,10933229.702892348,96543.81598591735,946043.6225934466,904446.725984987,1947034.1645643509,26.013698630136986,2185.076307899515,32.30995722769788,1238.8167926718418,2642.416733603501,661.3381410218416,660.1592012945707,689.4248102233887,3425.761341814834,119.75527653233158,0.19912031294466517,2.138799247230574,1.0635388898845506,20.374405535067474,20629.7375555961,55107.41355016666,37175.45841539721,37175.45841539721,6179.442723444303,1099.0,9495.0,6,4.794520547945206,0.8157766021866254,0.18422339781337477,5.428192139920455,0.5086364223967431,0.39769964969593274,0.0003813498106437825,0.026746270378120433,0.03796868439203581,0.44354011781594305,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.0,0.03,Sweden,5.954795201043958,5.42587211429765,4.42587211429765,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.05_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,1085937.3505309345,5894772.446092276,86211.89135616025,28718.39960658359,61250.79746144361,150800.0522158719,147078.7940125434,326597.24583499884,1627212.5224884837,56390.072804925956,52.333173223095294,49.57022106892396,49.71163620018006,9530.300842638477,5760354.805910688,0.9771971451975733,0.009999999999999998,0.9996996178101922,10933229.702193242,96543.81599862229,946043.6221896097,904446.7261671867,1947034.1643554186,26.013698630136986,2072.6046476233073,30.31213983902379,1143.493417315198,2438.850516113398,612.7569207384988,625.1222606996824,644.817538398876,3212.688369493927,111.33378618439409,0.18400367281177493,1.9737597590284686,0.9814820943277375,18.81615723316774,24123.434484652287,51499.8813976177,35796.38707985166,35796.38707985166,7225.946587027756,1442.0,9495.0,6,4.802191780821919,0.8157795978620316,0.18422040213796836,5.428280409740225,0.5030403506326039,0.3935599162649817,0.0003711204871515155,0.026503025699439745,0.037654318433661224,0.43851188601235147,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.05,0.01,Sweden,5.954795201043958,5.090374868594918,4.090374868594918,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.05_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,1097460.7816596902,5957471.914683236,87402.06568614086,29227.071515211355,62323.92437958143,153473.10007595422,148903.9188876871,331604.0904788527,1651005.3003217422,57325.62265704295,53.20781865986588,50.41714194141884,50.561006504166194,9696.917836459605,5857306.396313165,0.9831865731295862,0.03,0.9996470589713616,10933229.702274675,96543.81605866006,946043.6226491185,904446.726066893,1947034.1647746714,26.013698630136986,2094.6498090102095,30.73060566938604,1163.7474344705322,2481.5796911136017,623.6185120044513,632.8795054200443,654.7028060596571,3259.6636590915177,113.18088977275914,0.18707893010631832,2.007481986593365,0.9982516436295052,19.145117626541793,18593.046974426776,52291.85513798358,34991.48797039712,34991.48797039712,5569.371327029893,1428.0,9495.0,7,3.9986301369863013,0.8157841451245778,0.18421585487542214,5.428414403723612,0.5047813093913635,0.39486675235986646,0.00037321620494940255,0.02659326813928336,0.03775239615848654,0.4400624288886442,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.05,0.03,Sweden,5.954795201043958,5.160648625497404,4.160648625497404,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.10_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,1023819.3306706084,5558343.0952474475,80662.11565184336,26580.06568162253,56651.906205257656,139750.38449352674,138649.61336958935,304980.06354473863,1522141.7167658785,52422.706759438224,48.387439420818424,45.791587208070595,45.92271472044338,8819.55595465391,5435629.959694676,0.9779227130369669,0.01,0.9997019944866006,10933229.70221953,96543.81601883705,946043.6219970298,904446.7259593429,1947034.1639752095,26.013698630136986,1954.315936301156,28.360836201160506,1058.3504146731477,2255.7343966916305,567.8579949635687,589.2961004783631,602.1376370497835,3005.2417391993117,103.50081382041341,0.17013045498714824,1.823304196863247,0.9066754924005956,17.412897487919313,22070.424733458698,48134.48117417686,33358.67453444751,33358.67453444751,6610.986937984963,1456.0,9495.0,7,4.164840182648401,0.8158049416657988,0.18419505833420127,5.429027298797626,0.49933391548784106,0.39093714470631263,0.0003630751773195767,0.026295424910168615,0.03741598297738476,0.43525943242296816,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.1,0.01,Sweden,5.954795201043958,4.762688764877835,3.7626887648778347,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.10_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,1036011.7586456968,5624516.380671125,81852.8948270138,27037.584731631156,57625.215311696964,142373.4752913681,140614.50778852604,310025.56781152525,1546694.2854740715,53331.85559050457,49.19692872291982,46.57198794680394,46.70545240531025,8971.378499157428,5535415.655208406,0.984158509028631,0.029999999999999995,0.9997024800858848,10933229.702268135,96543.81603604922,946043.6227617116,904446.7263168234,1947034.1651145841,26.013698630136986,1977.5824932581395,28.77951469546393,1076.5676560071547,2294.4890821717463,578.5165918691796,597.6474009835646,612.0992321533292,3053.7171214542213,105.29579249446189,0.1729766230192859,1.8543777632928897,0.9221294797222686,17.712648442045708,21173.111668699516,48876.82893395776,32629.647442715257,32629.647442715257,6342.205298237413,1442.0,9495.0,6,4.802191780821918,0.8158042952446555,0.1841957047553444,5.429008246029609,0.5008503721102009,0.3919994429307959,0.00036487119303559024,0.026400369456231806,0.037514987125009745,0.4365701443359238,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.1,0.03,Sweden,5.954795201043958,4.832998234837444,3.8329982348374436,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.15_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,950501.0320881763,5161592.529749063,74291.7839778769,24226.400970644714,51609.8329747672,127334.25329482401,128602.49359515932,280163.147860628,1400727.9238123,47948.64411332271,44.0818946337814,41.68075291174854,41.800387338880775,8037.879825806341,5050934.666634908,0.9785612943144246,0.009999999999999998,0.9996260541029497,10933229.702034216,96543.81604305495,946043.6223549623,904446.726252418,1947034.164650435,26.013698630136986,1814.8182587680826,26.121024715226763,964.6334893978664,2054.971901522436,517.4066175265073,546.5932873599063,553.1403391486846,2765.5283171575647,94.66744455540204,0.15499214012223972,1.6596212607357126,0.8252862878552847,15.869594580278866,17469.883354195128,44345.76520609598,30586.73092076548,30586.73092076548,5232.938289839981,1463.0,9495.0,7,4.171232876712328,0.8158512074306675,0.1841487925693325,5.430391294167717,0.4956428078677646,0.38839205804239724,0.0003555005522189987,0.02605426048029343,0.03713685183777633,0.4320961949974758,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.15,0.01,Sweden,5.954795201043958,4.386552993568508,3.3865529935685084,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.15_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,971323.9740518252,5274162.131562321,76136.49711756787,24874.316967916973,52981.981690040855,131088.16462172606,131724.2210076692,287686.7025973122,1437815.2186557995,49270.607122424684,45.223714518744366,42.77128865758634,42.894287793707235,8252.725874802845,5192621.5134735815,0.9845396072295969,0.030000000000000002,0.9996773476505914,10933229.702343473,96543.81604711831,946043.6224681335,904446.7260467608,1947034.1645620125,26.013698630136986,1854.3977814260136,26.769626685432055,990.4318516487374,2109.607363167771,532.6601608879782,559.8614225050021,567.9944755961742,2838.751648065326,97.27746330347141,0.15900678397719445,1.7030436122999748,0.8468837204325391,16.293776052829678,20441.20674253926,45441.616268416314,30295.33198290675,30295.33198290675,6122.970101623942,1449.0,9495.0,6,4.39945205479452,0.8158335011661658,0.1841664988338343,5.429869201685037,0.4969831748122449,0.3892556612736954,0.00035693183828373854,0.026176665606949097,0.03725713205106836,0.43319244531594364,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.15,0.03,Sweden,5.954795201043958,4.495473946902316,3.495473946902316,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.20_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,878606.0731438865,4772278.278865328,68102.76458061273,21988.52708692754,46831.23716131112,115352.63531375356,118495.70655527223,255836.86895595334,1281243.8978119495,43620.86523758389,40.02321157262965,37.80840374208335,37.91705601822071,7295.507297085861,4674378.859201884,0.9794858107715544,0.009999999999999998,0.9993439344056304,10933229.702212969,96543.81604585986,946043.6226691434,904446.7259513137,1947034.1646663172,26.013698630136986,1677.9351927430378,23.944962706590907,875.5270597422835,1864.700405527049,468.720829598354,503.63687355500525,505.1117305773481,2529.624933093136,86.12289080676135,0.14072179219247669,1.5054341944320186,0.7486157042931572,14.403890773480166,18095.478119730076,40760.766310504674,27865.50140916375,27865.50140916375,5420.329283681582,1806.0,9229.0,7,3.9986301369863013,0.8158937887099105,0.18410621129008986,5.431647270304934,0.4916896640107491,0.38565866501201096,0.00034865453781126373,0.025802609765372464,0.036820990120478875,0.4287174095870865,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.2,0.01,Sweden,5.954795201043958,4.021122792332644,3.021122792332644,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.20_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,905687.6126519702,4918760.290807493,70419.71778340804,22773.229111922017,48482.52428131568,119918.67112562683,122510.22999292993,265202.1302304788,1327612.1810177003,45242.15462429084,41.38390972641205,39.10402809175996,39.216741031408034,7554.6392095331585,4843101.629855353,0.984618347616261,0.03,0.9995726064345785,10933229.702220239,96543.8160477846,946043.6226612921,904446.725928102,1947034.1646371786,26.013698630136986,1729.438334130366,24.759604496456255,906.7718927228505,1930.4504464645868,487.2743380497411,520.6996186393227,523.6020418096349,2621.1721908420786,89.32388482912498,0.1455060130309745,1.5570226510956167,0.7742760459472746,14.91550807608136,17671.488341855274,42073.03623804843,28010.76188996751,28010.76188996751,5293.32715675646,1463.0,9495.0,7,4.168036529680365,0.8158707562259987,0.18412924377400128,5.430967832721845,0.4930596281921748,0.38652470609478606,0.0003495354141539584,0.025920138261772762,0.036969166558073974,0.4298207879581741,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.2,0.03,Sweden,5.954795201043958,4.157927126043823,3.1579271260438233,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.25_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,826016.5007423344,4486697.313668156,63544.79962972984,20354.234352184074,43324.30604314969,106440.02227552052,110902.44321958053,237696.69984728514,1191735.5662580526,40414.334197497454,37.02255004080596,34.9392686685042,35.03989209196977,6751.1032617780975,4400245.145902572,0.9807314463798977,0.01,0.9988822149797965,10933229.70258334,96543.81605794549,946043.6228204257,904446.7259062058,1947034.1647845767,26.013698630136986,1577.5247966730872,22.342380175757004,810.4536917362184,1725.0633537494255,432.50555481260625,471.3635742528221,469.2966728957474,2352.9040856509873,79.79207363151369,0.130171452724304,1.3911925542860986,0.6918103948415101,13.329046222196743,17434.683609123647,38116.60559367406,25761.218066522764,25761.218066522764,5222.394539463386,1820.0,9201.0,7,4.001826484018265,0.8158965397050565,0.18410346029494337,5.4317284335555005,0.4878446979840953,0.3830036989003144,0.00034229794283413464,0.02562555894162803,0.03654943736526684,0.4253274037343663,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.25,0.01,Sweden,5.954795201043958,3.7519980824596746,2.7519980824596746,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.25_res_0.03,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,845618.2412041707,4593251.308695485,65214.62106727423,20892.26660783127,44463.012106488175,109783.75335769175,113848.921448155,244524.94141367803,1225851.3502449205,41579.710459268346,37.965516945481966,35.84001823503427,35.943480273472844,6929.92365665124,4523552.943735108,0.984825919533636,0.029999999999999995,0.9992964609430858,10933229.702009805,96543.81606124695,946043.6225135424,904446.7260524433,1947034.1646272326,26.013698630136986,1614.9892294103327,22.92949014662904,831.8767636994544,1770.4037244867695,446.09238288088386,483.88685561870057,482.77801723148707,2420.260611740932,82.09293520952063,0.13348692861606656,1.4270581043185648,0.7096503955181248,13.68210041553053,13797.109694475485,39057.62716847073,25916.305367817924,25916.305367817924,4132.793685302104,1799.0,9495.0,7,3.9954337899543373,0.8158998529857641,0.18410014701423602,5.4318261892679125,0.4890032512229066,0.38371288798006964,0.00034281726431854197,0.025660720123696044,0.03666291188481367,0.4263368019500784,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.25,0.03,Sweden,5.954795201043958,3.85059256825645,2.85059256825645,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
veinf_resistance_grid_low_seed,VEinf_0.30_res_0.01,symptom_protective,custom_grid,,2025-01-01,2050-12-31,2025,2050,785553.0967668248,4266603.89902404,59967.82164802931,19058.296470241934,40547.14089411899,99321.68703181237,104791.65788649482,223171.64138854912,1120040.9504913602,37856.98518415594,34.6566447301537,32.67129167194778,32.7655733994378,6319.704954957537,4188251.7074900754,0.9816359349524132,0.009999999999999998,0.9979474556625111,10933229.702946473,96543.81597998984,946043.6219985279,904446.7268024922,1947034.16478101,26.013698630136986,1500.1398528857305,21.08471310531785,758.8527516057367,1614.4837228915815,403.58110110822065,445.39118283001756,440.6191119010484,2211.353762636399,74.74296952475527,0.121852918989968,1.300887496554745,0.6469073652173113,12.477314623868338,14043.918633849556,36032.88536316488,24188.301675401497,24188.301675401497,4206.722968585409,2170.0,9194.0,6,4.595068493150686,0.8158832843736642,0.1841167156263358,5.431337380737859,0.4837418598968886,0.3801278719290973,0.0003362707299722015,0.025454669087066468,0.03627777817208374,0.4216731419077662,,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,SWE,1,baseline_contact_reduction,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,66b778bc4c792b141549da24186cd25b8d0e7046eb3bab329f1877ad44778871,17ae9068008b4c1e2081de14baa9658e40c120bf419be1476856f514e3c6595f,True,accepted,1800.7077619841807,1800.7073488732442,True,3.202340290308184e-05,1.4235413699758381e-16,0.3,0.01,Sweden,5.954795201043958,3.5407956770068947,2.5407956770068947,0.25,calibrated_country_scenario_analysis,,,,,,,,,,,,
