country,strategy,scenario_key,scenario_label,outcome,reduction_median,reduction_q025,reduction_q25,reduction_q75,reduction_q975,current_rate_median,current_rate_q025,current_rate_q975,intervention_rate_median,intervention_rate_q025,intervention_rate_q975,bootstrap_replicates,uncertainty_draws,interval_type,interval_basis,confidence_interval_method,reduction_q025_mcse,reduction_q975_mcse,tail_probability_mcse,reduction_point_estimate,bootstrap_bias
Thailand,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.0746174922232074,0.03746318307520593,0.05865694899604601,0.11955157238887382,0.4752161360678253,1652.7036416362175,0.5551986582452366,2099.2443408393838,1554.820353708113,0.5011254387674805,1946.3603372579712,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.001237130632062012,0.021057104124564265,0.004883676232314583,0.1784303991372883,-0.1038129069140809
Thailand,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.051957614938195895,0.013641492781072583,0.02509022657983681,0.06705981238257885,0.09049674063115384,1652.7036416362175,0.5551986582452366,2099.2443408393838,1558.8888495928613,0.5402788005923057,1950.9534832871445,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00028234918013971233,0.0011955101279601376,0.004883676232314583,0.0113389419848346,0.040618672953361294
Thailand,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.007608046227170151,-0.0030573488768462997,0.006097395763922014,0.025708105616089633,0.20108049734298325,1652.7036416362175,0.5551986582452366,2099.2443408393838,1643.3747103107514,0.5513802599639271,2085.531216604905,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0017778667197472663,0.003965644097093661,0.004883676232314583,0.0132680892914348,-0.005660043064264649
Thailand,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.16848634936123674,0.1174998455183525,0.15994575675863143,0.19897749413228932,0.4706053672021288,1652.7036416362175,0.5551986582452366,2099.2443408393838,1368.5634270043038,0.44518776445976455,1758.1269049674067,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0019790598541049266,0.01638559199333128,0.004883676232314583,0.2648659446860943,-0.09637959532485757
United_Kingdom,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,-4.658100244159247e-05,-0.002264842666184913,-0.0002021679106594676,0.17726347094619166,0.9250066715570995,931.1500700611664,0.30448170042996275,1686.5031834412475,924.3981834772654,0.27142028129443724,1686.6782093794493,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0002106025162548796,0.0005822021122650222,0.004883676232314583,-0.0050978085529584,0.005051227550516808
United_Kingdom,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.027062402652414275,-0.00013463982311497327,0.004127691349317536,0.09409598967853583,0.870872411826529,931.1500700611664,0.30448170042996275,1686.5031834412475,902.2321639066572,0.29590252057266453,1681.2909042802578,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0011940046224305544,0.0012127112465669108,0.004883676232314583,0.110535003117018,-0.08347260046460372
United_Kingdom,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.04569785691980177,0.017085910887123565,0.03218061855544119,0.10627664844775933,0.8770278951619704,931.1500700611664,0.30448170042996275,1686.5031834412475,887.0711595080608,0.28982189902960226,1629.4702013962235,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0014293542906350142,0.0005797821765470582,0.004883676232314583,0.1226829226656971,-0.07698506574589532
United_Kingdom,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.02131232276284295,0.009372023520624842,0.016578469849485994,0.02956338584541865,0.06340154021628172,931.1500700611664,0.30448170042996275,1686.5031834412475,913.2337184712629,0.2982249052789702,1635.1643686569844,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0002857388448524132,0.0018261783903420232,0.004883676232314583,0.0333175734121964,-0.012005250649353448
United_Kingdom,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.014842812868378297,-0.0022565665950975474,0.007877865569483583,0.05093516976498538,0.3014606131079613,931.1500700611664,0.30448170042996275,1686.5031834412475,904.4979087232352,0.3038137483197034,1665.9698560945078,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0007909698773217052,0.00044625745247616047,0.004883676232314583,0.0583946151563082,-0.0435518022879299
United_Kingdom,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.1884432531351053,0.11229909154388348,0.15486661759699033,0.22309845911384907,0.7877930084507831,931.1500700611664,0.30448170042996275,1686.5031834412475,747.5910912210688,0.267643397562081,1333.056957294991,1022,1022,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0013982336559078014,0.00737088852407809,0.004883676232314583,0.2697063835280855,-0.08126313039298022
United_States,adolescent_booster,adolescent_booster,Adolescent booster,child_adolescent_cases,9.037855741578227e-09,-0.00012893908331820803,-1.1726033781189749e-06,1.1309933464764832e-07,0.15289008629323028,1674.445744601865,30.84674897640816,2031.2398037053003,1674.4459716025958,26.11882507054122,2031.239560337458,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,2.574046583972958e-05,0.0015761108574474869,0.004878904686248749,-0.0002129257902712,0.00021293482812694158
United_States,cocooning_adjunct,cocooning_adjunct,Close-contact adjunct,child_adolescent_cases,0.0037994646645412855,0.003005622395830607,0.003636879406829191,0.004260321957745977,0.723041410607916,1674.445744601865,30.84674897640816,2031.2398037053003,1668.3489878317996,8.517879092505114,2023.622591442491,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,9.693415512236687e-05,0.0006628778423538219,0.004878904686248749,0.032691760717525,-0.028892296052983713
United_States,maternal_immunization,maternal_immunization,Infant exposure,child_adolescent_cases,0.03893935794351039,0.017105538806761526,0.03166215116914542,0.04823942386512256,0.7390353213978282,1674.445744601865,30.84674897640816,2031.2398037053003,1609.5262897088523,8.028473227072423,1925.938584050708,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0005968829925262513,0.00037455775806034076,0.004878904686248749,0.0442693707339287,-0.005330012790418309
United_States,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,Pregnancy Tdap,child_adolescent_cases,0.035270396264424075,0.01144330343818441,0.024709324901247415,0.04324696138461698,0.05791625672764197,1674.445744601865,30.84674897640816,2031.2398037053003,1614.5035892709066,29.111217864596618,1932.3443386792408,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.00014947873867641307,0.00021875308033810143,0.004878904686248749,0.0129743430085236,0.022296053255900478
United_States,targeted_pep_high_risk,targeted_pep_high_risk,Targeted PEP,child_adolescent_cases,0.008139508812754381,0.0016584687959038424,0.006576276255821051,0.013973907332789748,0.2888741890252796,1674.445744601865,30.84674897640816,2031.2398037053003,1663.2454848040773,22.033845058554718,2017.235666313093,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.0005534160714135723,0.0009222238777261812,0.004878904686248749,0.0212010263617284,-0.013061517548974017
United_States,timeliness_only,timeliness_only,Routine timeliness,child_adolescent_cases,0.15784405559091202,0.10938989125622187,0.14895151378120466,0.16730794504733532,0.8957697084712084,1674.445744601865,30.84674897640816,2031.2398037053003,1415.7751727626878,3.408762885304872,1695.7432531967522,1024,1024,95% parametric-bootstrap confidence interval,"Paired marginal parametric bootstrap. Annual latent transmission paths are regenerated from the prespecified AR(1) process, surveillance counts are regenerated from the fitted NB2 observation model, and the country state-space model is fully refitted before the same fitted replicate is propagated through current practice and intervention. Biological and intervention-definition inputs remain fixed at prespecified reference values.",percentile_parametric_bootstrap,0.004917313632751954,0.002844074071791907,0.004878904686248749,0.146639983335849,0.011204072255063036
