analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,reporting_scenario,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
reporting_rate_sensitivity,china_passive_system,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,600780.7800052417,3006732.7079539043,33050.739408931055,42747.21961898213,93557.26574049323,158879.6941094554,71429.4818433483,273056.3955717858,1195347.3092696753,31272.928947659828,148.7611501670037,146.95907100510635,147.1696775198553,13863.726838713204,2953648.5487795835,0.9823449024803922,0.01,0.9995628569435487,5541494.721344298,54207.630501395724,527047.741533028,488469.4293467895,1069724.8013812131,24.000492823261258,2260.725008364101,24.850440788779583,3285.6953176518896,7191.126644394651,1256.024985758512,609.2842494973955,1063.5554284293491,4655.881130233234,121.80814617259112,1.1185166262564523,11.29576931065551,5.732263076961673,53.99925501359923,18432.836980605873,46471.703022854395,19306.941566523878,19306.941566523878,2798.505995271984,1575.0,7702.0,5,4.914383561643835,0.8130071945517604,0.1998118350912795,5.004708552639901,0.7023205036416963,0.5315770393775046,0.0012219529673411931,0.022402193538121756,0.030650754323136985,0.6480456028130965,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,1.0204827386537681e-05,1.352852648487234e-16,china_passive_system,New_Zealand,25.11070274470987,0.9896354172730145,0.010364582726985483,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.46604072081106007,0.0,0.5348257465447213,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,medium,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,24902.300116843257,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,16425.856202184255,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,9.466398660885446,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,35.43369325223739,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,medium,Sweden,5.954795201043958,1.5897101984675903,0.5897101984675903,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,high,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,37353.450175264894,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,24638.784303276392,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,14.199597991328172,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,53.1505398783561,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,high,Sweden,5.954795201043958,2.384565297701386,1.384565297701386,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.0,-0.5000000000000004,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,low,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,12451.150058421628,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,8212.928101092128,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,4.733199330442723,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,17.716846626118695,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,low,Sweden,5.954795201043958,0.7948550992337952,0.20514490076620484,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,age_biased,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,19934.753013315007,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,15083.044683492972,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,7.578027665913826,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,32.53699363042097,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,age_biased,Sweden,5.954795201043958,1.2725924922800522,0.2725924922800522,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0817498644918565,0.0,0.19948145674175422,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,time_varying,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,15366.7335330689,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,10296.958441473,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,5.84153371604563,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,22.212496100974807,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,time_varying,Sweden,5.954795201043958,0.980979785001091,0.019020214998909046,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.37312501006165244,0.0,0.38291910944100904,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,infant_high_adult_very_low,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,12022.990541124906,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,10444.780767679786,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,4.570438113118802,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,22.53137694944753,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,infant_high_adult_very_low,Sweden,5.954795201043958,0.7675223007363109,0.2324776992636891,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.3641256419686133,0.0,0.5171935730951667,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,infant_moderate_adult_minimal,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,8566.671488514869,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,7765.858700843641,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,3.2565476733722205,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,16.752432972676377,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,infant_moderate_adult_minimal,Sweden,5.954795201043958,0.5468781987332331,0.45312180126676693,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.5272174183644099,0.0,0.6559887460869288,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,enhanced_surveillance,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,43480.47070861129,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,23486.071989947464,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,16.52873299893567,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,50.66392036727437,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,enhanced_surveillance,Sweden,5.954795201043958,2.775701336636725,1.775701336636725,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,-0.4298233042381294,0.0,-0.7460423537021887,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,adult_focused_improvement,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,42945.22966284525,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,18712.608986851927,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,16.325265644710694,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,40.36665356299665,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,adult_focused_improvement,Sweden,5.954795201043958,2.741532679721487,1.741532679721487,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,-0.13921665674654982,0.0,-0.7245487148312952,0.0,0.0,0.0,0.0
reporting_rate_sensitivity,china_passive_system,symptom_protective,country_timeline,,2027-01-01,2051-01-01,2027,2051,293868.5146454285,1131633.3149025037,9599.583744892723,9809.536380372003,16318.66357681796,42757.51028724578,28584.409808345856,81151.45647596364,286391.21255488327,8398.364563385883,37.890031999637245,36.88364928200548,36.93652622713347,3319.040342432017,168191.34180338052,0.1486270681398869,0.01,0.989517015087748,10960604.655491918,96820.60636378352,939124.9670446203,895539.853785964,1931485.4271943679,24.000492823261258,430.1808285396405,3.649200526912201,422.1439061770113,702.2578966820868,189.70066910696852,132.9915820172549,175.05911292217542,617.8002687285559,18.116868313988046,0.1440357503119439,1.587252157311256,0.7967910616199289,7.159800739635003,84397.25292774357,26420.453150636757,57436.11144907736,57436.11144907736,25343.696530152196,0.0,8766.0,2,23.991780821917807,0.8157442694866347,0.2596852803602259,3.850815104394198,0.5071206254064226,0.3929139798220067,0.0007261701433804824,0.010177049501853337,0.014117781096732108,0.48209962466445655,0.0,M3;M5;M12;Y5;Y14-Y16,3.0,192.0,5,aP,True,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,27.539837140679783,25.32984077491631,True,Sweden,SWE,1,contact_reduction_mean,Sweden,SWE,2025,2025,True,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,3.202340290308184e-05,1.4235413699758381e-16,china_passive_system,Sweden,5.954795201043958,0.6128171337063691,0.38718286629363086,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.48871069732918415,0.0,0.6145101577022671,0.0,0.0,0.0,0.0
