analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,maternal_protection_duration_days,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,18498.602740721908,94015.9007938106,1012.4134968783817,849.4162140813269,1905.7952208841816,4607.078463500039,2733.4489863388867,8189.943663920252,39056.62239376197,801.4786237122407,2.032564069674272,1.9906649705772907,1.9957849736089368,252.22315725508477,2022.9224000757517,0.021516811337183167,0.003,0.045425367718478264,70515966.3044175,651878.7474101892,6530461.609225644,6672359.263142116,13854699.619777951,4.999418194761015,26.66824175669266,0.2871778886818766,26.063591363251067,58.477654459285276,14.111145233147763,8.194304240909771,11.823997618190916,56.38688483204691,1.1571119078086913,0.005765504509170122,0.06108180827508566,0.028813576433171263,0.3641399908249423,165.31529236300204,1237.7262281752912,2331.930947901393,2331.930947901393,319.379933859572,1680.0,1256.0,1,,0.8100334697403886,0.1967603627102591,5.082324438853354,0.5654952379716676,0.4044488474056834,0.0012833743185598067,0.018703669305848505,0.025399218881469728,0.5201089754657895,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,maternal_direct_antibody_only,180.0,6.999594011212859,0.04102779221506815,0.9589722077849319,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,12258.525236854694,64474.625507178556,690.844548629417,578.6284727840114,1281.6379394280636,3258.7015021342486,1928.702630208469,5766.032605126729,27414.69200147907,560.4978329213384,1.3898232059454987,1.3611621424547344,1.364742850585114,172.62230026976843,945.6929191030258,0.014667676030126505,0.003,0.029085685504747667,70515966.30517486,651878.7473773188,6530461.608342286,6672359.26430536,13854699.620024962,4.999418194761015,18.28866059529783,0.19596269655863927,17.754707075913,39.32593583312302,9.981164970083627,5.781844189667419,8.324545147796508,39.579179811840916,0.8092027629616976,0.00394232687682318,0.04176606623906489,0.019703085731299967,0.2492185234669843,111.21409111080085,849.5553032126375,1251.9735427323126,1251.9735427323126,214.85942743643506,1680.0,1316.0,1,,0.8176960294595663,0.1901294523298912,5.259574399156805,0.6803884746876128,0.5063405094880695,0.0012581038494471654,0.01903251716212222,0.0258480817093978,0.6342497719666456,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,United_Kingdom,maternal_immunization,180.0,6.999594011212859,0.027996294677194243,0.9720037053228058,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,19016.54724693401,96333.70218786199,1060.4680348577467,948.4762550408635,2038.405287992059,4726.268408826676,2793.407513800258,8468.152177667798,40092.562489597694,844.61767053072,2.943152809353719,2.900239680074743,2.9055100851250475,302.63447997242577,2182.901491496081,0.022659790311382072,0.003,0.048238532988027674,70515966.30496198,651878.7473831421,6530461.608500461,6672359.264216658,13854699.620100262,4.999418194761015,27.325701690372245,0.3008088811555016,29.103161819077997,62.54667803649054,14.476215342017445,8.37404727420749,12.225653226162155,57.88249380292213,1.2193926764600647,0.008348450632650356,0.0889913102987378,0.04194747331009669,0.4369199004453624,169.14295917131648,1287.3321080649685,2442.2188434120308,2442.2188434120308,326.7747728670168,1680.0,1256.0,1,,0.8093421691474241,0.19740284879584008,5.065783022382973,0.5648835485931601,0.40407235651505397,0.0009706344348933848,0.018741765638222715,0.02545054800190841,0.5197206005181355,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,current,270.0,6.999594011212859,0.04297518980009795,0.957024810199902,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,18421.17287891537,93674.43877572872,1005.1666601941342,834.3430451662014,1889.5779207202122,4589.3712459376075,2724.5062963217706,8148.220587425579,38906.035637140856,794.9637859243956,1.8749894161916325,1.8332413627621609,1.8383390600767766,244.00183646289668,1999.754629233505,0.021347922179936737,0.003,0.04501015248040585,70515966.3043287,651878.7474153826,6530461.609364323,6672359.26291332,13854699.619693026,4.999418194761015,26.57138376172689,0.2851222747803849,25.601084398098262,57.9800408302137,14.056909317251543,8.167495940358677,11.763761116360095,56.169479496691146,1.147706296538358,0.005318533420422571,0.05625140297155554,0.026540495954405417,0.3522706933747325,164.75425303326978,1230.3328279420384,2315.4953009505366,2315.4953009505366,318.2960371339423,1680.0,1256.0,1,,0.8101495390333712,0.1966510087454972,5.085150624852298,0.5656373706774519,0.40449117412759433,0.0014001293122463004,0.0186973514141985,0.025390699369250574,0.5201491905817566,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,maternal_direct_antibody_only,270.0,6.999594011212859,0.04073411605353667,0.9592658839464633,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,12205.663045605881,64233.06913409592,685.8465043015528,568.3011115039639,1270.574720676215,3246.0674181784625,1922.2436713337004,5736.612201016126,27307.4920993597,555.970938486469,1.2819327301656585,1.2533795888416852,1.25694448890957,166.99007074087868,935.6675806182541,0.014566758108115795,0.003,0.028841377991862396,70515966.30513242,651878.7473793876,6530461.608397707,6672359.264225079,13854699.620002173,4.999418194761015,18.220141507571746,0.19454496771374918,17.437821054829083,38.986470670991714,9.94246769253275,5.762481591658404,8.282070278336208,39.424413010164365,0.8026671882129076,0.00363628829537087,0.03845885313536662,0.018146777624732078,0.24108715269533426,110.81871498727232,844.4186876988972,1242.307618903108,1242.307618903108,214.09558279508406,1680.0,1316.0,1,,0.8178107112953793,0.19002148286149578,5.262562868898813,0.6805562953200159,0.5064023098751642,0.0013725344853301982,0.01902705427523916,0.025840728124381748,0.6343159784350647,,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,United_Kingdom,maternal_immunization,270.0,6.999594011212859,0.02779375023781405,0.972206249762186,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4643688.343090881,23264004.932804108,270891.88439126965,165339.6141871889,351895.95306552225,630336.9082674204,443052.21082286525,1238728.7332774745,5900089.606597669,177470.67555575975,674.3023487005241,654.4848440504627,655.321217322033,56845.32074216891,23176786.413690943,0.9962509241480525,0.8270000000000001,0.9988601085622227,118980814.51399367,715391.0743261046,7149047.978198901,7916218.119595209,15780657.172120217,4.999418194761015,3911.0023522466954,45.540688291587905,4622.894007243429,9839.007430839076,1763.6201782073983,1119.4834809947888,1570.1157135759165,7478.492388171525,224.9479558383783,1.133595904707947,18.299389884671506,8.30633950045415,72.05268509788381,48674.996219905894,235738.84750510994,139853.68455714875,139853.68455714875,158668.23826602646,1710.0,476.0,1,,0.8081799411272181,0.19960829429428587,5.009811859449504,0.4549445965029409,0.34999252178848783,3.4543534142451445e-05,0.010959620893941239,0.015022188726150666,0.4289282433487065,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,90.0,7.349919218851434,6.196080111300123,5.196080111300123,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,4535589.2871031305,22829415.900471043,257782.2344711218,143349.10410557027,331186.7001702136,616323.4141453017,436798.7041305089,1196471.2223813809,5782092.337429132,166149.20489276934,418.47891549211084,399.1232718349125,399.93733663499256,44074.10169814432,22741215.00380009,0.9961365241644604,0.8270000000000001,0.9988091556351171,118980814.51398684,715391.0743246182,7149047.978003013,7916218.119664288,15780657.17199192,4.999418194761015,3837.941899731341,43.33677405485761,4008.0395588952542,9259.976920990168,1724.4118109881797,1103.6824144982504,1516.5533959539298,7328.9282734225535,210.59774460238265,0.7035211811477684,11.159482805082087,5.069293056922642,55.86488613650403,47444.648257352055,226165.1544375242,136721.69849597174,136721.69849597174,154657.6135339549,1710.0,476.0,1,,0.8089706152575108,0.1986730324979338,5.033395763012778,0.4555013528518377,0.349849986803213,0.0008678681790339409,0.010916047863603761,0.014958674759496013,0.42875876204970403,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,maternal_direct_antibody_only,90.0,7.349919218851434,5.89622453859157,4.89622453859157,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,2544413.494461391,13624438.219082031,147841.8793629866,80548.78953468855,186984.5117742511,372302.2464504584,281029.5943817458,733880.6303668928,3649303.42595206,98784.05628963112,228.59227664047626,218.0148756142944,218.49209404250405,24770.42580357853,13552823.992296202,0.9947436932345931,0.8270000000000001,0.9981362857935746,118980814.51401795,715391.0743225635,7149047.9780945135,7916218.119636365,15780657.172053443,4.999418194761015,2290.4572998831477,24.8542733557356,2252.1433732807122,5228.085133633873,1041.6647758201668,710.0923568242315,930.209721206833,4625.571764657308,125.21094801877912,0.38429536712550333,6.0956938053041885,2.7694349935842597,31.3970554985243,28819.26613591579,124519.09169769443,78214.63262249921,78214.63262249921,93943.55502869906,1740.0,476.0,1,,0.8168704352882017,0.18675364470424566,5.354647838780659,0.5593070520257626,0.4414030637000812,0.0007548319284900514,0.011093507275259911,0.015140267075034734,0.532318445746978,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,Japan,maternal_immunization,90.0,7.349919218851434,3.3815709554995026,2.3815709554995026,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4643109.742418528,23261761.37148761,270818.6951286239,165213.40695825452,351823.7604078128,630262.3519494841,443019.6261216292,1238495.3850293676,5899504.961603316,177406.86190997227,672.627219687535,652.8121485712612,653.6484007154089,56766.13908368944,23174536.35226176,0.9962502831220355,0.8270000000000001,0.9988598264022436,118980814.51399037,715391.0743264717,7149047.9782024715,7916218.119593429,15780657.172122372,4.999418194761015,3910.6251784277833,45.528384159983574,4619.365254345512,9836.988924825457,1763.411577020389,1119.4011475050456,1569.8199395767263,7477.751337876086,224.8670706491211,1.1307797801717945,18.252621335305367,8.285136184751753,71.95232061704317,48668.58402969689,235686.78363882465,139836.93549985782,139836.93549985782,158647.33613961426,1710.0,476.0,1,,0.8081848121135432,0.19960267274126872,5.00995295436866,0.4549503063746148,0.34999118403188034,4.2555528387057234e-05,0.010959355921962965,0.01502180592420794,0.42892658900005687,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,180.0,7.349919218851434,6.194406061390462,5.194406061390462,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2027-01-01,2032-01-01,2027,2032,4508418.440262096,22719000.71601125,254587.17741585392,138090.90480861557,326181.9686535171,612775.0760286174,435192.6249725552,1186058.6058097882,5752319.969613133,163409.38631654024,357.700606789138,338.46189142655965,339.2703344046837,41033.521086796616,22630545.876035236,0.9961065699551797,0.8270000000000001,0.9987957561661007,118980814.5140376,715391.074317705,7149047.977837324,7916218.119731335,15780657.171886366,4.999418194761015,3819.3795736214875,42.79964058642714,3861.0203576459717,9120.044676466594,1714.4839127567209,1099.6242492376134,1503.3551771292819,7291.1911472685915,207.1249647421615,0.6013444024761256,9.463391197968129,4.30032555874782,52.010883829438974,47224.40200179659,223810.9145437411,135935.56402510428,135935.56402510428,153939.66616745494,1740.0,476.0,1,,0.8091630537448787,0.1984426382400165,5.03923959522499,0.45563225410062036,0.34981262005247504,0.0010703320988678783,0.010904998513068908,0.014942592939266931,0.4287143305494167,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,maternal_direct_antibody_only,180.0,7.349919218851434,5.823144351934171,4.823144351934171,0.25,calibrated_country_scenario_analysis,,
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2027-01-01,2032-01-01,2027,2032,2518909.595972299,13504654.524521979,145442.83698560655,77302.84829655566,183246.9625136272,368600.94564486825,278919.4561816844,724823.2501231083,3616272.0298928507,96829.6528709145,195.05124703298657,184.57864058894216,185.05043072925358,23016.53519892657,13432886.973371334,0.9946857173561658,0.8270000000000001,0.9981104935170694,118980814.51402141,715391.0743220141,7149047.978076394,7916218.119643383,15780657.17204179,4.999418194761015,2270.319997104037,24.45096101084106,2161.3868877814775,5123.583292601458,1031.3089031127538,704.7605589003209,918.7292940061244,4583.703749008136,122.7336990167518,0.32790823770794947,5.160816998657023,2.3455546100451476,29.173960865887462,28545.05151876688,122732.8503360747,77454.66017346257,77454.66017346257,93049.68438486541,1740.0,476.0,1,,0.8170635030513101,0.18652158716081338,5.361309729462197,0.5596288792219094,0.4415695669702418,0.000935753182627819,0.01107949647822955,0.015120397680792375,0.5324932318802597,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,,,Japan,maternal_immunization,180.0,7.349919218851434,3.326697924533379,2.326697924533379,0.25,calibrated_country_scenario_analysis,True,False
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4642845.731069384,23260734.578434214,270785.53883556067,165156.45348790515,351790.9650504172,630228.3051211187,443004.69921775674,1238389.4578267806,5899237.864333655,177377.99841339554,671.8727954784767,652.058838467281,652.8950353670187,56730.453262091505,23173506.6114814,0.9962499908737324,0.8270000000000001,0.9988596976775643,118980814.51398867,715391.0743266642,7149047.9782047225,7916218.119592366,15780657.172123753,4.999418194761015,3910.452560254025,45.52281012659931,4617.772835866314,9836.071966948468,1763.316317369444,1119.363430906792,1569.685674534688,7477.412786254822,224.83048553703745,1.1295114882913966,18.231558792107744,8.275587114484118,71.90708805906227,48665.65237913932,235663.12211363495,139829.29566539492,139829.29566539492,158637.77969656512,1710.0,476.0,1,,0.8081870055422592,0.19960013366791596,5.010016684977509,0.4549528528308483,0.34999056842469606,4.6150486878339935e-05,0.010959236697455308,0.015021633530447973,0.42892583211606666,,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,current,270.0,7.349919218851434,6.193647681166369,5.193647681166369,0.25,calibrated_country_scenario_analysis,,
