analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,prospective_policy,policy_start_time,simulation_phase,contact_reciprocity_error_before,contact_reciprocity_error_after,country,contact_assumption,contact_shock_applied,routine_delivery_delay_applied,routine_delivery_delay_reduction,timeliness_recovery_applied,shock_recovery_window,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths
shock_recovery_sensitivity,routine_delay_only,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4643688.343090881,23264004.932804108,270891.88439126965,165339.6141871889,351895.95306552225,630336.9082674204,443052.21082286525,1238728.7332774745,5900089.606597669,177470.67555575975,674.3023487005241,654.4848440504627,655.321217322033,56845.32074216891,23176786.413690943,0.9962509241480525,0.8270000000000001,0.9988601085622227,118980814.51399367,715391.0743261046,7149047.978198901,7916218.119595209,15780657.172120217,4.999418194761015,3911.0023522466954,45.540688291587905,4622.894007243429,9839.007430839076,1763.6201782073983,1119.4834809947888,1570.1157135759165,7478.492388171525,224.9479558383783,1.133595904707947,18.299389884671506,8.30633950045415,72.05268509788381,48674.996219905894,235738.84750510994,139853.68455714875,139853.68455714875,158668.23826602646,1710.0,476.0,1,,0.8081799411272181,0.19960829429428587,5.009811859449504,0.4549445965029409,0.34999252178848783,3.4543534142451445e-05,0.010959620893941239,0.015022188726150666,0.4289282433487065,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,none,False,True,0.25,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,"Reduced routine-vaccination delivery during the COVID-19 calendar window, without contact reduction.",7.349919218851434,6.196080111300123,5.196080111300123,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,combined_shock_delayed_recovery,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4643688.343090881,23264004.932804108,270891.88439126965,165339.6141871889,351895.95306552225,630336.9082674204,443052.21082286525,1238728.7332774745,5900089.606597669,177470.67555575975,674.3023487005241,654.4848440504627,655.321217322033,56845.32074216891,23176786.413690943,0.9962509241480525,0.8270000000000001,0.9988601085622227,118980814.51399367,715391.0743261046,7149047.978198901,7916218.119595209,15780657.172120217,4.999418194761015,3911.0023522466954,45.540688291587905,4622.894007243429,9839.007430839076,1763.6201782073983,1119.4834809947888,1570.1157135759165,7478.492388171525,224.9479558383783,1.133595904707947,18.299389884671506,8.30633950045415,72.05268509788381,48674.996219905894,235738.84750510994,139853.68455714875,139853.68455714875,158668.23826602646,1710.0,476.0,1,,0.8081799411272181,0.19960829429428587,5.009811859449504,0.4549445965029409,0.34999252178848783,3.4543534142451445e-05,0.010959620893941239,0.015022188726150666,0.4289282433487065,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,mean,True,True,0.25,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,NPI contact reduction plus reduced routine-vaccination delivery during the COVID-19 calendar window.,7.349919218851434,6.196080111300123,5.196080111300123,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,combined_shock_timeliness_recovery,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4122004.118676597,21164627.914282743,230051.67423903386,105386.4628105461,298637.09476947755,608019.7239498309,397883.73174973653,1111289.9185101136,5444233.808223089,147506.83382903898,529.9030739071,512.7577741788424,513.2913491048163,38682.84840779668,21078809.553100374,0.9959451986810287,0.8270000000000001,0.9987014541599419,118980814.5139241,715391.0743381087,7149047.978643987,7916218.119425422,15780657.172407517,4.999418194761015,3558.067916350681,38.67488171905359,2946.6044768418865,8349.890269879506,1701.1789088896626,1005.3538932413281,1408.5842335657005,6900.685211280988,186.96813227041716,0.8908406675895735,14.336702386975473,6.506079912468243,49.03135488683782,44980.25379181448,203017.73857675685,124517.88000138722,124517.88000138722,146624.30775871535,1740.0,476.0,1,,0.8123959849329511,0.19475911106827928,5.134547978345499,0.5184986248831714,0.42051490365566735,3.243596308823613e-05,0.007779451401253902,0.008611140526045594,0.5020755969927836,0.09024142767271659,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,mean,True,True,0.25,True,historical COVID-19 shock with 2027-2031 prospective recovery readout,Combined historical COVID-19 shock with routine-timeliness recovery carried into prospective policy t0.,7.349919218851434,5.261946501379001,4.261946501379001,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,0.36260609214175965,0.03540516829155982,0.10194843399887088,0.10287871052298803,0.07726252121066557,0.16883826938105273,0.09024142767271659,0.15076202908038094,0.09052061071552431,0.21414618393618523,0.2165475200227749,0.21673320573629695
shock_recovery_sensitivity,baseline_screened_contact_shock,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,4643688.343090881,23264004.932804108,270891.88439126965,165339.6141871889,351895.95306552225,630336.9082674204,443052.21082286525,1238728.7332774745,5900089.606597669,177470.67555575975,674.3023487005241,654.4848440504627,655.321217322033,56845.32074216891,23176786.413690943,0.9962509241480525,0.8270000000000001,0.9988601085622227,118980814.51399367,715391.0743261046,7149047.978198901,7916218.119595209,15780657.172120217,4.999418194761015,3911.0023522466954,45.540688291587905,4622.894007243429,9839.007430839076,1763.6201782073983,1119.4834809947888,1570.1157135759165,7478.492388171525,224.9479558383783,1.133595904707947,18.299389884671506,8.30633950045415,72.05268509788381,48674.996219905894,235738.84750510994,139853.68455714875,139853.68455714875,158668.23826602646,1710.0,476.0,1,,0.8081799411272181,0.19960829429428587,5.009811859449504,0.4549445965029409,0.34999252178848783,3.4543534142451445e-05,0.010959620893941239,0.015022188726150666,0.4289282433487065,0.0,M2;M3;M4;Y1,2.0,12.0,4,aP,True,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.269543785369024,41.434615044876836,True,Japan,JPN,1,contact_reduction_mean,Japan,JPN,2025,2025,True,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,True,0.0,prospective_policy,7.644092124256049e-05,2.2471172848738243e-16,Japan,baseline_screened,True,False,,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,Submitted baseline contact-reduction setting after calibration-screening country peak timing.,7.349919218851434,6.196080111300123,5.196080111300123,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,no_shock_current_delivery,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,166422.18964447494,876615.0751604273,18358.77752934904,10156.594402240156,22843.187406042423,43495.12972300497,23183.025783649384,76834.7499088945,357321.4328951374,15031.617849787424,35.257542487816075,34.82838474134725,34.88221645325136,3319.8536965117223,826088.3521639382,0.9423615627563303,0.01,0.9934863333159195,5353994.955211791,54342.68542749543,540348.1695775476,515842.4333402559,1110533.2883452987,4.999418194761015,3275.0015575801485,68.58771507309773,3738.4153145301107,8408.06654764071,1610.0800890977634,898.9459648992979,1383.9061346077087,6435.881207353984,270.74140515932675,1.3172087708269709,12.81954971724396,6.282796963041884,59.79541681401113,18783.856797073506,11861.724692230142,7227.677125306844,7227.677125306844,2755.306151532939,1560.0,746.0,1,,0.8167374163467253,0.18984636970111243,5.267417025536835,0.7079370742017285,0.5356167880771321,0.0010275199772902927,0.02040303346223959,0.027923189213086744,0.6585833315491119,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,none,False,False,,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,Counterfactual without COVID-19 contact reduction and without routine-delivery delay.,25.11070274470987,2.7314136036096106,1.7314136036096106,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,npi_contact_shock_only,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,166422.18964447494,876615.0751604273,18358.77752934904,10156.594402240156,22843.187406042423,43495.12972300497,23183.025783649384,76834.7499088945,357321.4328951374,15031.617849787424,35.257542487816075,34.82838474134725,34.88221645325136,3319.8536965117223,826088.3521639382,0.9423615627563303,0.01,0.9934863333159195,5353994.955211791,54342.68542749543,540348.1695775476,515842.4333402559,1110533.2883452987,4.999418194761015,3275.0015575801485,68.58771507309773,3738.4153145301107,8408.06654764071,1610.0800890977634,898.9459648992979,1383.9061346077087,6435.881207353984,270.74140515932675,1.3172087708269709,12.81954971724396,6.282796963041884,59.79541681401113,18783.856797073506,11861.724692230142,7227.677125306844,7227.677125306844,2755.306151532939,1560.0,746.0,1,,0.8167374163467253,0.18984636970111243,5.267417025536835,0.7079370742017285,0.5356167880771321,0.0010275199772902927,0.02040303346223959,0.027923189213086744,0.6585833315491119,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,mean,True,False,,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,"COVID-19 NPI contact-reduction shock only, with routine delivery unchanged.",25.11070274470987,2.7314136036096106,1.7314136036096106,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,routine_delay_only,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,166422.18964447494,876615.0751604273,18358.77752934904,10156.594402240156,22843.187406042423,43495.12972300497,23183.025783649384,76834.7499088945,357321.4328951374,15031.617849787424,35.257542487816075,34.82838474134725,34.88221645325136,3319.8536965117223,826088.3521639382,0.9423615627563303,0.01,0.9934863333159195,5353994.955211791,54342.68542749543,540348.1695775476,515842.4333402559,1110533.2883452987,4.999418194761015,3275.0015575801485,68.58771507309773,3738.4153145301107,8408.06654764071,1610.0800890977634,898.9459648992979,1383.9061346077087,6435.881207353984,270.74140515932675,1.3172087708269709,12.81954971724396,6.282796963041884,59.79541681401113,18783.856797073506,11861.724692230142,7227.677125306844,7227.677125306844,2755.306151532939,1560.0,746.0,1,,0.8167374163467253,0.18984636970111243,5.267417025536835,0.7079370742017285,0.5356167880771321,0.0010275199772902927,0.02040303346223959,0.027923189213086744,0.6585833315491119,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,none,False,True,0.25,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,"Reduced routine-vaccination delivery during the COVID-19 calendar window, without contact reduction.",25.11070274470987,2.7314136036096106,1.7314136036096106,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,combined_shock_delayed_recovery,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,166422.18964447494,876615.0751604273,18358.77752934904,10156.594402240156,22843.187406042423,43495.12972300497,23183.025783649384,76834.7499088945,357321.4328951374,15031.617849787424,35.257542487816075,34.82838474134725,34.88221645325136,3319.8536965117223,826088.3521639382,0.9423615627563303,0.01,0.9934863333159195,5353994.955211791,54342.68542749543,540348.1695775476,515842.4333402559,1110533.2883452987,4.999418194761015,3275.0015575801485,68.58771507309773,3738.4153145301107,8408.06654764071,1610.0800890977634,898.9459648992979,1383.9061346077087,6435.881207353984,270.74140515932675,1.3172087708269709,12.81954971724396,6.282796963041884,59.79541681401113,18783.856797073506,11861.724692230142,7227.677125306844,7227.677125306844,2755.306151532939,1560.0,746.0,1,,0.8167374163467253,0.18984636970111243,5.267417025536835,0.7079370742017285,0.5356167880771321,0.0010275199772902927,0.02040303346223959,0.027923189213086744,0.6585833315491119,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,mean,True,True,0.25,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,NPI contact reduction plus reduced routine-vaccination delivery during the COVID-19 calendar window.,25.11070274470987,2.7314136036096106,1.7314136036096106,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock_recovery_sensitivity,combined_shock_timeliness_recovery,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,63403.797546648115,384070.8149654362,6401.0023831199405,2737.7032319734926,8588.134211224331,15734.119893354271,10426.234765749634,28898.0578910774,164891.53811030317,5119.427845014834,11.071201764814594,10.91859613358381,10.933525148063206,920.1003359732789,340010.39676695515,0.8852804834898841,0.01,0.9738831602941393,5353994.9552930705,54342.68542725225,540348.1696021403,515842.43332081084,1110533.2883502033,4.999418194761015,1434.8743854120833,23.913908588256206,1007.6873491016545,3161.100186450621,582.4374664461525,404.2881097396301,520.4962551573886,2969.937579094344,92.20837718307082,0.4136160106174984,4.0188911147361255,1.9692876651732187,16.572351714715584,27444.232153541292,3845.8924145509723,3702.1133115756606,3702.1133115756606,4025.6515206014233,1826.0,446.0,0,,0.8307409842956519,0.16508361238630964,6.057536454072227,0.7762463442143466,0.5737309852011339,0.0008416095710401803,0.014486066572166474,0.02588494002380743,0.7350337280473325,0.5618706250344276,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,mean,True,True,0.25,True,historical COVID-19 shock with 2027-2031 prospective recovery readout,Combined historical COVID-19 shock with routine-timeliness recovery carried into prospective policy t0.,25.11070274470987,0.9523392806397745,0.047660719360225534,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,0.7304506684475202,0.6382555933605516,0.5502642811576783,0.6238933825470535,0.5385344316619998,0.6594226984630778,0.5618706250344276,0.6513383109040319,0.5884091624384995,0.6859905431968079,0.686502942508799,0.6865587608884843
shock_recovery_sensitivity,baseline_screened_contact_shock,symptom_protective,country_timeline,current,2027-01-01,2032-01-01,2027,2032,166422.18964447494,876615.0751604273,18358.77752934904,10156.594402240156,22843.187406042423,43495.12972300497,23183.025783649384,76834.7499088945,357321.4328951374,15031.617849787424,35.257542487816075,34.82838474134725,34.88221645325136,3319.8536965117223,826088.3521639382,0.9423615627563303,0.01,0.9934863333159195,5353994.955211791,54342.68542749543,540348.1695775476,515842.4333402559,1110533.2883452987,4.999418194761015,3275.0015575801485,68.58771507309773,3738.4153145301107,8408.06654764071,1610.0800890977634,898.9459648992979,1383.9061346077087,6435.881207353984,270.74140515932675,1.3172087708269709,12.81954971724396,6.282796963041884,59.79541681401113,18783.856797073506,11861.724692230142,7227.677125306844,7227.677125306844,2755.306151532939,1560.0,746.0,1,,0.8167374163467253,0.18984636970111243,5.267417025536835,0.7079370742017285,0.5356167880771321,0.0010275199772902927,0.02040303346223959,0.027923189213086744,0.6585833315491119,0.0,W6;M3;M5;Y4;Y11-Y13,1.3808219178082193,156.0,5,aP,True,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,32.1464548944196,29.28661041270576,True,New_Zealand,NZL,1,contact_reduction_mean,New_Zealand,NZL,2025,2025,True,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,True,0.0,prospective_policy,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,baseline_screened,True,False,,False,historical COVID-19 shock with 2027-2031 prospective recovery readout,Submitted baseline contact-reduction setting after calibration-screening country peak timing.,25.11070274470987,2.7314136036096106,1.7314136036096106,0.25,calibrated_country_scenario_analysis,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
