analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,latent_duration,vaccine_disease_efficacy,infectious_duration_symptomatic,asymptomatic_duration_ratio,natural_immunity_duration,vaccine_protection_duration,PEP_effectiveness_sensitive,PEP_coverage,fitness_R,reporting_multiplier_factor,resolved_VE_sym,resolved_infectious_duration_asymptomatic,resolved_R_to_W_duration,resolved_W_to_S_duration,resolved_vaccine_recent_duration,resolved_vaccine_waned_duration,resolved_reporting_multiplier,sample_id,sample_design,uncertainty_schema_version,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,corr_latent_duration_child_adolescent_cases,corr_vaccine_disease_efficacy_child_adolescent_cases,corr_infectious_duration_symptomatic_child_adolescent_cases,corr_asymptomatic_duration_ratio_child_adolescent_cases,corr_natural_immunity_duration_child_adolescent_cases,corr_vaccine_protection_duration_child_adolescent_cases,corr_PEP_effectiveness_sensitive_child_adolescent_cases,corr_PEP_coverage_child_adolescent_cases,corr_fitness_R_child_adolescent_cases,corr_reporting_multiplier_factor_reported_cases
sensitivity,lhs_072,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,71044708.00248152,309964880.30809057,14327944.259352231,2837026.9639460356,5284192.156393157,11303295.692342967,7148580.685220583,21288903.341509588,82420635.41039889,9742975.441255521,11226.681835808968,10984.420212234756,10998.372462005347,958572.6897132632,89861926.44617519,0.2899100257966536,0.9969999999999999,0.007960920718221888,1336915575.299786,7978469.571058471,78945023.74892193,88756327.57248847,175679820.8924689,24.000492823261258,966.0249596558913,44.653935508226425,1481.5752379499836,2759.5536986339853,596.5682960463229,335.58329927134594,504.9068358552444,1954.762139067156,231.07319446877875,0.3498865696245075,5.736373039982809,2.6084732267635924,22.73437461462283,32874.496814100996,5638451.175270473,9235575.811501183,9235575.811501183,1204121.2827647896,0.0,8687.0,2,17.663013698630138,0.8020282668600084,0.22920244361834285,4.362955229505114,0.446780194096239,0.34137145525003904,4.260221314995072e-05,0.009431642978741968,0.012924652915016049,0.42438129598933094,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,14.858730842894838,0.8065656063108126,27.884777383566618,0.7989330577968937,12767.707008730535,1284.447195589469,0.8882430899541925,0.19666156652238642,0.7548029700858785,1.0692276958676579,0.7724301250715443,22.278070461038542,6383.853504365267,6383.853504365267,642.2235977947345,642.2235977947345,1.0425431582756801,72,latin_hypercube_inverse_cdf,1,China,4.146450779474111,10.769194639732303,9.769194639732303,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_073,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,31132289.377929352,154026613.07446656,5278619.528232379,1086126.6463283356,2235845.3731118673,4547495.494053689,3668785.2964882767,9302407.436870301,45536274.252072655,3554032.592707466,4525.073485453795,4408.140698158651,4413.963331960993,382639.53602909384,154012049.2588063,0.9999054461085032,0.997,0.9999834455366036,1336915575.6761694,7978469.581282772,78945023.7766311,88756327.68874547,175679821.04665932,24.000492823261258,480.03358474486305,16.451148305238434,567.2058682788713,1167.6213086939053,240.00890634503085,172.22762485516944,220.62428605733442,1079.9793563927706,84.29064290204711,0.14102674876101698,2.3020549957473935,1.0468553601913413,9.07502439842934,8938.887534261414,1787859.15261323,632506.4296224802,632506.4296224802,327411.9992814146,7546.0,8766.0,3,11.804109589041097,0.8089339549810379,0.2021227939543017,4.947487517049126,0.41678190073495164,0.30894292638662785,3.123194464491719e-05,0.010252927012172366,0.013967894498480347,0.3925298472796541,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,7.0921588584810005,0.9410474649988548,23.929200818772816,0.48992949515951706,13043.692405611193,1408.3668361872858,0.778540216789288,0.22212761080189058,1.0749432243796757,0.9099109775409928,0.930644076469241,11.723621276712068,6521.8462028055965,6521.8462028055965,704.1834180936429,704.1834180936429,0.8872024807639405,73,latin_hypercube_inverse_cdf,1,China,4.146450779474111,3.9675252837138255,2.9675252837138255,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_074,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,28024967.65054106,134368235.1980802,6066262.874792753,1075780.471715614,2117767.876331809,4728227.732826455,3683218.398619112,9487226.60316118,43759462.879254036,4243565.809237116,4453.531683332587,4353.409015438467,4358.950430074481,375427.3113243914,134344797.15847582,0.9998255685983384,0.997,0.9999931518535223,1336915575.35821,7978469.574095786,78945023.74518517,88756327.6949174,175679821.01419836,24.000492823261258,418.7670191912326,18.90588812127,561.802805546956,1105.9579214363619,249.54763980345624,172.90517305008663,225.00762416374477,1037.838895284923,100.64423468084844,0.1387971037316672,2.2734725744429443,1.0338080043242428,8.903972773153411,9164.944113340034,1744732.6964680399,1061336.3762483296,1061336.3762483296,335691.95979210496,0.0,8766.0,3,10.816438356164385,0.8058254934773804,0.2085683986935438,4.794590198054557,0.4676207905060924,0.3461426852354017,3.5214853451959974e-05,0.012029914141576357,0.016406466975150535,0.4391491945359135,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,6.786103523189839,0.8774229114067411,21.622792738180134,0.80020056327056,17400.623316228644,1537.4496087736618,0.8780172121923069,0.41450197892052726,0.9923095687031439,1.1329303990458366,0.855791660478519,17.30257092857432,8700.311658114322,8700.311658114322,768.7248043868309,768.7248043868309,1.1046560436963893,74,latin_hypercube_inverse_cdf,1,China,4.146450779474111,4.559535160735179,3.5595351607351793,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_075,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,16100024.413023334,70470140.06512865,2931314.6814102903,559849.0490227375,987883.2420074024,2502375.8063163427,2158228.3416668787,5220453.197005959,20677145.135632146,2023616.627499991,2445.0951210852454,2396.97301762578,2399.76439223833,198525.32827806813,70426732.71347113,0.9993840319940133,0.997,0.9999990027881067,1336915575.327934,7978469.562987499,78945023.67299555,88756327.55439271,175679820.79037577,24.000492823261258,219.62460438828862,9.1356257650024,292.3689127393106,515.9004018730756,132.071044844798,101.31597019287369,123.81297733749489,490.3978266772675,47.99391742160048,0.07620292057938047,1.251766697205288,0.5691497712917669,4.708405773105741,19532.593902148972,1014854.8241536755,582687.8857799482,582687.8857799482,715436.4113517368,0.0,8766.0,2,23.684931506849313,0.8025118895618829,0.2284659062426108,4.377020696200017,0.4278177737837882,0.3239867790422898,3.694435420241742e-05,0.00830939613353889,0.011399958532336354,0.4080714747637106,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,7.665858479744637,0.8234045385328577,20.42929558122099,0.5225771661583518,21244.34949841091,1318.2495163065983,0.8490719723967003,0.4298995297044657,1.0992587474361326,0.9686151575340213,0.7922406335680678,10.675883391445804,10622.174749205455,10622.174749205455,659.1247581532991,659.1247581532991,0.944441590310436,75,latin_hypercube_inverse_cdf,1,China,4.146450779474111,2.2032398913851474,1.2032398913851474,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_076,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,52718481.58718261,247307938.06389207,11460871.948824387,1573134.4660254035,3083425.723291193,7099993.828597037,6767824.769582621,15440953.06420506,68257430.26048593,7276980.291602446,6776.158197553548,6623.903972350681,6632.937610976589,564195.045726625,247068866.11971575,0.9990333025860474,0.997,0.9999982188020992,1336915575.6325314,7978469.577489434,78945023.75546348,88756327.73860696,175679821.07155985,24.000492823261258,770.7506753469319,35.71852510589034,821.5350430467713,1610.2515957937485,374.7253310186208,317.70907552483146,366.2115714099845,1618.854787794595,172.5874288087162,0.211183213442698,3.459188869475142,1.5731273163514272,13.380958637601589,44026.380792224074,2490006.7209133776,783065.1382582297,783065.1382582297,1612590.5265713225,0.0,8766.0,2,22.66849315068493,0.8105137884212704,0.21316938712077563,4.69110510428699,0.38975228405935003,0.2950196872542036,3.0537949716140036e-05,0.006331228175683343,0.008674982038779915,0.3747155358951707,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,9.48765557933135,0.9360245671268667,18.0943445587135,0.6888176390795246,16701.193135081667,1074.7154121997694,0.8799556934461619,0.1696008727677834,1.0513360801417906,1.298062291477512,0.9247347848551373,12.463703699624478,8350.596567540833,8350.596567540833,537.3577060998847,537.3577060998847,1.2656667669811583,76,latin_hypercube_inverse_cdf,1,China,4.146450779474111,8.614240709839194,7.614240709839194,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_077,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,42598340.75695373,197929698.7338838,9935742.135122936,1645078.8701362184,3147494.903442463,6797633.959333917,4721871.829179286,13164584.65864942,56267868.76382258,6682036.4093761835,6843.02755767171,6691.379311656468,6699.693091061002,570827.4699430853,197784570.90986562,0.99926677085376,0.997,0.9999310973491685,1336915575.7064843,7978469.584498942,78945023.74150315,88756327.54276691,175679820.868769,24.000492823261258,616.8603003859282,30.965362536470295,859.106432662389,1643.710321375413,358.7673028313889,221.66376760342027,312.22316526204565,1334.4995336747995,158.47720321057983,0.2132672389124354,3.4944263854973077,1.5889596500114165,13.538259208736768,18428.1608277728,3139426.4163903166,1051854.971663842,1051854.971663842,674983.431295166,0.0,8652.0,3,11.295890410958904,0.8024252560048981,0.21521955032239573,4.6464180345234185,0.4300907681192702,0.32361454942341933,3.7782799465625474e-05,0.00935521224402046,0.012780907392255575,0.4079168656835286,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,7.860367036151044,0.8420775966239868,26.78695519783853,0.5895938374058136,13690.808783303837,1262.2004278899399,0.7998708479926641,0.27206317963520565,0.918551926361018,1.278878502222749,0.8142089372046903,15.793423707511224,6845.404391651919,6845.404391651919,631.1002139449699,631.1002139449699,1.246961744360952,77,latin_hypercube_inverse_cdf,1,China,4.146450779474111,7.467919959343541,6.467919959343541,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_078,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,41692205.00757702,201885369.99245286,7043328.495404214,1478489.7177896327,2980694.1968568135,5937090.512727854,4219977.8160470715,11635558.046564559,53387757.648668624,4653266.532712875,6005.932615067956,5850.5950616089085,5858.267281408953,510660.34142399067,201869745.98484734,0.9999226095105054,0.997,0.9999696100045666,1336915575.7493224,7978469.58744831,78945023.7978028,88756327.68497619,175679821.0702273,24.000492823261258,629.1883975457142,21.95097430575138,772.1088938450446,1556.602302697188,313.34931553255956,198.10283172630457,275.9593905103415,1266.1922189275954,110.3610665780447,0.18717865083455104,3.055345212753708,1.3893995130741577,12.11128129937652,14606.094577537386,2358323.128460739,1140242.5795806935,1140242.5795806935,534989.4614130808,6804.0,8680.0,3,10.806849315068492,0.8052726203665845,0.2065142462236645,4.8422809480995985,0.39326637231169576,0.2939965794977928,3.23583070297166e-05,0.009417425955363488,0.012835870607005296,0.3709807174422973,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.749960832035265,0.8924885683244347,24.38915867919872,0.4334951615645694,10219.65767368883,1336.652028047217,0.8695868800568591,0.29661342178697353,1.1283687135363942,0.9165490018296881,0.8735159627346291,10.572582282063168,5109.828836844415,5109.828836844415,668.3260140236085,668.3260140236085,0.8936748409856154,78,latin_hypercube_inverse_cdf,1,China,4.146450779474111,5.293918937712651,4.293918937712651,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_079,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,49287003.18773332,227091164.62280673,12540510.578831775,2013365.8311959465,3851333.031066032,8193161.389096182,5844962.531983782,16051489.752275912,68329393.35141918,8584416.323527208,8708.969151337642,8549.913571613812,8561.247851965236,719550.8029753956,226874742.49945298,0.9990469813138119,0.997,0.9999658943171731,1336915575.5871618,7978469.574201295,78945023.70363641,88756327.56122069,175679820.83905843,24.000492823261258,707.7438349717274,39.083286504377526,1051.4362384171604,2011.274380607946,432.42081468686064,274.3861889822126,380.691610743805,1620.561531518316,203.59576138629865,0.2714204771487244,4.46500522917365,2.030462770148466,17.065515938036967,36642.34397551118,3863394.422763259,2043455.5636082073,2043455.5636082073,1342129.3256680358,0.0,8302.0,2,19.65753424657534,0.8068123709345432,0.21703619896264092,4.607526324086301,0.44241683011708044,0.33723771464703167,4.299259910918663e-05,0.0069177395977343325,0.009475032354158456,0.4259810655660785,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,8.29051025053024,0.9084290941681978,25.498588808588853,0.8104667154226275,19206.679160719894,858.5668013430172,0.7715500972245681,0.45921613509132503,0.8788749796871052,1.3802554761923334,0.892269522550821,20.665757519609176,9603.339580359947,9603.339580359947,429.2834006715086,429.2834006715086,1.345808670069247,79,latin_hypercube_inverse_cdf,1,China,4.146450779474111,9.42572059406778,8.42572059406778,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_080,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,74265485.17663768,360622597.3753843,13993912.1738078,2210975.6971403304,4475437.950869669,8906384.60926773,8152188.514571341,19269548.8209794,91226938.32923342,8524558.930781249,9810.790201644006,9582.063102185653,9593.312712070634,796479.1849025331,360042832.18314296,0.9983923215115723,0.9970000000000001,0.9999841638010388,1336915575.7219877,7978469.586777643,78945023.84572792,88756327.5519823,175679820.9844879,24.000492823261258,1123.9029067560107,43.61290358257642,1154.6336639614651,2337.1995113869666,470.0634954960938,382.69671129122463,457.01400219579637,2163.620361911152,202.1761292962253,0.3057594201098652,5.004022722771868,2.275236580571051,18.890018823982587,55042.32390467603,4012099.4857121278,2639199.5644680276,2639199.5644680276,2016080.5521122213,0.0,8652.0,2,20.673972602739727,0.8147038243416449,0.20593685952334323,4.855857287105267,0.3986185532012144,0.3019562875506095,3.0902327650349394e-05,0.008282730303995917,0.011371626537897285,0.37893329403167086,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,9.106889816662683,0.952994173140668,20.88635727337342,0.8234044128057635,12535.657977193705,1507.4827516507814,0.7648727948454908,0.38964225228324645,0.8955047901364823,1.1527209364309188,0.9446990272243153,17.19791874633343,6267.8289885968525,6267.8289885968525,753.7413758253907,753.7413758253907,1.1239526719348427,80,latin_hypercube_inverse_cdf,1,China,4.146450779474111,10.518128853348596,9.518128853348596,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
sensitivity,lhs_081,sampled,country_timeline,,2027-01-01,2051-01-01,2027,2051,135819192.83085656,617293457.781255,18774510.4088359,3882965.799891947,7513754.7633835375,16300079.906409342,13693064.286740607,33876109.993041895,137010227.04776096,11608991.321398845,15908.357621945193,15487.357630740109,15508.032586450352,1345254.9618820536,616789760.9839516,0.9991840237557128,0.997,0.999945620526122,1336915576.0436115,7978469.593804568,78945023.83914982,88756327.71500345,175679821.14795783,24.000492823261258,1923.8337153695925,58.511937327019346,2027.7938967924551,3923.893960541286,860.2898790534966,642.807836330501,803.4363822511308,3249.458133571687,275.3293099699237,0.49579392691539337,8.08793352800861,3.678024897088103,31.905280151761822,79461.35138168964,7052832.465586776,4771001.813346362,4771001.813346362,2910496.3933056286,0.0,7259.0,2,17.682191780821917,0.8072488982322,0.2200237036676738,4.544964853016068,0.36062396243577227,0.2773413476666075,3.225366731158174e-05,0.005931032800457719,0.008157402913427272,0.34650327305457573,,M3;M4;M5;M18,3.0,18.0,4,aP,True,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,fitted_parameters_and_state_only,fe4b0945dbc60905bca91e1dac7a67bb5863846eea9d42ff0fc0dbee6b1fb742,fbaadbe47d956b3f84d024d1fe55f5b483b9cf95f7db1635c7b7f23a7bb227b0,True,state_reconstruction_accepted,60.94514257549577,56.10620773765417,True,China,CHN,1,contact_reduction_mean,China,CHN,2025,2025,True,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,2.010611200412732e-05,1.6667804836994706e-16,16.68238762674283,0.8699565033446124,21.448273206854783,0.832770616965514,8358.946947700199,1130.5719554354273,0.930236679508573,0.39153317989568204,0.9208048607758934,0.8151161364411764,0.8470076509936616,17.86149171131736,4179.473473850099,4179.473473850099,565.2859777177136,565.2859777177136,0.79477341873123,81,latin_hypercube_inverse_cdf,1,China,4.146450779474111,14.111330494182386,13.111330494182386,0.25,calibrated_country_scenario_analysis,0.6291718613943877,0.03411182619193136,0.1076208102577529,0.21464760751279283,-0.3421860599329193,-0.036153908946567684,0.013432232446635625,0.11625164685234939,0.0332336324165572,0.300218002204093
