country,iso3,year,infant_0_2m,infant_3_11m,child_1_4y,child_5_9y,adolescent_10_17y,young_adult_18_39y,middle_adult_40_64y,elderly_65plus,births,total_population,source,source_type
Brazil,BRA,2029,399371.6666666666,1996858.3333333335,9808078.0,12994024.0,22701581.0,67803299.0,71240769.0,28571189.0,2396230.0,215515170.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2030,395837.0,1979185.0,9689493.0,12784861.0,22516577.0,67268068.0,71850303.0,29590092.0,2375022.0,216074416.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2031,392359.5,1961797.5,9587371.0,12610032.0,22271470.0,66769538.0,72414640.0,30580139.0,2354157.0,216587347.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2032,388834.8333333333,1944174.1666666667,9496265.0,12442084.0,21981687.0,66323015.0,72944167.0,31535157.0,2333009.0,217055384.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2033,385595.6666666666,1927978.3333333335,9412284.0,12282617.0,21645213.0,65910945.0,73459858.0,32454895.0,2313574.0,217479386.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2034,382751.8333333333,1913759.1666666667,9332895.0,12133766.0,21317858.0,65458412.0,73967935.0,33353507.0,2296511.0,217860884.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2035,379832.3333333333,1899161.6666666667,9257572.0,11999547.0,20992760.0,64964046.0,74457957.0,34248831.0,2278994.0,218199707.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2036,376855.1666666666,1884275.8333333335,9185481.0,11882190.0,20626406.0,64469984.0,74920078.0,35149937.0,2261131.0,218495207.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2037,374089.1666666666,1870445.8333333335,9116571.0,11775391.0,20270393.0,63934877.0,75346125.0,36059346.0,2244535.0,218747238.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2038,371563.3333333333,1857816.6666666667,9050321.0,11677151.0,19976441.0,63307211.0,75737780.0,36977281.0,2229380.0,218955565.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2039,368677.3333333333,1843386.6666666667,8985802.0,11585623.0,19730224.0,62634802.0,76073827.0,37896035.0,2212064.0,219118377.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2040,365739.1666666666,1828695.8333333335,8921426.0,11497547.0,19501180.0,61982306.0,76318901.0,38821282.0,2194435.0,219237077.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2041,362855.0,1814275.0,8856830.0,11411835.0,19287204.0,61357542.0,76448021.0,39768588.0,2177130.0,219307150.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2042,359474.8333333333,1797374.1666666667,8790699.0,11329601.0,19085517.0,60763063.0,76452792.0,40741242.0,2156849.0,219319763.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2043,356051.5,1780257.5,8718986.0,11250693.0,18899174.0,60201634.0,76330283.0,41739441.0,2136309.0,219276520.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2044,352684.0,1763420.0,8643816.0,11170639.0,18732419.0,59644310.0,76111075.0,42760631.0,2116104.0,219178994.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2045,349117.6666666666,1745588.3333333335,8565935.0,11089449.0,18578631.0,59069946.0,75826407.0,43801126.0,2094706.0,219026200.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2046,345759.0,1728795.0,8483986.0,11007908.0,18433858.0,58499559.0,75466619.0,44854553.0,2074554.0,218821037.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2047,342494.5,1712472.5,8402160.0,10922034.0,18295159.0,57951141.0,75029655.0,45910255.0,2054967.0,218565371.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2048,339126.3333333333,1695631.6666666667,8321155.0,10830205.0,18160942.0,57426022.0,74531084.0,46954051.0,2034758.0,218258217.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2049,335662.6666666666,1678313.3333333335,8239931.0,10734957.0,18028499.0,56907789.0,74004558.0,47968115.0,2013976.0,217897825.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Brazil,BRA,2050,332111.6666666666,1660558.3333333335,8159474.0,10635907.0,17898124.0,56381189.0,73478119.0,48943818.0,1992670.0,217489301.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1950,133278.5833333333,666392.9166666667,3163063.8444296937,4138263.5784283574,6990868.271823531,16791260.50111514,7900659.956251218,1635531.1511173162,799671.5,18104403.441249717,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1951,139977.74999999997,699888.7500000001,3322053.3185160547,4346270.872091978,7342259.999784258,17635262.964429542,8297781.808088526,1717740.1264517638,839866.5,18875101.132686082,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1952,144908.75,724543.7500000001,3439079.380969571,4499377.07411541,7600905.992157591,18256500.851719502,8590087.993147828,1778251.0045272696,869452.5,19439531.815945983,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1953,149857.16666666663,749285.8333333334,3556518.788367533,4653024.058877687,7860465.541828394,18879932.998430192,8883426.62586273,1838975.6116218686,899143.0,20008522.853709552,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1954,154544.41666666666,772722.0833333334,3667759.9993258063,4798561.890034519,8106326.103124663,19470461.752678797,9161283.483684514,1896495.3060569558,927266.5,20653195.090986036,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1955,158870.5833333333,794352.9166666667,3770431.7191630914,4932888.1823999025,8333246.742076687,20015498.99463058,9417735.577431025,1949583.958196681,953223.5,21284912.02215077,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1956,163188.66666666666,815943.3333333335,3872911.5994807053,5066963.489475009,8559743.385536583,20559517.84823877,9673708.496906752,2002573.4155285016,979132.0,21930521.647591103,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1957,167526.66666666666,837633.3333333334,3975864.156552973,5201657.20360554,8787284.718920382,21106045.926734783,9930862.062266162,2055807.2806859838,1005160.0,22604628.15121326,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1958,171945.91666666666,859729.5833333334,4080744.997456989,5338873.7080249395,9019087.862663202,21662810.38291125,10192832.070038076,2110038.2070569387,1031675.5,23272100.787259478,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1959,176323.5833333333,881617.9166666667,4184638.952584551,5474799.061311881,9248709.833719714,22214335.913485102,10452337.047282975,2163758.8426119727,1057941.5,24018468.908211686,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1960,180742.41666666666,903712.0833333335,4289509.904853532,5612002.628345184,9480491.122024795,22771047.875417054,10714282.355350211,2217984.6558485,1084454.5,24757539.437938042,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1961,185479.0,927395.0000000001,4401921.9301999025,5759072.246015871,9728939.367149312,23367791.948216252,10995063.65820605,2276109.7453998704,1112874.0,25535175.072277546,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1962,190509.3333333333,952546.6666666667,4521305.443245668,5915262.720884769,9992795.695879517,24001544.463398617,11293258.252860947,2337839.594723027,1143056.0,26339516.556443997,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1963,195835.49999999997,979177.5,4647709.887166002,6080638.739882364,10272169.385404108,24672567.892186735,11608989.637838302,2403199.7694901107,1175013.0,27180499.65301874,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1964,200670.16666666666,1003350.8333333334,4762449.697199518,6230753.818240227,10525762.400572283,25281669.110144794,11895585.2511757,2462528.4908858477,1204021.0,28155013.562809836,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1965,204744.8333333333,1023724.1666666667,4859152.636929916,6357271.1043576095,10739491.097305307,25795020.82610724,12137128.603177652,2512530.8550847922,1228469.0,29090648.606407918,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1966,208369.24999999997,1041846.25,4945169.917641921,6469808.251058838,10929602.80801803,26251647.261446625,12351981.454302916,2557007.966220768,1250215.5,30069882.386896603,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1967,211253.66666666666,1056268.3333333335,5013624.9825324705,6559368.600052233,11080899.261307057,26615043.918527126,12522967.629917357,2592404.150612499,1267522.0,31088050.622976556,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1968,213042.25,1065211.2500000002,5056072.937282011,6614903.6236111615,11174715.913343642,26840380.712532815,12628993.58222466,2614352.791458416,1278253.5,32161366.209586114,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1969,212850.0833333333,1064250.4166666667,5051512.298804052,6608936.9011433385,11164636.185458614,26816170.36696243,12617602.078426465,2611994.613860192,1277100.5,33347272.63232107,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1970,210786.0,1053930.0000000002,5002525.978569631,6544847.677897235,11056368.717989286,26556124.378483336,12495244.681385064,2586665.1685304376,1264716.0,34433717.226170056,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1971,209169.58333333328,1045847.9166666666,4964164.007816388,6494658.382273485,10971582.732826276,26352478.2063113,12399424.647051336,2566829.2748301974,1255017.5,35247359.995506376,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1972,209047.91666666666,1045239.5833333335,4961276.526386284,6490880.665533233,10965200.945006615,26337149.886912886,12392212.333284918,2565336.2395772026,1254287.5,36177891.54888953,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1973,208589.49999999997,1042947.5000000001,4950397.050121212,6476646.953349583,10941155.59240664,26279395.719097327,12365037.718196511,2559710.769079444,1251537.0,37345935.784196705,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1974,206817.3333333333,1034086.6666666667,4908338.707592036,6421621.662802867,10848200.044616954,26056127.198325537,12259984.934253579,2537963.585729993,1240904.0,38453796.09544469,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1975,204513.74999999997,1022568.75,4853668.399939724,6350096.030028349,10727370.071535496,25765907.51809914,12123430.14696239,2509695.1107309866,1227082.5,39462373.37192475,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1976,201649.91666666663,1008249.5833333334,4785701.833619885,6261174.787908135,10577153.276870757,25405104.07669769,11953664.136759121,2474551.5151800024,1209899.5,40538078.80452992,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1977,198104.66666666666,990523.3333333335,4701563.393564455,6151095.7445652895,10391194.099328361,24958451.547816183,11743504.229522966,2431045.8995853593,1188628.0,41577864.838393725,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1978,194563.0833333333,972815.4166666669,4617511.973497329,6041130.550220095,10205427.249638066,24512260.968286406,11533561.679687988,2387585.2795736827,1167378.5,42519704.97177199,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1979,192660.91666666666,963304.5833333335,4572368.376837355,5982068.795211191,10105652.805273946,24272614.24322589,11420802.587885048,2364242.798282675,1155965.5,43149141.47069803,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1980,192709.83333333334,963549.1666666669,4573529.302590418,5983587.6443389505,10108218.633664453,24278777.06753197,11423702.333214425,2364843.08026453,1156259.0,43999353.09562769,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1981,192232.83333333328,961164.1666666666,4562208.793202803,5968776.924735384,10083198.528541338,24218681.656411037,11395426.11129731,2358989.5639712797,1153397.0,45174565.25144916,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1982,189424.3333333333,947121.6666666669,4495555.437615559,5881573.7674888205,9935884.136008283,23864849.4506812,11228940.22187548,2324524.992672343,1136546.0,46471194.341088444,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1983,184848.5833333333,924242.9166666667,4386960.425392547,5739497.980851481,9695872.089850854,23288368.156264845,10957693.005025936,2268373.573010206,1109091.5,47592323.206316516,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1984,180314.5833333333,901572.9166666667,4279356.254400001,5598718.520301036,9458049.958554832,22717146.78514891,10688920.698585281,2212734.4894177616,1081887.5,48449955.2171966,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1985,177294.66666666663,886473.3333333334,4207685.405396199,5504950.933348977,9299646.116913224,22336678.999752086,10509902.179009063,2175675.513710024,1063768.0,49132511.20040645,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1986,176425.75,882128.7500000001,4187063.6458950364,5477971.308382806,9254068.787053213,22227207.50224022,10458393.414870394,2165012.583173735,1058554.5,49741764.95465439,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1987,175849.0833333333,879245.4166666667,4173377.775007144,5460065.966024897,9223820.86122303,22154555.467831265,10424209.02359394,2157936.005125291,1055094.5,50919091.74267651,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1988,174703.66666666666,873518.3333333334,4146193.917297018,5424501.091644919,9163740.262879701,22010248.789659146,10356309.535429941,2143879.9985825373,1048222.0,51781949.31581288,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1989,175348.16666666666,876740.8333333335,4161489.6579685435,5444512.640459379,9197546.25397372,22091446.887075163,10394515.038628222,2151788.99491587,1052089.0,52215444.93523252,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1990,176136.3333333333,880681.6666666667,4180195.0,5468985.0,9238888.0,22190745.0,10441237.0,2161461.0,1056818.0,54738329.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1991,175168.3333333333,875841.6666666667,4175764.0,5403330.0,9104427.0,22709494.0,10922932.0,2270480.0,1051010.0,55637437.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1992,173537.66666666666,867688.3333333334,4165705.0,5354462.0,8983107.0,23159500.0,11432109.0,2392723.0,1041226.0,56528832.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1993,172168.3333333333,860841.6666666667,4152926.0,5318742.0,8879080.0,23530928.0,11964575.0,2528939.0,1033010.0,57408200.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1994,170925.3333333333,854626.6666666667,4135755.0,5293527.0,8806740.0,23807445.0,12515914.0,2675925.0,1025552.0,58260858.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1995,169514.8333333333,847574.1666666667,4112504.0,5274727.0,8767309.0,23991102.0,13103157.0,2832343.0,1017089.0,59098231.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1996,168207.3333333333,841036.6666666667,4084565.0,5255166.0,8757873.0,24080985.0,13733123.0,2999104.0,1009244.0,59920060.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1997,166226.66666666666,831133.3333333334,4055791.0,5234962.0,8759374.0,24098586.0,14394147.0,3184369.0,997360.0,60724589.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1998,163122.8333333333,815614.1666666667,4022261.0,5218193.0,8755065.0,24070532.0,15082066.0,3395779.0,978737.0,61522633.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,1999,158979.66666666666,794898.3333333334,3977382.0,5199699.0,8735145.0,24003655.0,15801830.0,3627452.0,953878.0,62299041.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2000,156640.16666666666,783200.8333333334,3917416.0,5167263.0,8668790.0,23988916.0,16470880.0,3854709.0,939841.0,63007815.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2001,155942.3333333333,779711.6666666667,3850624.0,5126210.0,8563774.0,24064462.0,17043030.0,4067386.0,935654.0,63651140.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2002,154523.16666666666,772615.8333333334,3786226.0,5088880.0,8459292.0,24143599.0,17582939.0,4278359.0,927139.0,64266434.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2003,152777.16666666666,763885.8333333334,3732119.0,5048068.0,8366360.0,24179262.0,18132268.0,4493426.0,916663.0,64868166.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2004,150743.5,753717.5,3698657.0,4991791.0,8289118.0,24164146.0,18689681.0,4714198.0,904461.0,65452052.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2005,148505.5,742527.5,3671125.0,4921535.0,8237125.0,24122386.0,19239387.0,4934827.0,891033.0,66017418.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2006,146108.3333333333,730541.6666666667,3630647.0,4839632.0,8219047.0,24071900.0,19791021.0,5138789.0,876650.0,66567686.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2007,143660.8333333333,718304.1666666667,3578268.0,4750031.0,8220891.0,24001758.0,20367745.0,5321733.0,861965.0,67102391.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2008,141302.66666666666,706513.3333333334,3519849.0,4675150.0,8203009.0,23908866.0,20967513.0,5497633.0,847816.0,67619836.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2009,139081.5,695407.5,3459506.0,4630755.0,8141543.0,23801471.0,21571644.0,5681672.0,834489.0,68121080.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2010,137103.16666666666,685515.8333333334,3402574.0,4589576.0,8053076.0,23664633.0,22164492.0,5882474.0,822619.0,68579444.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2011,136293.3333333333,681466.6666666667,3352645.0,4524762.0,7967474.0,23513141.0,22726691.0,6104741.0,817760.0,69007214.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2012,135778.16666666666,678890.8333333334,3314251.0,4445528.0,7889878.0,23372828.0,23243884.0,6355053.0,814669.0,69436091.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2013,133334.16666666666,666670.8333333334,3286598.0,4365708.0,7791326.0,23255161.0,23709370.0,6636947.0,800005.0,69845115.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2014,129418.83333333333,647094.1666666667,3254513.0,4292028.0,7652211.0,23177170.0,24116562.0,6947367.0,776513.0,70216364.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2015,125549.16666666666,627745.8333333334,3207878.0,4225501.0,7490696.0,23112487.0,24468322.0,7282612.0,753295.0,70540791.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2016,121320.66666666666,606603.3333333334,3144217.0,4171876.0,7351062.0,23042635.0,24782382.0,7639742.0,727924.0,70859838.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2017,117055.16666666666,585275.8333333334,3059065.0,4131348.0,7250307.0,22931807.0,25068426.0,8016901.0,702331.0,71160185.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2018,113177.83333333333,565889.1666666667,2960696.0,4088546.0,7157211.0,22758693.0,25321387.0,8410482.0,679067.0,71376082.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2019,109215.33333333333,546076.6666666667,2861380.0,4032030.0,7049444.0,22568630.0,25537689.0,8817800.0,655292.0,71522265.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2020,105867.5,529337.5,2762124.0,3962296.0,6935140.0,22385461.0,25720951.0,9240309.0,635205.0,71641486.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2021,102996.33333333333,514981.6666666667,2668530.0,3871532.0,6829307.0,22190730.0,25871786.0,9677477.0,617978.0,71727340.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2022,100622.66666666666,503113.3333333334,2583897.0,3757384.0,6736237.0,21977687.0,25964009.0,10112373.0,603736.0,71735323.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2023,98875.83333333333,494379.1666666667,2509073.0,3634902.0,6646266.0,21768619.0,25996977.0,10553346.0,593255.0,71702438.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2024,97214.5,486072.5,2447764.0,3513058.0,6553993.0,21580733.0,25978993.0,11010184.0,583287.0,71668012.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2025,95617.66666666666,478088.3333333334,2396991.0,3394997.0,6456236.0,21415353.0,25910927.0,11471658.0,573706.0,71619868.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2026,94356.33333333333,471781.6666666667,2353793.0,3285891.0,6343529.0,21262238.0,25810160.0,11937873.0,566138.0,71559622.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2027,93471.16666666666,467355.8333333334,2317102.0,3189476.0,6214420.0,21113193.0,25682807.0,12410332.0,560827.0,71488157.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2028,92849.16666666666,464245.8333333334,2285628.0,3106396.0,6071855.0,20961114.0,25537409.0,12887500.0,557095.0,71406997.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2029,92325.5,461627.5,2260393.0,3037149.0,5911092.0,20808205.0,25385025.0,13360379.0,553953.0,71316196.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2030,91873.5,459367.5,2241550.0,2978471.0,5734093.0,20650117.0,25233233.0,13826313.0,551241.0,71215018.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2031,91548.83333333333,457744.1666666667,2227468.0,2929371.0,5555322.0,20475332.0,25081736.0,14285504.0,549293.0,71104026.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2032,91196.83333333333,455984.1666666667,2216618.0,2888911.0,5386479.0,20283050.0,24919147.0,14740901.0,547181.0,70982287.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2033,90778.83333333333,453894.1666666667,2207224.0,2854968.0,5230547.0,20080948.0,24736884.0,15192704.0,544673.0,70847948.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2034,90267.5,451337.5,2198465.0,2827700.0,5090684.0,19870325.0,24539053.0,15633820.0,541605.0,70701652.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2035,89726.66666666666,448633.3333333334,2189196.0,2807003.0,4967645.0,19633938.0,24346394.0,16058349.0,538360.0,70540885.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2036,89197.16666666666,445985.8333333334,2178594.0,2791676.0,4860505.0,19360477.0,24180642.0,16459420.0,535183.0,70366497.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2037,88597.5,442987.5,2167081.0,2779463.0,4771682.0,19068467.0,24026602.0,16835152.0,531585.0,70180032.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2038,87957.0,439785.0,2154428.0,2768322.0,4698963.0,18797353.0,23848176.0,17184051.0,527742.0,69979035.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2039,87313.16666666666,436565.8333333334,2141035.0,2757188.0,4639993.0,18564448.0,23638265.0,17499121.0,523879.0,69763929.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2040,86710.83333333333,433554.1666666667,2127042.0,2745530.0,4592075.0,18342141.0,23426042.0,17781909.0,520265.0,69535004.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2041,85957.5,429787.5,2112356.0,2732485.0,4552147.0,18100340.0,23235355.0,18040050.0,515745.0,69288478.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2042,85075.66666666666,425378.3333333334,2096702.0,2717864.0,4519678.0,17839260.0,23057855.0,18283536.0,510454.0,69025349.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2043,84297.33333333333,421486.6666666667,2079722.0,2701941.0,4494073.0,17568479.0,22881865.0,18516212.0,505784.0,68748076.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2044,83457.33333333333,417286.6666666667,2062058.0,2685274.0,4472759.0,17292575.0,22708819.0,18734305.0,500744.0,68456534.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2045,82535.66666666666,412678.3333333334,2043019.0,2668190.0,4453310.0,17014800.0,22537171.0,18938445.0,495214.0,68150149.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2046,81557.83333333333,407789.1666666667,2022831.0,2649656.0,4434175.0,16738544.0,22365581.0,19127176.0,489347.0,67827310.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2047,80556.5,402782.5,2001994.0,2629445.0,4414421.0,16467524.0,22194265.0,19298371.0,483339.0,67489359.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2048,79567.66666666666,397838.3333333334,1979750.0,2608356.0,4393385.0,16203286.0,22030046.0,19444509.0,477406.0,67136738.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2049,78471.33333333333,392356.6666666667,1956434.0,2585894.0,4370161.0,15944617.0,21884638.0,19554745.0,470828.0,66767317.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
Thailand,THA,2050,77391.0,386955.0,1932023.0,2561374.0,4345214.0,15691794.0,21755923.0,19632059.0,464346.0,66382733.0,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1950,80069.08333333333,400345.4166666667,1953542.062853119,2257155.8541643913,2778865.264729548,6003294.001907181,2952512.6552994396,676034.8055382523,480414.5,11727724.343325848,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1951,81543.33333333333,407716.6666666667,1989511.1194010943,2298715.1162349805,2830030.3579962277,6113828.003470144,3006874.9834399335,688482.1106724408,489260.0,11907033.341445606,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1952,83678.41666666666,418392.0833333334,2041603.3243536507,2358903.339258584,2904130.231072119,6273908.929028036,3085605.2535935477,706508.9268412864,502070.5,12209885.700389106,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1953,85742.33333333333,428711.6666666667,2091959.1902472521,2417085.366487248,2975760.2047839416,6428654.0320018595,3161711.2838380565,723934.8725910148,514454.0,12524442.496835135,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1954,87721.83333333333,438609.1666666667,2140255.4408402434,2472887.6790317493,3044460.4266739823,6577069.874697389,3234704.4861810156,740648.0762627979,526331.0,12857411.569278874,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1955,89751.91666666666,448759.5833333334,2189785.8340664725,2530115.941046425,3114916.185934034,6729278.275131244,3309562.9269605395,757788.3623050774,538511.5,13188144.393015454,UN WPP 2024 one-year age population (annual 1990-2050),derived
South_Africa,ZAF,1956,91835.91666666666,459179.5833333334,2240631.697282332,2588864.119547431,3187243.1687169815,6885529.154735934,3386409.521394855,775383.8745313952,551015.5,13558452.263779527,UN WPP 2024 one-year age population (annual 1990-2050),derived
