year,source_age_group,reported_cases,source_sheet,country,iso3,normalized_age_group,age_start_years,age_end_years_exclusive,is_unknown_age,age_group_note,wpp_population_denominator,reported_incidence_per_100k,total_reported_cases_known_age,reported_case_share_known_age,model_age_groups,model_age_alignment,target_role,target_strength,source,source_type
2016,7-7,72.0,CN,China,CHN,7-7,7.0,8.0,False,,17524091.0,0.4108629657310042,5584.0,0.012893982808022923,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,8-8,34.0,CN,China,CHN,8-8,8.0,9.0,False,,17072060.0,0.19915581365107668,5584.0,0.0060888252148997134,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,9-9,39.0,CN,China,CHN,9-9,9.0,10.0,False,,16612616.999999998,0.23476132628591873,5584.0,0.006984240687679083,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,10-14,43.0,CN,China,CHN,10-14,10.0,15.0,False,,79681710.0,0.05396470532572657,5584.0,0.007700573065902579,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,15-19,5.0,CN,China,CHN,15-19,15.0,20.0,False,,82512610.0,0.006059679847722669,5584.0,0.0008954154727793697,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,20-24,6.0,CN,China,CHN,20-24,20.0,25.0,False,,93682893.0,0.00640458445278798,5584.0,0.0010744985673352436,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,25-29,23.0,CN,China,CHN,25-29,25.0,30.0,False,,123260212.0,0.018659711537734495,5584.0,0.0041189111747851,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,30-34,21.0,CN,China,CHN,30-34,30.0,35.0,False,,106777096.0,0.01966713910256559,5584.0,0.0037607449856733523,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,35-39,10.0,CN,China,CHN,35-39,35.0,40.0,False,,94067944.0,0.010630613974086645,5584.0,0.0017908309455587394,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,40-44,6.0,CN,China,CHN,40-44,40.0,45.0,False,,112196690.0,0.005347751346318683,5584.0,0.0010744985673352436,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,45-49,5.0,CN,China,CHN,45-49,45.0,50.0,False,,123427936.0,0.0040509467808000936,5584.0,0.0008954154727793697,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,50-54,12.0,CN,China,CHN,50-54,50.0,55.0,False,,110535304.0,0.010856260005400627,5584.0,0.002148997134670487,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,55-59,7.0,CN,China,CHN,55-59,55.0,60.0,False,,73442375.0,0.009531282178714946,5584.0,0.0012535816618911176,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,60-64,6.0,CN,China,CHN,60-64,60.0,65.0,False,,79844931.0,0.0075145659528467745,5584.0,0.0010744985673352436,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,65-69,4.0,CN,China,CHN,65-69,65.0,70.0,False,,56127289.0,0.0071266581216848,5584.0,0.0007163323782234957,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,70-74,2.0,CN,China,CHN,70-74,70.0,75.0,False,,36154589.0,0.0055318012327563735,5584.0,0.00035816618911174784,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,75-79,0.0,CN,China,CHN,75-79,75.0,80.0,False,,26466237.0,0.0,5584.0,0.0,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,80-84,2.0,CN,China,CHN,80-84,80.0,85.0,False,,17493999.0,0.011432491793328673,5584.0,0.00035816618911174784,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2016,85+,1.0,CN,China,CHN,85+,85.0,inf,False,,11054232.0,0.009046309142055278,5584.0,0.00017908309455587392,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,0-0,6973.0,CN,China,CHN,0-0,0.0,1.0,False,,18169918.0,38.37661788016875,10390.0,0.671126082771896,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,1-1,1187.0,CN,China,CHN,1-1,1.0,2.0,False,,17761628.0,6.682945955179334,10390.0,0.11424446583253128,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,2-2,456.0,CN,China,CHN,2-2,2.0,3.0,False,,17950011.0,2.5403884153608596,10390.0,0.043888354186718,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,3-3,477.0,CN,China,CHN,3-3,3.0,4.0,False,,18310908.0,2.605004623473615,10390.0,0.04590952839268527,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,4-4,353.0,CN,China,CHN,4-4,4.0,5.0,False,,18523476.0,1.9056898392072847,10390.0,0.03397497593840231,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,5-5,227.0,CN,China,CHN,5-5,5.0,6.0,False,,18264871.0,1.2428229030470568,10390.0,0.02184793070259865,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,6-6,166.0,CN,China,CHN,6-6,6.0,7.0,False,,17578693.0,0.9443250416854087,10390.0,0.015976900866217517,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,7-7,128.0,CN,China,CHN,7-7,7.0,8.0,False,,17652109.0,0.7251258192434683,10390.0,0.01231953801732435,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,8-8,75.0,CN,China,CHN,8-8,8.0,9.0,False,,17517088.0,0.428153355169535,10390.0,0.007218479307025986,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,9-9,55.0,CN,China,CHN,9-9,9.0,10.0,False,,17064858.0,0.32229978122290853,10390.0,0.0052935514918190565,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,10-14,81.0,CN,China,CHN,10-14,10.0,15.0,False,,80417700.0,0.10072409432251854,10390.0,0.007795957651588066,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,15-19,6.0,CN,China,CHN,15-19,15.0,20.0,False,,81306185.0,0.007379512395028742,10390.0,0.0005774783445620789,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,20-24,5.0,CN,China,CHN,20-24,20.0,25.0,False,,90307630.0,0.005536630736516948,10390.0,0.00048123195380173246,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,25-29,30.0,CN,China,CHN,25-29,25.0,30.0,False,,118834311.0,0.025245234097414842,10390.0,0.0028873917228103944,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,30-34,37.0,CN,China,CHN,30-34,30.0,35.0,False,,110082535.0,0.033611144583470934,10390.0,0.00356111645813282,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,35-39,37.0,CN,China,CHN,35-39,35.0,40.0,False,,96528718.0,0.03833056189558014,10390.0,0.00356111645813282,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,40-44,10.0,CN,China,CHN,40-44,40.0,45.0,False,,106041017.0,0.009430313177777237,10390.0,0.0009624639076034649,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,45-49,13.0,CN,China,CHN,45-49,45.0,50.0,False,,125039802.0,0.010396689527707345,10390.0,0.0012512030798845044,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,50-54,26.0,CN,China,CHN,50-54,50.0,55.0,False,,116534268.0,0.0223110338668794,10390.0,0.0025024061597690088,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,55-59,13.0,CN,China,CHN,55-59,55.0,60.0,False,,72047324.0,0.018043695835254062,10390.0,0.0012512030798845044,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,60-64,16.0,CN,China,CHN,60-64,60.0,65.0,False,,81331563.0,0.01967255934820778,10390.0,0.0015399422521655437,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,65-69,7.0,CN,China,CHN,65-69,65.0,70.0,False,,60672270.0,0.01153739591414661,10390.0,0.0006737247353224255,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,70-74,8.0,CN,China,CHN,70-74,70.0,75.0,False,,37895513.0,0.021110678723362315,10390.0,0.0007699711260827719,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,75-79,1.0,CN,China,CHN,75-79,75.0,80.0,False,,26949874.0,0.003710592487371184,10390.0,9.624639076034648e-05,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,80-84,3.0,CN,China,CHN,80-84,80.0,85.0,False,,18035397.0,0.016633955992207988,10390.0,0.00028873917228103947,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2017,85+,0.0,CN,China,CHN,85+,85.0,inf,False,,11537064.0,0.0,10390.0,0.0,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,0-0,12372.0,CN,China,CHN,0-0,0.0,1.0,False,,16701146.0,74.07874884753419,22057.0,0.5609103685904702,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,1-1,3977.0,CN,China,CHN,1-1,1.0,2.0,False,,18144700.0,21.918246099411952,22057.0,0.18030557192727933,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,2-2,1085.0,CN,China,CHN,2-2,2.0,3.0,False,,17750270.0,6.112583076201095,22057.0,0.049190733100602985,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,3-3,1179.0,CN,China,CHN,3-3,3.0,4.0,False,,17940701.0,6.571649569322848,22057.0,0.05345241873328195,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,4-4,1066.0,CN,China,CHN,4-4,4.0,5.0,False,,18303109.0,5.824147143526273,22057.0,0.04832932855782745,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,5-5,802.0,CN,China,CHN,5-5,5.0,6.0,False,,18516638.0,4.331239828742129,22057.0,0.036360339121367366,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,6-6,499.0,CN,China,CHN,6-6,6.0,7.0,False,,18258497.0,2.732974132536758,22057.0,0.0226232035181575,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,7-7,341.0,CN,China,CHN,7-7,7.0,8.0,False,,17572414.0,1.9405415784080662,22057.0,0.015459944688760937,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,8-8,217.0,CN,China,CHN,8-8,8.0,9.0,False,,17645472.0,1.229777248236828,22057.0,0.009838146620120596,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,9-9,119.0,CN,China,CHN,9-9,9.0,10.0,False,,17510169.0,0.6796050911901536,22057.0,0.005395112662646779,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,10-14,170.0,CN,China,CHN,10-14,10.0,15.0,False,,81739579.0,0.20797758207196052,22057.0,0.007707303803781112,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,15-19,7.0,CN,China,CHN,15-19,15.0,20.0,False,,80447209.0,0.008701358427487522,22057.0,0.00031735956839098697,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,20-24,12.0,CN,China,CHN,20-24,20.0,25.0,False,,87546152.0,0.013707055908065497,22057.0,0.0005440449743845491,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,25-29,41.0,CN,China,CHN,25-29,25.0,30.0,False,,113100518.0,0.03625093918667994,22057.0,0.0018588203291472094,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,30-34,43.0,CN,China,CHN,30-34,30.0,35.0,False,,113921560.0,0.03774526963991715,22057.0,0.0019494944915446344,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,35-39,47.0,CN,China,CHN,35-39,35.0,40.0,False,,99345943.0,0.04730943064277924,22057.0,0.0021308428163394843,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,40-44,11.0,CN,China,CHN,40-44,40.0,45.0,False,,99897188.0,0.01101132095930468,22057.0,0.0004987078931858367,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,45-49,16.0,CN,China,CHN,45-49,45.0,50.0,False,,124798259.0,0.012820691673270858,22057.0,0.0007253932991793989,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,50-54,11.0,CN,China,CHN,50-54,50.0,55.0,False,,117010881.0,0.009400835124042866,22057.0,0.0004987078931858367,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,55-59,15.0,CN,China,CHN,55-59,55.0,60.0,False,,77698583.0,0.019305371373374982,22057.0,0.0006800562179806864,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,60-64,10.0,CN,China,CHN,60-64,60.0,65.0,False,,81743932.0,0.01223332393650944,22057.0,0.00045337081198712427,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,65-69,6.0,CN,China,CHN,65-69,65.0,70.0,False,,65233892.0,0.009197672890650155,22057.0,0.00027202248719227455,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,70-74,4.0,CN,China,CHN,70-74,70.0,75.0,False,,40230490.0,0.00994270763294208,22057.0,0.00018134832479484972,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,75-79,5.0,CN,China,CHN,75-79,75.0,80.0,False,,27410970.0,0.01824087217635859,22057.0,0.00022668540599356214,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,80-84,1.0,CN,China,CHN,80-84,80.0,85.0,False,,18408410.0,0.0054322996934553286,22057.0,4.533708119871243e-05,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2018,85+,1.0,CN,China,CHN,85+,85.0,inf,False,,12132273.0,0.008242478552864743,22057.0,4.533708119871243e-05,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,0-0,16743.0,CN,China,CHN,0-0,0.0,1.0,False,,14892451.0,112.4260875526802,30027.0,0.5575981616545109,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,1-1,4248.0,CN,China,CHN,1-1,1.0,2.0,False,,16675258.999999998,25.474866687228072,30027.0,0.14147267459286642,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,2-2,2122.0,CN,China,CHN,2-2,2.0,3.0,False,,18130526.0,11.704017853646386,30027.0,0.0706697305758151,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,3-3,1682.0,CN,China,CHN,3-3,3.0,4.0,False,,17738834.0,9.482021197109122,30027.0,0.05601625203983082,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,4-4,1615.0,CN,China,CHN,4-4,4.0,5.0,False,,17931118.0,9.00668881884554,30027.0,0.05378492689912412,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,5-5,1137.0,CN,China,CHN,5-5,5.0,6.0,False,,18294766.0,6.214892281213108,30027.0,0.03786592067139574,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,6-6,809.0,CN,China,CHN,6-6,6.0,7.0,False,,18508904.0,4.3708692853990705,30027.0,0.026942418490025644,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,7-7,499.0,CN,China,CHN,7-7,7.0,8.0,False,,18251022.0,2.7340934661083636,30027.0,0.016618376794218535,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,8-8,342.0,CN,China,CHN,8-8,8.0,9.0,False,,17565054.0,1.9470478143705108,30027.0,0.011389749225696872,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,9-9,201.0,CN,China,CHN,9-9,9.0,10.0,False,,17637972.0,1.1395867960330133,30027.0,0.006693975422120092,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,10-14,269.0,CN,China,CHN,10-14,10.0,15.0,False,,83418949.0,0.3224686995277296,30027.0,0.008958603923135845,adolescent_10_17y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,15-19,7.0,CN,China,CHN,15-19,15.0,20.0,False,,79981989.0,0.008751970396735195,30027.0,0.0002331235221633863,adolescent_10_17y;young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,20-24,0.0,CN,China,CHN,20-24,20.0,25.0,False,,85069770.0,0.0,30027.0,0.0,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,25-29,24.0,CN,China,CHN,25-29,25.0,30.0,False,,106762892.0,0.022479720762903273,30027.0,0.0007992806474173244,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,30-34,69.0,CN,China,CHN,30-34,30.0,35.0,False,,118229526.0,0.0583610561037012,30027.0,0.0022979318613248075,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,35-39,91.0,CN,China,CHN,35-39,35.0,40.0,False,,101054226.0,0.09005066250272403,30027.0,0.003030605788124022,young_adult_18_39y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,40-44,56.0,CN,China,CHN,40-44,40.0,45.0,False,,95328450.0,0.05874426784448924,30027.0,0.0018649881773070904,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,45-49,19.0,CN,China,CHN,45-49,45.0,50.0,False,,121853281.0,0.015592522289161833,30027.0,0.0006327638458720485,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,50-54,13.0,CN,China,CHN,50-54,50.0,55.0,False,,117680040.0,0.011046903111181812,30027.0,0.0004329436840177174,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,55-59,37.0,CN,China,CHN,55-59,55.0,60.0,False,,87350506.0,0.04235808319187069,30027.0,0.0012322243314350418,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,60-64,18.0,CN,China,CHN,60-64,60.0,65.0,False,,79468822.0,0.022650392376522204,30027.0,0.0005994604855629933,middle_adult_40_64y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,65-69,12.0,CN,China,CHN,65-69,65.0,70.0,False,,69141238.0,0.01735577832725529,30027.0,0.0003996403237086622,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,70-74,8.0,CN,China,CHN,70-74,70.0,75.0,False,,43024523.0,0.018594046934581936,30027.0,0.0002664268824724415,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,75-79,3.0,CN,China,CHN,75-79,75.0,80.0,False,,28102696.0,0.010675132378758253,30027.0,9.991008092716555e-05,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,80-84,1.0,CN,China,CHN,80-84,80.0,85.0,False,,18639224.0,0.0053650302179962,30027.0,3.3303360309055184e-05,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2019,85+,2.0,CN,China,CHN,85+,85.0,inf,False,,12788321.0,0.015639269611702738,30027.0,6.660672061811037e-05,elderly_65plus,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,0-0,2315.0,CN,China,CHN,0-0,0.0,1.0,False,,13151790.0,17.602166701262718,4475.0,0.5173184357541899,infant_0_2m;infant_3_11m,exact_union,direct_infant_under1,primary_age_correction,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,1-1,471.0,CN,China,CHN,1-1,1.0,2.0,False,,14870567.0,3.1673304723350495,4475.0,0.1052513966480447,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,2-2,291.0,CN,China,CHN,2-2,2.0,3.0,False,,16662939.999999998,1.7463904929142158,4475.0,0.06502793296089386,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,3-3,453.0,CN,China,CHN,3-3,3.0,4.0,False,,18119948.0,2.5000071744135246,4475.0,0.1012290502793296,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,4-4,258.0,CN,China,CHN,4-4,4.0,5.0,False,,17730188.0,1.455145314872014,4475.0,0.0576536312849162,child_1_4y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
2020,5-5,203.0,CN,China,CHN,5-5,5.0,6.0,False,,17923599.0,1.13258503495866,4475.0,0.04536312849162011,child_5_9y,partial_or_unknown,partial_overlap_descriptive,descriptive_only,data\raw\external\Pertussis case year age.xlsx,local_harmonized_age_series
