country,iso3,source_age_group,target_age_group,contacts_per_day,source,source_type
United_States,USA,infant_3_11m,young_adult_18_39y,3.858045,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,middle_adult_40_64y,2.701033,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,infant_3_11m,elderly_65plus,0.917783,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,infant_0_2m,0.073607,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,infant_3_11m,0.368034,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,child_1_4y,1.794829,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,child_5_9y,1.251406,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,adolescent_10_17y,0.846997,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,young_adult_18_39y,3.858045,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,middle_adult_40_64y,2.701033,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_1_4y,elderly_65plus,0.917783,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,infant_0_2m,0.038038,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,infant_3_11m,0.190192,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,child_1_4y,0.927529,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,child_5_9y,5.72901,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,adolescent_10_17y,2.179075,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,young_adult_18_39y,3.61201,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,middle_adult_40_64y,2.938876,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,child_5_9y,elderly_65plus,0.98172,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,infant_0_2m,0.014816,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,infant_3_11m,0.074082,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,child_1_4y,0.361283,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,child_5_9y,1.254034,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,adolescent_10_17y,9.94308,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,young_adult_18_39y,5.455443,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,middle_adult_40_64y,3.390576,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,adolescent_10_17y,elderly_65plus,0.935089,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,infant_0_2m,0.022974,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,infant_3_11m,0.114872,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,child_1_4y,0.560206,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,child_5_9y,0.70762,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,adolescent_10_17y,1.857137,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,young_adult_18_39y,7.090566,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,middle_adult_40_64y,4.41924,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,young_adult_18_39y,elderly_65plus,1.054901,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,infant_0_2m,0.015347,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,infant_3_11m,0.076735,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,child_1_4y,0.374221,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,child_5_9y,0.549352,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,adolescent_10_17y,1.1013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,young_adult_18_39y,4.216635,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,middle_adult_40_64y,5.241673,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,middle_adult_40_64y,elderly_65plus,1.442696,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,infant_0_2m,0.009047,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,infant_3_11m,0.045236,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,child_1_4y,0.220606,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,child_5_9y,0.318373,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,adolescent_10_17y,0.526944,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,young_adult_18_39y,1.746262,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,middle_adult_40_64y,2.502963,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
United_States,USA,elderly_65plus,elderly_65plus,1.794424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,infant_0_2m,0.082327,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,infant_3_11m,0.411636,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,child_1_4y,2.038007,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,child_5_9y,1.357013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,adolescent_10_17y,0.923424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,young_adult_18_39y,4.191784,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,middle_adult_40_64y,2.65453,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_0_2m,elderly_65plus,0.625023,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,infant_0_2m,0.082327,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,infant_3_11m,0.411636,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,child_1_4y,2.038007,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,child_5_9y,1.357013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,adolescent_10_17y,0.923424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,young_adult_18_39y,4.191784,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,middle_adult_40_64y,2.65453,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,infant_3_11m,elderly_65plus,0.625023,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,infant_0_2m,0.082327,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,infant_3_11m,0.411636,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,child_1_4y,2.038007,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,child_5_9y,1.357013,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,adolescent_10_17y,0.923424,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,young_adult_18_39y,4.191784,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,middle_adult_40_64y,2.65453,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_1_4y,elderly_65plus,0.625023,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,infant_0_2m,0.040705,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,infant_3_11m,0.203523,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,child_1_4y,1.007644,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,child_5_9y,5.97263,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,adolescent_10_17y,2.209821,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,young_adult_18_39y,3.905165,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,middle_adult_40_64y,2.896392,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,child_5_9y,elderly_65plus,0.687542,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,infant_0_2m,0.016938,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,infant_3_11m,0.084688,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,child_1_4y,0.419288,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,child_5_9y,1.351281,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,adolescent_10_17y,9.100643,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,young_adult_18_39y,5.554751,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,middle_adult_40_64y,3.352077,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,adolescent_10_17y,elderly_65plus,0.66932,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,infant_0_2m,0.025168,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,infant_3_11m,0.12584,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,child_1_4y,0.623034,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,child_5_9y,0.78168,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,adolescent_10_17y,1.818301,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,young_adult_18_39y,7.487527,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,middle_adult_40_64y,4.379602,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,young_adult_18_39y,elderly_65plus,0.768235,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,infant_0_2m,0.016833,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,infant_3_11m,0.084163,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,child_1_4y,0.416689,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,child_5_9y,0.612293,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,adolescent_10_17y,1.15885,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,young_adult_18_39y,4.625373,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,middle_adult_40_64y,4.954399,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,middle_adult_40_64y,elderly_65plus,0.96228,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,infant_0_2m,0.011362,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,infant_3_11m,0.056808,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,child_1_4y,0.281258,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,child_5_9y,0.416663,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,adolescent_10_17y,0.663333,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,young_adult_18_39y,2.3259,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,middle_adult_40_64y,2.758581,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Brazil,BRA,elderly_65plus,elderly_65plus,1.200739,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,infant_0_2m,0.060674,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,infant_3_11m,0.303368,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,child_1_4y,1.527699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,child_5_9y,1.165769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,adolescent_10_17y,0.825026,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,young_adult_18_39y,3.989469,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,middle_adult_40_64y,3.283531,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_0_2m,elderly_65plus,0.860153,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,infant_0_2m,0.060674,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,infant_3_11m,0.303368,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,child_1_4y,1.527699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,child_5_9y,1.165769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,adolescent_10_17y,0.825026,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,young_adult_18_39y,3.989469,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,middle_adult_40_64y,3.283531,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,infant_3_11m,elderly_65plus,0.860153,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,infant_0_2m,0.060674,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,infant_3_11m,0.303368,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,child_1_4y,1.527699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,child_5_9y,1.165769,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,adolescent_10_17y,0.825026,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,young_adult_18_39y,3.989469,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,middle_adult_40_64y,3.283531,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_1_4y,elderly_65plus,0.860153,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,infant_0_2m,0.03226,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,infant_3_11m,0.161298,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,child_1_4y,0.812263,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,child_5_9y,5.52699,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,adolescent_10_17y,2.103214,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,young_adult_18_39y,3.78701,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,middle_adult_40_64y,3.474121,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,child_5_9y,elderly_65plus,0.940202,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,infant_0_2m,0.012237,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,infant_3_11m,0.061187,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,child_1_4y,0.308128,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,child_5_9y,1.12736,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,adolescent_10_17y,8.570454,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,young_adult_18_39y,5.12401,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,middle_adult_40_64y,3.91507,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,adolescent_10_17y,elderly_65plus,0.878371,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,infant_0_2m,0.017971,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,infant_3_11m,0.089857,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,child_1_4y,0.4525,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,child_5_9y,0.616475,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,adolescent_10_17y,1.556144,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,young_adult_18_39y,6.892808,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,middle_adult_40_64y,5.079892,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,young_adult_18_39y,elderly_65plus,0.952365,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,infant_0_2m,0.012287,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,infant_3_11m,0.061436,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,child_1_4y,0.309377,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,child_5_9y,0.469794,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,adolescent_10_17y,0.987696,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,young_adult_18_39y,4.219863,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,middle_adult_40_64y,5.892226,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,middle_adult_40_64y,elderly_65plus,1.269578,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,infant_0_2m,0.007595,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,infant_3_11m,0.037974,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,child_1_4y,0.191228,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,child_5_9y,0.299994,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,adolescent_10_17y,0.522865,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,young_adult_18_39y,1.866701,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,middle_adult_40_64y,2.995623,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
Thailand,THA,elderly_65plus,elderly_65plus,1.47645,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,infant_0_2m,0.057527,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,infant_3_11m,0.287635,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,child_1_4y,1.409398,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,child_5_9y,1.353577,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,adolescent_10_17y,1.145571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,young_adult_18_39y,3.697836,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,middle_adult_40_64y,1.939261,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_0_2m,elderly_65plus,0.442942,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,infant_0_2m,0.057527,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,infant_3_11m,0.287635,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,child_1_4y,1.409398,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,child_5_9y,1.353577,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,adolescent_10_17y,1.145571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,young_adult_18_39y,3.697836,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,middle_adult_40_64y,1.939261,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,infant_3_11m,elderly_65plus,0.442942,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,infant_0_2m,0.057527,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,infant_3_11m,0.287635,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,child_1_4y,1.409398,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,child_5_9y,1.353577,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
South_Africa,ZAF,child_1_4y,adolescent_10_17y,1.145571,Prem/contactdata 2020 matrix aggregated with WPP age weights and reciprocity balanced,derived
