country,contactdata_country,data_source,location,source_age_bin,target_age_bin,contacts_per_day
United_States,US,2020,all,"[40,45)","[15,20)",0.91835
United_States,US,2020,all,"[40,45)","[20,25)",0.9401
United_States,US,2020,all,"[40,45)","[25,30)",1.12246
United_States,US,2020,all,"[40,45)","[30,35)",1.4038
United_States,US,2020,all,"[40,45)","[35,40)",1.5352000000000001
United_States,US,2020,all,"[40,45)","[40,45)",2.03293
United_States,US,2020,all,"[40,45)","[45,50)",1.35822
United_States,US,2020,all,"[40,45)","[50,55)",1.01695
United_States,US,2020,all,"[40,45)","[55,60)",0.5416099999999999
United_States,US,2020,all,"[40,45)","[60,65)",0.54939
United_States,US,2020,all,"[40,45)","[65,70)",0.45520000000000005
United_States,US,2020,all,"[40,45)","[70,75)",0.31962
United_States,US,2020,all,"[40,45)","[75,80)",0.23606
United_States,US,2020,all,"[45,50)","[00,05)",0.37016999999999994
United_States,US,2020,all,"[45,50)","[05,10)",0.46466
United_States,US,2020,all,"[45,50)","[10,15)",0.68928
United_States,US,2020,all,"[45,50)","[15,20)",1.08122
United_States,US,2020,all,"[45,50)","[20,25)",0.94974
United_States,US,2020,all,"[45,50)","[25,30)",1.00027
United_States,US,2020,all,"[45,50)","[30,35)",1.1197
United_States,US,2020,all,"[45,50)","[35,40)",1.24926
United_States,US,2020,all,"[45,50)","[40,45)",1.33264
United_States,US,2020,all,"[45,50)","[45,50)",1.62802
United_States,US,2020,all,"[45,50)","[50,55)",1.11925
United_States,US,2020,all,"[45,50)","[55,60)",0.67508
United_States,US,2020,all,"[45,50)","[60,65)",0.46177999999999997
United_States,US,2020,all,"[45,50)","[65,70)",0.35335000000000005
United_States,US,2020,all,"[45,50)","[70,75)",0.31201
United_States,US,2020,all,"[45,50)","[75,80)",0.24728
United_States,US,2020,all,"[50,55)","[00,05)",0.37521000000000004
United_States,US,2020,all,"[50,55)","[05,10)",0.39816000000000007
United_States,US,2020,all,"[50,55)","[10,15)",0.6282800000000001
United_States,US,2020,all,"[50,55)","[15,20)",0.86307
United_States,US,2020,all,"[50,55)","[20,25)",1.0841500000000002
United_States,US,2020,all,"[50,55)","[25,30)",1.3302299999999998
United_States,US,2020,all,"[50,55)","[30,35)",1.11359
United_States,US,2020,all,"[50,55)","[35,40)",1.04158
United_States,US,2020,all,"[50,55)","[40,45)",1.3215
United_States,US,2020,all,"[50,55)","[45,50)",1.4583499999999998
United_States,US,2020,all,"[50,55)","[50,55)",1.47403
United_States,US,2020,all,"[50,55)","[55,60)",1.03809
United_States,US,2020,all,"[50,55)","[60,65)",0.605
United_States,US,2020,all,"[50,55)","[65,70)",0.35065
United_States,US,2020,all,"[50,55)","[70,75)",0.30929
United_States,US,2020,all,"[50,55)","[75,80)",0.25508
United_States,US,2020,all,"[55,60)","[00,05)",0.49177000000000004
United_States,US,2020,all,"[55,60)","[05,10)",0.48086
United_States,US,2020,all,"[55,60)","[10,15)",0.53091
United_States,US,2020,all,"[55,60)","[15,20)",0.5868800000000001
United_States,US,2020,all,"[55,60)","[20,25)",0.79104
United_States,US,2020,all,"[55,60)","[25,30)",1.2020499999999998
United_States,US,2020,all,"[55,60)","[30,35)",1.23979
United_States,US,2020,all,"[55,60)","[35,40)",0.94933
United_States,US,2020,all,"[55,60)","[40,45)",1.00439
United_States,US,2020,all,"[55,60)","[45,50)",0.88592
United_States,US,2020,all,"[55,60)","[50,55)",1.15059
United_States,US,2020,all,"[55,60)","[55,60)",1.33163
United_States,US,2020,all,"[55,60)","[60,65)",0.86263
United_States,US,2020,all,"[55,60)","[65,70)",0.49527
United_States,US,2020,all,"[55,60)","[70,75)",0.29482
United_States,US,2020,all,"[55,60)","[75,80)",0.22885999999999998
United_States,US,2020,all,"[60,65)","[00,05)",0.52319
United_States,US,2020,all,"[60,65)","[05,10)",0.46584000000000003
United_States,US,2020,all,"[60,65)","[10,15)",0.42055999999999993
United_States,US,2020,all,"[60,65)","[15,20)",0.43791
United_States,US,2020,all,"[60,65)","[20,25)",0.5923799999999999
United_States,US,2020,all,"[60,65)","[25,30)",0.86424
United_States,US,2020,all,"[60,65)","[30,35)",0.94467
United_States,US,2020,all,"[60,65)","[35,40)",0.9657899999999999
United_States,US,2020,all,"[60,65)","[40,45)",0.8325400000000001
United_States,US,2020,all,"[60,65)","[45,50)",0.70148
United_States,US,2020,all,"[60,65)","[50,55)",0.72118
United_States,US,2020,all,"[60,65)","[55,60)",0.9677499999999999
United_States,US,2020,all,"[60,65)","[60,65)",1.1458599999999999
United_States,US,2020,all,"[60,65)","[65,70)",0.71698
United_States,US,2020,all,"[60,65)","[70,75)",0.45482999999999996
United_States,US,2020,all,"[60,65)","[75,80)",0.25105999999999995
United_States,US,2020,all,"[65,70)","[00,05)",0.37202
United_States,US,2020,all,"[65,70)","[05,10)",0.4525
United_States,US,2020,all,"[65,70)","[10,15)",0.38738
United_States,US,2020,all,"[65,70)","[15,20)",0.32780999999999993
United_States,US,2020,all,"[65,70)","[20,25)",0.44964
United_States,US,2020,all,"[65,70)","[25,30)",0.6146400000000001
United_States,US,2020,all,"[65,70)","[30,35)",0.7956099999999999
United_States,US,2020,all,"[65,70)","[35,40)",0.75876
United_States,US,2020,all,"[65,70)","[40,45)",0.75383
United_States,US,2020,all,"[65,70)","[45,50)",0.5194099999999999
United_States,US,2020,all,"[65,70)","[50,55)",0.57416
United_States,US,2020,all,"[65,70)","[55,60)",0.70203
United_States,US,2020,all,"[65,70)","[60,65)",0.79535
United_States,US,2020,all,"[65,70)","[65,70)",0.9838
United_States,US,2020,all,"[65,70)","[70,75)",0.48527
United_States,US,2020,all,"[65,70)","[75,80)",0.26069
United_States,US,2020,all,"[70,75)","[00,05)",0.23085
United_States,US,2020,all,"[70,75)","[05,10)",0.38859
United_States,US,2020,all,"[70,75)","[10,15)",0.41562
United_States,US,2020,all,"[70,75)","[15,20)",0.49531000000000003
United_States,US,2020,all,"[70,75)","[20,25)",0.3496
United_States,US,2020,all,"[70,75)","[25,30)",0.50569
United_States,US,2020,all,"[70,75)","[30,35)",0.50286
United_States,US,2020,all,"[70,75)","[35,40)",0.6981900000000001
United_States,US,2020,all,"[70,75)","[40,45)",0.80208
United_States,US,2020,all,"[70,75)","[45,50)",0.6552
United_States,US,2020,all,"[70,75)","[50,55)",0.54847
United_States,US,2020,all,"[70,75)","[55,60)",0.53612
United_States,US,2020,all,"[70,75)","[60,65)",0.94069
United_States,US,2020,all,"[70,75)","[65,70)",0.90215
United_States,US,2020,all,"[70,75)","[70,75)",0.95297
United_States,US,2020,all,"[70,75)","[75,80)",0.37385999999999997
United_States,US,2020,all,"[75,80)","[00,05)",0.30754
United_States,US,2020,all,"[75,80)","[05,10)",0.32025
United_States,US,2020,all,"[75,80)","[10,15)",0.42129
United_States,US,2020,all,"[75,80)","[15,20)",0.39354
United_States,US,2020,all,"[75,80)","[20,25)",0.30069
United_States,US,2020,all,"[75,80)","[25,30)",0.33717
United_States,US,2020,all,"[75,80)","[30,35)",0.48453999999999997
United_States,US,2020,all,"[75,80)","[35,40)",0.51105
United_States,US,2020,all,"[75,80)","[40,45)",0.57212
United_States,US,2020,all,"[75,80)","[45,50)",0.64757
United_States,US,2020,all,"[75,80)","[50,55)",0.67164
United_States,US,2020,all,"[75,80)","[55,60)",0.51486
United_States,US,2020,all,"[75,80)","[60,65)",0.44223999999999997
United_States,US,2020,all,"[75,80)","[65,70)",0.62001
United_States,US,2020,all,"[75,80)","[70,75)",0.57471
United_States,US,2020,all,"[75,80)","[75,80)",0.38249999999999995
United_States,US,2020,home,"[00,05)","[00,05)",0.55334
United_States,US,2020,home,"[00,05)","[05,10)",0.62716
United_States,US,2020,home,"[00,05)","[10,15)",0.44835
United_States,US,2020,home,"[00,05)","[15,20)",0.31605
United_States,US,2020,home,"[00,05)","[20,25)",0.40964
United_States,US,2020,home,"[00,05)","[25,30)",0.55063
United_States,US,2020,home,"[00,05)","[30,35)",0.61454
United_States,US,2020,home,"[00,05)","[35,40)",0.56265
United_States,US,2020,home,"[00,05)","[40,45)",0.36487000000000003
United_States,US,2020,home,"[00,05)","[45,50)",0.26411
United_States,US,2020,home,"[00,05)","[50,55)",0.33511
United_States,US,2020,home,"[00,05)","[55,60)",0.37533
United_States,US,2020,home,"[00,05)","[60,65)",0.31548
United_States,US,2020,home,"[00,05)","[65,70)",0.25225
United_States,US,2020,home,"[00,05)","[70,75)",0.17278
United_States,US,2020,home,"[00,05)","[75,80)",0.14362
United_States,US,2020,home,"[05,10)","[00,05)",0.45066
United_States,US,2020,home,"[05,10)","[05,10)",0.71754
United_States,US,2020,home,"[05,10)","[10,15)",0.58712
United_States,US,2020,home,"[05,10)","[15,20)",0.35417
United_States,US,2020,home,"[05,10)","[20,25)",0.21641
United_States,US,2020,home,"[05,10)","[25,30)",0.40811
United_States,US,2020,home,"[05,10)","[30,35)",0.58495
United_States,US,2020,home,"[05,10)","[35,40)",0.59799
United_States,US,2020,home,"[05,10)","[40,45)",0.51127
United_States,US,2020,home,"[05,10)","[45,50)",0.32363
United_States,US,2020,home,"[05,10)","[50,55)",0.29013
United_States,US,2020,home,"[05,10)","[55,60)",0.34876
United_States,US,2020,home,"[05,10)","[60,65)",0.32225
United_States,US,2020,home,"[05,10)","[65,70)",0.25912
United_States,US,2020,home,"[05,10)","[70,75)",0.18764
United_States,US,2020,home,"[05,10)","[75,80)",0.14403
United_States,US,2020,home,"[10,15)","[00,05)",0.33475
United_States,US,2020,home,"[10,15)","[05,10)",0.59071
United_States,US,2020,home,"[10,15)","[10,15)",1.0938
United_States,US,2020,home,"[10,15)","[15,20)",0.54638
United_States,US,2020,home,"[10,15)","[20,25)",0.23401
United_States,US,2020,home,"[10,15)","[25,30)",0.221
United_States,US,2020,home,"[10,15)","[30,35)",0.3332
United_States,US,2020,home,"[10,15)","[35,40)",0.49784
United_States,US,2020,home,"[10,15)","[40,45)",0.54455
United_States,US,2020,home,"[10,15)","[45,50)",0.36688
United_States,US,2020,home,"[10,15)","[50,55)",0.27728
United_States,US,2020,home,"[10,15)","[55,60)",0.22418
United_States,US,2020,home,"[10,15)","[60,65)",0.21682
United_States,US,2020,home,"[10,15)","[65,70)",0.23963
United_States,US,2020,home,"[10,15)","[70,75)",0.2021
United_States,US,2020,home,"[10,15)","[75,80)",0.14278
United_States,US,2020,home,"[15,20)","[00,05)",0.24115
United_States,US,2020,home,"[15,20)","[05,10)",0.3193
United_States,US,2020,home,"[15,20)","[10,15)",0.55891
United_States,US,2020,home,"[15,20)","[15,20)",0.98496
United_States,US,2020,home,"[15,20)","[20,25)",0.36739
United_States,US,2020,home,"[15,20)","[25,30)",0.22893
United_States,US,2020,home,"[15,20)","[30,35)",0.19241
United_States,US,2020,home,"[15,20)","[35,40)",0.34639
United_States,US,2020,home,"[15,20)","[40,45)",0.45606
United_States,US,2020,home,"[15,20)","[45,50)",0.47167
United_States,US,2020,home,"[15,20)","[50,55)",0.39401
United_States,US,2020,home,"[15,20)","[55,60)",0.26256
United_States,US,2020,home,"[15,20)","[60,65)",0.22603
United_States,US,2020,home,"[15,20)","[65,70)",0.20048
United_States,US,2020,home,"[15,20)","[70,75)",0.16773
United_States,US,2020,home,"[15,20)","[75,80)",0.13907
United_States,US,2020,home,"[20,25)","[00,05)",0.33066
United_States,US,2020,home,"[20,25)","[05,10)",0.24189
United_States,US,2020,home,"[20,25)","[10,15)",0.25567
United_States,US,2020,home,"[20,25)","[15,20)",0.56572
United_States,US,2020,home,"[20,25)","[20,25)",0.90143
United_States,US,2020,home,"[20,25)","[25,30)",0.43036
United_States,US,2020,home,"[20,25)","[30,35)",0.21484
United_States,US,2020,home,"[20,25)","[35,40)",0.17485
United_States,US,2020,home,"[20,25)","[40,45)",0.28079
United_States,US,2020,home,"[20,25)","[45,50)",0.44058
United_States,US,2020,home,"[20,25)","[50,55)",0.39319
United_States,US,2020,home,"[20,25)","[55,60)",0.31941
United_States,US,2020,home,"[20,25)","[60,65)",0.20513
United_States,US,2020,home,"[20,25)","[65,70)",0.16708
United_States,US,2020,home,"[20,25)","[70,75)",0.15359
United_States,US,2020,home,"[20,25)","[75,80)",0.13678
United_States,US,2020,home,"[25,30)","[00,05)",0.56336
United_States,US,2020,home,"[25,30)","[05,10)",0.31051
United_States,US,2020,home,"[25,30)","[10,15)",0.20285
United_States,US,2020,home,"[25,30)","[15,20)",0.28566
United_States,US,2020,home,"[25,30)","[20,25)",0.4446
United_States,US,2020,home,"[25,30)","[25,30)",0.79929
United_States,US,2020,home,"[25,30)","[30,35)",0.3549
United_States,US,2020,home,"[25,30)","[35,40)",0.19076
United_States,US,2020,home,"[25,30)","[40,45)",0.16793
United_States,US,2020,home,"[25,30)","[45,50)",0.24976
United_States,US,2020,home,"[25,30)","[50,55)",0.39987
United_States,US,2020,home,"[25,30)","[55,60)",0.33111
United_States,US,2020,home,"[25,30)","[60,65)",0.26059
United_States,US,2020,home,"[25,30)","[65,70)",0.19575
United_States,US,2020,home,"[25,30)","[70,75)",0.14061
United_States,US,2020,home,"[25,30)","[75,80)",0.13642
United_States,US,2020,home,"[30,35)","[00,05)",0.59454
United_States,US,2020,home,"[30,35)","[05,10)",0.6271
United_States,US,2020,home,"[30,35)","[10,15)",0.40477
United_States,US,2020,home,"[30,35)","[15,20)",0.2027
United_States,US,2020,home,"[30,35)","[20,25)",0.23077
United_States,US,2020,home,"[30,35)","[25,30)",0.3838
United_States,US,2020,home,"[30,35)","[30,35)",0.67822
United_States,US,2020,home,"[30,35)","[35,40)",0.3425
United_States,US,2020,home,"[30,35)","[40,45)",0.22469
United_States,US,2020,home,"[30,35)","[45,50)",0.17643
United_States,US,2020,home,"[30,35)","[50,55)",0.24566
United_States,US,2020,home,"[30,35)","[55,60)",0.3028
United_States,US,2020,home,"[30,35)","[60,65)",0.30038
United_States,US,2020,home,"[30,35)","[65,70)",0.19323
United_States,US,2020,home,"[30,35)","[70,75)",0.16416
United_States,US,2020,home,"[30,35)","[75,80)",0.13495
United_States,US,2020,home,"[35,40)","[00,05)",0.55051
United_States,US,2020,home,"[35,40)","[05,10)",0.7404
United_States,US,2020,home,"[35,40)","[10,15)",0.6673
United_States,US,2020,home,"[35,40)","[15,20)",0.38544
United_States,US,2020,home,"[35,40)","[20,25)",0.18
United_States,US,2020,home,"[35,40)","[25,30)",0.196
United_States,US,2020,home,"[35,40)","[30,35)",0.30307
United_States,US,2020,home,"[35,40)","[35,40)",0.66239
United_States,US,2020,home,"[35,40)","[40,45)",0.30574
United_States,US,2020,home,"[35,40)","[45,50)",0.19559000000000001
United_States,US,2020,home,"[35,40)","[50,55)",0.20315
United_States,US,2020,home,"[35,40)","[55,60)",0.21876
United_States,US,2020,home,"[35,40)","[60,65)",0.2875
United_States,US,2020,home,"[35,40)","[65,70)",0.25995
United_States,US,2020,home,"[35,40)","[70,75)",0.18924
United_States,US,2020,home,"[35,40)","[75,80)",0.136
United_States,US,2020,home,"[40,45)","[00,05)",0.3463
United_States,US,2020,home,"[40,45)","[05,10)",0.5555
United_States,US,2020,home,"[40,45)","[10,15)",0.69622
United_States,US,2020,home,"[40,45)","[15,20)",0.55356
United_States,US,2020,home,"[40,45)","[20,25)",0.25767
United_States,US,2020,home,"[40,45)","[25,30)",0.18082
United_States,US,2020,home,"[40,45)","[30,35)",0.2301
United_States,US,2020,home,"[40,45)","[35,40)",0.30501
United_States,US,2020,home,"[40,45)","[40,45)",0.57548
United_States,US,2020,home,"[40,45)","[45,50)",0.28684
United_States,US,2020,home,"[40,45)","[50,55)",0.2113
United_States,US,2020,home,"[40,45)","[55,60)",0.15937
United_States,US,2020,home,"[40,45)","[60,65)",0.23132
United_States,US,2020,home,"[40,45)","[65,70)",0.27097
United_States,US,2020,home,"[40,45)","[70,75)",0.18056
United_States,US,2020,home,"[40,45)","[75,80)",0.14429
United_States,US,2020,home,"[45,50)","[00,05)",0.23911
United_States,US,2020,home,"[45,50)","[05,10)",0.35548
United_States,US,2020,home,"[45,50)","[10,15)",0.48252
United_States,US,2020,home,"[45,50)","[15,20)",0.65036
United_States,US,2020,home,"[45,50)","[20,25)",0.42929
United_States,US,2020,home,"[45,50)","[25,30)",0.23232
United_States,US,2020,home,"[45,50)","[30,35)",0.17172
United_States,US,2020,home,"[45,50)","[35,40)",0.22477
United_States,US,2020,home,"[45,50)","[40,45)",0.28132
United_States,US,2020,home,"[45,50)","[45,50)",0.55056
United_States,US,2020,home,"[45,50)","[50,55)",0.32794
United_States,US,2020,home,"[45,50)","[55,60)",0.1995
United_States,US,2020,home,"[45,50)","[60,65)",0.17821
United_States,US,2020,home,"[45,50)","[65,70)",0.17835
United_States,US,2020,home,"[45,50)","[70,75)",0.17194
United_States,US,2020,home,"[45,50)","[75,80)",0.15502
United_States,US,2020,home,"[50,55)","[00,05)",0.30757
United_States,US,2020,home,"[50,55)","[05,10)",0.26295
United_States,US,2020,home,"[50,55)","[10,15)",0.3602
United_States,US,2020,home,"[50,55)","[15,20)",0.45612
United_States,US,2020,home,"[50,55)","[20,25)",0.44513
United_States,US,2020,home,"[50,55)","[25,30)",0.34778
United_States,US,2020,home,"[50,55)","[30,35)",0.23948
United_States,US,2020,home,"[50,55)","[35,40)",0.18426
United_States,US,2020,home,"[50,55)","[40,45)",0.21834
United_States,US,2020,home,"[50,55)","[45,50)",0.29625
United_States,US,2020,home,"[50,55)","[50,55)",0.52935
United_States,US,2020,home,"[50,55)","[55,60)",0.34014
United_States,US,2020,home,"[50,55)","[60,65)",0.20017
United_States,US,2020,home,"[50,55)","[65,70)",0.16503
United_States,US,2020,home,"[50,55)","[70,75)",0.16737
United_States,US,2020,home,"[50,55)","[75,80)",0.15519
United_States,US,2020,home,"[55,60)","[00,05)",0.35997
United_States,US,2020,home,"[55,60)","[05,10)",0.33433
United_States,US,2020,home,"[55,60)","[10,15)",0.26429
United_States,US,2020,home,"[55,60)","[15,20)",0.35219
United_States,US,2020,home,"[55,60)","[20,25)",0.34126
United_States,US,2020,home,"[55,60)","[25,30)",0.4117
United_States,US,2020,home,"[55,60)","[30,35)",0.36645
United_States,US,2020,home,"[55,60)","[35,40)",0.21697
United_States,US,2020,home,"[55,60)","[40,45)",0.17636
United_States,US,2020,home,"[55,60)","[45,50)",0.25816
United_States,US,2020,home,"[55,60)","[50,55)",0.37492
United_States,US,2020,home,"[55,60)","[55,60)",0.58525
United_States,US,2020,home,"[55,60)","[60,65)",0.34234
United_States,US,2020,home,"[55,60)","[65,70)",0.24159
United_States,US,2020,home,"[55,60)","[70,75)",0.15543
United_States,US,2020,home,"[55,60)","[75,80)",0.14983
United_States,US,2020,home,"[60,65)","[00,05)",0.43887
United_States,US,2020,home,"[60,65)","[05,10)",0.37185
United_States,US,2020,home,"[60,65)","[10,15)",0.28167
United_States,US,2020,home,"[60,65)","[15,20)",0.28909
United_States,US,2020,home,"[60,65)","[20,25)",0.25573
United_States,US,2020,home,"[60,65)","[25,30)",0.32047
United_States,US,2020,home,"[60,65)","[30,35)",0.39394
United_States,US,2020,home,"[60,65)","[35,40)",0.33547
United_States,US,2020,home,"[60,65)","[40,45)",0.24101
United_States,US,2020,home,"[60,65)","[45,50)",0.19123
United_States,US,2020,home,"[60,65)","[50,55)",0.27811
United_States,US,2020,home,"[60,65)","[55,60)",0.38999
United_States,US,2020,home,"[60,65)","[60,65)",0.60629
United_States,US,2020,home,"[60,65)","[65,70)",0.33782
United_States,US,2020,home,"[60,65)","[70,75)",0.19031
United_States,US,2020,home,"[60,65)","[75,80)",0.13429
United_States,US,2020,home,"[65,70)","[00,05)",0.29861
United_States,US,2020,home,"[65,70)","[05,10)",0.35659
United_States,US,2020,home,"[65,70)","[10,15)",0.31811
United_States,US,2020,home,"[65,70)","[15,20)",0.244
United_States,US,2020,home,"[65,70)","[20,25)",0.22462
United_States,US,2020,home,"[65,70)","[25,30)",0.24385
United_States,US,2020,home,"[65,70)","[30,35)",0.35013
United_States,US,2020,home,"[65,70)","[35,40)",0.38789
United_States,US,2020,home,"[65,70)","[40,45)",0.37586
United_States,US,2020,home,"[65,70)","[45,50)",0.21465
United_States,US,2020,home,"[65,70)","[50,55)",0.2465
United_States,US,2020,home,"[65,70)","[55,60)",0.30397
United_States,US,2020,home,"[65,70)","[60,65)",0.33744
United_States,US,2020,home,"[65,70)","[65,70)",0.59771
United_States,US,2020,home,"[65,70)","[70,75)",0.2718
United_States,US,2020,home,"[65,70)","[75,80)",0.14208
United_States,US,2020,home,"[70,75)","[00,05)",0.20061
United_States,US,2020,home,"[70,75)","[05,10)",0.31979
United_States,US,2020,home,"[70,75)","[10,15)",0.31297
United_States,US,2020,home,"[70,75)","[15,20)",0.29687
United_States,US,2020,home,"[70,75)","[20,25)",0.16429
United_States,US,2020,home,"[70,75)","[25,30)",0.21855
United_States,US,2020,home,"[70,75)","[30,35)",0.21975
United_States,US,2020,home,"[70,75)","[35,40)",0.32867
United_States,US,2020,home,"[70,75)","[40,45)",0.35272
United_States,US,2020,home,"[70,75)","[45,50)",0.30695
United_States,US,2020,home,"[70,75)","[50,55)",0.28224
United_States,US,2020,home,"[70,75)","[55,60)",0.22706
United_States,US,2020,home,"[70,75)","[60,65)",0.31138
United_States,US,2020,home,"[70,75)","[65,70)",0.34062
United_States,US,2020,home,"[70,75)","[70,75)",0.42716
United_States,US,2020,home,"[70,75)","[75,80)",0.19898
United_States,US,2020,home,"[75,80)","[00,05)",0.25566
United_States,US,2020,home,"[75,80)","[05,10)",0.27046
United_States,US,2020,home,"[75,80)","[10,15)",0.3483
United_States,US,2020,home,"[75,80)","[15,20)",0.34524
United_States,US,2020,home,"[75,80)","[20,25)",0.18716
United_States,US,2020,home,"[75,80)","[25,30)",0.19406
United_States,US,2020,home,"[75,80)","[30,35)",0.22695
United_States,US,2020,home,"[75,80)","[35,40)",0.31325
United_States,US,2020,home,"[75,80)","[40,45)",0.37488
United_States,US,2020,home,"[75,80)","[45,50)",0.39643
United_States,US,2020,home,"[75,80)","[50,55)",0.49417
United_States,US,2020,home,"[75,80)","[55,60)",0.32303
United_States,US,2020,home,"[75,80)","[60,65)",0.22353
United_States,US,2020,home,"[75,80)","[65,70)",0.32692
United_States,US,2020,home,"[75,80)","[70,75)",0.30608
United_States,US,2020,home,"[75,80)","[75,80)",0.21588
United_States,US,2020,school,"[00,05)","[00,05)",0.98135
United_States,US,2020,school,"[00,05)","[05,10)",0.12946
United_States,US,2020,school,"[00,05)","[10,15)",0.02395
United_States,US,2020,school,"[00,05)","[15,20)",0.02411
United_States,US,2020,school,"[00,05)","[20,25)",0.01615
United_States,US,2020,school,"[00,05)","[25,30)",0.0662
United_States,US,2020,school,"[00,05)","[30,35)",0.1221
United_States,US,2020,school,"[00,05)","[35,40)",0.09072
United_States,US,2020,school,"[00,05)","[40,45)",0.04288
United_States,US,2020,school,"[00,05)","[45,50)",0.05045
United_States,US,2020,school,"[00,05)","[50,55)",0.02867
United_States,US,2020,school,"[00,05)","[55,60)",0.02258
United_States,US,2020,school,"[00,05)","[60,65)",0.0039
United_States,US,2020,school,"[00,05)","[65,70)",0.00236
United_States,US,2020,school,"[00,05)","[70,75)",0
United_States,US,2020,school,"[00,05)","[75,80)",0
United_States,US,2020,school,"[05,10)","[00,05)",0.54454
United_States,US,2020,school,"[05,10)","[05,10)",3.74949
United_States,US,2020,school,"[05,10)","[10,15)",0.21235
United_States,US,2020,school,"[05,10)","[15,20)",0.02229
United_States,US,2020,school,"[05,10)","[20,25)",0.0555
United_States,US,2020,school,"[05,10)","[25,30)",0.14276
United_States,US,2020,school,"[05,10)","[30,35)",0.19076
United_States,US,2020,school,"[05,10)","[35,40)",0.18415
United_States,US,2020,school,"[05,10)","[40,45)",0.17968
United_States,US,2020,school,"[05,10)","[45,50)",0.12753
United_States,US,2020,school,"[05,10)","[50,55)",0.11619
United_States,US,2020,school,"[05,10)","[55,60)",0.04296
United_States,US,2020,school,"[05,10)","[60,65)",0.02328
United_States,US,2020,school,"[05,10)","[65,70)",0.01057
United_States,US,2020,school,"[05,10)","[70,75)",0.00357
United_States,US,2020,school,"[05,10)","[75,80)",0
United_States,US,2020,school,"[10,15)","[00,05)",0.00579
United_States,US,2020,school,"[10,15)","[05,10)",1.05867
United_States,US,2020,school,"[10,15)","[10,15)",6.24797
United_States,US,2020,school,"[10,15)","[15,20)",0.18276
United_States,US,2020,school,"[10,15)","[20,25)",0.04671
United_States,US,2020,school,"[10,15)","[25,30)",0.14574
United_States,US,2020,school,"[10,15)","[30,35)",0.15217
United_States,US,2020,school,"[10,15)","[35,40)",0.2461
United_States,US,2020,school,"[10,15)","[40,45)",0.2584
United_States,US,2020,school,"[10,15)","[45,50)",0.20188
United_States,US,2020,school,"[10,15)","[50,55)",0.15334
United_States,US,2020,school,"[10,15)","[55,60)",0.09182
United_States,US,2020,school,"[10,15)","[60,65)",0.03225
United_States,US,2020,school,"[10,15)","[65,70)",0.00709
United_States,US,2020,school,"[10,15)","[70,75)",0
United_States,US,2020,school,"[10,15)","[75,80)",0.00237
United_States,US,2020,school,"[15,20)","[00,05)",0.03366
United_States,US,2020,school,"[15,20)","[05,10)",0.04308
United_States,US,2020,school,"[15,20)","[10,15)",1.83409
United_States,US,2020,school,"[15,20)","[15,20)",5.93769
United_States,US,2020,school,"[15,20)","[20,25)",0.18025
United_States,US,2020,school,"[15,20)","[25,30)",0.156
United_States,US,2020,school,"[15,20)","[30,35)",0.17835
United_States,US,2020,school,"[15,20)","[35,40)",0.2556
United_States,US,2020,school,"[15,20)","[40,45)",0.21652
United_States,US,2020,school,"[15,20)","[45,50)",0.25372
United_States,US,2020,school,"[15,20)","[50,55)",0.15119
United_States,US,2020,school,"[15,20)","[55,60)",0.10774
United_States,US,2020,school,"[15,20)","[60,65)",0.03376
United_States,US,2020,school,"[15,20)","[65,70)",0.01024
United_States,US,2020,school,"[15,20)","[70,75)",0
United_States,US,2020,school,"[15,20)","[75,80)",0
United_States,US,2020,school,"[20,25)","[00,05)",0.01298
United_States,US,2020,school,"[20,25)","[05,10)",0.00771
United_States,US,2020,school,"[20,25)","[10,15)",0.00315
United_States,US,2020,school,"[20,25)","[15,20)",0.25412
United_States,US,2020,school,"[20,25)","[20,25)",0.27621
United_States,US,2020,school,"[20,25)","[25,30)",0.03058
United_States,US,2020,school,"[20,25)","[30,35)",0.02091
United_States,US,2020,school,"[20,25)","[35,40)",0.02599
United_States,US,2020,school,"[20,25)","[40,45)",0.01689
United_States,US,2020,school,"[20,25)","[45,50)",0.02086
United_States,US,2020,school,"[20,25)","[50,55)",0.01172
United_States,US,2020,school,"[20,25)","[55,60)",0.00945
United_States,US,2020,school,"[20,25)","[60,65)",8.8e-4
United_States,US,2020,school,"[20,25)","[65,70)",0.00202
United_States,US,2020,school,"[20,25)","[70,75)",3.2e-4
United_States,US,2020,school,"[20,25)","[75,80)",0
United_States,US,2020,school,"[25,30)","[00,05)",4e-5
United_States,US,2020,school,"[25,30)","[05,10)",1e-4
United_States,US,2020,school,"[25,30)","[10,15)",3e-5
United_States,US,2020,school,"[25,30)","[15,20)",1.6e-4
United_States,US,2020,school,"[25,30)","[20,25)",4.8e-4
United_States,US,2020,school,"[25,30)","[25,30)",2.7e-4
United_States,US,2020,school,"[25,30)","[30,35)",5e-5
United_States,US,2020,school,"[25,30)","[35,40)",7e-5
United_States,US,2020,school,"[25,30)","[40,45)",8e-5
United_States,US,2020,school,"[25,30)","[45,50)",7e-5
United_States,US,2020,school,"[25,30)","[50,55)",2e-5
United_States,US,2020,school,"[25,30)","[55,60)",4e-5
United_States,US,2020,school,"[25,30)","[60,65)",1e-5
United_States,US,2020,school,"[25,30)","[65,70)",1e-5
United_States,US,2020,school,"[25,30)","[70,75)",0
United_States,US,2020,school,"[25,30)","[75,80)",1e-5
