Iso3,Location,Time,Variant,Sex,AgeStart,AgeEnd,Age,Value
GBR,United Kingdom,1994,Medium,Both sexes,26,27,26,895362.0
GBR,United Kingdom,1994,Medium,Male,27,28,27,435299.0
GBR,United Kingdom,1994,Medium,Female,27,28,27,459051.0
GBR,United Kingdom,1994,Medium,Both sexes,27,28,27,894350.0
GBR,United Kingdom,1994,Medium,Male,28,29,28,436141.0
GBR,United Kingdom,1994,Medium,Female,28,29,28,462022.0
GBR,United Kingdom,1994,Medium,Both sexes,28,29,28,898163.0
GBR,United Kingdom,1994,Medium,Male,29,30,29,438744.0
GBR,United Kingdom,1994,Medium,Female,29,30,29,461752.0
GBR,United Kingdom,1994,Medium,Both sexes,29,30,29,900495.0
GBR,United Kingdom,1994,Medium,Male,30,31,30,429615.0
GBR,United Kingdom,1994,Medium,Female,30,31,30,458362.0
GBR,United Kingdom,1994,Medium,Both sexes,30,31,30,887977.0
GBR,United Kingdom,1994,Medium,Male,31,32,31,426229.0
GBR,United Kingdom,1994,Medium,Female,31,32,31,456730.0
GBR,United Kingdom,1994,Medium,Both sexes,31,32,31,882959.0
GBR,United Kingdom,1994,Medium,Male,32,33,32,430899.0
GBR,United Kingdom,1994,Medium,Female,32,33,32,452353.0
GBR,United Kingdom,1994,Medium,Both sexes,32,33,32,883253.0
GBR,United Kingdom,1994,Medium,Male,33,34,33,429957.0
GBR,United Kingdom,1994,Medium,Female,33,34,33,442440.0
GBR,United Kingdom,1994,Medium,Both sexes,33,34,33,872397.0
GBR,United Kingdom,1994,Medium,Male,34,35,34,416456.0
GBR,United Kingdom,1994,Medium,Female,34,35,34,429731.0
GBR,United Kingdom,1994,Medium,Both sexes,34,35,34,846188.0
GBR,United Kingdom,1994,Medium,Male,35,36,35,411498.0
GBR,United Kingdom,1994,Medium,Female,35,36,35,427888.0
GBR,United Kingdom,1994,Medium,Both sexes,35,36,35,839386.0
GBR,United Kingdom,1994,Medium,Male,36,37,36,405466.0
GBR,United Kingdom,1994,Medium,Female,36,37,36,424699.0
GBR,United Kingdom,1994,Medium,Both sexes,36,37,36,830164.0
GBR,United Kingdom,1994,Medium,Male,37,38,37,392635.0
GBR,United Kingdom,1994,Medium,Female,37,38,37,413323.0
GBR,United Kingdom,1994,Medium,Both sexes,37,38,37,805958.0
GBR,United Kingdom,1994,Medium,Male,38,39,38,385046.0
GBR,United Kingdom,1994,Medium,Female,38,39,38,402342.0
GBR,United Kingdom,1994,Medium,Both sexes,38,39,38,787389.0
GBR,United Kingdom,1994,Medium,Male,39,40,39,379131.0
GBR,United Kingdom,1994,Medium,Female,39,40,39,396253.0
GBR,United Kingdom,1994,Medium,Both sexes,39,40,39,775384.0
GBR,United Kingdom,1994,Medium,Male,40,41,40,376157.0
GBR,United Kingdom,1994,Medium,Female,40,41,40,396491.0
GBR,United Kingdom,1994,Medium,Both sexes,40,41,40,772648.0
GBR,United Kingdom,1994,Medium,Male,41,42,41,371753.0
GBR,United Kingdom,1994,Medium,Female,41,42,41,393351.0
GBR,United Kingdom,1994,Medium,Both sexes,41,42,41,765105.0
GBR,United Kingdom,1994,Medium,Male,42,43,42,366489.0
GBR,United Kingdom,1994,Medium,Female,42,43,42,385452.0
GBR,United Kingdom,1994,Medium,Both sexes,42,43,42,751942.0
GBR,United Kingdom,1994,Medium,Male,43,44,43,372742.0
GBR,United Kingdom,1994,Medium,Female,43,44,43,380618.0
GBR,United Kingdom,1994,Medium,Both sexes,43,44,43,753361.0
GBR,United Kingdom,1994,Medium,Male,44,45,44,385666.0
GBR,United Kingdom,1994,Medium,Female,44,45,44,386536.0
GBR,United Kingdom,1994,Medium,Both sexes,44,45,44,772202.0
GBR,United Kingdom,1994,Medium,Male,45,46,45,402122.0
GBR,United Kingdom,1994,Medium,Female,45,46,45,398991.0
GBR,United Kingdom,1994,Medium,Both sexes,45,46,45,801112.0
GBR,United Kingdom,1994,Medium,Male,46,47,46,432832.0
GBR,United Kingdom,1994,Medium,Female,46,47,46,427131.0
GBR,United Kingdom,1994,Medium,Both sexes,46,47,46,859963.0
GBR,United Kingdom,1994,Medium,Male,47,48,47,436958.0
GBR,United Kingdom,1994,Medium,Female,47,48,47,431899.0
GBR,United Kingdom,1994,Medium,Both sexes,47,48,47,868857.0
GBR,United Kingdom,1994,Medium,Male,48,49,48,384532.0
GBR,United Kingdom,1994,Medium,Female,48,49,48,390745.0
GBR,United Kingdom,1994,Medium,Both sexes,48,49,48,775277.0
GBR,United Kingdom,1994,Medium,Male,49,50,49,347894.0
GBR,United Kingdom,1994,Medium,Female,49,50,49,366795.0
GBR,United Kingdom,1994,Medium,Both sexes,49,50,49,714688.0
GBR,United Kingdom,1994,Medium,Male,50,51,50,344206.0
GBR,United Kingdom,1994,Medium,Female,50,51,50,360446.0
GBR,United Kingdom,1994,Medium,Both sexes,50,51,50,704652.0
GBR,United Kingdom,1994,Medium,Male,51,52,51,331202.0
GBR,United Kingdom,1994,Medium,Female,51,52,51,344563.0
GBR,United Kingdom,1994,Medium,Both sexes,51,52,51,675765.0
GBR,United Kingdom,1994,Medium,Male,52,53,52,309158.0
GBR,United Kingdom,1994,Medium,Female,52,53,52,320909.0
GBR,United Kingdom,1994,Medium,Both sexes,52,53,52,630067.0
GBR,United Kingdom,1994,Medium,Male,53,54,53,299752.0
GBR,United Kingdom,1994,Medium,Female,53,54,53,303259.0
GBR,United Kingdom,1994,Medium,Both sexes,53,54,53,603010.0
GBR,United Kingdom,1994,Medium,Male,54,55,54,309641.0
GBR,United Kingdom,1994,Medium,Female,54,55,54,307195.0
GBR,United Kingdom,1994,Medium,Both sexes,54,55,54,616837.0
GBR,United Kingdom,1994,Medium,Male,55,56,55,314535.0
GBR,United Kingdom,1994,Medium,Female,55,56,55,309512.0
GBR,United Kingdom,1994,Medium,Both sexes,55,56,55,624047.0
GBR,United Kingdom,1994,Medium,Male,56,57,56,307543.0
GBR,United Kingdom,1994,Medium,Female,56,57,56,305698.0
GBR,United Kingdom,1994,Medium,Both sexes,56,57,56,613241.0
GBR,United Kingdom,1994,Medium,Male,57,58,57,300149.0
GBR,United Kingdom,1994,Medium,Female,57,58,57,302197.0
GBR,United Kingdom,1994,Medium,Both sexes,57,58,57,602347.0
GBR,United Kingdom,1994,Medium,Male,58,59,58,293464.0
GBR,United Kingdom,1994,Medium,Female,58,59,58,295986.0
GBR,United Kingdom,1994,Medium,Both sexes,58,59,58,589451.0
GBR,United Kingdom,1994,Medium,Male,59,60,59,284844.0
GBR,United Kingdom,1994,Medium,Female,59,60,59,289384.0
GBR,United Kingdom,1994,Medium,Both sexes,59,60,59,574229.0
GBR,United Kingdom,1994,Medium,Male,60,61,60,277147.0
GBR,United Kingdom,1994,Medium,Female,60,61,60,283749.0
GBR,United Kingdom,1994,Medium,Both sexes,60,61,60,560895.0
GBR,United Kingdom,1994,Medium,Male,61,62,61,274325.0
GBR,United Kingdom,1994,Medium,Female,61,62,61,281900.0
GBR,United Kingdom,1994,Medium,Both sexes,61,62,61,556225.0
GBR,United Kingdom,1994,Medium,Male,62,63,62,275294.0
GBR,United Kingdom,1994,Medium,Female,62,63,62,286154.0
GBR,United Kingdom,1994,Medium,Both sexes,62,63,62,561447.0
GBR,United Kingdom,1994,Medium,Male,63,64,63,275175.0
GBR,United Kingdom,1994,Medium,Female,63,64,63,293978.0
GBR,United Kingdom,1994,Medium,Both sexes,63,64,63,569153.0
GBR,United Kingdom,1994,Medium,Male,64,65,64,270304.0
GBR,United Kingdom,1994,Medium,Female,64,65,64,295191.0
GBR,United Kingdom,1994,Medium,Both sexes,64,65,64,565495.0
GBR,United Kingdom,1994,Medium,Male,65,66,65,263764.0
GBR,United Kingdom,1994,Medium,Female,65,66,65,290411.0
GBR,United Kingdom,1994,Medium,Both sexes,65,66,65,554174.0
GBR,United Kingdom,1994,Medium,Male,66,67,66,259963.00000000003
GBR,United Kingdom,1994,Medium,Female,66,67,66,287031.0
GBR,United Kingdom,1994,Medium,Both sexes,66,67,66,546995.0
GBR,United Kingdom,1994,Medium,Male,67,68,67,258116.0
GBR,United Kingdom,1994,Medium,Female,67,68,67,287429.0
GBR,United Kingdom,1994,Medium,Both sexes,67,68,67,545545.0
GBR,United Kingdom,1994,Medium,Male,68,69,68,254476.0
GBR,United Kingdom,1994,Medium,Female,68,69,68,288300.0
GBR,United Kingdom,1994,Medium,Both sexes,68,69,68,542775.0
GBR,United Kingdom,1994,Medium,Male,69,70,69,245304.0
GBR,United Kingdom,1994,Medium,Female,69,70,69,285677.0
GBR,United Kingdom,1994,Medium,Both sexes,69,70,69,530981.0
GBR,United Kingdom,1994,Medium,Male,70,71,70,235051.0
GBR,United Kingdom,1994,Medium,Female,70,71,70,282954.0
GBR,United Kingdom,1994,Medium,Both sexes,70,71,70,518005.0
GBR,United Kingdom,1994,Medium,Male,71,72,71,229386.0
GBR,United Kingdom,1994,Medium,Female,71,72,71,285279.0
GBR,United Kingdom,1994,Medium,Both sexes,71,72,71,514664.99999999994
GBR,United Kingdom,1994,Medium,Male,72,73,72,224016.0
GBR,United Kingdom,1994,Medium,Female,72,73,72,288911.0
GBR,United Kingdom,1994,Medium,Both sexes,72,73,72,512927.0
GBR,United Kingdom,1994,Medium,Male,73,74,73,221631.0
GBR,United Kingdom,1994,Medium,Female,73,74,73,297529.0
GBR,United Kingdom,1994,Medium,Both sexes,73,74,73,519159.99999999994
GBR,United Kingdom,1994,Medium,Male,74,75,74,197994.0
GBR,United Kingdom,1994,Medium,Female,74,75,74,277442.0
GBR,United Kingdom,1994,Medium,Both sexes,74,75,74,475437.0
GBR,United Kingdom,1994,Medium,Male,75,76,75,152109.0
GBR,United Kingdom,1994,Medium,Female,75,76,75,221146.0
GBR,United Kingdom,1994,Medium,Both sexes,75,76,75,373255.0
GBR,United Kingdom,1994,Medium,Male,76,77,76,130338.0
GBR,United Kingdom,1994,Medium,Female,76,77,76,194307.0
GBR,United Kingdom,1994,Medium,Both sexes,76,77,76,324644.0
GBR,United Kingdom,1994,Medium,Male,77,78,77,131807.0
GBR,United Kingdom,1994,Medium,Female,77,78,77,202957.0
GBR,United Kingdom,1994,Medium,Both sexes,77,78,77,334764.0
GBR,United Kingdom,1994,Medium,Male,78,79,78,133177.0
GBR,United Kingdom,1994,Medium,Female,78,79,78,212232.0
GBR,United Kingdom,1994,Medium,Both sexes,78,79,78,345409.0
GBR,United Kingdom,1994,Medium,Male,79,80,79,128332.0
GBR,United Kingdom,1994,Medium,Female,79,80,79,212714.0
GBR,United Kingdom,1994,Medium,Both sexes,79,80,79,341046.0
GBR,United Kingdom,1994,Medium,Male,80,81,80,117950.0
GBR,United Kingdom,1994,Medium,Female,80,81,80,203399.0
GBR,United Kingdom,1994,Medium,Both sexes,80,81,80,321349.0
GBR,United Kingdom,1994,Medium,Male,81,82,81,104504.0
GBR,United Kingdom,1994,Medium,Female,81,82,81,186769.0
GBR,United Kingdom,1994,Medium,Both sexes,81,82,81,291274.0
GBR,United Kingdom,1994,Medium,Male,82,83,82,90103.0
GBR,United Kingdom,1994,Medium,Female,82,83,82,170813.0
GBR,United Kingdom,1994,Medium,Both sexes,82,83,82,260916.0
GBR,United Kingdom,1994,Medium,Male,83,84,83,76961.0
GBR,United Kingdom,1994,Medium,Female,83,84,83,157143.0
GBR,United Kingdom,1994,Medium,Both sexes,83,84,83,234105.0
GBR,United Kingdom,1994,Medium,Male,84,85,84,66604.0
GBR,United Kingdom,1994,Medium,Female,84,85,84,143615.0
GBR,United Kingdom,1994,Medium,Both sexes,84,85,84,210220.0
GBR,United Kingdom,1994,Medium,Male,85,86,85,56077.0
GBR,United Kingdom,1994,Medium,Female,85,86,85,129399.0
GBR,United Kingdom,1994,Medium,Both sexes,85,86,85,185475.0
GBR,United Kingdom,1994,Medium,Male,86,87,86,45441.0
GBR,United Kingdom,1994,Medium,Female,86,87,86,113865.0
GBR,United Kingdom,1994,Medium,Both sexes,86,87,86,159306.0
GBR,United Kingdom,1994,Medium,Male,87,88,87,36492.0
GBR,United Kingdom,1994,Medium,Female,87,88,87,98114.0
GBR,United Kingdom,1994,Medium,Both sexes,87,88,87,134605.0
GBR,United Kingdom,1994,Medium,Male,88,89,88,28872.0
GBR,United Kingdom,1994,Medium,Female,88,89,88,83770.0
GBR,United Kingdom,1994,Medium,Both sexes,88,89,88,112641.0
GBR,United Kingdom,1994,Medium,Male,89,90,89,22307.0
GBR,United Kingdom,1994,Medium,Female,89,90,89,70150.0
GBR,United Kingdom,1994,Medium,Both sexes,89,90,89,92457.0
GBR,United Kingdom,1994,Medium,Male,90,91,90,16799.0
GBR,United Kingdom,1994,Medium,Female,90,91,90,57445.0
GBR,United Kingdom,1994,Medium,Both sexes,90,91,90,74244.0
GBR,United Kingdom,1994,Medium,Male,91,92,91,12412.0
GBR,United Kingdom,1994,Medium,Female,91,92,91,46072.0
GBR,United Kingdom,1994,Medium,Both sexes,91,92,91,58483.0
GBR,United Kingdom,1994,Medium,Male,92,93,92,8883.0
GBR,United Kingdom,1994,Medium,Female,92,93,92,36358.0
GBR,United Kingdom,1994,Medium,Both sexes,92,93,92,45240.0
GBR,United Kingdom,1994,Medium,Male,93,94,93,6083.0
GBR,United Kingdom,1994,Medium,Female,93,94,93,27939.0
GBR,United Kingdom,1994,Medium,Both sexes,93,94,93,34022.0
GBR,United Kingdom,1994,Medium,Male,94,95,94,4094.9999999999995
GBR,United Kingdom,1994,Medium,Female,94,95,94,20535.0
GBR,United Kingdom,1994,Medium,Both sexes,94,95,94,24630.0
GBR,United Kingdom,1994,Medium,Male,95,96,95,2715.0
GBR,United Kingdom,1994,Medium,Female,95,96,95,14630.0
GBR,United Kingdom,1994,Medium,Both sexes,95,96,95,17344.0
GBR,United Kingdom,1994,Medium,Male,96,97,96,1726.0
GBR,United Kingdom,1994,Medium,Female,96,97,96,10192.0
GBR,United Kingdom,1994,Medium,Both sexes,96,97,96,11918.0
GBR,United Kingdom,1994,Medium,Male,97,98,97,1085.0
GBR,United Kingdom,1994,Medium,Female,97,98,97,6989.0
GBR,United Kingdom,1994,Medium,Both sexes,97,98,97,8074.999999999999
GBR,United Kingdom,1994,Medium,Male,98,99,98,689.0
GBR,United Kingdom,1994,Medium,Female,98,99,98,4699.0
GBR,United Kingdom,1994,Medium,Both sexes,98,99,98,5388.0
GBR,United Kingdom,1994,Medium,Male,99,100,99,429.0
GBR,United Kingdom,1994,Medium,Female,99,100,99,3031.0
GBR,United Kingdom,1994,Medium,Both sexes,99,100,99,3460.0
GBR,United Kingdom,1994,Medium,Male,100,101,100,583.0
GBR,United Kingdom,1994,Medium,Female,100,101,100,4549.0
GBR,United Kingdom,1994,Medium,Both sexes,100,101,100,5132.0
GBR,United Kingdom,1995,Medium,Male,0,1,0,377896.0
GBR,United Kingdom,1995,Medium,Female,0,1,0,358830.0
GBR,United Kingdom,1995,Medium,Both sexes,0,1,0,736726.0
GBR,United Kingdom,1995,Medium,Male,1,2,1,384320.0
GBR,United Kingdom,1995,Medium,Female,1,2,1,365513.0
GBR,United Kingdom,1995,Medium,Both sexes,1,2,1,749832.0
GBR,United Kingdom,1995,Medium,Male,2,3,2,394510.0
GBR,United Kingdom,1995,Medium,Female,2,3,2,375726.0
GBR,United Kingdom,1995,Medium,Both sexes,2,3,2,770236.0
GBR,United Kingdom,1995,Medium,Male,3,4,3,403866.0
GBR,United Kingdom,1995,Medium,Female,3,4,3,385330.0
GBR,United Kingdom,1995,Medium,Both sexes,3,4,3,789197.0
GBR,United Kingdom,1995,Medium,Male,4,5,4,401562.0
GBR,United Kingdom,1995,Medium,Female,4,5,4,384930.0
GBR,United Kingdom,1995,Medium,Both sexes,4,5,4,786491.0
GBR,United Kingdom,1995,Medium,Male,5,6,5,395481.0
GBR,United Kingdom,1995,Medium,Female,5,6,5,379333.0
GBR,United Kingdom,1995,Medium,Both sexes,5,6,5,774813.0
GBR,United Kingdom,1995,Medium,Male,6,7,6,368291.0
GBR,United Kingdom,1995,Medium,Female,6,7,6,356723.0
GBR,United Kingdom,1995,Medium,Both sexes,6,7,6,725014.0
GBR,United Kingdom,1995,Medium,Male,7,8,7,364452.0
GBR,United Kingdom,1995,Medium,Female,7,8,7,352603.0
GBR,United Kingdom,1995,Medium,Both sexes,7,8,7,717056.0
GBR,United Kingdom,1995,Medium,Male,8,9,8,389298.0
GBR,United Kingdom,1995,Medium,Female,8,9,8,372870.0
GBR,United Kingdom,1995,Medium,Both sexes,8,9,8,762168.0
GBR,United Kingdom,1995,Medium,Male,9,10,9,398416.0
GBR,United Kingdom,1995,Medium,Female,9,10,9,383109.0
GBR,United Kingdom,1995,Medium,Both sexes,9,10,9,781524.0
GBR,United Kingdom,1995,Medium,Male,10,11,10,392544.0
GBR,United Kingdom,1995,Medium,Female,10,11,10,377599.0
GBR,United Kingdom,1995,Medium,Both sexes,10,11,10,770143.0
GBR,United Kingdom,1995,Medium,Male,11,12,11,379217.0
GBR,United Kingdom,1995,Medium,Female,11,12,11,360344.0
GBR,United Kingdom,1995,Medium,Both sexes,11,12,11,739561.0
GBR,United Kingdom,1995,Medium,Male,12,13,12,379292.0
GBR,United Kingdom,1995,Medium,Female,12,13,12,359322.0
GBR,United Kingdom,1995,Medium,Both sexes,12,13,12,738614.0
GBR,United Kingdom,1995,Medium,Male,13,14,13,379163.0
GBR,United Kingdom,1995,Medium,Female,13,14,13,364256.0
GBR,United Kingdom,1995,Medium,Both sexes,13,14,13,743418.0
GBR,United Kingdom,1995,Medium,Male,14,15,14,382459.0
GBR,United Kingdom,1995,Medium,Female,14,15,14,368582.0
GBR,United Kingdom,1995,Medium,Both sexes,14,15,14,751040.0
GBR,United Kingdom,1995,Medium,Male,15,16,15,382115.0
GBR,United Kingdom,1995,Medium,Female,15,16,15,366694.0
GBR,United Kingdom,1995,Medium,Both sexes,15,16,15,748809.0
GBR,United Kingdom,1995,Medium,Male,16,17,16,364625.0
GBR,United Kingdom,1995,Medium,Female,16,17,16,349608.0
GBR,United Kingdom,1995,Medium,Both sexes,16,17,16,714234.0
GBR,United Kingdom,1995,Medium,Male,17,18,17,348010.0
GBR,United Kingdom,1995,Medium,Female,17,18,17,335707.0
GBR,United Kingdom,1995,Medium,Both sexes,17,18,17,683716.0
GBR,United Kingdom,1995,Medium,Male,18,19,18,338933.0
GBR,United Kingdom,1995,Medium,Female,18,19,18,329755.0
GBR,United Kingdom,1995,Medium,Both sexes,18,19,18,668688.0
GBR,United Kingdom,1995,Medium,Male,19,20,19,344826.0
GBR,United Kingdom,1995,Medium,Female,19,20,19,343690.0
GBR,United Kingdom,1995,Medium,Both sexes,19,20,19,688516.0
GBR,United Kingdom,1995,Medium,Male,20,21,20,370841.0
GBR,United Kingdom,1995,Medium,Female,20,21,20,356120.0
GBR,United Kingdom,1995,Medium,Both sexes,20,21,20,726962.0
GBR,United Kingdom,1995,Medium,Male,21,22,21,391810.0
GBR,United Kingdom,1995,Medium,Female,21,22,21,368007.0
GBR,United Kingdom,1995,Medium,Both sexes,21,22,21,759817.0
GBR,United Kingdom,1995,Medium,Male,22,23,22,419743.0
GBR,United Kingdom,1995,Medium,Female,22,23,22,391746.0
GBR,United Kingdom,1995,Medium,Both sexes,22,23,22,811489.0
GBR,United Kingdom,1995,Medium,Male,23,24,23,423904.0
GBR,United Kingdom,1995,Medium,Female,23,24,23,428280.0
GBR,United Kingdom,1995,Medium,Both sexes,23,24,23,852183.0
GBR,United Kingdom,1995,Medium,Male,24,25,24,412155.0
GBR,United Kingdom,1995,Medium,Female,24,25,24,439534.0
GBR,United Kingdom,1995,Medium,Both sexes,24,25,24,851689.0
GBR,United Kingdom,1995,Medium,Male,25,26,25,429815.0
GBR,United Kingdom,1995,Medium,Female,25,26,25,442108.0
GBR,United Kingdom,1995,Medium,Both sexes,25,26,25,871922.0
GBR,United Kingdom,1995,Medium,Male,26,27,26,436769.0
GBR,United Kingdom,1995,Medium,Female,26,27,26,458717.0
GBR,United Kingdom,1995,Medium,Both sexes,26,27,26,895487.0
GBR,United Kingdom,1995,Medium,Male,27,28,27,434467.0
GBR,United Kingdom,1995,Medium,Female,27,28,27,463301.0
GBR,United Kingdom,1995,Medium,Both sexes,27,28,27,897769.0
GBR,United Kingdom,1995,Medium,Male,28,29,28,436058.0
GBR,United Kingdom,1995,Medium,Female,28,29,28,460262.0
GBR,United Kingdom,1995,Medium,Both sexes,28,29,28,896320.0
GBR,United Kingdom,1995,Medium,Male,29,30,29,436584.0
GBR,United Kingdom,1995,Medium,Female,29,30,29,462785.0
GBR,United Kingdom,1995,Medium,Both sexes,29,30,29,899370.0
GBR,United Kingdom,1995,Medium,Male,30,31,30,438647.0
GBR,United Kingdom,1995,Medium,Female,30,31,30,461861.0
GBR,United Kingdom,1995,Medium,Both sexes,30,31,30,900508.0
GBR,United Kingdom,1995,Medium,Male,31,32,31,429219.0
GBR,United Kingdom,1995,Medium,Female,31,32,31,458376.0
GBR,United Kingdom,1995,Medium,Both sexes,31,32,31,887595.0
GBR,United Kingdom,1995,Medium,Male,32,33,32,425772.0
GBR,United Kingdom,1995,Medium,Female,32,33,32,456830.0
GBR,United Kingdom,1995,Medium,Both sexes,32,33,32,882602.0
GBR,United Kingdom,1995,Medium,Male,33,34,33,430639.0
GBR,United Kingdom,1995,Medium,Female,33,34,33,452325.0
GBR,United Kingdom,1995,Medium,Both sexes,33,34,33,882963.0
GBR,United Kingdom,1995,Medium,Male,34,35,34,429065.0
GBR,United Kingdom,1995,Medium,Female,34,35,34,442317.0
GBR,United Kingdom,1995,Medium,Both sexes,34,35,34,871381.0
GBR,United Kingdom,1995,Medium,Male,35,36,35,415545.0
GBR,United Kingdom,1995,Medium,Female,35,36,35,429096.0
GBR,United Kingdom,1995,Medium,Both sexes,35,36,35,844641.0
GBR,United Kingdom,1995,Medium,Male,36,37,36,411286.0
GBR,United Kingdom,1995,Medium,Female,36,37,36,427932.0
GBR,United Kingdom,1995,Medium,Both sexes,36,37,36,839217.0
GBR,United Kingdom,1995,Medium,Male,37,38,37,405442.0
GBR,United Kingdom,1995,Medium,Female,37,38,37,424534.0
GBR,United Kingdom,1995,Medium,Both sexes,37,38,37,829977.0
GBR,United Kingdom,1995,Medium,Male,38,39,38,392702.0
GBR,United Kingdom,1995,Medium,Female,38,39,38,413329.0
GBR,United Kingdom,1995,Medium,Both sexes,38,39,38,806032.0
GBR,United Kingdom,1995,Medium,Male,39,40,39,385078.0
GBR,United Kingdom,1995,Medium,Female,39,40,39,402569.0
GBR,United Kingdom,1995,Medium,Both sexes,39,40,39,787647.0
GBR,United Kingdom,1995,Medium,Male,40,41,40,379034.0
GBR,United Kingdom,1995,Medium,Female,40,41,40,396325.0
GBR,United Kingdom,1995,Medium,Both sexes,40,41,40,775360.0
GBR,United Kingdom,1995,Medium,Male,41,42,41,375943.0
GBR,United Kingdom,1995,Medium,Female,41,42,41,396371.0
GBR,United Kingdom,1995,Medium,Both sexes,41,42,41,772314.0
GBR,United Kingdom,1995,Medium,Male,42,43,42,371505.0
GBR,United Kingdom,1995,Medium,Female,42,43,42,393094.0
GBR,United Kingdom,1995,Medium,Both sexes,42,43,42,764600.0
GBR,United Kingdom,1995,Medium,Male,43,44,43,366158.0
GBR,United Kingdom,1995,Medium,Female,43,44,43,385204.0
GBR,United Kingdom,1995,Medium,Both sexes,43,44,43,751362.0
GBR,United Kingdom,1995,Medium,Male,44,45,44,372355.0
GBR,United Kingdom,1995,Medium,Female,44,45,44,380330.0
GBR,United Kingdom,1995,Medium,Both sexes,44,45,44,752685.0
GBR,United Kingdom,1995,Medium,Male,45,46,45,384606.0
GBR,United Kingdom,1995,Medium,Female,45,46,45,385798.0
GBR,United Kingdom,1995,Medium,Both sexes,45,46,45,770404.0
GBR,United Kingdom,1995,Medium,Male,46,47,46,401280.0
GBR,United Kingdom,1995,Medium,Female,46,47,46,398410.0
GBR,United Kingdom,1995,Medium,Both sexes,46,47,46,799690.0
GBR,United Kingdom,1995,Medium,Male,47,48,47,431608.0
GBR,United Kingdom,1995,Medium,Female,47,48,47,425945.0
GBR,United Kingdom,1995,Medium,Both sexes,47,48,47,857553.0
GBR,United Kingdom,1995,Medium,Male,48,49,48,435418.0
GBR,United Kingdom,1995,Medium,Female,48,49,48,430771.0
GBR,United Kingdom,1995,Medium,Both sexes,48,49,48,866189.0
GBR,United Kingdom,1995,Medium,Male,49,50,49,383356.0
GBR,United Kingdom,1995,Medium,Female,49,50,49,390153.0
GBR,United Kingdom,1995,Medium,Both sexes,49,50,49,773509.0
GBR,United Kingdom,1995,Medium,Male,50,51,50,346927.0
GBR,United Kingdom,1995,Medium,Female,50,51,50,366144.0
GBR,United Kingdom,1995,Medium,Both sexes,50,51,50,713071.0
GBR,United Kingdom,1995,Medium,Male,51,52,51,342877.0
GBR,United Kingdom,1995,Medium,Female,51,52,51,359545.0
GBR,United Kingdom,1995,Medium,Both sexes,51,52,51,702423.0
GBR,United Kingdom,1995,Medium,Male,52,53,52,329675.0
GBR,United Kingdom,1995,Medium,Female,52,53,52,343440.0
GBR,United Kingdom,1995,Medium,Both sexes,52,53,52,673115.0
GBR,United Kingdom,1995,Medium,Male,53,54,53,307582.0
GBR,United Kingdom,1995,Medium,Female,53,54,53,319988.0
GBR,United Kingdom,1995,Medium,Both sexes,53,54,53,627570.0
GBR,United Kingdom,1995,Medium,Male,54,55,54,298275.0
GBR,United Kingdom,1995,Medium,Female,54,55,54,302731.0
GBR,United Kingdom,1995,Medium,Both sexes,54,55,54,601005.0
GBR,United Kingdom,1995,Medium,Male,55,56,55,307750.0
GBR,United Kingdom,1995,Medium,Female,55,56,55,306166.0
GBR,United Kingdom,1995,Medium,Both sexes,55,56,55,613917.0
GBR,United Kingdom,1995,Medium,Male,56,57,56,312283.0
GBR,United Kingdom,1995,Medium,Female,56,57,56,308314.0
GBR,United Kingdom,1995,Medium,Both sexes,56,57,56,620597.0
GBR,United Kingdom,1995,Medium,Male,57,58,57,305061.0
GBR,United Kingdom,1995,Medium,Female,57,58,57,304168.0
GBR,United Kingdom,1995,Medium,Both sexes,57,58,57,609230.0
GBR,United Kingdom,1995,Medium,Male,58,59,58,297629.0
GBR,United Kingdom,1995,Medium,Female,58,59,58,300550.0
GBR,United Kingdom,1995,Medium,Both sexes,58,59,58,598179.0
GBR,United Kingdom,1995,Medium,Male,59,60,59,290636.0
GBR,United Kingdom,1995,Medium,Female,59,60,59,294257.0
GBR,United Kingdom,1995,Medium,Both sexes,59,60,59,584893.0
GBR,United Kingdom,1995,Medium,Male,60,61,60,281574.0
GBR,United Kingdom,1995,Medium,Female,60,61,60,287668.0
GBR,United Kingdom,1995,Medium,Both sexes,60,61,60,569242.0
GBR,United Kingdom,1995,Medium,Male,61,62,61,273807.0
GBR,United Kingdom,1995,Medium,Female,61,62,61,282029.0
GBR,United Kingdom,1995,Medium,Both sexes,61,62,61,555836.0
GBR,United Kingdom,1995,Medium,Male,62,63,62,270230.0
GBR,United Kingdom,1995,Medium,Female,62,63,62,279656.0
GBR,United Kingdom,1995,Medium,Both sexes,62,63,62,549886.0
GBR,United Kingdom,1995,Medium,Male,63,64,63,270718.0
GBR,United Kingdom,1995,Medium,Female,63,64,63,283594.0
GBR,United Kingdom,1995,Medium,Both sexes,63,64,63,554313.0
GBR,United Kingdom,1995,Medium,Male,64,65,64,270014.0
GBR,United Kingdom,1995,Medium,Female,64,65,64,290988.0
GBR,United Kingdom,1995,Medium,Both sexes,64,65,64,561002.0
GBR,United Kingdom,1995,Medium,Male,65,66,65,264632.0
GBR,United Kingdom,1995,Medium,Female,65,66,65,291652.0
GBR,United Kingdom,1995,Medium,Both sexes,65,66,65,556284.0
GBR,United Kingdom,1995,Medium,Male,66,67,66,257607.00000000003
