IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8.866
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8.96
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.07
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.174
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.291
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.394
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.466
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.535
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.559
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.586
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.57
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.549
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.511
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.436
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.356
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",752,"Sweden","SE","SWE",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9.265
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",1,"1950",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.17
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",2,"1951",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.496
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",3,"1952",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.726
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",4,"1953",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.938
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",5,"1954",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.897
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",6,"1955",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.784
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",7,"1956",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.647
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",8,"1957",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.467
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",9,"1958",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.331
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",10,"1959",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.047
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",11,"1960",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.803
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",12,"1961",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.582
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",13,"1962",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.397
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",14,"1963",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.23
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",15,"1964",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.764
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",16,"1965",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.229
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",17,"1966",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41.577
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",18,"1967",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.772
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",19,"1968",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.745
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",20,"1969",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.297
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",21,"1970",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.729
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",22,"1971",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.606
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",23,"1972",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.67
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",24,"1973",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.512
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",25,"1974",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.27
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",26,"1975",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.095
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",27,"1976",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",29.846
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",28,"1977",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",28.588
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",29,"1978",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27.455
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",30,"1979",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.79
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",31,"1980",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26.279
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",32,"1981",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25.532
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",33,"1982",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",24.457
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",34,"1983",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",23.304
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",35,"1984",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.33
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",36,"1985",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.651
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",37,"1986",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.281
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",38,"1987",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.721
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",39,"1988",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.243
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",40,"1989",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.149
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19.622
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19.452
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19.19
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",18.744
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",18.238
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17.676
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17.254
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16.83
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16.277
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15.585
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15.027
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14.665
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14.335
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",14.053
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13.82
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13.488
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13.208
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.926
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.525
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.188
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.009
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11.943
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11.758
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11.367
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10.95
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10.594
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10.111
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.765
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.4
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9.056
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.792
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.544
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.38
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8.245
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8.116
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.992
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.911
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.852
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.817
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.776
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.756
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.74
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.717
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.693
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.657
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.632
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.6
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.564
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.529
55,"Crude birth rate","Crude birth rate (births per 1,000 population)","World Population Prospects",2024,"United Nations Population Division",764,"Thailand","TH","THA",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",7.495
