outer_test_year,selection_scope,country,inner_validation_years,candidate,selected,training_log_likelihood,validation_log_score,country_balanced_validation_log_score,validation_interval_count,selection_score,selection_criterion,stacking_weight_pomp,stacking_weight_seasonal_naive,stacking_weight_ew_recent_rate,stacking_weight_damped_log_trend,point_weight_pomp,point_weight_seasonal_naive,point_weight_ew_recent_rate,point_weight_damped_log_trend,local_validation_log_score,global_validation_log_score,country_validation_folds,country_validation_intervals,local_score_weight,shrunk_selection_score
2024,country_shrunk_to_panel,Australia,2021;2022;2023,regular_ar1__k30,False,,-5.237221654703991,-4.760125177616637,36,-4.998673416160314,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.237221654703991,-4.760125177616637,3.0,36.0,0.5,-4.998673416160314
2024,country_shrunk_to_panel,Australia,2021;2022;2023,regular_ar1__k100,False,,-4.920199709669656,-5.060731112056283,36,-4.990465410862969,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.920199709669656,-5.060731112056283,3.0,36.0,0.5,-4.990465410862969
2024,country_shrunk_to_panel,Australia,2021;2022;2023,regular_ar1__k300,False,,-4.766785201203051,-5.2913366462500155,36,-5.029060923726533,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.766785201203051,-5.2913366462500155,3.0,36.0,0.5,-5.029060923726533
2024,country_shrunk_to_panel,Australia,2021;2022;2023,regular_ar1__k1000,False,,-4.674543947218059,-5.829927661057656,36,-5.252235804137857,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.674543947218059,-5.829927661057656,3.0,36.0,0.5,-5.252235804137857
2024,country_shrunk_to_panel,Australia,2021;2022;2023,persistent_ar1__k10,False,,-5.446950992660284,-4.449420976580303,36,-4.948185984620293,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.446950992660284,-4.449420976580303,3.0,36.0,0.5,-4.948185984620293
2024,country_shrunk_to_panel,Australia,2021;2022;2023,persistent_ar1__k30,False,,-4.9951040102834385,-4.158424702166548,36,-4.576764356224993,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.9951040102834385,-4.158424702166548,3.0,36.0,0.5,-4.576764356224993
2024,country_shrunk_to_panel,Australia,2021;2022;2023,persistent_ar1__k100,False,,-4.668890552738005,-4.155675398886938,36,-4.412282975812472,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.668890552738005,-4.155675398886938,3.0,36.0,0.5,-4.412282975812472
2024,country_shrunk_to_panel,Australia,2021;2022;2023,persistent_ar1__k300,False,,-4.548504576012676,-4.452767990165476,36,-4.500636283089076,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.548504576012676,-4.452767990165476,3.0,36.0,0.5,-4.500636283089076
2024,country_shrunk_to_panel,Australia,2021;2022;2023,persistent_ar1__k1000,False,,-4.477474767315091,-4.785000987269066,36,-4.631237877292079,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.477474767315091,-4.785000987269066,3.0,36.0,0.5,-4.631237877292079
2024,country_shrunk_to_panel,Australia,2021;2022;2023,robust_ar1__k10,False,,-5.499747286649359,-4.49127594725867,36,-4.995511616954014,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.499747286649359,-4.49127594725867,3.0,36.0,0.5,-4.995511616954014
2024,country_shrunk_to_panel,Australia,2021;2022;2023,robust_ar1__k30,False,,-5.057452405120155,-4.147041285558083,36,-4.602246845339119,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.057452405120155,-4.147041285558083,3.0,36.0,0.5,-4.602246845339119
2024,country_shrunk_to_panel,Australia,2021;2022;2023,robust_ar1__k100,False,,-4.708963608738901,-4.015676363010855,36,-4.362319985874878,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.708963608738901,-4.015676363010855,3.0,36.0,0.5,-4.362319985874878
2024,country_shrunk_to_panel,Australia,2021;2022;2023,robust_ar1__k300,False,,-4.567152071186403,-3.985644721172901,36,-4.276398396179652,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.567152071186403,-3.985644721172901,3.0,36.0,0.5,-4.276398396179652
2024,country_shrunk_to_panel,Australia,2021;2022;2023,robust_ar1__k1000,False,,-4.534808358751543,-4.131837297072246,36,-4.3333228279118945,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.534808358751543,-4.131837297072246,3.0,36.0,0.5,-4.3333228279118945
2024,country_shrunk_to_panel,Australia,2021;2022;2023,jump_ar1__k10,False,,-5.49093539652536,-4.386593857900367,36,-4.938764627212864,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.49093539652536,-4.386593857900367,3.0,36.0,0.5,-4.938764627212864
2024,country_shrunk_to_panel,Australia,2021;2022;2023,jump_ar1__k30,False,,-5.053629208750146,-4.03408647154848,36,-4.543857840149313,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.053629208750146,-4.03408647154848,3.0,36.0,0.5,-4.543857840149313
2024,country_shrunk_to_panel,Australia,2021;2022;2023,jump_ar1__k100,False,,-4.769389877260223,-3.848721246597278,36,-4.3090555619287505,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.769389877260223,-3.848721246597278,3.0,36.0,0.5,-4.3090555619287505
2024,country_shrunk_to_panel,Australia,2021;2022;2023,jump_ar1__k300,False,,-4.645476442566669,-3.794730638209756,36,-4.220103540388212,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.645476442566669,-3.794730638209756,3.0,36.0,0.5,-4.220103540388212
2024,country_shrunk_to_panel,Australia,2021;2022;2023,jump_ar1__k1000,True,,-4.595932611764574,-3.8003430269895944,36,-4.198137819377084,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.595932611764574,-3.8003430269895944,3.0,36.0,0.5,-4.198137819377084
2024,country_shrunk_to_panel,Australia,2021;2022;2023,damped_trend__k10,False,,-5.507703784137486,-4.550089589225083,36,-5.028896686681284,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.507703784137486,-4.550089589225083,3.0,36.0,0.5,-5.028896686681284
2024,country_shrunk_to_panel,Australia,2021;2022;2023,damped_trend__k30,False,,-5.093684720176959,-4.435955963448401,36,-4.76482034181268,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-5.093684720176959,-4.435955963448401,3.0,36.0,0.5,-4.76482034181268
2024,country_shrunk_to_panel,Australia,2021;2022;2023,damped_trend__k100,False,,-4.787450989703925,-4.5732581147198275,36,-4.680354552211876,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.787450989703925,-4.5732581147198275,3.0,36.0,0.5,-4.680354552211876
2024,country_shrunk_to_panel,Australia,2021;2022;2023,damped_trend__k300,False,,-4.697690281988883,-5.191982010165224,36,-4.944836146077053,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.697690281988883,-5.191982010165224,3.0,36.0,0.5,-4.944836146077053
2024,country_shrunk_to_panel,Australia,2021;2022;2023,damped_trend__k1000,False,,-4.676250595645441,-5.806284924574031,36,-5.241267760109736,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.676250595645441,-5.806284924574031,3.0,36.0,0.5,-5.241267760109736
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,regular_ar1__k10,False,,-4.302519164339508,-4.8850096900904925,36,-4.5937644272150004,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.302519164339508,-4.8850096900904925,3.0,36.0,0.5,-4.5937644272150004
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,regular_ar1__k30,False,,-4.029193794654722,-4.760125177616637,36,-4.39465948613568,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.029193794654722,-4.760125177616637,3.0,36.0,0.5,-4.39465948613568
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,regular_ar1__k100,False,,-3.931038469614099,-5.060731112056283,36,-4.495884790835191,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.931038469614099,-5.060731112056283,3.0,36.0,0.5,-4.495884790835191
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,regular_ar1__k300,False,,-4.021601276588517,-5.2913366462500155,36,-4.656468961419266,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.021601276588517,-5.2913366462500155,3.0,36.0,0.5,-4.656468961419266
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,regular_ar1__k1000,False,,-4.164467027273015,-5.829927661057656,36,-4.997197344165336,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.164467027273015,-5.829927661057656,3.0,36.0,0.5,-4.997197344165336
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,persistent_ar1__k10,False,,-4.125306380611813,-4.449420976580303,36,-4.2873636785960585,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.125306380611813,-4.449420976580303,3.0,36.0,0.5,-4.2873636785960585
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,persistent_ar1__k30,False,,-3.8095521393549974,-4.158424702166548,36,-3.983988420760773,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.8095521393549974,-4.158424702166548,3.0,36.0,0.5,-3.983988420760773
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,persistent_ar1__k100,False,,-3.7471566984964038,-4.155675398886938,36,-3.951416048691671,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.7471566984964038,-4.155675398886938,3.0,36.0,0.5,-3.951416048691671
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,persistent_ar1__k300,False,,-3.797833766555042,-4.452767990165476,36,-4.125300878360259,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.797833766555042,-4.452767990165476,3.0,36.0,0.5,-4.125300878360259
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,persistent_ar1__k1000,False,,-3.926607401000266,-4.785000987269066,36,-4.355804194134666,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.926607401000266,-4.785000987269066,3.0,36.0,0.5,-4.355804194134666
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,robust_ar1__k10,False,,-4.180079433902351,-4.49127594725867,36,-4.335677690580511,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.180079433902351,-4.49127594725867,3.0,36.0,0.5,-4.335677690580511
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,robust_ar1__k30,False,,-3.8555883440541856,-4.147041285558083,36,-4.001314814806134,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.8555883440541856,-4.147041285558083,3.0,36.0,0.5,-4.001314814806134
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,robust_ar1__k100,False,,-3.7560212030871853,-4.015676363010855,36,-3.8858487830490205,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.7560212030871853,-4.015676363010855,3.0,36.0,0.5,-3.8858487830490205
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,robust_ar1__k300,False,,-3.798008925956301,-3.985644721172901,36,-3.891826823564601,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.798008925956301,-3.985644721172901,3.0,36.0,0.5,-3.891826823564601
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,robust_ar1__k1000,False,,-3.941257388423017,-4.131837297072246,36,-4.036547342747632,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.941257388423017,-4.131837297072246,3.0,36.0,0.5,-4.036547342747632
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,jump_ar1__k10,False,,-4.147503582369219,-4.386593857900367,36,-4.2670487201347935,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.147503582369219,-4.386593857900367,3.0,36.0,0.5,-4.2670487201347935
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,jump_ar1__k30,False,,-3.8412492014876762,-4.03408647154848,36,-3.937667836518078,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.8412492014876762,-4.03408647154848,3.0,36.0,0.5,-3.937667836518078
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,jump_ar1__k100,False,,-3.760852398842772,-3.848721246597278,36,-3.804786822720025,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.760852398842772,-3.848721246597278,3.0,36.0,0.5,-3.804786822720025
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,jump_ar1__k300,True,,-3.8023497388159573,-3.794730638209756,36,-3.798540188512857,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.8023497388159573,-3.794730638209756,3.0,36.0,0.5,-3.798540188512857
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,jump_ar1__k1000,False,,-3.8685735276534907,-3.8003430269895944,36,-3.8344582773215423,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.8685735276534907,-3.8003430269895944,3.0,36.0,0.5,-3.8344582773215423
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,damped_trend__k10,False,,-4.200110777221419,-4.550089589225083,36,-4.3751001832232514,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.200110777221419,-4.550089589225083,3.0,36.0,0.5,-4.3751001832232514
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,damped_trend__k30,False,,-3.918614300882048,-4.435955963448401,36,-4.177285132165224,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.918614300882048,-4.435955963448401,3.0,36.0,0.5,-4.177285132165224
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,damped_trend__k100,False,,-3.9067043279187765,-4.5732581147198275,36,-4.239981221319302,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-3.9067043279187765,-4.5732581147198275,3.0,36.0,0.5,-4.239981221319302
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,damped_trend__k300,False,,-4.031443393364451,-5.191982010165224,36,-4.611712701764837,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.031443393364451,-5.191982010165224,3.0,36.0,0.5,-4.611712701764837
2024,country_shrunk_to_panel,Brazil,2021;2022;2023,damped_trend__k1000,False,,-4.215877989608649,-5.806284924574031,36,-5.01108145709134,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-4.215877989608649,-5.806284924574031,3.0,36.0,0.5,-5.01108145709134
2024,country_shrunk_to_panel,China,2021;2022;2023,regular_ar1__k10,False,,-8.86808345947299,-4.8850096900904925,36,-6.876546574781742,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.86808345947299,-4.8850096900904925,3.0,36.0,0.5,-6.876546574781742
2024,country_shrunk_to_panel,China,2021;2022;2023,regular_ar1__k30,False,,-8.547037421720889,-4.760125177616637,36,-6.6535812996687635,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.547037421720889,-4.760125177616637,3.0,36.0,0.5,-6.6535812996687635
2024,country_shrunk_to_panel,China,2021;2022;2023,regular_ar1__k100,False,,-8.31047445144239,-5.060731112056283,36,-6.685602781749337,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.31047445144239,-5.060731112056283,3.0,36.0,0.5,-6.685602781749337
2024,country_shrunk_to_panel,China,2021;2022;2023,regular_ar1__k300,False,,-8.176143257961554,-5.2913366462500155,36,-6.733739952105784,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.176143257961554,-5.2913366462500155,3.0,36.0,0.5,-6.733739952105784
2024,country_shrunk_to_panel,China,2021;2022;2023,regular_ar1__k1000,False,,-8.29935374198008,-5.829927661057656,36,-7.064640701518868,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.29935374198008,-5.829927661057656,3.0,36.0,0.5,-7.064640701518868
2024,country_shrunk_to_panel,China,2021;2022;2023,persistent_ar1__k10,False,,-8.807672871605833,-4.449420976580303,36,-6.628546924093068,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.807672871605833,-4.449420976580303,3.0,36.0,0.5,-6.628546924093068
2024,country_shrunk_to_panel,China,2021;2022;2023,persistent_ar1__k30,False,,-8.442432392990447,-4.158424702166548,36,-6.300428547578498,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.442432392990447,-4.158424702166548,3.0,36.0,0.5,-6.300428547578498
2024,country_shrunk_to_panel,China,2021;2022;2023,persistent_ar1__k100,False,,-8.204405826560233,-4.155675398886938,36,-6.180040612723586,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.204405826560233,-4.155675398886938,3.0,36.0,0.5,-6.180040612723586
2024,country_shrunk_to_panel,China,2021;2022;2023,persistent_ar1__k300,False,,-8.089316308267636,-4.452767990165476,36,-6.271042149216556,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.089316308267636,-4.452767990165476,3.0,36.0,0.5,-6.271042149216556
2024,country_shrunk_to_panel,China,2021;2022;2023,persistent_ar1__k1000,False,,-8.098154952011155,-4.785000987269066,36,-6.441577969640111,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.098154952011155,-4.785000987269066,3.0,36.0,0.5,-6.441577969640111
2024,country_shrunk_to_panel,China,2021;2022;2023,robust_ar1__k10,False,,-8.812090681730322,-4.49127594725867,36,-6.651683314494496,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.812090681730322,-4.49127594725867,3.0,36.0,0.5,-6.651683314494496
2024,country_shrunk_to_panel,China,2021;2022;2023,robust_ar1__k30,False,,-8.45221958817708,-4.147041285558083,36,-6.299630436867581,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.45221958817708,-4.147041285558083,3.0,36.0,0.5,-6.299630436867581
2024,country_shrunk_to_panel,China,2021;2022;2023,robust_ar1__k100,False,,-8.181578401947739,-4.015676363010855,36,-6.098627382479297,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.181578401947739,-4.015676363010855,3.0,36.0,0.5,-6.098627382479297
2024,country_shrunk_to_panel,China,2021;2022;2023,robust_ar1__k300,False,,-8.10739341643833,-3.985644721172901,36,-6.046519068805615,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.10739341643833,-3.985644721172901,3.0,36.0,0.5,-6.046519068805615
2024,country_shrunk_to_panel,China,2021;2022;2023,robust_ar1__k1000,False,,-8.269682104623868,-4.131837297072246,36,-6.200759700848057,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.269682104623868,-4.131837297072246,3.0,36.0,0.5,-6.200759700848057
2024,country_shrunk_to_panel,China,2021;2022;2023,jump_ar1__k10,False,,-8.781964915379914,-4.386593857900367,36,-6.584279386640141,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.781964915379914,-4.386593857900367,3.0,36.0,0.5,-6.584279386640141
2024,country_shrunk_to_panel,China,2021;2022;2023,jump_ar1__k30,False,,-8.406076243002193,-4.03408647154848,36,-6.220081357275337,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.406076243002193,-4.03408647154848,3.0,36.0,0.5,-6.220081357275337
2024,country_shrunk_to_panel,China,2021;2022;2023,jump_ar1__k100,False,,-8.170389312264573,-3.848721246597278,36,-6.009555279430925,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.170389312264573,-3.848721246597278,3.0,36.0,0.5,-6.009555279430925
2024,country_shrunk_to_panel,China,2021;2022;2023,jump_ar1__k300,True,,-8.187262719967597,-3.794730638209756,36,-5.990996679088677,country_mean_log_score_shrunk_to_panel,0.9018586068693686,0.02,0.026843137484072833,0.05129825564655859,0.8608064166237439,4.345434759388005e-18,1.0445015684586397e-17,0.1391935833762562,-8.187262719967597,-3.794730638209756,3.0,36.0,0.5,-5.990996679088677
