country,scenario,age_group,infant_cases,infant_infections,mean_infant_age_population,analysis_years,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,current_infant_cases_per_100k,relative_reduction_infant_cases,analysis_window,rank
Brazil,current,infant_0_2m,50353.86234324611,90195.94971866268,390176.6433955809,10.005479452054795,1289.8333907941615,2310.4036561979165,1289.8333907941615,0.0,first_10_years,9.0
Brazil,targeted_pep_high_risk,infant_0_2m,57504.013158932445,103086.25390701959,390176.6433973358,10.005479452054795,1472.987231269911,2640.5937148214653,1289.8333907941615,-0.14199806097668177,first_10_years,10.0
Brazil,combined_strategy,infant_3_11m,16192.819275655196,31163.452743624704,1845150.3048308953,10.005479452054795,87.71074808773689,168.80134994463845,953.363431942114,0.9079986234535347,first_10_years,1.0
Brazil,next_generation_vaccine,infant_3_11m,27543.491786093382,48565.520426723146,1845150.304664232,10.005479452054795,149.1933077618535,263.06216698701195,953.363431942114,0.8435084640723747,first_10_years,2.0
Brazil,resistance_guided_treatment,infant_3_11m,110714.1356517494,246387.36289973414,1845150.3048967782,10.005479452054795,599.6991318340065,1334.5927939194107,953.363431942114,0.37096482648558426,first_10_years,3.0
Brazil,maternal_immunization,infant_3_11m,136394.12581267866,307982.3905063307,1845150.304949118,10.005479452054795,738.7985134264015,1668.231171334181,953.363431942114,0.22506099072692387,first_10_years,4.0
Brazil,cocooning_adjunct,infant_3_11m,138971.25720328355,310523.5498025985,1845150.3050988987,10.005479452054795,752.7579183538826,1681.9957281334816,953.363431942114,0.21041872057078403,first_10_years,5.0
Brazil,adolescent_booster,infant_3_11m,170964.66746600787,383677.6871464021,1845150.304814217,10.005479452054795,926.0548533815164,2078.2456959229003,953.363431942114,0.028644457764618436,first_10_years,6.0
Brazil,pregnancy_tdap_scaleup,infant_3_11m,172883.03919303635,392714.2455022178,1845150.3047842684,10.005479452054795,936.4459913712207,2127.193521536254,953.363431942114,0.017745006787632356,first_10_years,7.0
Brazil,higher_child_coverage,infant_3_11m,175187.43192416537,393604.1048527048,1845150.3053026423,10.005479452054795,948.9280676905308,2132.013572837912,953.363431942114,0.0046523331008697655,first_10_years,8.0
Brazil,current,infant_3_11m,176006.2716809018,395608.22903379094,1845150.304807983,10.005479452054795,953.363431942114,2142.8692019565215,953.363431942114,0.0,first_10_years,9.0
Brazil,targeted_pep_high_risk,infant_3_11m,199922.72773054315,450286.3548967762,1845150.30481615,10.005479452054795,1082.9103759275724,2439.041180518208,953.363431942114,-0.13588411265319467,first_10_years,10.0
China,combined_strategy,infant_0_2m,41482.055321859094,43675.626006411185,1394635.8316956842,10.005479452054795,297.27715962982626,312.9971729582708,569.2504293535419,0.477774377847333,first_10_years,1.0
China,maternal_immunization,infant_0_2m,60338.527917481035,79607.38556616603,1394635.8311521907,10.005479452054795,432.4102569983277,570.4986720708165,569.2504293535419,0.2403865948957018,first_10_years,2.0
China,next_generation_vaccine,infant_0_2m,61548.85553896489,68648.58622698754,1394635.8312034812,10.005479452054795,441.0839534729079,491.9634905990442,569.2504293535419,0.22514954626592676,first_10_years,3.0
China,pregnancy_tdap_scaleup,infant_0_2m,61993.27435876129,82688.05767084006,1394635.831182575,10.005479452054795,444.26883820759423,592.5760123989149,569.2504293535419,0.21955467172485155,first_10_years,4.0
China,resistance_guided_treatment,infant_0_2m,63007.681831649614,71138.44373898578,1394635.8312864283,10.005479452054795,451.53849176318226,509.80681495484646,569.2504293535419,0.20678409979248835,first_10_years,5.0
China,cocooning_adjunct,infant_0_2m,77127.40935421656,92999.94169139728,1394635.8311723068,10.005479452054795,552.7261610624867,666.4751374449073,569.2504293535419,0.02902811739610056,first_10_years,6.0
China,targeted_pep_high_risk,infant_0_2m,77960.19524191065,94312.0613236185,1394635.8312114563,10.005479452054795,558.6942410140451,675.8783165712574,569.2504293535419,0.01854401471683509,first_10_years,7.0
China,adolescent_booster,infant_0_2m,79433.20540197699,96601.86942387812,1394635.8312164517,10.005479452054795,569.2504266504667,692.2880060862639,569.2504293535419,4.748481607919075e-09,first_10_years,8.0
China,current,infant_0_2m,79433.20577908918,96601.86948907844,1394635.8312151365,10.005479452054795,569.2504293535419,692.2880065541686,569.2504293535419,0.0,first_10_years,9.0
China,higher_child_coverage,infant_0_2m,79434.02554960878,96603.13963186515,1394635.8312248862,10.005479452054795,569.2563041561456,692.2971089054478,569.2504293535419,-1.0320242727512863e-05,first_10_years,10.0
China,combined_strategy,infant_3_11m,68878.0809732549,85032.00417712619,6577792.432346759,10.005479452054795,104.65571988771975,129.20054515032461,172.0038547621519,0.39155014849848335,first_10_years,1.0
China,next_generation_vaccine,infant_3_11m,80495.82647809856,93251.34667690215,6577792.429873586,10.005479452054795,122.30812113451562,141.689296257098,172.0038547621519,0.28892220872814667,first_10_years,2.0
China,resistance_guided_treatment,infant_3_11m,89757.24890728896,131594.66215420532,6577792.430297354,10.005479452054795,136.38024418984307,199.9494456119967,172.0038547621519,0.20710937334264623,first_10_years,3.0
China,maternal_immunization,infant_3_11m,107259.94516614334,172814.8269561718,6577792.429654132,10.005479452054795,162.97444154162724,262.5807785904515,172.0038547621519,0.05249541199533336,first_10_years,4.0
China,cocooning_adjunct,infant_3_11m,110051.82921230825,174483.6659690565,6577792.429747787,10.005479452054795,167.21652596850754,265.11646985266117,172.0038547621519,0.027832683170178396,first_10_years,5.0
China,pregnancy_tdap_scaleup,infant_3_11m,110302.97443686592,179412.25586741057,6577792.429795658,10.005479452054795,167.59812464006495,272.6051384773144,172.0038547621519,0.025614135963285323,first_10_years,6.0
China,targeted_pep_high_risk,infant_3_11m,111117.68949616984,176731.58424147905,6577792.429932647,10.005479452054795,168.8360306563317,268.5320340103449,172.0038547621519,0.018417169255890653,first_10_years,7.0
China,current,infant_3_11m,113202.56020802706,181145.57287802952,6577792.429950751,10.005479452054795,172.0038547621519,275.2387998192114,172.0038547621519,0.0,first_10_years,8.0
China,adolescent_booster,infant_3_11m,113202.63213305011,181145.73914418806,6577792.429956958,10.005479452054795,172.0039640473379,275.2390524494588,172.0038547621519,-6.353647490353609e-07,first_10_years,9.0
China,higher_child_coverage,infant_3_11m,113204.86574802117,181150.7092735634,6577792.429996774,10.005479452054795,172.0073578775349,275.24660423292596,172.0038547621519,-2.0366493459489377e-05,first_10_years,10.0
Japan,combined_strategy,infant_0_2m,12913.042425088111,28161.956897056098,126839.9447103288,10.005479452054795,1017.5004955904686,2219.0591617572627,4827.992451223366,0.7892497749592289,first_10_years,1.0
Japan,pregnancy_tdap_scaleup,infant_0_2m,32685.00648383361,72308.16126766721,126839.94470660182,10.005479452054795,2575.4589198934386,5697.618539865265,4827.992451223366,0.4665569704358501,first_10_years,2.0
Japan,maternal_immunization,infant_0_2m,34167.316579798375,75176.81965667367,126839.94470653668,10.005479452054795,2692.259531838674,5923.658324799911,4827.992451223366,0.44236459376474757,first_10_years,3.0
Japan,next_generation_vaccine,infant_0_2m,44543.072833008,68357.19948248134,126839.94471223344,10.005479452054795,3509.831160623493,5386.297207110916,4827.992451223366,0.2730247207130292,first_10_years,4.0
Japan,resistance_guided_treatment,infant_0_2m,51004.00617409373,78578.66759223657,126839.94470864673,10.005479452054795,4018.929068110283,6191.7114950123105,4827.992451223366,0.16757759903043634,first_10_years,5.0
Japan,targeted_pep_high_risk,infant_0_2m,59615.246253083176,91871.98748665626,126839.94470475435,10.005479452054795,4697.463278837785,7239.176464025636,4827.992451223366,0.02703591062005617,first_10_years,6.0
Japan,current,infant_0_2m,61271.78474975341,94426.04727366951,126839.94470612577,10.005479452054795,4827.992451223366,7440.4270301261595,4827.992451223366,0.0,first_10_years,7.0
Japan,adolescent_booster,infant_0_2m,61310.009886647014,94485.0024499297,126839.9447059702,10.005479452054795,4831.004452154725,7445.072482313765,4827.992451223366,-0.0006238619802723111,first_10_years,8.0
Japan,higher_child_coverage,infant_0_2m,61478.22563474146,94744.45589302722,126839.94470554512,10.005479452054795,4844.259237636977,7465.51646434186,4827.992451223366,-0.003369265088533746,first_10_years,9.0
Japan,cocooning_adjunct,infant_0_2m,63420.01808786768,97727.04945088085,126839.944704458,10.005479452054795,4997.265378171193,7700.533923769667,4827.992451223366,-0.035060727343294795,first_10_years,10.0
Japan,combined_strategy,infant_3_11m,66931.16073252162,146005.45158636867,596959.7860128281,10.005479452054795,1120.586474599383,2444.477766033443,2573.9116704755265,0.5646367793218185,first_10_years,1.0
Japan,next_generation_vaccine,infant_3_11m,106107.43444017,200830.97668940836,596959.7860218334,10.005479452054795,1776.4902712725143,3362.3871705244433,2573.9116704755265,0.30980915481675786,first_10_years,2.0
Japan,resistance_guided_treatment,infant_3_11m,132970.37549226932,305237.606943678,596959.7860048861,10.005479452054795,2226.2396568392355,5110.401943448148,2573.9116704755265,0.13507534762141205,first_10_years,3.0
Japan,pregnancy_tdap_scaleup,infant_3_11m,149386.6929868562,350803.16452478635,596959.785995179,10.005479452054795,2501.0877716604627,5873.27751562138,2573.9116704755265,0.02829308388877605,first_10_years,4.0
Japan,targeted_pep_high_risk,infant_3_11m,150556.28107761737,346740.0813664762,596959.7859858954,10.005479452054795,2520.669452056827,5805.251860954156,2573.9116704755265,0.02068533237928205,first_10_years,5.0
Japan,current,infant_3_11m,153736.36897038543,353621.36395818356,596959.7859931582,10.005479452054795,2573.9116704755265,5920.460862431155,2573.9116704755265,0.0,first_10_years,6.0
Japan,adolescent_booster,infant_3_11m,153804.31388330302,353755.21830731607,596959.7859923956,10.005479452054795,2575.049229570912,5922.701901912226,2573.9116704755265,-0.00044195731673069005,first_10_years,7.0
Japan,higher_child_coverage,infant_3_11m,154138.81421873765,354511.55799907184,596959.7859903355,10.005479452054795,2580.6495590459053,5935.364823351333,2573.9116704755265,-0.0026177621585334876,first_10_years,8.0
Japan,maternal_immunization,infant_3_11m,154837.36631147016,366428.52971352503,596959.7859946511,10.005479452054795,2592.344978894107,6134.883211689184,2573.9116704755265,-0.007161593239590536,first_10_years,9.0
Japan,cocooning_adjunct,infant_3_11m,157933.02796492144,366600.6995537162,596959.785984301,10.005479452054795,2644.173701778962,6137.765743521429,2573.9116704755265,-0.027297763209743087,first_10_years,10.0
New_Zealand,combined_strategy,infant_0_2m,1353.5505568384785,2957.237738816283,9419.179913836584,10.005479452054795,1436.2283169536217,3137.872138571827,6083.96620638526,0.7639322329821182,first_10_years,1.0
New_Zealand,next_generation_vaccine,infant_0_2m,3265.5664977304505,5373.785351496425,9419.179914832295,10.005479452054795,3465.034276513855,5702.027642218954,6083.96620638526,0.4304645754150931,first_10_years,2.0
New_Zealand,maternal_immunization,infant_0_2m,3344.006882500665,7431.089500226003,9419.179918177204,10.005479452054795,3548.265966318933,7884.996321121253,6083.96620638526,0.4167840770392598,first_10_years,3.0
New_Zealand,pregnancy_tdap_scaleup,infant_0_2m,3478.396069692541,7734.400549851917,9419.17991849769,10.005479452054795,3690.863932019788,8206.83425730921,6083.96620638526,0.3933457539349672,first_10_years,4.0
New_Zealand,resistance_guided_treatment,infant_0_2m,4338.432316182298,7647.382562753295,9419.179914185535,10.005479452054795,4603.43303172267,8114.5010293896285,6083.96620638526,0.24334999972694404,first_10_years,5.0
New_Zealand,targeted_pep_high_risk,infant_0_2m,5146.643749240659,9121.426421871563,9419.179917321693,10.005479452054795,5461.011744150832,9678.582633701362,6083.96620638526,0.10239282091682622,first_10_years,6.0
New_Zealand,cocooning_adjunct,infant_0_2m,5511.030180385878,9794.799578279948,9419.179918004578,10.005479452054795,5847.655676520334,10393.086860267791,6083.96620638526,0.038841525716713066,first_10_years,7.0
New_Zealand,current,infant_0_2m,5733.737283888615,10192.840187210428,9419.179916872608,10.005479452054795,6083.96620638526,10815.440641189749,6083.96620638526,0.0,first_10_years,8.0
New_Zealand,adolescent_booster,infant_0_2m,5735.43959027666,10195.898034201655,9419.179916874908,10.005479452054795,6085.772493282702,10818.68526800515,6083.96620638526,-0.00029689298660895425,first_10_years,9.0
New_Zealand,higher_child_coverage,infant_0_2m,5831.188397811803,10367.566493036345,9419.179917207395,10.005479452054795,6187.369842315406,11000.83960265883,6083.96620638526,-0.01699608979116629,first_10_years,10.0
New_Zealand,combined_strategy,infant_3_11m,6705.946393178484,14886.565381572196,44452.521880453016,10.005479452054795,1507.7376110057085,3347.0345881863586,3748.176721920172,0.5977410557543557,first_10_years,1.0
New_Zealand,next_generation_vaccine,infant_3_11m,9012.242218622332,17419.850583312036,44452.5218853972,10.005479452054795,2026.27574906077,3916.60809074693,3748.176721920172,0.4593969550019724,first_10_years,2.0
New_Zealand,resistance_guided_treatment,infant_3_11m,13765.66323800445,31897.11615188362,44452.521882182446,10.005479452054795,3095.0155260237625,7171.617380040923,3748.176721920172,0.1742610459310996,first_10_years,3.0
New_Zealand,targeted_pep_high_risk,infant_3_11m,14663.5377172966,34671.01186586845,44452.52189750211,10.005479452054795,3296.8899573636886,7795.288765642617,3748.176721920172,0.12040167741218233,first_10_years,4.0
New_Zealand,maternal_immunization,infant_3_11m,15182.896566121262,36463.37393117667,44452.52190122152,10.005479452054795,3413.6604803971563,8198.276134512367,3748.176721920172,0.08924772398448833,first_10_years,5.0
New_Zealand,pregnancy_tdap_scaleup,infant_3_11m,15761.014289158464,37847.31299128166,44452.521902836226,10.005479452054795,3543.6421089751016,8509.435342604915,3748.176721920172,0.05456909535479115,first_10_years,6.0
New_Zealand,cocooning_adjunct,infant_3_11m,16061.493819982448,38007.88479817121,44452.52190062339,10.005479452054795,3611.200700167971,8545.53765256247,3748.176721920172,0.03654470744432481,first_10_years,7.0
New_Zealand,current,infant_3_11m,16670.720418648918,39435.464944526066,44452.52189531176,10.005479452054795,3748.176721920172,8866.508945697438,3748.176721920172,0.0,first_10_years,8.0
New_Zealand,adolescent_booster,infant_3_11m,16676.572797074445,39448.96472483265,44452.521895321865,10.005479452054795,3749.4925467926046,8869.544181187679,3748.176721920172,-0.0003510573193461486,first_10_years,9.0
New_Zealand,higher_child_coverage,infant_3_11m,16985.36766410495,40163.801918648234,44452.521896915256,10.005479452054795,3818.920723926156,9030.265257250374,3748.176721920172,-0.018874244000358198,first_10_years,10.0
Sweden,combined_strategy,infant_0_2m,1489.386945146714,1732.4295828598795,16047.519414368713,10.005479452054795,927.6021117087375,1078.9710119885679,1593.2468463411362,0.4177913398423102,first_10_years,1.0
Sweden,next_generation_vaccine,infant_0_2m,1903.1922906440848,2176.840799135782,16047.51943934798,10.005479452054795,1185.3233914759087,1355.7538728057439,1593.2468463411362,0.2560328023256514,first_10_years,2.0
Sweden,maternal_immunization,infant_0_2m,2039.2653568983797,2847.8682857344197,16047.519414402688,10.005479452054795,1270.0707882215709,1773.6751650188357,1593.2468463411362,0.2028411723278999,first_10_years,3.0
Sweden,pregnancy_tdap_scaleup,infant_0_2m,2099.4904001148334,2969.0091770929507,16047.519414246395,10.005479452054795,1307.5794272399412,1849.1226818855607,1593.2468463411362,0.17929890760946765,first_10_years,4.0
Sweden,targeted_pep_high_risk,infant_0_2m,2137.4183287354576,2746.1609110725976,16047.519421247318,10.005479452054795,1331.2012442104578,1710.3309972010734,1593.2468463411362,0.16447269469414705,first_10_years,5.0
Sweden,cocooning_adjunct,infant_0_2m,2479.463896313793,3359.7219995197115,16047.519413704924,10.005479452054795,1544.2299623452282,2092.461755350423,1593.2468463411362,0.030765404688215425,first_10_years,6.0
Sweden,resistance_guided_treatment,infant_0_2m,2508.3937380501607,3413.6795437887636,16047.519414368939,10.005479452054795,1562.247699292857,2126.0669457549257,1593.2468463411362,0.0194565877343289,first_10_years,7.0
Sweden,adolescent_booster,infant_0_2m,2558.166898198425,3501.9579586158843,16047.519413454254,10.005479452054795,1593.246821949094,2181.0474492862118,1593.2468463411362,1.5309644108008058e-08,first_10_years,8.0
Sweden,current,infant_0_2m,2558.166937363073,3501.958027711888,16047.519413454398,10.005479452054795,1593.2468463411362,2181.047492319737,1593.2468463411362,0.0,first_10_years,9.0
Sweden,higher_child_coverage,infant_0_2m,2558.1856280232287,3501.991065286534,16047.519413437585,10.005479452054795,1593.2584870355665,2181.0680683879727,1593.2468463411362,-7.3062717538263655e-06,first_10_years,10.0
Sweden,combined_strategy,infant_3_11m,4442.862689785125,5933.2222447255135,75585.13552416222,10.005479452054795,587.4739188988151,784.5422123489258,836.1545577557811,0.2974098945587511,first_10_years,1.0
Sweden,next_generation_vaccine,infant_3_11m,4536.812664196285,5335.2541445992965,75585.13563940543,10.005479452054795,599.8968001440528,705.4736719809904,836.1545577557811,0.2825527355203785,first_10_years,2.0
Sweden,targeted_pep_high_risk,infant_3_11m,5406.888882254566,8516.09983101923,75585.13555684545,10.005479452054795,714.9458403560657,1126.0727347711622,836.1545577557811,0.1449597042501768,first_10_years,3.0
Sweden,maternal_immunization,infant_3_11m,6094.607604662499,10287.897138703798,75585.13552364105,10.005479452054795,805.8819872867712,1360.3551744328622,836.1545577557811,0.036204515287533434,first_10_years,4.0
Sweden,cocooning_adjunct,infant_3_11m,6151.7077927818655,10298.010002118946,75585.13552019573,10.005479452054795,813.4322704693758,1361.6923851891722,836.1545577557811,0.027174745476950313,first_10_years,5.0
Sweden,resistance_guided_treatment,infant_3_11m,6218.219857760552,10465.607464328661,75585.13552332231,10.005479452054795,822.2270737406681,1383.8535782188499,836.1545577557811,0.016656590442434505,first_10_years,6.0
Sweden,pregnancy_tdap_scaleup,infant_3_11m,6264.599770864917,10703.23446131689,75585.13552290089,10.005479452054795,828.3598289556953,1415.2746850458518,836.1545577557811,0.009322114826482153,first_10_years,7.0
Sweden,adolescent_booster,infant_3_11m,6323.548540206577,10712.740778677682,75585.13551899722,10.005479452054795,836.1545476201878,1416.5316930223096,836.1545577557811,1.2121674330956012e-08,first_10_years,8.0
Sweden,current,infant_3_11m,6323.548616858629,10712.740957743343,75585.1355189979,10.005479452054795,836.1545577557811,1416.5317166999148,836.1545577557811,0.0,first_10_years,9.0
Sweden,higher_child_coverage,infant_3_11m,6323.591499531581,10712.840994109913,75585.1355189207,10.005479452054795,836.1602280763573,1416.544944379192,836.1545577557811,-6.781426380664257e-06,first_10_years,10.0
Thailand,combined_strategy,infant_0_2m,46.02323772542144,74.88681985401355,91169.32756592578,10.005479452054795,5.045340856587813,8.209538278978744,2053.3506512681515,0.9975428742024789,first_10_years,1.0
Thailand,next_generation_vaccine,infant_0_2m,224.14761944257066,318.2168180209159,91169.32761643473,10.005479452054795,24.572394241383403,34.88481888005024,2053.3506512681515,0.9880330258126114,first_10_years,2.0
Thailand,resistance_guided_treatment,infant_0_2m,4568.34902412323,7067.699378481159,91169.32762293465,10.005479452054795,500.809571496489,774.8032119508372,2053.3506512681515,0.7561012917169366,first_10_years,3.0
Thailand,maternal_immunization,infant_0_2m,8285.102366058314,18028.670171805818,91169.32759671865,10.005479452054795,908.2621632088805,1976.409976188883,2053.3506512681515,0.5576682615568185,first_10_years,4.0
Thailand,pregnancy_tdap_scaleup,infant_0_2m,10121.235964606592,22052.665069017636,91169.32762392127,10.005479452054795,1109.5500408634928,2417.5442123909143,2053.3506512681515,0.45963927779298996,first_10_years,5.0
Thailand,cocooning_adjunct,infant_0_2m,15314.374766496918,23577.36998500888,91169.32760675381,10.005479452054795,1678.8527814770327,2584.6914276801162,2053.3506512681515,0.18238378796131505,first_10_years,6.0
Thailand,targeted_pep_high_risk,infant_0_2m,17652.08460434951,27179.225129490365,91169.32761516211,10.005479452054795,1935.1264276867248,2979.5481956371527,2053.3506512681515,0.05757624666221106,first_10_years,7.0
Thailand,higher_child_coverage,infant_0_2m,18518.398228213806,28514.521546837175,91169.32759759272,10.005479452054795,2030.0968763722972,3125.9313257066856,2053.3506512681515,0.011324794857367815,first_10_years,8.0
Thailand,adolescent_booster,infant_0_2m,18544.11539662484,28555.45039031224,91169.32760409242,10.005479452054795,2032.916145076484,3130.4181885625026,2053.3506512681515,0.009951785964587678,first_10_years,9.0
Thailand,current,infant_0_2m,18730.517496362,28841.14847949303,91169.32759724594,10.005479452054795,2053.3506512681515,3161.738111357087,2053.3506512681515,0.0,first_10_years,10.0
Thailand,combined_strategy,infant_3_11m,227.51792503945993,410.1230886615625,430586.4370310365,10.005479452054795,5.28101459778106,9.519540131763804,1294.5584792988566,0.9959206056101526,first_10_years,1.0
Thailand,next_generation_vaccine,infant_3_11m,622.4493662041257,1082.5122815554878,430586.4372643466,10.005479452054795,14.44793497897942,25.12664950281491,1294.5584792988566,0.9888394883583749,first_10_years,2.0
Thailand,resistance_guided_treatment,infant_3_11m,14486.055260472589,31338.62095677802,430586.43729652616,10.005479452054795,336.2419432859278,727.4139592136538,1294.5584792988566,0.7402651570688107,first_10_years,3.0
Thailand,maternal_immunization,infant_3_11m,45287.45095973743,100062.19306496099,430586.43717297324,10.005479452054795,1051.1861405836512,2322.5858006405747,1294.5584792988566,0.18799640387587424,first_10_years,4.0
Thailand,cocooning_adjunct,infant_3_11m,46378.28858878572,100677.23438772293,430586.43721905,10.005479452054795,1076.5060331314828,2336.8617841491964,1294.5584792988566,0.16843769490079175,first_10_years,5.0
Thailand,targeted_pep_high_risk,infant_3_11m,52813.908355592575,114950.2009388774,430586.4372606932,10.005479452054795,1225.8859199538795,2668.1576352589163,1294.5584792988566,0.053047089369165246,first_10_years,6.0
Thailand,pregnancy_tdap_scaleup,infant_3_11m,54464.61501843986,120781.13635270679,430586.43730304274,10.005479452054795,1264.2011689554706,2803.501938151327,1294.5584792988566,0.02344993357104097,first_10_years,7.0
Thailand,higher_child_coverage,infant_3_11m,54495.223595997675,120171.19675786672,430586.4371766499,10.005479452054795,1264.9116379404832,2789.344373575983,1294.5584792988566,0.022901121758848952,first_10_years,8.0
Thailand,adolescent_booster,infant_3_11m,55465.2847393993,120754.7063666989,430586.43720753765,10.005479452054795,1287.4281365214692,2802.8884612115676,1294.5584792988566,0.005507934088268551,first_10_years,9.0
Thailand,current,infant_3_11m,55772.47585614388,121520.66916089586,430586.43717484985,10.005479452054795,1294.5584792988566,2820.6675471621365,1294.5584792988566,0.0,first_10_years,10.0
United_Kingdom,combined_strategy,infant_0_2m,135.51162044534362,272.3463540887862,115109.58457914644,10.005479452054795,11.76595403954157,23.646788921233664,3748.599110226831,0.9968612397075372,first_10_years,1.0
United_Kingdom,next_generation_vaccine,infant_0_2m,186.79761657038497,283.5209015127819,115109.58458811851,10.005479452054795,16.218920295313104,24.617031994936916,3748.599110226831,0.9956733382742728,first_10_years,2.0
United_Kingdom,resistance_guided_treatment,infant_0_2m,21334.573065826822,37269.131612121084,115109.58464327642,10.005479452054795,1852.399116628938,3235.9356928685356,3748.599110226831,0.5058422994405375,first_10_years,3.0
United_Kingdom,maternal_immunization,infant_0_2m,25259.741981642772,55520.96595006861,115109.58459027603,10.005479452054795,2193.206473372698,4820.672436721238,3748.599110226831,0.41492637412487,first_10_years,4.0
United_Kingdom,pregnancy_tdap_scaleup,infant_0_2m,27083.99741215356,59442.668501112596,115109.58460500342,10.005479452054795,2351.5995723437545,5161.178820799224,3748.599110226831,0.3726724295675732,first_10_years,5.0
United_Kingdom,cocooning_adjunct,infant_0_2m,40763.02972271237,71207.03588793294,115109.58459047423,10.005479452054795,3539.2974610332208,6182.633701180466,3748.599110226831,0.05583463129535482,first_10_years,6.0
United_Kingdom,higher_child_coverage,infant_0_2m,42675.65370840914,74505.4521765693,115109.58461106912,10.005479452054795,3705.3632622141467,6469.022530176592,3748.599110226831,0.011533868184178231,first_10_years,7.0
United_Kingdom,adolescent_booster,infant_0_2m,43063.07945325678,75185.61762879019,115109.58460777275,10.005479452054795,3739.0019531683047,6528.0786867403485,3748.599110226831,0.002560198297103411,first_10_years,8.0
United_Kingdom,targeted_pep_high_risk,infant_0_2m,43106.657438301394,75281.7897572143,115109.5845966037,10.005479452054795,3742.7856627614055,6536.428944267104,3748.599110226831,0.0015508320026981215,first_10_years,9.0
United_Kingdom,current,infant_0_2m,43173.61246207146,75380.03355750213,115109.58460699616,10.005479452054795,3748.599110226831,6544.959075888354,3748.599110226831,0.0,first_10_years,10.0
United_Kingdom,next_generation_vaccine,infant_3_11m,580.539192356744,1048.3052120530122,541945.3792359311,10.005479452054795,10.70626829064683,19.332780626163327,2333.5036639219097,0.9954119342274128,first_10_years,1.0
United_Kingdom,combined_strategy,infant_3_11m,703.3023648139457,1471.5142164396702,541945.3791950484,10.005479452054795,12.97025921220739,27.137575211651445,2333.5036639219097,0.9944417232281486,first_10_years,2.0
United_Kingdom,resistance_guided_treatment,infant_3_11m,70501.68302077994,160728.1741868537,541945.379495376,10.005479452054795,1300.187727097375,2964.1391598399387,2333.5036639219097,0.44281736206398103,first_10_years,3.0
United_Kingdom,maternal_immunization,infant_3_11m,117997.42969175037,278959.086762596,541945.3792484893,10.005479452054795,2176.101383833928,5144.546422095282,2333.5036639219097,0.06745319603374278,first_10_years,4.0
United_Kingdom,cocooning_adjunct,infant_3_11m,120579.00498753057,281436.1474775598,541945.3792493531,10.005479452054795,2223.710637593744,5190.228224341134,2333.5036639219097,0.047050719493466286,first_10_years,5.0
United_Kingdom,pregnancy_tdap_scaleup,infant_3_11m,125211.89516134559,297200.21471385873,541945.379320122,10.005479452054795,2309.150114615656,5480.948187757861,2333.5036639219097,0.0104364735666721,first_10_years,6.0
United_Kingdom,higher_child_coverage,infant_3_11m,125313.88122606209,293695.218694078,541945.37935277,10.005479452054795,2311.030935246104,5416.309265144075,2333.5036639219097,0.009630466419768058,first_10_years,7.0
United_Kingdom,targeted_pep_high_risk,infant_3_11m,125831.23503244694,294951.5434477845,541945.3792793767,10.005479452054795,2320.571942824089,5439.478330170522,2333.5036639219097,0.005541761642699261,first_10_years,8.0
United_Kingdom,adolescent_booster,infant_3_11m,126265.569134103,295916.68483864766,541945.3793341318,10.005479452054795,2328.5819055352626,5457.277408138228,2333.5036639219097,0.00210917105584274,first_10_years,9.0
United_Kingdom,current,infant_3_11m,126532.44770951908,296546.5582940535,541945.3793301927,10.005479452054795,2333.5036639219097,5468.893495929322,2333.5036639219097,0.0,first_10_years,10.0
United_States,combined_strategy,infant_0_2m,5771.902970665023,12402.983673520652,628768.4131713962,10.005479452054795,91.74668916714698,197.150349481462,2681.147090215573,0.9657808072142099,first_10_years,1.0
United_States,next_generation_vaccine,infant_0_2m,57973.46824828844,96234.83489495324,628768.4131838124,10.005479452054795,921.5112932848432,1529.6909059036652,2681.147090215573,0.6562996127113822,first_10_years,2.0
United_States,maternal_immunization,infant_0_2m,95074.96092284449,207634.45672883358,628768.4131821336,10.005479452054795,1511.2542486508364,3300.432120633787,2681.147090215573,0.43634041781373256,first_10_years,3.0
United_States,pregnancy_tdap_scaleup,infant_0_2m,105152.91670207397,230005.47948124819,628768.4131682118,10.005479452054795,1671.4473567495515,3656.0284086657484,2681.147090215573,0.376592443268317,first_10_years,4.0
United_States,resistance_guided_treatment,infant_0_2m,109495.4457801592,189885.87009168178,628768.4131746376,10.005479452054795,1740.4735804145405,3018.311289879103,2681.147090215573,0.3508474090190252,first_10_years,5.0
United_States,cocooning_adjunct,infant_0_2m,152469.56328217636,264813.215025512,628768.4131836088,10.005479452054795,2423.564238817593,4209.311183730332,2681.147090215573,0.09607188368664599,first_10_years,6.0
United_States,targeted_pep_high_risk,infant_0_2m,164278.1743008063,285469.0422159462,628768.4131689137,10.005479452054795,2611.2667990407026,4537.643757395898,2681.147090215573,0.026063579812494297,first_10_years,7.0
United_States,current,infant_0_2m,168674.43386965952,293118.5641056508,628768.4131664797,10.005479452054795,2681.147090215573,4659.235944715366,2681.147090215573,0.0,first_10_years,8.0
United_States,adolescent_booster,infant_0_2m,168686.8374034268,293140.47114205547,628768.4131664642,10.005479452054795,2681.3442493090806,4659.58416575624,2681.147090215573,-7.353535142740064e-05,first_10_years,9.0
