analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_child_1_9_cases,total_adolescent_cases,total_child_adolescent_cases,total_child_adolescent_infections,total_child_adolescent_reported_cases,total_deaths,total_infant_deaths,total_child_adolescent_deaths,total_child_adolescent_hospitalizations,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,child_1_9_population,adolescent_population,child_adolescent_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_child_1_9_cases_per_100k,annualized_adolescent_cases_per_100k,annualized_child_adolescent_cases_per_100k,annualized_child_adolescent_infections_per_100k,annualized_child_adolescent_reported_cases_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,annualized_child_adolescent_deaths_per_million,annualized_child_adolescent_hospitalizations_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_FOI_reduction_case_proxy,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,routine_age_pattern,routine_first_shot_months,routine_last_shot_months,routine_dose_count,routine_scheduler_code,calibration_loaded,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_overlay_mode,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,npi_contact_reduction_country,npi_contact_reduction_iso3,npi_contact_reduction_periods_loaded,npi_contact_reduction_reduction_column,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_configured_anchor_year,resistance_timeline_applied,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,contact_reciprocity_error_before,contact_reciprocity_error_after,country,portfolio,program_layers,timeliness_applied,resistance_guided,implementation_intensity,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,timeliness_definition,timeliness_grace_months,timeliness_recent_window_months,contact_matrix_directional_intervention,contact_matrix_reciprocity_correction_after_intervention,prospective_policy,policy_start_time,simulation_phase,relative_reduction_infant_cases,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_child_adolescent_cases,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths,relative_reduction_child_adolescent_deaths,annualized_resistant_infections_per_100k,current_infant_cases_per_100k,current_resistant_infections_per_100k,infant_case_rank_within_portfolio_set
program_portfolio_factorial,current,symptom_protective,country_timeline,current,2027-01-01,2051-01-01,2027,2051,6807559.277364098,33845375.31318488,381191.10373306466,380834.70134250756,831937.8174653752,1602128.3067781834,800827.2995700339,2783790.307690725,12748300.20934483,299064.41579264135,1336.0607522197633,1317.5706361311836,1319.5296299763927,124561.17526653934,32808579.98325997,0.9693667060763538,0.0030000000000000005,0.9997753435580287,72788265.88720784,682825.4064392908,6600215.374749551,6165395.286783108,13448436.067971947,24.000492823261258,1937.3933378174659,21.820325464673683,2323.8424599268646,5076.460777943127,1011.3908649831575,541.1999949097316,862.4711489382993,3949.6657123161194,92.65584034208685,0.7647943556003616,8.039778353708396,4.0881535972008445,38.591419636903346,24066.816819837113,479767.1105635414,243691.075735881,243691.075735881,47994.023609343276,2700.0,6846.0,3,8.095890410958905,0.8080289247594796,0.20113705977171215,4.97173420519812,0.5527889482626086,0.3994494049114082,0.0009272946155777566,0.018659547956936137,0.025511668719468,0.5076904369706268,0.0,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,current,,False,False,0,Current practice.,6.999594011212859,3.1173701545716868,2.1173701545716868,0.25,calibrated_country_scenario_analysis,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0445982543893,2323.8424599268646,1878.0445982543893,11.0
program_portfolio_factorial,routine_timeliness,symptom_protective,country_timeline,routine_timeliness,2027-01-01,2051-01-01,2027,2051,7045826.6244922,37232783.952546045,353519.1675525729,273623.76125673944,815274.1484753034,1518705.6597724175,857295.2847653903,2649624.705794547,13761183.095998878,263995.4571702109,1200.2730313837903,1180.853657660338,1182.2601618595252,95096.08694186766,35891127.854886875,0.9639657324746616,0.0029999999999999996,0.9998355309237845,72788265.87955035,682825.4067431022,6600215.376543582,6165395.291872286,13448436.075158972,24.000492823261258,2131.297021178181,20.23631511665853,1669.6443678290818,4974.779543949106,958.7278521801912,579.3611227006031,820.9040949411037,4263.476080229347,81.7908103600235,0.6870660919820494,7.205535256468496,3.6628666921536124,29.46257521404148,34931.32781906329,466421.10787503945,260786.3692699805,260786.3692699805,69660.02128273186,2400.0,7086.0,3,8.465753424657533,0.8196006632086801,0.1892371688744052,5.284374131932242,0.5995703501703974,0.4353877435387729,0.0008402186023651284,0.008774726111331075,0.010235233727206168,0.5797201717294951,-0.10008483014344227,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,routine_timeliness,,True,False,1,Routine timeliness improvement only.,6.999594011212859,2.8910698369421675,1.8910698369421675,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,,,,0.28151568044569253,0.052069891439297744,-0.07051206324468984,0.048195297442311325,-0.07945238737879556,0.1172622243588679,-0.10008483014344227,0.07259334205204715,-0.09395554080595847,0.10163289402100317,0.10376443943247793,0.10402909112342051,2054.4972941410892,2323.8424599268646,1878.0445982543893,9.0
program_portfolio_factorial,timeliness_pregnancy_tdap,symptom_protective,country_timeline,timeliness_pregnancy_tdap,2027-01-01,2051-01-01,2027,2051,6091835.633511017,32328799.299546514,298582.07960059063,204608.29524511867,681413.9538332627,1334154.501410774,746336.8636080129,2285099.6602639053,12002892.093349745,220969.90866264032,631.8277608756298,615.0560651751014,616.2818922847479,62478.41278611747,31327483.064250126,0.9690271133790473,0.003,0.9997790564261473,72788265.88603747,682825.4064190002,6600215.373750694,6165395.287859166,13448436.068028862,24.000492823261258,1850.5807604144597,17.091579764335467,1248.5139680860186,4157.968465503093,842.2244770899251,504.37529656140526,707.9673077290358,3718.7241099626963,68.46067768744636,0.3616739017550181,3.7530545260014745,1.9093584392402367,19.356999810792733,31329.022628700855,397981.11062977114,215323.41082003177,215323.41082003177,62476.307645138695,2760.0,6756.0,3,8.013698630136986,0.8205012757567075,0.1884337112883889,5.306906036943396,0.6038021173300725,0.4378883423136073,0.0015319085924957994,0.009138902129262048,0.010779031794063375,0.5823522748142513,0.04480895837628862,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,timeliness_pregnancy_tdap,pregnancy_tdap_scaleup,True,False,2,Routine timeliness plus pregnancy Tdap scale-up.,6.999594011212859,2.441795872297158,1.441795872297158,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.4627372596986583,0.16726113896975836,0.06804268035227701,0.17914088070825473,0.058471176843535755,0.2611293855306024,0.04480895837628862,0.21671288580313341,0.04514358497874116,0.5270965337273055,0.5331893043843887,0.5329533507362214,1793.2629323392264,2323.8424599268646,1878.0445982543893,6.0
program_portfolio_factorial,timeliness_targeted_pep,symptom_protective,country_timeline,timeliness_targeted_pep,2027-01-01,2051-01-01,2027,2051,6062031.8097352935,32017870.557397857,305177.4101095371,235596.6567761551,701856.1100773073,1317911.257351117,739263.0882864735,2292771.002413746,11904094.42066525,228300.922255666,1030.7367280673525,1014.1898166685166,1015.4048586832416,81837.26950627606,31800456.720870823,0.9932096097353732,0.003,0.9998738567125443,72788265.87603737,682825.4069971151,6600215.375926625,6165395.285915278,13448436.068839017,24.000492823261258,1832.7824272747598,17.469112864557705,1437.6040630120829,4282.705914862173,831.9704487252529,499.59483135591984,710.3440352937666,3688.114712891604,70.73196503516893,0.5900193015528444,6.18855726163133,3.1459172504127375,25.354741575722894,32469.270709814107,402178.50127856375,271082.80559099244,271082.80559099244,64750.18929388992,2760.0,6456.0,3,8.013698630136986,0.819539844768326,0.18933276024300238,5.281706127965033,0.6007494507381675,0.4357495133450914,0.0008380781304809947,0.009106943287161056,0.010738542992395466,0.58006588632813,0.05399570070877879,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,timeliness_targeted_pep,targeted_pep_high_risk,True,False,2,Routine timeliness plus targeted high-risk PEP.,6.999594011212859,2.495732300555348,1.495732300555348,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.3813676748845719,0.17739968030314357,0.07687576499529214,0.17638516231644652,0.06622104710561783,0.23661622647222524,0.05399570070877879,0.19941098540630542,0.030727427338314017,0.22852555442942113,0.23025772671550415,0.23047968335397828,1820.3371193234143,2323.8424599268646,1878.0445982543893,8.0
program_portfolio_factorial,infant_exposure,symptom_protective,country_timeline,infant_exposure,2027-01-01,2051-01-01,2027,2051,6420776.395462005,33375119.39733067,355581.48172710155,322852.6392274114,749011.9972612576,1593170.666237873,804595.8207568433,2720619.1262221276,12666439.788110586,281307.0707328131,806.5079902577777,788.3472172644135,790.2596295163142,95794.82376519997,32515730.423667103,0.9742506097601465,0.003,0.9998063231429865,72788265.88762784,682825.4064206949,6600215.3742280975,6165395.286384936,13448436.067033729,24.000492823261258,1910.474721303753,20.354367099513432,1970.0375746006087,4570.449793944392,1005.7360896142682,543.7467658256775,842.899516280914,3924.303798167167,87.1542773340518,0.4616652032232764,4.810472181857457,2.448374537381865,29.679057180644808,32300.37332734723,454744.0945057529,219920.0381301049,219920.0381301049,64413.37430193405,2760.0,6756.0,3,8.054794520547945,0.8166287745757834,0.19238212511010633,5.197988115723686,0.6577440933944914,0.4933032343530905,0.0015805749371045057,0.018515820041652836,0.025307813823303292,0.6123398845924306,0.013894244383545473,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,infant_exposure,maternal_immunization,False,False,3,Infant-exposure reduction composite without routine timeliness changes.,6.999594011212859,2.9079353840961577,1.9079353840961577,0.25,calibrated_country_scenario_analysis,,,,True,False,True,0.0,prospective_policy,0.15224994442654372,0.005591088118481524,-0.004705785116007721,0.02269250715259541,0.006421281260245104,0.05937632203003529,0.013894244383545473,0.06718315762137161,0.008926005329395803,0.39635380433275513,0.4016660696239728,0.40110505170660504,1861.2811621615276,2323.8424599268646,1878.0445982543893,10.0
program_portfolio_factorial,routine_timeliness_resistance_guided,symptom_protective,country_timeline,routine_timeliness_resistance_guided,2027-01-01,2051-01-01,2027,2051,5123093.834552389,27030918.384741157,247089.13030263383,177263.6960447574,528892.6135803803,1049536.7072823225,644990.008194756,1871790.411521836,9791175.854444942,180551.4844889602,753.9450274437946,740.2687234950442,741.1997585307813,60938.61958055382,20600576.480678566,0.7621116007774086,0.003,0.9988041539326192,72788265.87595949,682825.406885137,6600215.374936491,6165395.290927181,13448436.072748808,24.000492823261258,1547.3168997885782,14.143995465842123,1081.6580047754953,3227.2876054745366,662.5510788922993,435.88497682911014,579.9162464800362,3033.4923799076378,55.938281624227024,0.43157685797826356,4.517098584310116,2.296377731252554,18.87994260217277,7472.852882601082,661678.7631302751,874550.6783820973,874550.6783820973,14902.356232073911,3480.0,7116.0,6,3.4027397260273973,0.8184951439412986,0.18952718370990881,5.2762879731838614,0.5678424575620721,0.4119989426724843,0.000705846365733794,0.008433103898176322,0.009872931657725546,0.5488305756404365,0.20134085869596097,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,routine_timeliness_resistance_guided,resistance_guided_treatment,True,True,3,Routine timeliness plus resistance-guided management.,6.999594011212859,2.0206879775004714,1.0206879775004714,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,,,True,0.0,prospective_policy,0.534539012805628,0.34491095198679866,0.194595378378019,0.3276108454179628,0.23196224644382324,0.3962789454224237,0.20134085869596097,0.35179722747238595,0.37209789346649014,0.43569555037735197,0.4381563286286386,0.4382848693257143,1179.2281594078102,2323.8424599268646,1878.0445982543893,4.0
program_portfolio_factorial,timeliness_infant_exposure,symptom_protective,country_timeline,timeliness_infant_exposure,2027-01-01,2051-01-01,2027,2051,5320937.229153745,29499458.462598868,263393.05995890545,177632.74536949795,590744.9075835466,1206714.896633582,691492.1358436666,2075839.7778467464,10937882.471572595,198395.5511663049,549.5726710984308,534.285971735989,535.383395381747,54494.185823028936,28674940.649572764,0.9720497305375461,0.003,0.9990738200127413,72788265.88004091,682825.4070251735,6600215.37823738,6165395.289767402,13448436.075029956,24.000492823261258,1688.62226438438,15.077272889427608,1083.9099329805654,3604.708534203871,761.7744579419207,467.3111673621704,643.1346184105616,3388.7638846921413,61.46671263138043,0.3145890455889565,3.2601977220594986,1.6587195185620498,16.88333453232217,19005.360968896413,354818.1140995752,181626.5906597298,181626.5906597298,37900.473078087234,3090.0,6756.0,3,7.643835616438356,0.8285715450373267,0.18037406469342274,5.544034291735206,0.7108369412678258,0.5356096947671041,0.001450066885620175,0.00891507401840114,0.010508643929615738,0.6899631564341887,0.12840504235428019,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,timeliness_infant_exposure,maternal_immunization,True,False,4,Routine timeliness plus infant-exposure reduction composite.,6.999594011212859,2.154021056831992,1.1540210568319922,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.5335699589787588,0.24680508325813322,0.13652776795330224,0.2543117302650768,0.14201248072626604,0.33661264700958604,0.12840504235428019,0.30902621446446255,0.12599263159127627,0.5886619151222297,0.5944915915059957,0.5942619375729172,1641.4248170745375,2323.8424599268646,1878.0445982543893,5.0
program_portfolio_factorial,infant_exposure_resistance_guided,symptom_protective,country_timeline,infant_exposure_resistance_guided,2027-01-01,2051-01-01,2027,2051,5070870.453338857,26695573.408515893,268737.7197953694,227339.96093375023,517326.45540825586,1196059.561051414,676591.1024249482,2099990.6244101124,9905682.031907232,209072.87060573854,551.893252431029,537.8823809260314,539.2498944845654,67392.75370527465,20504392.07406523,0.7680820996159733,0.003,0.9987482462805071,72788265.87389329,682825.4068479233,6600215.374736757,6165395.291594575,13448436.073179256,24.000492823261258,1528.1209205615862,15.383214493243276,1387.2219413762675,3156.711239190699,755.0479627053942,457.2410319917793,650.6170097976237,3068.968569998202,64.77474914514008,0.3159174040021182,3.282142908952727,1.6706986679132652,20.879556026622794,7135.200884862758,701012.7125827958,865727.2404782446,865727.2404782446,14229.010933452853,3480.0,7116.0,6,3.4027397260273973,0.8179894660751224,0.18995173378524427,5.264495248727661,0.6520425515523144,0.49460080594130257,0.0012709543968007747,0.016885224924548158,0.02301129686020262,0.6108750753707627,0.2112490063563779,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,False,True,5,Infant-exposure reduction plus resistance-guided management.,6.999594011212859,2.1977295352559656,1.1977295352559656,0.25,calibrated_country_scenario_analysis,,,,True,False,True,0.0,prospective_policy,0.4030481987793183,0.25345582124028354,0.1551348177213594,0.2456362037727814,0.22298017231770917,0.3009102401848408,0.2112490063563779,0.2950052685816156,0.37502957798606484,0.5869250320285957,0.5917620155034502,0.5913317274321359,1173.722325132037,2323.8424599268646,1878.0445982543893,7.0
program_portfolio_factorial,timeliness_infant_exposure_targeted_pep,symptom_protective,country_timeline,timeliness_infant_exposure_targeted_pep,2027-01-01,2051-01-01,2027,2051,5264361.815545581,29215170.420142755,259858.8932766824,173664.78507952302,577561.8511446506,1190887.8011828037,688191.7950433899,2052744.3813057165,10834522.546864422,195529.84233154065,537.1405614695209,522.0579970123105,523.1369116942842,53315.827275907584,29014981.31702903,0.9931477687709909,0.003,0.9994955872621157,72788265.88526936,682825.4068531969,6600215.377342239,6165395.28614571,13448436.070341146,24.000492823261258,1672.3489106839404,14.87496841035612,1059.6975530186367,3524.2659016601438,751.7831360742523,465.0807935904228,635.9792258124983,3356.7410166383893,60.57886158731282,0.30747259726350207,3.185582970746942,1.6207775849891477,16.518256663265802,21549.319279062147,350387.78439139423,233131.1449455283,233131.1449455283,42973.63236523114,3090.0,6426.0,3,7.602739726027398,0.8286646187760439,0.18019274711866828,5.549612933873731,0.7105817715526003,0.5354697648282836,0.0014313903057742927,0.008844267338895137,0.010421986505108453,0.6898841274028225,0.13680465499930128,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,timeliness_infant_exposure_targeted_pep,maternal_immunization;targeted_pep_high_risk,True,False,5,Routine timeliness plus infant-exposure reduction and targeted high-risk PEP.,6.999594011212859,2.1251187406765966,1.1251187406765966,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.5439890732978773,0.25668387722476993,0.14064893215693108,0.2626081154048715,0.15012022238679001,0.34619489311923757,0.13680465499930128,0.3182975921215285,0.11562824929923332,0.5979669632708673,0.6037722891690704,0.6035428839111074,1660.8895892523522,2323.8424599268646,1878.0445982543893,3.0
program_portfolio_factorial,timeliness_infant_exposure_resistance_guided,symptom_protective,country_timeline,timeliness_infant_exposure_resistance_guided,2027-01-01,2051-01-01,2027,2051,4522733.736838048,25304987.466508728,215463.88971327466,132388.4140652421,437766.41092547757,980980.40276802,621018.2485830582,1734387.0654163205,9234444.692725375,159642.86422650493,397.9759567597233,385.2058565357338,386.0534805747516,40475.90160725122,19730677.495339,0.7797149681047124,0.003,0.9984894851294513,72788265.87290871,682825.4069783422,6600215.374965342,6165395.288302133,13448436.070245815,24.000492823261258,1448.5203277300025,12.333688153551728,807.830317142315,2671.2381220754287,619.272884610484,419.68483475731284,537.3460783406844,2861.00648478881,49.4603936674282,0.22781132141528412,2.3505151220935874,1.1960670599605725,12.540203642915834,6924.731842303201,586515.8409992268,750158.4261028625,750158.4261028625,13809.29376537431,3840.0,6846.0,5,4.006849315068493,0.8289676716670484,0.17872894593699792,5.595064608910639,0.7018076455933945,0.5329139008939654,0.0011780569943729178,0.008208334613642197,0.009599094180341845,0.6828221598050375,0.2523354451723021,W8;W12;W16;M40,1.8410958904109591,40.0,4,aP,True,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,fitted_parameters_and_state_only,e07d2d9623bba63452e5939f83db5c87901a902d0a71c99df08b4ecdc3550c54,c36eefa5b9e490f39c68369d7b2ec545f1003c465b2d7a3d65a4f58b53b37bf6,True,state_reconstruction_accepted,48.22162649451701,42.000016882084694,True,United_Kingdom,GBR,1,contact_reduction_mean,United_Kingdom,GBR,2025,2025,True,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,,,United_Kingdom,timeliness_infant_exposure_resistance_guided,maternal_immunization;resistance_guided_treatment,True,True,6,Routine timeliness plus infant-exposure reduction and resistance-guided management.,6.999594011212859,1.7620576470283882,0.7620576470283882,0.25,calibrated_country_scenario_analysis,schedule_relative,1.0,48.0,True,False,True,0.0,prospective_policy,0.6523730279868135,0.3877017223790692,0.2245291226754078,0.3769692132971504,0.2756332576827544,0.46619237931270785,0.2523354451723021,0.43476149468546677,0.3986122682151343,0.7021273500486287,0.707639312859291,0.7074309876757687,1129.4329811350265,2323.8424599268646,1878.0445982543893,2.0
