country,scenario,intervention,utility_scenario,total_qaly_like_loss,total_qaly_like_loss_per_100k_year,qaly_like_loss_averted_vs_current,qaly_like_loss_averted_vs_current_per_100k_year,relative_qaly_like_loss_reduction_vs_current,infant_life_years_lost,acute_illness_qaly_loss,hospitalization_qaly_loss,infant_life_years_lost_share,acute_illness_qaly_loss_share,hospitalization_qaly_loss_share,estimated_total_hospitalizations,estimated_infant_hospitalizations,estimated_noninfant_hospitalizations,total_symptomatic_cases,total_infant_cases,total_deaths,total_infant_deaths,infant_life_years_lost_per_death,acute_illness_disutility,acute_illness_duration_days,infant_hospitalization_probability_per_case,noninfant_hospitalization_probability_per_case,hospitalization_excess_disutility,hospitalization_duration_days,method_note
Australia,resistance_guided_treatment,resistance_guided_treatment,central_exploratory,62652.45763020266,8.756068642467438,17787.355704108042,2.4858930269242787,0.22112626778711142,54311.08363819802,7890.938912299207,450.4350797054369,0.8668627806870972,0.12594779535823425,0.007189423954668575,117515.294901722,92375.48744286713,25139.807458854855,2744919.464492653,230938.71860716783,782.9371399072872,775.8726234028288,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Australia,targeted_pep_high_risk,targeted_pep_high_risk,central_exploratory,78623.19815737203,10.988078456641139,1816.615176938678,0.2538832127505781,0.02258353297500526,69516.4730194496,8563.0958137927,543.6293241297327,0.8841725425656887,0.10891309453798642,0.006914362896324891,141829.00759884634,114914.5304214025,26914.477177443827,2978734.043797889,287286.3260535062,1001.081124535382,993.0924717064228,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Australia,transmission_blocking_vaccine,transmission_blocking_vaccine,central_exploratory,57585.11295548938,8.047875869498178,22854.700378821326,3.1940857998935392,0.28412174806816604,49243.54822272278,7930.29314510905,411.2715876575559,0.8551437289145505,0.1377142934709323,0.007141977614517311,107297.81956565879,81755.61888296061,25542.200682698178,2758609.115477219,204389.0472074015,710.6367558415133,703.4792603246111,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,adolescent_booster,adolescent_booster,central_exploratory,126988.55519642738,2.4318233796398356,3119.899797279868,0.05974589796475094,0.023979224082176342,87014.202839297,38864.61009559663,1109.7422615337505,0.6852129524956199,0.3060481319397673,0.008738915564612797,289523.82930371596,158287.6995308767,131236.12977283922,13519332.226111114,395719.24882719177,1270.4042813622284,1243.0600405613857,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,cocooning_adjunct,cocooning_adjunct,central_exploratory,106918.70298894863,2.0474868877980046,23189.752004758615,0.444082389806582,0.17823401258496385,72297.2635209344,33679.54404928964,941.8954187245887,0.6761891184595386,0.31500142732530934,0.008809454215152097,245733.78692082572,131873.93565502967,113859.85126579607,11715669.965717182,329684.83913757413,1056.8926855469438,1032.8180502990629,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,combined_strategy,combined_strategy,central_exploratory,6956.9883135262635,0.13322591792718055,123151.46668018098,2.358343359677406,0.9465293142258684,4168.490857913087,2718.045580024394,70.45187558878308,0.5991803737557551,0.39069284833205475,0.010126777912190195,18380.391113430727,9154.333761233864,9226.057352196865,945491.5696227712,22885.834403084657,61.22785471807614,59.54986939875838,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,current,current,central_exploratory,130108.45499370724,2.4915692776045866,0.0,0.0,0.0,88944.23328512671,40027.26156760648,1136.9601409740565,0.6836160900490944,0.30764535302138835,0.008738556929517348,296624.7796362672,161422.6576238319,135202.1220124353,13923768.84530311,403556.64405957976,1298.1666105822287,1270.6319040732387,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,higher_child_coverage,higher_child_coverage,central_exploratory,129892.70121148627,2.487437605416971,215.7537822209706,0.004131672187615454,0.0016582610425387445,88805.20256580588,39952.09915198323,1135.3994936971626,0.6836812364169461,0.30757770667140694,0.008741056911647014,296217.6179092062,161273.217730938,134944.40017826823,13897623.062154166,403183.0443273449,1296.3230338243814,1268.645750940084,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,maternal_adult_boosting_only,maternal_adult_boosting_only,central_exploratory,110932.71118954179,2.1243549092737077,19175.743804165453,0.36721436833087884,0.14738276467192613,76137.92023420267,33825.286980120545,969.5039752185658,0.6863432743847028,0.3049171575940842,0.0087395680212129,252936.6621061294,138741.52333728506,114195.13876884432,11766367.685227646,346853.80834321264,1111.8461187949854,1087.684574774324,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,maternal_cocooning_only,maternal_cocooning_only,central_exploratory,125133.8162762108,2.3963052381460375,4974.6387174964475,0.09526403945854911,0.03823455376314355,84179.61325313826,39851.17270668968,1103.0303163828546,0.6727167424297732,0.31846845155529546,0.008814806014931328,287772.7307563126,152971.87690641676,134800.85384989582,13862515.077255623,382429.6922660419,1229.9994839048943,1202.5659036162608,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,maternal_direct_antibody_only,maternal_direct_antibody_only,central_exploratory,102282.77620473223,1.9587091618067094,27825.678788975012,0.5328601157978772,0.21386526179502185,61442.17820736797,39760.53094814166,1080.0670492226059,0.6007089413019401,0.38873144065385756,0.010559618044202395,281781.7783775405,147150.6989092358,134631.07946830473,13830984.694103563,367876.7472730895,905.1407047264372,877.7454029623996,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,maternal_immunization,maternal_immunization,central_exploratory,84472.58677946911,1.6176450796160595,45635.86821423813,0.873924197988527,0.35075251809304264,50116.54976257877,33460.38418996943,895.6528269209244,0.5932877359777917,0.39610938253049816,0.01060288149171029,233669.42502347688,120282.14214484727,113387.28287862963,11639433.64322508,300705.35536211816,739.9067548617402,715.9507108939824,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,next_generation_vaccine,next_generation_vaccine,central_exploratory,49772.86245593936,0.9531473951486279,80335.5925377679,1.5384218824559586,0.6174509761233684,31430.851736427372,17908.02465475733,433.9860647546527,0.6314857170260408,0.35979495193008293,0.00871933104387621,113223.86439402634,52235.40665418951,60988.457739836835,6229434.290619157,130588.51663547376,464.2444606809621,449.0121676632482,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,central_exploratory,102282.77620473223,1.9587091618067094,27825.678788975012,0.5328601157978772,0.21386526179502185,61442.17820736797,39760.53094814166,1080.0670492226059,0.6007089413019401,0.38873144065385756,0.010559618044202395,281781.7783775405,147150.6989092358,134631.07946830473,13830984.694103563,367876.7472730895,905.1407047264372,877.7454029623996,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,resistance_guided_treatment,resistance_guided_treatment,central_exploratory,77389.6075988193,1.4820064438418508,52718.84739488794,1.0095628337627358,0.4051915565167361,51138.52577226732,25560.16704962125,690.9147769307367,0.6607931912171566,0.3302790625599607,0.008927746222882744,180254.7301956797,93683.96244856858,86570.76774711114,8891286.680832535,234209.90612142143,747.7783603253097,730.5503681752474,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,targeted_pep_high_risk,targeted_pep_high_risk,central_exploratory,139206.24101427625,2.665791345949529,-9097.786020569009,-0.17422206834494247,-0.06992463342224009,94979.67578826015,43010.50576513066,1216.0594608854362,0.682294666505071,0.30896966581203594,0.008735667682893066,317261.22720600397,171944.72894668073,145316.4982593232,14961511.648299022,429861.8223667018,1387.4463768840833,1356.8525112608593,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
Brazil,transmission_blocking_vaccine,transmission_blocking_vaccine,central_exploratory,68509.8270929875,1.3119591681084697,61598.627900719745,1.1796101094961169,0.47344062231542905,44508.02394327383,23388.088724813668,613.7144249000033,0.649658973490966,0.34138297697160025,0.008958049537433756,160113.70978194728,80775.97187170964,79337.73791023764,8135713.720703039,201939.9296792741,652.5027518609423,635.8289134753404,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,adolescent_booster,adolescent_booster,central_exploratory,580914.5059549239,1.8104564345054583,-3958.704635234317,-0.012337550836060807,-0.006861365508725958,458108.42171376524,118779.74956155957,4026.3346795992106,0.7885986957077504,0.20447027633835035,0.006931027953899355,1050441.9583740083,653598.0669295359,396843.89144447236,41318384.31177108,1633995.1673238396,6699.164147070687,6544.40602448236,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,cocooning_adjunct,cocooning_adjunct,central_exploratory,521206.3696531136,1.62437228868965,55749.43166657601,0.17374659497974765,0.09662686732512016,410080.99141042464,107505.04322835834,3620.3350143306375,0.7867919796977003,0.20626195205539757,0.006946068246902151,944519.5457030465,585185.2040015825,359334.3417014641,37396397.18015036,1462963.010003956,6003.807232559802,5858.299877291781,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,combined_strategy,combined_strategy,central_exploratory,46927.73575821034,0.14625322713125988,530028.0655614793,1.6518656565381376,0.9186632049615048,39140.966356107376,7513.508226373812,273.2611757291553,0.8340689301051433,0.16010804921606026,0.005823020678796469,71291.8888821957,46313.4500898414,24978.438792354296,2613627.504460033,115783.62522460349,569.2850071690455,559.1566622301053,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,current,current,central_exploratory,576955.8013196896,1.7981188836693975,0.0,0.0,0.0,455011.6255756304,117948.16365284519,3996.012091213971,0.7886420840814281,0.2044318878206243,0.006926028097947475,1042531.0116542163,648451.1789938072,394079.83266040916,41029111.21352543,1621127.947484518,6653.305048149936,6500.166079651863,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,higher_child_coverage,higher_child_coverage,central_exploratory,579364.1000043841,1.8056244973041802,-2408.298684694455,-0.007505613634782637,-0.004174147619602442,456931.02682525385,118420.22347292844,4012.8497062017777,0.7886768041406022,0.20439689561716431,0.0069263002422335325,1046923.8251358566,651272.4299465477,395651.39518930885,41193320.59379725,1628181.0748663691,6681.272108372939,6527.586097503627,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,maternal_adult_boosting_only,maternal_adult_boosting_only,central_exploratory,535540.654217997,1.6690459841477872,41415.14710169262,0.12907289952161038,0.07178218332662989,424136.72610610124,107708.27829776448,3695.6498141313355,0.7919785785925644,0.20112063846028913,0.0069007829471466895,964168.639008193,604613.0251291995,359555.6138789936,37467093.95072236,1511532.5628229987,6204.7065759898605,6059.0960872300175,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,maternal_cocooning_only,maternal_cocooning_only,central_exploratory,560246.4573253959,1.7460431667690255,16709.34399429371,0.05207571690037205,0.028961220176786262,438597.62421232776,117740.17901531939,3908.654097748698,0.7828655022758788,0.21015782871239985,0.006976669011721244,1019739.935144794,625817.756335609,393922.17880918505,40956762.27175753,1564544.3908390224,6418.737797289159,6265.680345890397,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,maternal_direct_antibody_only,maternal_direct_antibody_only,central_exploratory,383602.9361455366,1.1955225716135152,193352.865174153,0.6025963120558824,0.3351259571909855,262799.7100956019,117144.02625666923,3659.1997932654267,0.685082634497608,0.30537833582229285,0.009539029680099082,954659.0889215693,561195.1037510753,393463.98517049395,40749386.27642708,1402987.7593776882,3907.122900100463,3754.281572794313,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,maternal_immunization,maternal_immunization,central_exploratory,348375.79598134785,1.0857349832530039,228580.00533834175,0.7123839004163937,0.39618287018780873,238344.5909035436,106715.47047864793,3315.7345991563166,0.6841594440628265,0.3063228608578809,0.009517695079292598,865051.4731013174,506496.49898229225,358554.9741190251,37121738.65935824,1266241.2474557306,3550.0767720431386,3404.92272719348,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,next_generation_vaccine,next_generation_vaccine,central_exploratory,83002.96162965549,0.2586839276016041,493952.8396900341,1.5394349560677933,0.8561363601166673,69744.36931968953,12810.970651845908,447.6216581200425,0.8402636237352175,0.15434353666807926,0.005392839596703201,116781.29330596107,74069.14546070031,42712.14784526076,4456387.648177827,185172.86365175075,1014.136447694058,996.348133138422,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,pregnancy_tdap_scaleup,pregnancy_tdap_scaleup,central_exploratory,383602.9361455366,1.1955225716135152,193352.865174153,0.6025963120558824,0.3351259571909855,262799.7100956019,117144.02625666923,3659.1997932654267,0.685082634497608,0.30537833582229285,0.009539029680099082,954659.0889215693,561195.1037510753,393463.98517049395,40749386.27642708,1402987.7593776882,3907.122900100463,3754.281572794313,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,resistance_guided_treatment,resistance_guided_treatment,central_exploratory,374799.7975030588,1.1680870386195366,202156.0038166308,0.630031845049861,0.35038386537449295,284506.36969001096,87601.19821184834,2692.229601199512,0.7590889098270899,0.23372797636352355,0.007183113809386571,702383.4727415156,407852.76670067426,294530.7060408413,30472702.520835817,1019631.9167516856,4177.317973514887,4064.3767098573,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
China,targeted_pep_high_risk,targeted_pep_high_risk,central_exploratory,558422.3331956398,1.740358169832418,18533.468124049832,0.05776071383697956,0.03212285599981424,439260.21238606895,115280.5509165195,3881.5698930513304,0.7866093210712919,0.20643972145027314,0.006950957478434958,1012673.859597856,627345.8758047973,385327.9837930586,40101163.068817854,1568364.6895119932,6424.591494440539,6275.145891229557,70.0,0.05,21.0,0.4,0.01,0.2,7.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
