country,scenario,infant_cases,mean_infant_population,analysis_window,analysis_years,annualized_infant_cases_per_100k,rank,current_infant_cases_per_100k,relative_reduction_infant_cases
Brazil,combined_strategy,20156.21492063701,2191960.7681516344,first_15_years,15.008219178082191,61.269881470142444,1.0,697.6234043745037,0.9121734146447141
Brazil,current,229500.15462109714,2191960.76796068,first_15_years,15.008219178082191,697.6234043745037,9.0,697.6234043745037,0.0
Brazil,higher_child_coverage,228440.50118461193,2191960.7685512323,first_15_years,15.008219178082191,694.4023212254565,8.0,697.6234043745037,0.0046172234601780104
Brazil,maternal_immunization,166829.18382722867,2191960.7681257767,first_15_years,15.008219178082191,507.11923638550127,4.0,697.6234043745037,0.2730759415387023
Brazil,next_generation_vaccine,37018.24488210917,2191960.767876659,first_15_years,15.008219178082191,112.52625978510765,2.0,697.6234043745037,0.8387005666961534
Brazil,pregnancy_tdap_scaleup,209511.60673361228,2191960.7679413697,first_15_years,15.008219178082191,636.8631889946729,6.0,697.6234043745037,0.0870960105392522
Brazil,resistance_guided_treatment,148266.4385004097,2191960.7679781904,first_15_years,15.008219178082191,450.6931062904138,3.0,697.6234043745037,0.3539593088988895
Brazil,targeted_pep_high_risk,258111.17681294258,2191960.7681142907,first_15_years,15.008219178082191,784.5937975946927,10.0,697.6234043745037,-0.12466667929262987
China,adolescent_booster,196861.3810260193,8037112.108990143,first_15_years,15.008219178082191,163.20420252288267,9.0,163.18636261004804,-0.00010932232662885788
China,cocooning_adjunct,190419.20351492372,8037112.109363974,first_15_years,15.008219178082191,157.86343716212488,6.0,163.18636261004804,0.032618690451743704
China,combined_strategy,111135.15110081369,8037112.115048121,first_15_years,15.008219178082191,92.13449382232956,1.0,163.18636261004804,0.43540322641730067
China,current,196839.86203553661,8037112.109039474,first_15_years,15.008219178082191,163.18636261004804,8.0,163.18636261004804,0.0
China,higher_child_coverage,196996.58623321893,8037112.1087724585,first_15_years,15.008219178082191,163.31629184570335,10.0,163.18636261004804,-0.0007962015549412005
China,maternal_immunization,170305.55422722592,8037112.109001198,first_15_years,15.008219178082191,141.18859685922905,4.0,163.18636261004804,0.13480149565797417
China,next_generation_vaccine,142885.6572774763,8037112.111368773,first_15_years,15.008219178082191,118.45665015397171,2.0,163.18636261004804,0.2741020250752384
China,pregnancy_tdap_scaleup,175793.3797254435,8037112.108439906,first_15_years,15.008219178082191,145.73817474675482,5.0,163.18636261004804,0.10692185047955016
China,resistance_guided_treatment,155159.26985960102,8037112.10901993,first_15_years,15.008219178082191,128.63185643317297,3.0,163.18636261004804,0.21174873699125762
China,targeted_pep_high_risk,193193.99970499572,8037112.109002844,first_15_years,15.008219178082191,160.16382944018193,7.0,163.18636261004804,0.01852197157607338
Japan,adolescent_booster,409925.07551877946,732677.3067708921,first_15_years,15.008219178082191,3727.885644089122,8.0,3723.6248836453433,-0.0011442507172223504
Japan,cocooning_adjunct,411195.3735600049,732677.3066515513,first_15_years,15.008219178082191,3739.437818776869,10.0,3723.6248836453433,-0.004246650945152419
Japan,combined_strategy,115134.16241824764,732677.3067459076,first_15_years,15.008219178082191,1047.0376585151935,1.0,3723.6248836453433,0.7188122619134053
Japan,current,409456.5545759048,732677.3067947893,first_15_years,15.008219178082191,3723.6248836453433,7.0,3723.6248836453433,0.0
Japan,higher_child_coverage,410975.1456547352,732677.3067579537,first_15_years,15.008219178082191,3737.435051153857,9.0,3723.6248836453433,-0.00370879665381163
Japan,maternal_immunization,349388.2476105999,732677.306725795,first_15_years,15.008219178082191,3177.3597429062634,5.0,3723.6248836453433,0.14670251644797772
Japan,next_generation_vaccine,174186.69378857096,732677.3066945233,first_15_years,15.008219178082191,1584.065269517031,2.0,3723.6248836453433,0.5745905350255722
Japan,pregnancy_tdap_scaleup,346755.5357502041,732677.3067747944,first_15_years,15.008219178082191,3153.4176875830417,4.0,3723.6248836453433,0.15313228745643193
Japan,resistance_guided_treatment,313338.3991476966,732677.3068431837,first_15_years,15.008219178082191,2849.520045415714,3.0,3723.6248836453433,0.23474567539518132
Japan,targeted_pep_high_risk,397333.4146293607,732677.3067258011,first_15_years,15.008219178082191,3613.3762505997397,6.0,3723.6248836453433,0.02960787847611346
New_Zealand,adolescent_booster,34154.2008829986,54003.16717621317,first_15_years,15.008219178082191,4214.0116695957695,9.0,4213.95314368757,-1.3888599660116796e-05
New_Zealand,cocooning_adjunct,33311.91418267796,54003.16718487772,first_15_years,15.008219178082191,4110.088699212758,6.0,4213.95314368757,0.02464774546209647
New_Zealand,combined_strategy,10970.244090905308,54003.16717828761,first_15_years,15.008219178082191,1353.530032044319,1.0,4213.95314368757,0.6787980345553002
New_Zealand,current,34153.72653561476,54003.16717629367,first_15_years,15.008219178082191,4213.95314368757,8.0,4213.95314368757,0.0
New_Zealand,higher_child_coverage,34246.87381837321,54003.167174168404,first_15_years,15.008219178082191,4225.44583659404,10.0,4213.95314368757,-0.0027272948973544597
New_Zealand,maternal_immunization,29602.730682026333,54003.16719019762,first_15_years,15.008219178082191,3652.442431342392,4.0,4213.95314368757,0.13325034550664427
New_Zealand,next_generation_vaccine,12864.735434427397,54003.167180207594,first_15_years,15.008219178082191,1587.2760551079175,2.0,4213.95314368757,0.6233284991586512
New_Zealand,pregnancy_tdap_scaleup,30310.294581671904,54003.167188578765,first_15_years,15.008219178082191,3739.7430402297796,5.0,4213.95314368757,0.11253331190171145
New_Zealand,resistance_guided_treatment,27890.786229906567,54003.16717296515,first_15_years,15.008219178082191,3441.2193995322486,3.0,4213.95314368757,0.183375020510815
New_Zealand,targeted_pep_high_risk,33593.01200563015,54003.16718001667,first_15_years,15.008219178082191,4144.771095174206,7.0,4213.95314368757,0.016417374886334102
Sweden,adolescent_booster,8890.909886496873,93694.72008525873,first_15_years,15.008219178082191,632.2690552855222,9.0,632.2690349093596,-3.2227045032584556e-08
Sweden,cocooning_adjunct,8639.876682157499,93694.72009452673,first_15_years,15.008219178082191,614.4170548131784,6.0,632.2690349093596,0.028234784736437923
Sweden,combined_strategy,5937.112445510274,93694.72008204307,first_15_years,15.008219178082191,422.21240852713174,1.0,632.2690349093596,0.3322266547694226
Sweden,current,8890.909599970004,93694.72008526797,first_15_years,15.008219178082191,632.2690349093596,8.0,632.2690349093596,0.0
Sweden,higher_child_coverage,8891.039902822407,93694.72008419855,first_15_years,15.008219178082191,632.27830128666,10.0,632.2690349093596,-1.4655750620207186e-05
Sweden,maternal_immunization,8141.601682117005,93694.72009767863,first_15_years,15.008219178082191,578.9826765873371,4.0,632.2690349093596,0.084277981966429
Sweden,next_generation_vaccine,6444.870129862591,93694.72019390785,first_15_years,15.008219178082191,458.3211387520184,2.0,632.2690349093596,0.2751168989040842
Sweden,pregnancy_tdap_scaleup,8372.25335441425,93694.72008890829,first_15_years,15.008219178082191,595.3852627434583,5.0,632.2690349093596,0.058335566237541325
Sweden,resistance_guided_treatment,8735.384923020909,93694.72008815463,first_15_years,15.008219178082191,621.2090374519915,7.0,632.2690349093596,0.017492549605807484
Sweden,targeted_pep_high_risk,7553.904471599041,93694.72009091328,first_15_years,15.008219178082191,537.1891183983879,3.0,632.2690349093596,0.1503788913600712
Thailand,adolescent_booster,74394.21204833021,514048.00377546076,first_15_years,15.008219178082191,964.2869910281826,9.0,967.8268066334947,0.0036574886963764985
Thailand,cocooning_adjunct,62060.446967412376,514048.00380827626,first_15_years,15.008219178082191,804.4185161255848,5.0,967.8268066334947,0.16884042618773087
Thailand,combined_strategy,889.1034466075456,514048.0035114033,first_15_years,15.008219178082191,11.524429980189918,1.0,967.8268066334947,0.9880924666467168
Thailand,current,74667.30685264376,514048.00359242834,first_15_years,15.008219178082191,967.8268066334947,10.0,967.8268066334947,0.0
Thailand,higher_child_coverage,73233.86860136248,514048.0037651991,first_15_years,15.008219178082191,949.2467875120923,8.0,967.8268066334947,0.019197669452896693
Thailand,maternal_immunization,53903.079555422446,514048.0036777691,first_15_years,15.008219178082191,698.683902556312,4.0,967.8268066334947,0.2780899456725878
Thailand,next_generation_vaccine,34330.894112577516,514048.00359472376,first_15_years,15.008219178082191,444.9920724109218,2.0,967.8268066334947,0.540215181723691
Thailand,pregnancy_tdap_scaleup,64732.79150825215,514048.00365065876,first_15_years,15.008219178082191,839.0570588871899,6.0,967.8268066334947,0.13305040412573366
Thailand,resistance_guided_treatment,40524.6032979588,514048.00388676074,first_15_years,15.008219178082191,525.2740326485607,3.0,967.8268066334947,0.45726443094123126
Thailand,targeted_pep_high_risk,70709.41564424425,514048.0038946743,first_15_years,15.008219178082191,916.5251940411822,7.0,967.8268066334947,0.053007017619981944
United_Kingdom,adolescent_booster,180214.16614060613,667725.7997876835,first_15_years,15.008219178082191,1798.2977722109065,9.0,1792.7989508017133,-0.0030671712557250874
United_Kingdom,cocooning_adjunct,163558.6810213065,667725.7997356034,first_15_years,15.008219178082191,1632.098175344482,6.0,1792.7989508017133,0.08963680806783625
United_Kingdom,combined_strategy,14957.98425149035,667725.7996211365,first_15_years,15.008219178082191,149.26079530253566,1.0,1792.7989508017133,0.9167442644721605
United_Kingdom,current,179663.10861853987,667725.7997891759,first_15_years,15.008219178082191,1792.7989508017133,8.0,1792.7989508017133,0.0
United_Kingdom,higher_child_coverage,185085.58960991644,667725.799867136,first_15_years,15.008219178082191,1846.9081013562711,10.0,1792.7989508017133,-0.03018138231861478
United_Kingdom,maternal_immunization,145360.15392397947,667725.7997536774,first_15_years,15.008219178082191,1450.5010709263006,3.0,1792.7989508017133,0.19092931737958796
United_Kingdom,next_generation_vaccine,120872.28862466128,667725.7996652087,first_15_years,15.008219178082191,1206.1447335168975,2.0,1792.7989508017133,0.3272281127911597
United_Kingdom,pregnancy_tdap_scaleup,158880.51761069364,667725.7997775609,first_15_years,15.008219178082191,1585.4163243106998,5.0,1792.7989508017133,0.11567533905476413
United_Kingdom,resistance_guided_treatment,149611.5779003509,667725.7998263978,first_15_years,15.008219178082191,1492.924629519114,4.0,1792.7989508017133,0.1672660066810614
United_Kingdom,targeted_pep_high_risk,174080.0210550147,667725.7998024406,first_15_years,15.008219178082191,1737.0871599433367,7.0,1792.7989508017133,0.03107531429191379
United_States,adolescent_booster,694004.6300424997,3637378.1073234114,first_15_years,15.008219178082191,1271.2903659789763,8.0,1271.323816854457,2.631184520984764e-05
United_States,cocooning_adjunct,653582.3159986795,3637378.1073864005,first_15_years,15.008219178082191,1197.2440322740742,6.0,1271.323816854457,0.05826980002913251
United_States,combined_strategy,150783.65444571635,3637378.108067571,first_15_years,15.008219178082191,276.20825410485554,1.0,1271.323816854457,0.7827396526022321
United_States,current,694022.891065144,3637378.107322167,first_15_years,15.008219178082191,1271.323816854457,9.0,1271.323816854457,0.0
United_States,higher_child_coverage,695723.9900686878,3637378.1075235484,first_15_years,15.008219178082191,1274.4399210304218,10.0,1271.323816854457,-0.0024510703997309147
United_States,maternal_immunization,586062.6418058851,3637378.1078755883,first_15_years,15.008219178082191,1073.5602588548713,4.0,1271.323816854457,0.15555718800965868
United_States,next_generation_vaccine,386303.38776273635,3637378.107770511,first_15_years,15.008219178082191,707.6376062755771,2.0,1271.323816854457,0.44338523600821633
United_States,pregnancy_tdap_scaleup,621394.6405711822,3637378.107242552,first_15_years,15.008219178082191,1138.2820601619003,5.0,1271.323816854457,0.10464820601074876
United_States,resistance_guided_treatment,582217.1526436025,3637378.1073224423,first_15_years,15.008219178082191,1066.516021684745,3.0,1271.323816854457,0.16109805578601744
United_States,targeted_pep_high_risk,688731.1180439795,3637378.107322489,first_15_years,15.008219178082191,1261.6302503138106,7.0,1271.323816854457,0.007624781674137382
Australia,adolescent_booster,272231.7562231052,302786.2146522462,excluding_initial_5_years,19.01095890410959,4729.319592738839,8.0,4729.322365575226,5.863073339051894e-07
Australia,cocooning_adjunct,265571.9751329805,302786.2146719632,excluding_initial_5_years,19.01095890410959,4613.623195993512,6.0,4729.322365575226,0.024464217204538508
Australia,combined_strategy,93204.39075772696,302786.21462834405,excluding_initial_5_years,19.01095890410959,1619.184174139306,1.0,4729.322365575226,0.6576287152837454
Australia,current,272231.9158346765,302786.214652249,excluding_initial_5_years,19.01095890410959,4729.322365575226,9.0,4729.322365575226,0.0
Australia,higher_child_coverage,272735.8773813297,302786.2147691962,excluding_initial_5_years,19.01095890410959,4738.077386486275,10.0,4729.322365575226,-0.0018512210067929136
Australia,maternal_immunization,237191.11087749543,302786.2146178379,excluding_initial_5_years,19.01095890410959,4120.57940479428,4.0,4729.322365575226,0.1287167407347808
Australia,next_generation_vaccine,124036.43992562714,302786.2145721241,excluding_initial_5_years,19.01095890410959,2154.8109370029515,2.0,4729.322365575226,0.5443721593842203
Australia,pregnancy_tdap_scaleup,242917.91253091957,302786.21466002875,excluding_initial_5_years,19.01095890410959,4220.067706534023,5.0,4729.322365575226,0.10768025938516512
Australia,resistance_guided_treatment,211308.23466144,302786.21457465895,excluding_initial_5_years,19.01095890410959,3670.931666504318,3.0,4729.322365575226,0.22379330848219237
Australia,targeted_pep_high_risk,269752.08855476987,302786.21458506235,excluding_initial_5_years,19.01095890410959,4686.241809430343,7.0,4729.322365575226,0.009109245006952205
Brazil,adolescent_booster,177553.55572569717,2065215.8228634098,excluding_initial_5_years,19.01095890410959,452.2305602457019,8.0,453.6767733452425,0.003187760944596718
Brazil,cocooning_adjunct,152370.6955399904,2065215.8223929086,excluding_initial_5_years,19.01095890410959,388.08958087682373,5.0,453.6767733452425,0.14456810734392112
Brazil,combined_strategy,3459.8086859442665,2065215.8225883814,excluding_initial_5_years,19.01095890410959,8.812164950461977,1.0,453.6767733452425,0.9805761161509672
Brazil,current,178121.36401712737,2065215.8224425602,excluding_initial_5_years,19.01095890410959,453.6767733452425,9.0,453.6767733452425,0.0
Brazil,higher_child_coverage,179025.3713406752,2065215.8225311246,excluding_initial_5_years,19.01095890410959,455.9792883995579,10.0,453.6767733452425,-0.005075232389212925
Brazil,maternal_immunization,138784.2856250978,2065215.8223583105,excluding_initial_5_years,19.01095890410959,353.48486827179914,4.0,453.6767733452425,0.22084424630043498
Brazil,next_generation_vaccine,95425.40292362447,2065215.8216360062,excluding_initial_5_years,19.01095890410959,243.04939022533134,3.0,453.6767733452425,0.46426750385924276
Brazil,pregnancy_tdap_scaleup,162198.34122266134,2065215.8225236093,excluding_initial_5_years,19.01095890410959,413.1206859491829,6.0,453.6767733452425,0.08939423346937991
Brazil,resistance_guided_treatment,93787.58371519628,2065215.8227496645,excluding_initial_5_years,19.01095890410959,238.87784931479914,2.0,453.6767733452425,0.47346246634271494
Brazil,targeted_pep_high_risk,172926.94849505197,2065215.8226972402,excluding_initial_5_years,19.01095890410959,440.44654857042127,7.0,453.6767733452425,0.029162226395824775
China,adolescent_booster,1442386.545424342,7973093.774752905,excluding_initial_5_years,19.01095890410959,951.5919677577044,10.0,943.1049072729821,-0.008999063009080155
China,cocooning_adjunct,1276797.543080447,7973093.777230717,excluding_initial_5_years,19.01095890410959,842.3472126281497,6.0,943.1049072729821,0.1068361471431386
China,combined_strategy,6046.6820600670335,7973093.760504055,excluding_initial_5_years,19.01095890410959,3.9892039401508947,1.0,943.1049072729821,0.9957701376491764
China,current,1429522.1848172206,7973093.772580111,excluding_initial_5_years,19.01095890410959,943.1049072729821,8.0,943.1049072729821,0.0
China,higher_child_coverage,1436575.0761306204,7973093.774559393,excluding_initial_5_years,19.01095890410959,947.7579417920989,9.0,943.1049072729821,-0.004933740120779628
China,maternal_immunization,1099496.8857297518,7973093.781013268,excluding_initial_5_years,19.01095890410959,725.3758762050269,4.0,943.1049072729821,0.23086406336016818
China,next_generation_vaccine,43652.62923464552,7973093.759535749,excluding_initial_5_years,19.01095890410959,28.799139566470306,2.0,943.1049072729821,0.9694634824351154
China,pregnancy_tdap_scaleup,1231559.3849492897,7973093.775656978,excluding_initial_5_years,19.01095890410959,812.5020453908194,5.0,943.1049072729821,0.13848179653714776
China,resistance_guided_treatment,867659.8677581867,7973093.783178221,excluding_initial_5_years,19.01095890410959,572.4250289571372,3.0,943.1049072729821,0.39304204172542967
China,targeted_pep_high_risk,1380307.4199853856,7973093.76308552,excluding_initial_5_years,19.01095890410959,910.6362368557175,7.0,943.1049072729821,0.03442742177129465
Japan,adolescent_booster,434354.5312992715,736613.1058235265,excluding_initial_5_years,19.01095890410959,3101.707869764004,5.0,3105.2657055683367,0.0011457427935885889
Japan,cocooning_adjunct,504215.1296476311,736613.1058622464,excluding_initial_5_years,19.01095890410959,3600.579533317627,10.0,3105.2657055683367,-0.15950771196844693
Japan,combined_strategy,210348.53583250073,736613.1056240037,excluding_initial_5_years,19.01095890410959,1502.0902561096882,1.0,3105.2657055683367,0.5162764160837663
Japan,current,434852.7607460728,736613.1058742409,excluding_initial_5_years,19.01095890410959,3105.2657055683367,7.0,3105.2657055683367,0.0
Japan,higher_child_coverage,434414.640219067,736613.1058056662,excluding_initial_5_years,19.01095890410959,3102.1371051669034,6.0,3105.2657055683367,0.0010075145569099497
Japan,maternal_immunization,431661.09657293797,736613.1062713318,excluding_initial_5_years,19.01095890410959,3082.4741611243894,4.0,3105.2657055683367,0.007339643883960578
Japan,next_generation_vaccine,355005.3425741605,736613.1056993065,excluding_initial_5_years,19.01095890410959,2535.078572249435,2.0,3105.2657055683367,0.1836194346578609
Japan,pregnancy_tdap_scaleup,371115.55720099766,736613.1058861701,excluding_initial_5_years,19.01095890410959,2650.120952626117,3.0,3105.2657055683367,0.14657191883002407
Japan,resistance_guided_treatment,438584.65765297733,736613.1060678487,excluding_initial_5_years,19.01095890410959,3131.9150272925076,9.0,3105.2657055683367,-0.008581977921046757
Japan,targeted_pep_high_risk,437963.3793708048,736613.10545229,excluding_initial_5_years,19.01095890410959,3127.478507209399,8.0,3105.2657055683367,-0.007153269235940396
New_Zealand,adolescent_booster,44357.56692567027,54171.738390886974,excluding_initial_5_years,19.01095890410959,4307.159166585746,9.0,4307.0190713854545,-3.252718364366025e-05
New_Zealand,cocooning_adjunct,43312.84418357279,54171.738396345594,excluding_initial_5_years,19.01095890410959,4205.715659517284,7.0,4307.0190713854545,0.02352053942393717
New_Zealand,combined_strategy,21644.576315037768,54171.7383739577,excluding_initial_5_years,19.01095890410959,2101.707595178369,1.0,4307.0190713854545,0.5120273301918987
New_Zealand,current,44356.124145919806,54171.73839094236,excluding_initial_5_years,19.01095890410959,4307.0190713854545,8.0,4307.0190713854545,0.0
New_Zealand,higher_child_coverage,44491.20863088929,54171.73838684199,excluding_initial_5_years,19.01095890410959,4320.135895245047,10.0,4307.0190713854545,-0.00304545293210734
New_Zealand,maternal_immunization,38502.0929802586,54171.73839770183,excluding_initial_5_years,19.01095890410959,3738.5874425818615,4.0,4307.0190713854545,0.13197796884162472
New_Zealand,next_generation_vaccine,26843.405125530757,54171.738376255744,excluding_initial_5_years,19.01095890410959,2606.518492634501,2.0,4307.0190713854545,0.39482076827766344
New_Zealand,pregnancy_tdap_scaleup,39414.31176412498,54171.73839776494,excluding_initial_5_years,19.01095890410959,3827.164697117794,5.0,4307.0190713854545,0.11141217772999179
New_Zealand,resistance_guided_treatment,37732.08595929071,54171.738382855925,excluding_initial_5_years,19.01095890410959,3663.819077596942,3.0,4307.0190713854545,0.14933762380151527
New_Zealand,targeted_pep_high_risk,43236.41633646292,54171.738387702164,excluding_initial_5_years,19.01095890410959,4198.294448316349,6.0,4307.0190713854545,0.025243589885969864
Sweden,adolescent_booster,909.0681202630033,98313.05439636025,excluding_initial_5_years,19.01095890410959,48.63861680700287,8.0,49.534783661378555,0.01809166787730243
Sweden,cocooning_adjunct,382.22496943141596,98313.0544086967,excluding_initial_5_years,19.01095890410959,20.45049584901478,5.0,49.534783661378555,0.5871487803638136
Sweden,combined_strategy,22.12262393725278,98313.05444632174,excluding_initial_5_years,19.01095890410959,1.1836448819603833,2.0,49.534783661378555,0.9761047733638685
Sweden,current,925.8177067420805,98313.05439784983,excluding_initial_5_years,19.01095890410959,49.534783661378555,9.0,49.534783661378555,0.0
Sweden,higher_child_coverage,701.383117884947,98313.05439073431,excluding_initial_5_years,19.01095890410959,37.526675886279456,6.0,49.534783661378555,0.24241768889487691
Sweden,maternal_immunization,332.71183944172964,98313.05441436509,excluding_initial_5_years,19.01095890410959,17.801354268274068,4.0,49.534783661378555,0.6406292113847771
Sweden,next_generation_vaccine,20.23113717282069,98313.05449684637,excluding_initial_5_years,19.01095890410959,1.0824431146351126,1.0,49.534783661378555,0.978147817864014
Sweden,pregnancy_tdap_scaleup,793.5235679242604,98313.05440494174,excluding_initial_5_years,19.01095890410959,42.456541906957064,7.0,49.534783661378555,0.14289437101024982
Sweden,resistance_guided_treatment,249.75730237927377,98313.05436180269,excluding_initial_5_years,19.01095890410959,13.362969681448924,3.0,49.534783661378555,0.7302305835673244
Sweden,targeted_pep_high_risk,1286.7711815354705,98313.05445451576,excluding_initial_5_years,19.01095890410959,68.84717325899499,10.0,49.534783661378555,-0.38987531932382247
Thailand,adolescent_booster,95031.55311215838,487190.64088342374,excluding_initial_5_years,19.01095890410959,1026.0413590970618,7.0,1141.0235019044442,0.10077105564913391
Thailand,cocooning_adjunct,82304.68454259148,487190.64027706184,excluding_initial_5_years,19.01095890410959,888.6312780090292,5.0,1141.0235019044442,0.2211980940569196
Thailand,combined_strategy,3932.6447656436344,487190.6402443552,excluding_initial_5_years,19.01095890410959,42.46017299872633,1.0,1141.0235019044442,0.9627876437883554
Thailand,current,105681.15447230062,487190.6401746651,excluding_initial_5_years,19.01095890410959,1141.0235019044442,10.0,1141.0235019044442,0.0
Thailand,higher_child_coverage,102752.3094453963,487190.64087307215,excluding_initial_5_years,19.01095890410959,1109.4012018463773,8.0,1141.0235019044442,0.02771397784996299
Thailand,maternal_immunization,71551.91175195506,487190.64026637,excluding_initial_5_years,19.01095890410959,772.5352103454219,4.0,1141.0235019044442,0.3229454002866644
Thailand,next_generation_vaccine,42146.84667985839,487190.6403232743,excluding_initial_5_years,19.01095890410959,455.0531532168036,2.0,1141.0235019044442,0.6011886236722648
Thailand,pregnancy_tdap_scaleup,92229.5923177297,487190.64020958054,excluding_initial_5_years,19.01095890410959,995.7890119911203,6.0,1141.0235019044442,0.12728439832388883
Thailand,resistance_guided_treatment,54444.42689936109,487190.6407096271,excluding_initial_5_years,19.01095890410959,587.8282734691189,3.0,1141.0235019044442,0.48482369338756437
Thailand,targeted_pep_high_risk,105656.30479645594,487190.6402091494,excluding_initial_5_years,19.01095890410959,1140.7552036176935,9.0,1141.0235019044442,0.00023513826516530223
United_Kingdom,adolescent_booster,413305.77482424956,690940.1924987951,excluding_initial_5_years,19.01095890410959,3146.494621567513,9.0,3130.8033173313347,-0.0050119099303731485
United_Kingdom,cocooning_adjunct,344909.96563155385,690940.1926283768,excluding_initial_5_years,19.01095890410959,2625.797696735962,5.0,3130.8033173313347,0.16130225038404344
United_Kingdom,combined_strategy,79961.7635605707,690940.1927338871,excluding_initial_5_years,19.01095890410959,608.7484719897035,1.0,3130.8033173313347,0.8055615730889814
United_Kingdom,current,411244.65362830955,690940.192444284,excluding_initial_5_years,19.01095890410959,3130.8033173313347,8.0,3130.8033173313347,0.0
United_Kingdom,higher_child_coverage,421636.1681132265,690940.1925982563,excluding_initial_5_years,19.01095890410959,3209.913860022331,10.0,3130.8033173313347,-0.025268448596901694
United_Kingdom,maternal_immunization,308391.6228100569,690940.1926497539,excluding_initial_5_years,19.01095890410959,2347.783750926151,4.0,3130.8033173313347,0.2501018068016556
United_Kingdom,next_generation_vaccine,196955.66882997277,690940.1925612523,excluding_initial_5_years,19.01095890410959,1499.4224381893684,2.0,3130.8033173313347,0.521074214439168
United_Kingdom,pregnancy_tdap_scaleup,359308.4783001364,690940.1925271258,excluding_initial_5_years,19.01095890410959,2735.413495950741,6.0,3130.8033173313347,0.12629021414146835
United_Kingdom,resistance_guided_treatment,285213.5177725085,690940.1926721853,excluding_initial_5_years,19.01095890410959,2171.328962983771,3.0,3130.8033173313347,0.30646267334525823
United_Kingdom,targeted_pep_high_risk,381685.5069136908,690940.1926590285,excluding_initial_5_years,19.01095890410959,2905.7696928294204,7.0,3130.8033173313347,0.07187727930917442
United_States,adolescent_booster,552139.9599418306,3696417.8134799334,excluding_initial_5_years,19.01095890410959,785.7132950081954,8.0,785.6923579762257,-2.66478752874999e-05
United_States,cocooning_adjunct,516673.1624450993,3696417.811778809,excluding_initial_5_years,19.01095890410959,735.2428777961247,5.0,785.6923579762257,0.06421022130092746
United_States,combined_strategy,255446.8449506019,3696417.813191903,excluding_initial_5_years,19.01095890410959,363.5092491446726,1.0,785.6923579762257,0.5373389527664567
United_States,current,552125.2469769255,3696417.813478725,excluding_initial_5_years,19.01095890410959,785.6923579762257,7.0,785.6923579762257,0.0
United_States,higher_child_coverage,553011.2355023525,3696417.813497798,excluding_initial_5_years,19.01095890410959,786.9531487392854,9.0,785.6923579762257,-0.0016046875730180155
United_States,maternal_immunization,463307.79597298626,3696417.812524003,excluding_initial_5_years,19.01095890410959,659.3022086454529,2.0,785.6923579762257,0.16086467947368943
United_States,next_generation_vaccine,494941.89148362284,3696417.8129565264,excluding_initial_5_years,19.01095890410959,704.3185653348128,4.0,785.6923579762257,0.10356953560171345
United_States,pregnancy_tdap_scaleup,494749.7141531293,3696417.8135869005,excluding_initial_5_years,19.01095890410959,704.0450905624051,3.0,785.6923579762257,0.10391760411686624
United_States,resistance_guided_treatment,661793.2505304639,3696417.812946001,excluding_initial_5_years,19.01095890410959,941.7535286132253,10.0,785.6923579762257,-0.19862885142344977
United_States,targeted_pep_high_risk,535335.55890311,3696417.813088686,excluding_initial_5_years,19.01095890410959,761.8000805622734,6.0,785.6923579762257,0.030409201733225033
Australia,adolescent_booster,292525.9428929147,299897.87236127927,full_horizon,24.013698630136986,4061.925439469435,8.0,4061.927655901963,5.456602667486266e-07
Australia,cocooning_adjunct,285506.6619362685,299897.87237672845,full_horizon,24.013698630136986,3964.4578587743313,6.0,4061.927655901963,0.023995946108495758
Australia,combined_strategy,106198.8935291604,299897.87234166055,full_horizon,24.013698630136986,1474.645233280164,1.0,4061.927655901963,0.6369592572291358
Australia,current,292526.1025127879,299897.8723612814,full_horizon,24.013698630136986,4061.927655901963,9.0,4061.927655901963,0.0
Australia,higher_child_coverage,293030.2351188359,299897.8724538672,full_horizon,24.013698630136986,4068.9278852479715,10.0,4061.927655901963,-0.0017233761748161047
Australia,maternal_immunization,255741.38112631376,299897.8723333701,full_horizon,24.013698630136986,3551.146307727555,4.0,4061.927655901963,0.1257485094379377
Australia,next_generation_vaccine,138003.69702653924,299897.8722973123,full_horizon,24.013698630136986,1916.276971091424,2.0,4061.927655901963,0.5282345887408699
Australia,pregnancy_tdap_scaleup,261792.0851340504,299897.87236691546,full_horizon,24.013698630136986,3635.1645256538336,5.0,4061.927655901963,0.1050641878439279
Australia,resistance_guided_treatment,230845.5788163531,299897.8722994528,full_horizon,24.013698630136986,3205.4508400294535,3.0,4061.927655901963,0.21085476857965513
Australia,targeted_pep_high_risk,287163.72912438377,299897.8723074095,full_horizon,24.013698630136986,3987.467385960251,7.0,4061.927655901963,0.01833126442651478
Brazil,adolescent_booster,395709.7880688384,2110795.0683081476,full_horizon,24.013698630136986,780.67750610996,7.0,796.149399982389,0.019433405178439278
Brazil,cocooning_adjunct,329680.1940994805,2110795.068075495,full_horizon,24.013698630136986,650.4107796469887,5.0,796.149399982389,0.18305436183036017
Brazil,combined_strategy,22882.711289426097,2110795.0680887117,full_horizon,24.013698630136986,45.14424086273261,1.0,796.149399982389,0.9432967721086881
Brazil,current,403552.18105124595,2110795.0679742037,full_horizon,24.013698630136986,796.149399982389,9.0,796.149399982389,0.0
Brazil,higher_child_coverage,403177.426677333,2110795.0682916525,full_horizon,24.013698630136986,795.4100643221806,8.0,796.149399982389,0.0009286393486257483
