country,scenario,age_group,infant_cases,infant_infections,mean_infant_age_population,analysis_years,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,current_infant_cases_per_100k,relative_reduction_infant_cases
Thailand,resistance_guided_treatment,infant_3_11m,21179.116046794297,45990.08441648109,412136.6541477375,26.013698630136986,197.5442915381168,428.9640145395527,512.0578157712805,0.6142148689976185
Thailand,targeted_pep_high_risk,infant_3_11m,49694.16500174667,108404.94536413396,412136.65363812,26.013698630136986,463.51314234726675,1011.1270985224805,512.0578157712805,0.09480310997869246
United_Kingdom,adolescent_booster,infant_0_2m,120308.50790990258,182252.18433920172,119219.47775774347,26.013698630136986,3879.243319842428,5876.563352892734,3816.7632591683405,-0.01636990728308918
United_Kingdom,cocooning_adjunct,infant_0_2m,100466.63084708563,152183.3383000044,119219.4778063894,26.013698630136986,3239.4592302106603,4907.0195325906225,3816.7632591683405,0.15125486957330248
United_Kingdom,combined_strategy,infant_0_2m,17192.287644790395,32557.849097624818,119219.47781710625,26.013698630136986,554.3503790737709,1049.7995590810156,3816.7632591683405,0.8547590349644683
United_Kingdom,current,infant_0_2m,118370.78902210611,179351.71987100394,119219.47771168574,26.013698630136986,3816.7632591683405,5783.040398121023,3816.7632591683405,0.0
United_Kingdom,higher_child_coverage,infant_0_2m,118900.1987645977,180153.28231503774,119219.47776393095,26.013698630136986,3833.8336147181103,5808.886080237918,3816.7632591683405,-0.004472469050514016
United_Kingdom,maternal_immunization,infant_0_2m,62325.102055375355,118602.80277873678,119219.47774648744,26.013698630136986,2009.6187711903208,3824.2443400760753,3816.7632591683405,0.4734756560122071
United_Kingdom,next_generation_vaccine,infant_0_2m,53628.75677683081,76372.19074701986,119219.4777517936,26.013698630136986,1729.2126725082107,2462.5549426127377,3816.7632591683405,0.5469426435201536
United_Kingdom,pregnancy_tdap_scaleup,infant_0_2m,73578.25592493179,140124.18316165716,119219.47784102801,26.013698630136986,2372.466939718067,4518.182550361109,3816.7632591683405,0.3784086728410241
United_Kingdom,resistance_guided_treatment,infant_0_2m,85913.7721997844,129968.83100781118,119219.47778375637,26.013698630136986,2770.214946605002,4190.732044838809,3816.7632591683405,0.27419785863045065
United_Kingdom,targeted_pep_high_risk,infant_0_2m,105897.02864899948,160412.9500432036,119219.47773359064,26.013698630136986,3414.557691702576,5172.376216845788,3816.7632591683405,0.10537870445582831
United_Kingdom,adolescent_booster,infant_3_11m,328281.73341124743,763526.838311567,561459.1452394081,26.013698630136986,2247.638451379668,5227.620381483666,2194.936628330984,-0.024010635372538225
United_Kingdom,cocooning_adjunct,infant_3_11m,274880.00737899117,638783.2978565492,561459.1454640259,26.013698630136986,1882.0141694554904,4373.541856465387,2194.936628330984,0.14256560068134538
United_Kingdom,combined_strategy,infant_3_11m,79536.99121954503,173612.74610301756,561459.1454650008,26.013698630136986,544.5639568264265,1188.6701083825815,2194.936628330984,0.7518999182949033
United_Kingdom,current,infant_3_11m,320584.3005082626,747238.8472552419,561459.144970343,26.013698630136986,2194.936628330984,5116.101797099948,2194.936628330984,0.0
United_Kingdom,higher_child_coverage,infant_3_11m,321822.7708189453,750262.1620847734,561459.1452207859,26.013698630136986,2203.4160314977084,5136.801449931472,2194.936628330984,-0.003863165367636201
United_Kingdom,maternal_immunization,infant_3_11m,273098.69995745725,633192.1610133251,561459.1451354467,26.013698630136986,1869.81813694422,4335.261160225421,2194.936628330984,0.14812204014927854
United_Kingdom,next_generation_vaccine,infant_3_11m,137791.7167827994,263985.0953144402,561459.1451729963,26.013698630136986,943.4151505813251,1807.4202445700766,2194.936628330984,0.5701856999403705
United_Kingdom,pregnancy_tdap_scaleup,infant_3_11m,319209.64921305375,742246.213553382,561459.1455740845,26.013698630136986,2185.524834841216,5081.918849530301,2194.936628330984,0.004287956822208949
United_Kingdom,resistance_guided_treatment,infant_3_11m,249729.15301345297,570379.2448015971,561459.1453051702,26.013698630136986,1709.8144354398582,3905.20151399592,2194.936628330984,0.2210187695760537
United_Kingdom,targeted_pep_high_risk,infant_3_11m,288607.6410593206,671439.6168637588,561459.1450865831,26.013698630136986,1976.0028218531786,4597.12907377286,2194.936628330984,0.0997449327930171
United_States,adolescent_booster,infant_0_2m,21271.189540652384,32053.58654082607,639407.0118904827,26.013698630136986,127.8828417278947,192.70684070478728,127.24923540854105,-0.00497925443181968
United_States,cocooning_adjunct,infant_0_2m,16120.626511296947,24292.076211740998,639407.0129081366,26.013698630136986,96.9175476283393,146.0444760997843,127.24923540854105,0.23836440103408174
United_States,combined_strategy,infant_0_2m,209.314553585926,396.1882685369014,639407.0114111189,26.013698630136986,1.258403527291438,2.3818922576430293,127.24923540854105,0.9901107183610868
United_States,current,infant_0_2m,21165.799642347236,31894.76934385555,639407.0119916945,26.013698630136986,127.24923540854105,191.75202832484652,127.24923540854105,0.0
United_States,higher_child_coverage,infant_0_2m,21371.563177452903,32204.841496821005,639407.0109095714,26.013698630136986,128.48629035388015,193.61618899859954,127.24923540854105,-0.009721511813941097
United_States,maternal_immunization,infant_0_2m,10050.658915077522,19024.631528002345,639407.0127983236,26.013698630136986,60.42477403610179,114.37648724454529,127.24923540854105,0.5251462702930627
United_States,next_generation_vaccine,infant_0_2m,160.9408920052724,228.5311691610219,639407.0140253921,26.013698630136986,0.9675800458550937,1.373934221322048,127.24923540854105,0.9923961818493555
United_States,pregnancy_tdap_scaleup,infant_0_2m,13196.664033995463,24979.98074933336,639407.0116569694,26.013698630136986,79.33862351170649,150.18017302672789,127.24923540854105,0.3765100178638777
United_States,resistance_guided_treatment,infant_0_2m,20435.29200470365,30793.945273244033,639407.0122941784,26.013698630136986,122.8574079722451,185.1338506266084,127.24923540854105,0.034513586051780454
United_States,targeted_pep_high_risk,infant_0_2m,10862.699526164633,16368.85225220339,639407.0111622366,26.013698630136986,65.3067795371516,98.40988630275518,127.24923540854105,0.4867805741427019
United_States,adolescent_booster,infant_3_11m,62338.77658663874,144486.89336168263,3012157.1536311693,26.013698630136986,79.5570266767661,184.39482227635165,79.16375633469839,-0.004967808000481799
United_States,cocooning_adjunct,infant_3_11m,47266.80718014663,109538.03025046847,3012157.158663014,26.013698630136986,60.32211152312956,139.79292596619598,79.16375633469839,0.2380084736240633
United_States,combined_strategy,infant_3_11m,950.7222394395802,2120.7762028225025,3012157.149559227,26.013698630136986,1.2133159938167482,2.7065441192448545,79.16375633469839,0.9846733397959675
United_States,current,infant_3_11m,62030.62042267646,143772.41766987668,3012157.155972152,26.013698630136986,79.16375633469839,183.4830050467762,79.16375633469839,0.0
United_States,higher_child_coverage,infant_3_11m,62632.40409763376,145168.0082301219,3012157.1499372534,26.013698630136986,79.93175552315982,185.26406435790219,79.16375633469839,-0.009701399024250268
United_States,maternal_immunization,infant_3_11m,47075.813022604634,109092.38655253335,3012157.158302902,26.013698630136986,60.07836392900695,139.22419349486094,79.16375633469839,0.2410875037940322
United_States,next_generation_vaccine,infant_3_11m,420.7619857121363,810.4275493698191,3012157.164088123,26.013698630136986,0.5369783341695296,1.0342712749802183,79.16375633469839,0.9932168664167573
United_States,pregnancy_tdap_scaleup,infant_3_11m,61783.96608010846,143195.45211983554,3012157.152589315,26.013698630136986,78.84897504365298,182.74667922615978,79.16375633469839,0.0039763309072213815
United_States,resistance_guided_treatment,infant_3_11m,59893.85613246042,138817.0437083228,3012157.154516633,26.013698630136986,76.43680818922437,177.1589346303183,79.16375633469839,0.03444692712590214
United_States,targeted_pep_high_risk,infant_3_11m,31866.068770049846,73837.64069957715,3012157.15087464,26.013698630136986,40.667620129168704,94.23192879150224,79.16375633469839,0.48628486049564057
