country,starting_resistant_fraction,resistance_label,comparator,comparator_label,infectiousness_reduction,comparator_infant_cases_per_100k,minimum_infectiousness_reduction,reached_comparator,matched_comparator,profiles_matching_comparator,countries_evaluated
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,222.22711150270223,0.1,TRUE,TRUE,8,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,1895.541430374766,0.15,TRUE,TRUE,8,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,84.56528564717037,0.3,TRUE,FALSE,8,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,2002.601340994512,0.15,TRUE,TRUE,9,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,250.6425935498672,0.1,TRUE,TRUE,9,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,69.78286962523441,0.2,TRUE,TRUE,9,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,326.3798090537408,0,TRUE,TRUE,9,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,1765.6294616946743,0.15,TRUE,TRUE,9,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,225.1214338399601,0.15,TRUE,TRUE,9,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,389.59792735605294,0.1,TRUE,TRUE,9,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,222.22711150270223,0.1,TRUE,TRUE,9,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,1895.541430374766,0.15,TRUE,TRUE,9,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,84.56528564717037,0.3,TRUE,FALSE,9,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,2002.601340994512,0.15,TRUE,TRUE,9,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,250.6425935498672,0.1,TRUE,TRUE,9,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,69.78286962523441,0.2,TRUE,TRUE,9,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,326.3798090537408,0,TRUE,TRUE,9,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,1765.6294616946743,0.15,TRUE,TRUE,9,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,225.1214338399601,0.15,TRUE,TRUE,9,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,389.59792735605294,0.1,TRUE,TRUE,9,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,222.22711150270223,0.1,TRUE,TRUE,9,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,1895.541430374766,0.15,TRUE,TRUE,9,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,84.56528564717037,0.3,TRUE,FALSE,9,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.55,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,2002.601340994512,0.15,TRUE,TRUE,10,10
Brazil,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,250.6425935498672,0.1,TRUE,TRUE,10,10
China,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,69.78286962523441,0.2,TRUE,TRUE,10,10
Japan,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,326.3798090537408,0,TRUE,TRUE,10,10
New_Zealand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,1765.6294616946743,0.15,TRUE,TRUE,10,10
South_Africa,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,225.1214338399601,0.15,TRUE,TRUE,10,10
Sweden,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,389.59792735605294,0.1,TRUE,TRUE,10,10
Thailand,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,222.22711150270223,0.1,TRUE,TRUE,10,10
United_Kingdom,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,1895.541430374766,0.15,TRUE,TRUE,10,10
United_States,0,0% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.6,84.56528564717037,0.3,TRUE,TRUE,10,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.05,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.1,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.15,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.2,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.25,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.3,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.35,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.4,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,225.1214338399601,NA,FALSE,FALSE,0,10
Sweden,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,389.59792735605294,NA,FALSE,FALSE,0,10
Thailand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,222.22711150270223,NA,FALSE,FALSE,0,10
United_Kingdom,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,1895.541430374766,NA,FALSE,FALSE,0,10
United_States,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.45,84.56528564717037,NA,FALSE,FALSE,0,10
Australia,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,2002.601340994512,0.55,TRUE,FALSE,0,10
Brazil,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,250.6425935498672,NA,FALSE,FALSE,0,10
China,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,69.78286962523441,NA,FALSE,FALSE,0,10
Japan,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,326.3798090537408,NA,FALSE,FALSE,0,10
New_Zealand,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,1765.6294616946743,0.6,TRUE,FALSE,0,10
South_Africa,0.01,1% resistant-strain seeding,resistance_guided_treatment,Resistance-guided management,0.5,225.1214338399601,NA,FALSE,FALSE,0,10
