utility_scenario,scenario,country_count,median_total_qaly_like_loss_per_100k_year,q25_total_qaly_like_loss_per_100k_year,q75_total_qaly_like_loss_per_100k_year,median_qaly_like_loss_averted_vs_current_per_100k_year,q25_qaly_like_loss_averted_vs_current_per_100k_year,q75_qaly_like_loss_averted_vs_current_per_100k_year,median_relative_qaly_like_loss_reduction_vs_current,median_infant_mortality_life_year_share,median_acute_illness_share,median_hospitalization_share,infant_life_years_lost_per_death,acute_illness_disutility,acute_illness_duration_days,infant_hospitalization_probability_per_case,noninfant_hospitalization_probability_per_case,hospitalization_excess_disutility,hospitalization_duration_days,interpretation_note
higher_burden,combined_strategy,9,2.0764679603307963,1.2310937321944286,3.8568024566733468,7.047015674838828,4.06658695782581,7.50061424413758,0.6892048072111724,0.4267764408268356,0.5452377092457773,0.027592433862039304,80.0,0.1,28.0,0.6,0.03,0.3,10.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,higher_child_coverage,9,5.198409599788429,1.7814906179568113,6.540841105295541,-0.007019172521193884,-0.0190286959117687,0.0025740623218677428,-0.001572831412234299,0.90539197372118,0.0930390954107404,0.0017035561100119919,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,current,9,4.98186122298102,1.7931025178480522,6.537602157424902,0.0,0.0,0.0,0.0,0.905400435661473,0.09303003663354203,0.0017034952484668994,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,adolescent_booster,9,5.0000170396677825,1.7444962961044583,6.537524117074489,4.107770550376699e-07,-0.0003828627701656373,0.0015572498673402935,4.554259036559927e-08,0.9053526272512405,0.09307785756096777,0.0017036635705056076,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,maternal_adult_boosting_only,9,4.795756970854769,1.5245986397708788,6.53982011239118,0.04757912829427946,0.0005334676812953631,0.1861042521262508,0.03735637029916772,0.9080037813205499,0.09044157580916753,0.001703354885172227,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,targeted_pep_high_risk,9,4.817091544242613,1.9103590949833846,6.421235348492826,0.11636680893207618,0.0968704717259512,0.16853845547073654,0.026311475947236374,0.9049215203970826,0.09350175350916837,0.0017086346060210583,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,maternal_cocooning_only,9,4.790615540427393,1.7211489039018606,6.398651097284778,0.13895106014012448,0.08021535981449035,0.1912456825536264,0.02905693397840592,0.9031174742502404,0.09529938582429312,0.001720702351711994,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,cocooning_adjunct,9,4.655149826524458,1.4598920970997262,6.401016121769429,0.2190622010924752,0.13658603565547356,0.3241725831789528,0.06558018827268464,0.9058116842833276,0.09262112127812673,0.0017190202024395978,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,transmission_blocking_vaccine,9,3.654514344810519,0.9218653969086982,4.187323148819982,1.197965840611202,0.8925736548303691,2.3678213758911406,0.2958709159999068,0.885400517760185,0.11293054728173342,0.0017988023342088754,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,resistance_guided_treatment,9,3.658569441864573,1.0526519249800421,5.003829638272009,1.307103693499486,0.871248687302583,1.533772519152893,0.2534588205440186,0.8909751210519106,0.10735857074024062,0.0017943834696300405,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,maternal_direct_antibody_only,9,3.2964468482296594,1.3266012277659665,3.676953020528484,1.6854143747513604,0.6525250887498948,2.5081142607723,0.3371636127850942,0.8413194318497462,0.15660601159145177,0.0023573819136460078,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,pregnancy_tdap_scaleup,9,3.2964468482296594,1.3266012277659665,3.676953020528484,1.6854143747513604,0.6525250887498948,2.5081142607723,0.3371636127850942,0.8413194318497462,0.15660601159145177,0.0023573819136460078,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,maternal_immunization,9,3.138163544013157,1.0906824527564178,3.605435574057807,1.843697678967863,0.9177107835915611,2.5419856466456956,0.3706079006646533,0.8415760086230495,0.15636681997228088,0.0023740273958412295,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,next_generation_vaccine,9,2.830251530066562,0.7621624436198484,3.8035870006365795,2.042490924738765,1.1189800261635887,2.6988748055055587,0.4733325905654512,0.8769160156258241,0.12131773551155357,0.0017363641981140193,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
lower_burden,combined_strategy,9,0.8367153186223368,0.5503954381000569,1.5314389685386307,4.145145904358683,1.740525732474052,5.006163188886271,0.7657491337875794,0.7943450889545587,0.20296663790209066,0.0026882731433507546,60.0,0.03,14.0,0.2,0.005,0.1,5.0,"Exploratory health-utility burden only: infant mortality is counted as undiscounted life-years lost, acute illness uses symptomatic cases, and hospitalizations are imputed from cases because the model summary has no hospitalization/admission columns. No costs, discounting, age weighting, or formal cost-effectiveness decision rule is applied."
