country,strategy,strategy_label,lancet_strategy_role,implementation_intensity,primary_case_metric,primary_cases_per_100k,primary_total_cases,current_primary_cases_per_100k,primary_case_reduction,source_primary_case_reduction,source_minus_common_denominator_reduction,infant_cases_per_100k,infant_hospitalizations_per_100k,infant_deaths_per_100k,child_1_9_cases_per_100k,adolescent_cases_per_100k,child_adolescent_infections_per_100k,child_adolescent_reported_cases_per_100k,child_adolescent_deaths_per_million,child_adolescent_hospitalizations_per_100k,relative_reduction_child_1_9_cases,relative_reduction_adolescent_cases,relative_reduction_infant_deaths,relative_reduction_infant_hospitalizations,relative_reduction_child_adolescent_infections,relative_reduction_child_adolescent_reported_cases,annualized_resistant_infections_per_100k,relative_reduction_resistant_infections,relative_reduction_total_infections,relative_reduction_reported_cases,metric_availability_note,optimization_constraint,non_dominated_lancet_outcome,primary_case_rank_within_constraint
Japan,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,1036.843677318358,3630136.9094902743,1046.7973968173212,0.009508735433644055,0.009508735433644055,0.0,2881.780526022975,760.6058948319488,7.120153615137783,1198.3326504697607,668.7220487980419,4698.82837411357,154.4803250043338,3.5816766626092456,42.65110588679795,-0.014594230514445306,-0.025339556759713888,0.47177991334325087,0.29001198191885125,-0.013291302465443522,0.055152917790056044,2291.823752161418,-0.016158323359852567,-0.015923865309116048,0.04493830092862716,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,8.0
Japan,next_generation_vaccine,High-transmission-blocking vaccine target,Future child/adolescent high-blocking target,4.0,child_adolescent_0_17y,672.9778059924437,2356190.8370978185,1046.7973968173212,0.35710787203086025,0.3571078719290667,-1.0179357357031904e-10,2024.2395898742593,672.932189484604,8.515172088949473,672.1483039737712,527.82568530788,2632.75513822615,98.30879803570073,4.278686150845321,36.43180894655437,0.43091111574977337,0.1906943175421696,0.3682882169241143,0.37185105391426,0.43225253833308064,0.39871449036276085,1850.9697448550446,0.17930935549142724,0.17945712313431317,0.29661480044465294,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,2.0
Japan,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future child/adolescent transmission-blocking target,4.0,child_adolescent_0_17y,916.3851602849811,3208394.5399001567,1046.7973968173212,0.12458211773247141,0.12458211773247141,0.0,2654.6302757490193,838.7605865450884,10.49046511795272,992.1459218484708,649.3785310228739,4016.519956228874,135.7828227444073,5.271701626783395,45.766731148246066,0.15997821850863914,0.004319513144408704,0.2217479157419776,0.21705843950456394,0.13384690543563915,0.1695123385018955,2166.5293989725424,0.039395206864618726,0.039562263198313574,0.11631546910443191,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,4.0
Japan,combined_strategy,Combined future stress-test profile,Exploratory combined stress test,5.0,child_adolescent_0_17y,552.2594869457404,1933538.86446536,1046.7973968173212,0.47242944181478863,0.47242944174458434,-7.0204286828357e-11,1199.0963268956682,316.9320236220662,2.8634452340987653,574.5089469074198,459.11090285829505,2531.257859331865,73.70398023670431,1.4407681226608398,17.96830812981592,0.5135795870842431,0.2960534643910113,0.7875706943423688,0.7041596171024628,0.45414018814067547,0.5492047893647696,1474.5303339068087,0.3462166232105759,0.3459996971185164,0.4881601242041903,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,1.0
New_Zealand,current,Current practice,Comparator,0.0,child_adolescent_0_17y,1293.970939459668,332213.095109648,1293.970939459668,0.0,0.0,0.0,4727.060763497709,1409.751839277338,16.457254384921313,1557.5439206763926,628.5962204591791,5402.205727997363,300.4577491879452,8.350664376787714,77.41526236477677,0.0,0.0,0.0,0.0,0.0,0.0,2485.534388436691,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,10.0
New_Zealand,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,1294.0232478662454,332226.524729203,1293.970939459668,-4.042471510157242e-05,-4.042471510157242e-05,0.0,4727.05191525602,1409.7476630886854,16.457169299066962,1557.5351362996291,628.7212334584103,5402.203121733752,300.4610425888853,8.350621247250448,77.41507539838467,5.6398915140309924e-06,-0.0001988764732732129,5.1701129513137545e-06,2.9623578889914626e-06,4.82444851512831e-07,-1.0961277574716988e-05,2485.494453200135,1.6067062566182955e-05,8.800724219049094e-06,-7.47923099275738e-06,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,11.0
New_Zealand,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,1299.9650445615177,333752.0170000383,1293.970939459668,-0.004632333632123675,-0.004632333622738072,9.385603405576148e-12,4735.465891080994,1412.3259157311131,16.48858904919431,1569.218634157405,628.1935125196094,5403.20113781718,301.89747360090655,8.366668782041843,77.60733136943271,-0.007495591798460488,0.0006406464390162903,-0.0019040031056674067,-0.0018259074486666194,-0.00018425987817871636,-0.004791769937810386,2484.523066616834,0.00040688306009639685,0.0002140674928339248,-0.003977160996659901,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,12.0
New_Zealand,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,1268.0929907438053,325569.21065303014,1293.970939459668,0.019998863905451136,0.019998863905451136,0.0,4209.414029002201,1110.3655839295484,10.481569303114863,1555.018537453268,632.0951433843229,5384.362079907686,285.3841185271476,5.322437789403673,62.20672157813745,0.0016213880658111357,-0.0055662488027588,0.36310340357216786,0.21236805434873718,0.003303030031782672,0.05016888625415139,2481.2343397410455,0.0017300298873481612,0.0014554307171439351,0.04238497706610567,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,7.0
New_Zealand,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,1286.7708707520321,330364.5550713928,1293.970939459668,0.0055643202548602,0.0055643202548602,0.0,4651.996211532572,1386.9798571977503,16.181251898273292,1547.6939470935636,631.7865649027593,5388.51729490702,297.5042112223364,8.210668531243265,76.19966644372448,0.006324042115557149,-0.0050753477447016415,0.016770870807864435,0.016153184899247774,0.0025338599679388674,0.009830127395179744,2542.3962125615226,-0.022877102128316507,0.0019506341751722722,0.008668492827948904,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,8.0
New_Zealand,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,1032.916832789019,265190.2663121143,1293.970939459668,0.2017464988662412,0.2017464988662412,0.0,2935.732278459553,907.5174040405984,12.381279561274914,1236.7401341135726,601.8320714490102,5095.008871735571,221.2906479662009,6.280857803523493,50.163892753527776,0.20596773039674066,0.04257764869836245,0.24767040276579844,0.3562573363043673,0.05686507907632321,0.26348829883866987,2368.541916743953,0.047069343382695306,0.04533062328525539,0.2331593209672308,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,3.0
New_Zealand,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,1289.5790216545056,331085.5175506582,1293.970939459668,0.0033941394441179273,0.0033941394441179273,0.0,4617.948195401101,1376.277910116166,16.04720430159284,1558.623824782613,629.9216449452089,5397.607116062856,297.76572149157784,8.142863695642655,75.7158725339129,-0.0006933378507034682,-0.002108546728779137,0.024916068760221233,0.023744554255957562,0.0008512470622438206,0.008959754553753974,2485.201648241994,0.00013387070405723733,0.00012149524368676445,0.007546933946347423,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,9.0
New_Zealand,resistance_guided_treatment,Resistance-guided management,Resistance-aware clinical management lever,2.0,child_adolescent_0_17y,1124.321674631808,288657.47448550735,1293.970939459668,0.1311074767248649,0.13110747669282874,-3.203615150937367e-11,3642.7541671173976,1073.1714679740244,12.19927652061842,1331.2936986156824,621.5217424461488,4821.7371806496985,247.84926390690646,6.190767430119514,59.262814335806226,0.14526089363616035,0.01125440761408214,0.25872954053839414,0.23875150365766895,0.107450285382795,0.17509445309394323,1837.6301414255447,0.2606699992418503,0.09342497736790889,0.16254581616096753,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,5.0
New_Zealand,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,1264.2028421280868,324570.4569196599,1293.970939459668,0.023005228652207332,0.023005228652207332,0.0,4113.497567265135,1084.5857039928947,10.225431161605794,1555.9394424047837,633.2265443324299,5379.314206451767,283.0502392941089,5.19263207427547,60.89741628298622,0.0010301334569923215,-0.007366133846353318,0.3786672476716977,0.23065487563381837,0.004237439722957759,0.057936631422292884,2480.517764271169,0.0020183282440277006,0.0017265000075713521,0.048958863775228956,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,6.0
New_Zealand,next_generation_vaccine,High-transmission-blocking vaccine target,Future child/adolescent high-blocking target,4.0,child_adolescent_0_17y,744.5309498855569,191150.29846293322,1293.970939459668,0.4246154011801412,0.42461540114833995,-3.1801228317362984e-11,2066.241733282139,655.1775616159855,7.784744146755453,783.278288407316,556.047287351013,2899.8970358419474,149.57051088804718,3.9502352227093547,36.12374836083781,0.4971067729162464,0.11541420519239387,0.5269718773787805,0.5352532671134091,0.4632012955424346,0.5021912022553523,1731.397754815863,0.3034102593969348,0.3104554468732298,0.4535076907936042,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,1.0
New_Zealand,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future child/adolescent transmission-blocking target,4.0,child_adolescent_0_17y,1035.2877811141182,265798.98175549536,1293.970939459668,0.19991419471411764,0.19991419471411764,0.0,3047.6412757667404,914.5122017241915,10.669463496121933,1199.9741382614286,634.2749938403596,4405.988207226184,219.6529548065384,5.414437624332504,50.664585293342526,0.22957284059215266,-0.009034055940250196,0.35168629918744954,0.3512956137444435,0.18440940061596045,0.2689389592264291,2195.231687859798,0.11679689563459472,0.12631922856961753,0.2406272098894564,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,4.0
New_Zealand,combined_strategy,Combined future stress-test profile,Exploratory combined stress test,5.0,child_adolescent_0_17y,754.8452005369837,193798.37116302847,1293.970939459668,0.4166443947711921,0.4166443947699753,-1.2168044349891716e-12,1672.679560002268,441.91847333523714,4.042599113490746,836.3516668240992,565.0453496904655,3375.8186097411603,144.13636288645412,2.0535825863853674,25.27240536290493,0.46303172850189755,0.10109967052817792,0.7543576213864804,0.6865274717711947,0.37510365585435745,0.5202774324299645,1739.12282666471,0.3003022469658746,0.30131595304984826,0.48045163974223204,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,2.0
Sweden,current,Current practice,Comparator,0.0,child_adolescent_0_17y,175.13417958163066,81186.25482855664,175.13417958163066,0.0,0.0,0.0,422.2937564679745,129.67886803122963,1.5878483299171526,189.76680445816774,133.06792948850867,618.3241581769109,46.93092927730234,0.797090246309104,7.1624363787724405,0.0,0.0,0.0,0.0,0.0,0.0,64.39798049124988,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,12.0
Sweden,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,174.5262656382747,80904.44658084099,175.13417958163066,0.0034711325042785512,0.0034711325042785512,0.0,421.5592299535262,129.46503076828148,1.585455956213307,189.29200092351905,132.3341153955692,615.2792136475025,46.80766832764607,0.7958886632238965,7.150144271248139,0.002502036835426491,0.005514582621627739,0.001506676474164026,0.001648975409619391,0.004924511660598374,0.002626433172515985,63.01490345665235,0.02147702496191073,0.003288213491949854,0.002379974818204067,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,11.0
Sweden,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,167.9668152978149,77863.70828078392,175.13417958163066,0.04092498849132442,0.04092498853148285,4.015843213522885e-11,412.48880811980416,126.82622126339734,1.555972180787329,182.54635858126883,126.24139062354678,581.7328669794863,45.332095792000125,0.7810802765036978,6.998818841445687,0.03804904620230731,0.05130115781801903,0.020075059197778744,0.021997776650165224,0.059178168502537765,0.0340677994623394,47.0691523395381,0.2690896208198743,0.04041938448529514,0.030636656419423258,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,9.0
Sweden,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,172.35527860829666,79898.05075793178,175.13417958163066,0.015867268056825812,0.015867268056825812,0.0,394.27889634419137,114.28740893723456,1.2918160659744617,188.2634814472548,131.67973574614683,609.1199640261954,45.577856286428656,0.6486880703746757,6.385815845041832,0.007921949329474098,0.01043221878898093,0.18643610871059302,0.11868903021498867,0.014885710108220929,0.028831157048612388,60.696724729223085,0.057474717904243966,0.009397756360766896,0.020829825491346488,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,10.0
Sweden,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,167.3505070191988,77578.0086932278,175.13417958163066,0.04444405187511591,0.04444405187511591,0.0,380.48323749769713,115.90872799747518,1.4041974669512813,178.51937139993157,132.59538194689299,586.537816814131,43.818994652420706,0.7049408652756196,6.425361291025688,0.05926976037443765,0.0035511759043982405,0.11566020433896418,0.10618646035118073,0.05140724496957283,0.06630882193925092,99.13132635408657,-0.5393545822313552,0.09670127251750826,0.07097221077746663,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,8.0
Sweden,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,148.17757340456384,68690.08814461571,175.13417958163066,0.15391973309528795,0.15391973309528795,0.0,368.3716076304968,112.2062834838782,1.4298130926368995,162.55519643249892,109.29409484493208,500.041695703336,40.34467408792492,0.717673691373263,6.1859515164410945,0.14339498451588362,0.17865938700620387,0.0995279166750177,0.13473733024924117,0.19129523079464794,0.14033933051212355,11.939456259472466,0.8145989025062251,0.1364224310532104,0.12701439280051396,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,4.0
Sweden,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,158.76924931628386,73600.02921085959,175.13417958163066,0.0934422412828847,0.0934422412828847,0.0,387.7754808818066,119.34226710057803,1.4668675728029832,175.0195446256482,116.96923327533237,532.373316584161,43.01257545774446,0.7363726803933268,6.598115077726018,0.07771253714870663,0.12098103793988435,0.07619163285267383,0.07970921613186144,0.1390061191906944,0.08349192915863668,24.0256148244776,0.6269197474527456,0.09693732514027376,0.0757260935535079,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,7.0
Sweden,resistance_guided_treatment,Resistance-guided management,Resistance-aware clinical management lever,2.0,child_adolescent_0_17y,152.73605656313939,70803.24606081635,175.13417958163066,0.1278912150215169,0.12789121495586153,-6.565537002956034e-11,386.0616083209279,118.93100713942444,1.464097899880725,168.48085450667108,110.99916001180384,499.09450998084446,41.801107864748516,0.7349502379337177,6.556541524761208,0.11216898562070388,0.16584589189910492,0.07793592630947443,0.08288058869601089,0.1928270900979091,0.10930577102141215,4.61753610342169,0.9282968802986067,0.13494503109684897,0.09970491856555075,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,5.0
Sweden,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,157.0984267435374,72825.49263604723,175.13417958163066,0.10298248395132215,0.10298248395132215,0.0,364.2504365338094,106.14448181855897,1.2108480990341002,174.43995892189838,116.51681679227663,528.4432253128531,41.99562706882806,0.6080326929540597,5.934411362448029,0.08076673677528634,0.1243809292154967,0.23742836365168662,0.1814820452542386,0.1453621562901909,0.10516097355908383,22.885743788328227,0.6446201633289315,0.10043522424201967,0.09060572143545154,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,6.0
Sweden,next_generation_vaccine,High-transmission-blocking vaccine target,Future child/adolescent high-blocking target,4.0,child_adolescent_0_17y,103.5031772274012,47980.55604670756,175.13417958163066,0.4090064116858583,0.40900641188549114,1.9963286579383066e-10,277.81534622760074,89.53983673947296,1.1258477052831395,111.27801151567525,76.50432190963393,216.0850201093523,28.5826968224879,0.5651105762698938,4.904048639380184,0.4136065478391425,0.425073178031002,0.2909601723449148,0.3095263849019366,0.6505311701333596,0.3909624792651054,3.4639891516567354,0.9462096617779658,0.44429438184106074,0.34444941326432155,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,1.0
Sweden,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future child/adolescent transmission-blocking target,4.0,child_adolescent_0_17y,127.13955911750224,58937.57955913138,175.13417958163066,0.2740448528024648,0.2740448528024648,0.0,323.06445788961815,99.5747472754518,1.2249799386741653,140.3422746062455,92.11200885444957,350.9801924527389,34.880460729670055,0.6149233187568629,5.490198055443176,0.26044876528090244,0.30778205386393254,0.2285283705914517,0.23214361168013697,0.4323686245800745,0.2567702950332339,4.360623204944016,0.9322863361251637,0.3130661503072282,0.23339435280634913,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,3.0
Sweden,combined_strategy,Combined future stress-test profile,Exploratory combined stress test,5.0,child_adolescent_0_17y,110.5097982536041,51228.58749217127,175.13417958163066,0.3689992523584176,0.36899925239374387,3.532629744285032e-11,256.05162533203054,75.28440869678907,0.8702624877332772,122.51019496897298,82.19020976524962,277.650876078477,29.542781286281006,0.43699361016915705,4.206359477005095,0.3544171472155133,0.3823439648030337,0.45192341630096433,0.4194550749024426,0.5509622705320643,0.3705050861007533,3.1657822688411525,0.9508403486447695,0.4557135952933623,0.34546162444432327,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,2.0
Thailand,current,Current practice,Comparator,0.0,child_adolescent_0_17y,500.4745580513394,1242065.571599228,500.4745580513394,0.0,0.0,0.0,914.3424916929739,283.1576282142288,3.3928132243383398,453.4168963988833,506.01740021024597,2410.561536305873,97.25446334541991,1.6287190616356935,15.05370119243357,0.0,0.0,0.0,0.0,0.0,0.0,1421.4689837645149,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,12.0
Thailand,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,419.65012281472406,1041477.4565033651,500.4745580513394,0.16149559240596656,0.16149559240596656,0.0,813.5270239561669,251.78597833370605,3.0130840809402883,400.40999987432156,399.2249223286168,2096.8831280473005,84.04615942457835,1.4464161631980401,13.353129609493584,0.11690542799359016,0.2110450706175745,0.1119216163230009,0.11079217533441865,0.1301266958500581,0.13581180185081332,1262.057855425483,0.11214534385170216,0.1127738922441267,0.12517755521507845,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,8.0
Thailand,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,481.5993020108805,1195221.4210709357,500.4745580513394,0.03771471643624025,0.037714716194876874,-2.4136337373192873e-10,884.2636430753053,273.6047216096464,3.2951402446922864,429.16596073710326,493.68220311718875,2347.916593386442,93.49310718441376,1.5818186751280223,14.543462321794166,0.05348485166927852,0.02437702167934841,0.028788197139728022,0.03373706143397803,0.025987696803011606,0.03867540890330812,1393.328533650867,0.01979673847371699,0.02051387785916703,0.03083401564942434,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,9.0
Thailand,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,494.7997060727095,1227981.862021431,500.4745580513394,0.01133894198483465,0.01133894198483465,0.0,797.4444948225064,210.43310001778917,1.8796518320163544,452.8583089299736,506.42892835554784,2406.2237853736256,93.4848950725524,0.9033864166092039,11.564469714358907,0.0012319510102016817,-0.0008132684010697666,0.44599018338732244,0.2568340773040496,0.0017994774670538893,0.038759848672652586,1421.3295428107829,9.809635190005661e-05,8.059305828811425e-05,0.023181937149690857,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,11.0
Thailand,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,493.8342169270228,1225585.7340527407,500.4745580513394,0.01326808929143486,0.01326808929143486,0.0,905.631568265029,280.18620821511405,3.3508396234960083,448.6036081095362,497.7479979707826,2377.5137450755856,96.12813325738381,1.6085742764451534,14.89455073180005,0.010615591279795167,0.01634213092824577,0.012371326645983172,0.010493872270119664,0.013709582587984936,0.011581269375516956,1427.7763462693504,-0.004437214168464765,0.010863730874229538,0.0101158277975808,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,10.0
Thailand,timeliness_only,Routine timeliness,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,367.9158914417158,913084.7002717219,500.4745580513394,0.26486594468609437,0.26486594468609437,0.0,602.365719208663,188.1889789320753,2.5410545847757176,316.8319683153586,395.6312794539706,1977.524611147596,69.26335439448152,1.2194995412539325,10.028352747323694,0.30123475599479455,0.21814688771381763,0.2510479013441892,0.33539145629080824,0.1796415148009416,0.287813104038235,1200.7875526262055,0.15524885435932312,0.15397260495506537,0.23487159269919644,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,5.0
Thailand,cocooning_adjunct,Close-contact adult adjunct,Household and close-contact exposure lever,2.0,child_adolescent_0_17y,416.83142215620796,1034482.0734783002,500.4745580513394,0.16712764824810777,0.16712764824810777,0.0,702.9389865859944,217.18284088188076,2.5894983527481914,374.23785742807365,430.7870952294205,2008.7867258483168,79.24915317940746,1.2432110156251561,11.625533663913275,0.17462745568789995,0.14867137985918344,0.23676955317491222,0.23299668001192608,0.16667270456933192,0.18513608074784138,1165.9304697435432,0.1797707280191282,0.18023466700132285,0.21002347352179773,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,7.0
Thailand,resistance_guided_treatment,Resistance-guided management,Resistance-aware clinical management lever,2.0,child_adolescent_0_17y,272.786250133047,676994.273016161,500.4745580513394,0.4549448203817301,0.45494482055042107,1.6869095009752755e-10,471.1816665753792,144.73006550604356,1.7045430856490262,238.4446548287606,287.29879809823416,1295.3672705492902,51.7176918747872,0.8183198219695649,7.7234639297000465,0.4741160800005778,0.4322353387177945,0.49760185002650825,0.48887103433122425,0.4626284163923473,0.46822294751558546,716.3089432895885,0.49607838676574734,0.43717940585844994,0.45154475793639237,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,4.0
Thailand,maternal_immunization,Infant-exposure package,High-intensity infant-exposure pathway package,3.0,child_adolescent_0_17y,411.1746829001809,1020443.3157983263,500.4745580513394,0.1784303991372883,0.1784303991372883,0.0,611.0384825224222,161.11152623780697,1.4328978346685235,372.4384252318592,429.96038464108,1998.8567294675245,76.09825564662222,0.6887877725928974,8.930817357264388,0.17859605996249173,0.15030513887353647,0.5776667502361168,0.43101823787236837,0.17079207514297867,0.21753456837805363,1161.58869972103,0.18282515274925337,0.1831453379882375,0.23049768414183958,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,6.0
Thailand,next_generation_vaccine,High-transmission-blocking vaccine target,Future child/adolescent high-blocking target,4.0,child_adolescent_0_17y,178.3124828619117,442531.5780590675,500.4745580513394,0.6437131918229895,0.643713191817012,-5.977440764581843e-12,355.0841538172276,115.85160304492248,1.4058844114464273,145.09825167201387,193.87484971092394,694.4871044263813,34.280358647721634,0.6748171272301846,6.089632612065778,0.6799893148676985,0.6168612983685083,0.5856287043137012,0.5908582657513957,0.7118982054686239,0.6475189161597368,637.4716837147645,0.5515402087349912,0.5500385709933959,0.5839426573057842,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,2.0
Thailand,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future child/adolescent transmission-blocking target,4.0,child_adolescent_0_17y,239.31426487546898,593924.3149903438,500.4745580513394,0.5218253135438709,0.5218253135438709,0.0,444.4162319477808,138.26551504990593,1.650477945572964,208.0117237252532,250.09184375651307,1079.3388846646158,46.18909396169039,0.7923093759149038,7.3384361272949885,0.5412351738704455,0.5057643402551727,0.513537045641093,0.5117012532958011,0.5522458697182522,0.5250696744182305,742.7875934405191,0.47745072050318393,0.47492086451432014,0.493588145231728,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,3.0
Thailand,combined_strategy,Combined future stress-test profile,Exploratory combined stress test,5.0,child_adolescent_0_17y,22.856491195998004,56724.68332705065,500.4745580513394,0.9543303633955088,0.9543303633688079,-2.6700863742235015e-11,33.60235051316317,8.927214052917988,0.07896936250821798,20.984699230367912,23.654337113419054,104.75525441295731,4.242781643767143,0.03797155241298709,0.49841355690550654,0.9537187533068975,0.9532539056465956,0.9767245181812578,0.9684726344465268,0.956543214974409,0.9563744274524599,49.62549183177271,0.9650885862445052,0.94303764098629,0.9504706891787263,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,1.0
United_Kingdom,current,Current practice,Comparator,0.0,child_adolescent_0_17y,929.9165197242646,3001185.94122431,929.9165197242646,0.0,0.0,0.0,2517.561010755257,748.0565777925244,8.656365071021291,1091.954193376035,580.6295101820178,4244.016930565186,73.27065262945501,4.402049305237704,41.720016232522234,0.0,0.0,0.0,0.0,0.0,0.0,2021.1658780290884,0.0,0.0,0.0,Primary Lancet metric generated from model age groups <18 years.,future_product_target,True,10.0
United_Kingdom,adolescent_booster,Adolescent booster,Adolescent transmission lever,1.0,child_adolescent_0_17y,934.6570561120524,3016485.412526506,929.9165197242646,-0.005097808552958494,-0.005097808552958494,0.0,2530.136257276323,751.7243287017725,8.697368323226788,1096.509772623161,584.7002985082217,4260.032674561138,73.62095726646888,4.422900907285392,41.92389422415539,-0.0041719508652871,-0.007010991052251558,-0.004736774895705231,-0.004903039510317564,-0.0037737229082903667,-0.004780967864036478,2028.3912666053002,-0.0035748617317912235,-0.003572757968185236,-0.004508445417121809,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,11.0
United_Kingdom,higher_child_coverage,Nominal coverage floor,Routine child-immunisation delivery,1.0,child_adolescent_0_17y,955.3074128785688,3083131.7831364665,929.9165197242646,-0.027304486602553357,-0.027304486798551242,-1.9599788458890544e-10,2580.9829141128366,766.6762600753004,8.86788893862633,1130.3777188271843,587.8579207699993,4314.318481345332,75.44409686297337,4.509732391310797,42.81263652848576,-0.03518785487850229,-0.012449265083800398,-0.02443564561520728,-0.024890740851267745,-0.016564861251367802,-0.02966323036460139,2052.707085127977,-0.015605452002565023,-0.01533367599988944,-0.026489143493341416,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,12.0
United_Kingdom,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Direct infant protection within child-health frame,1.0,child_adolescent_0_17y,898.9339578111372,2901193.7082850984,929.9165197242646,0.03331757341219643,0.03331757341219643,0.0,2199.8352304999607,578.4734247172058,5.394733329319374,1068.409794100738,573.4431092997174,4159.940548927463,68.84615366333121,2.745687733582462,33.010489972575336,0.021561709539773433,0.0123769130632303,0.37678999377033195,0.22669829803541797,0.01981056697940875,0.060385690693189,1983.2984633608633,0.01873543138764322,0.017866628902311388,0.05103730146082974,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,9.0
United_Kingdom,targeted_pep_high_risk,Targeted high-risk PEP,Clinical and outbreak management lever,1.0,child_adolescent_0_17y,875.6144024274727,2825932.8431027196,929.9165197242646,0.05839461515630828,0.05839461515630828,0.0,2334.64843830507,694.1075365698407,8.039249516104062,1024.4585591159064,554.6941733351986,4017.8837525582067,68.5761755711786,4.08824434496461,38.73469169913132,0.06181178163250445,0.044667617645347435,0.07129037971971808,0.07211893144259485,0.053282817153653905,0.06407035957147766,1960.096472734257,0.030214939807503893,0.05189066781802809,0.0611567135969755,Primary Lancet metric generated from model age groups <18 years.,future_product_target,False,8.0
