analysis,country,iso3,scenario,replicate,seed,population_size,target_reproduction_number,infant_household_index_probability,setting_matrix_available,setting_decomposition,index_age_group,total_infections,outbreak_20plus,extinction_3_or_fewer,infant_infections,any_infant_infection,infant_home_infections,infant_nonhome_infections,generation_first_infant,max_generation_reached,household_clusters_touched,structural_sensitivity_caveat
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,42,2922352252,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,43,3475101935,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,44,4116063498,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,4,False,False,0,False,0,0,-1,1,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,45,1604033573,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,4,False,False,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,46,3125749835,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,17,False,False,0,False,0,0,-1,7,11,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,47,3169432676,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,48,898369773,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,49,1138842766,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,14,False,False,0,False,0,0,-1,5,9,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,50,384857393,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,51,1361673865,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,52,132121320,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,53,3312129826,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,6,False,False,0,False,0,0,-1,2,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,54,2991017526,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,5,False,False,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,55,1064268070,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,56,2161461015,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,57,1811009882,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,4,False,False,0,False,0,0,-1,2,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,58,2915948069,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,59,2092502849,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,60,655733143,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,61,3457241223,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,3,False,True,0,False,0,0,-1,2,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,62,473316220,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,63,412347953,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,10,False,False,0,False,0,0,-1,4,5,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,64,64773775,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,14,False,False,0,False,0,0,-1,8,10,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,65,533226380,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,19,False,False,0,False,0,0,-1,7,11,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,66,4232139937,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,3,False,True,0,False,0,0,-1,1,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,67,3007531163,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,68,1318319188,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,69,3580743302,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,70,914947982,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,71,2890468889,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,12,False,False,1,True,1,0,1,5,8,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,72,111174553,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,2,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,73,2676359248,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,74,1110766810,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,75,4022986301,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,76,4268359040,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,77,3716741207,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,78,3116139224,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,79,718999130,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,80,3450324012,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,81,1354218740,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,67,True,False,0,False,0,0,-1,8,40,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,82,1675081516,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,11,False,False,0,False,0,0,-1,4,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,83,3298161774,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,5,False,False,1,True,1,0,2,3,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,84,3495959693,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,9,False,False,0,False,0,0,-1,5,7,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,85,465677791,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,86,2966429030,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,87,2885136954,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,88,3494082572,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,89,250067015,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,90,3858976123,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,91,2235174700,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,2,False,True,0,False,0,0,-1,1,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,92,3120353156,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,65,True,False,0,False,0,0,-1,8,40,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,93,2032384813,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,elderly_65plus,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,94,256699069,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,95,1469264938,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,5,False,False,0,False,0,0,-1,2,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,96,3656784301,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,20,True,False,0,False,0,0,-1,7,14,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,97,797739652,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,98,3347475317,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,99,3224748696,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,Japan,JPN,setting_clustered_high_household,100,4105947631,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,1,2688896171,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,2,3319336094,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,3,3875985004,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,113,True,False,0,False,0,0,-1,8,110,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,4,1711467052,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,5,506199251,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,6,2287554253,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,7,1403989438,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,23,True,False,0,False,0,0,-1,4,22,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,8,1136391393,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,9,400723114,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,4,False,False,0,False,0,0,-1,1,4,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,10,3216358329,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,3,False,True,0,False,0,0,-1,1,3,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,11,1794723871,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,6,False,False,0,False,0,0,-1,3,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,12,519933272,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,75,True,False,0,False,0,0,-1,8,72,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,13,3265994972,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,12,False,False,0,False,0,0,-1,3,12,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,14,1728821059,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,15,1722652346,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,16,2093888480,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_1_4y,42,True,False,0,False,0,0,-1,8,40,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,17,4101227986,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,18,2823718576,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,19,3202920974,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,20,2269174772,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,21,3472957883,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,22,763648949,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,23,2995661389,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,6,False,False,0,False,0,0,-1,4,6,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,24,2975837410,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,25,2542229549,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,49,True,False,0,False,0,0,-1,8,47,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,26,329486507,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,adolescent_10_17y,2,False,True,0,False,0,0,-1,1,2,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,27,3879218766,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,child_5_9y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,28,551952428,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,young_adult_18_39y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
individual_stochastic_structural_sensitivity,South_Africa,ZAF,homogeneous_all_contacts,29,3449282240,1500,1.08,0.3,True,contactdata_location_specific_8group_matrices,middle_adult_40_64y,1,False,True,0,False,0,0,-1,0,1,Structural sensitivity illustration only: stochastic household/contact-setting clustering is not calibrated to surveillance and does not replace the deterministic main model.
