country,test_year,interval_id,observed_cases,exposure_days,model_expected_cases,model_point_cases,model_observation_q025,model_observation_median,model_observation_q975,model_log_score,model_95_covered,pomp_expected_cases,pomp_observation_q025,pomp_observation_median,pomp_observation_q975,pomp_log_score,selected_candidate,static_log_source_scale,scale_at_search_boundary,mc_log_likelihood_sd_per_training_interval,future_evidence_used,claim_scope,forecast_mode,stacking_weight_pomp,stacking_weight_seasonal_naive,stacking_weight_ew_recent_rate,stacking_weight_damped_log_trend,point_weight_pomp,point_weight_seasonal_naive,point_weight_ew_recent_rate,point_weight_damped_log_trend,seasonal_naive_expected_cases,seasonal_naive_q025,seasonal_naive_q975,seasonal_naive_log_score,ew_recent_rate_expected_cases,ew_recent_rate_q025,ew_recent_rate_q975,ew_recent_rate_log_score,damped_log_trend_expected_cases,damped_log_trend_q025,damped_log_trend_q975,damped_log_trend_log_score
Australia,2023,2023-11-01_2023-12-01,635.0,30.0,239.77917227292718,49.71567551794046,4.0,50.0,1649.625,-8.612528620201196,1.0,467.6232362323341,4.0,226.0,2308.75,-7.858658137834658,persistent_ar1__k10,6.66521031346414,False,0.0015677244120966332,False,notification_index_forecast,block,0.47054179994274903,0.1974359892851124,0.14634431987077873,0.1856778909013599,0.11289978778826829,6.394928949171955e-17,0.2660141428110209,0.6210860694007108,36.5,5.0,96.0,-39.09485557186736,39.7723746704684,5.0,105.0,-35.98085644123897,36.17026366901774,5.0,95.0,-39.439896380205056
Australia,2023,2023-12-01_2024-01-01,589.0,31.0,273.829966047737,51.82808977779877,5.0,52.5,1822.0,-8.444368867454696,1.0,539.1907911528581,4.0,260.0,2536.5,-7.690498385090978,persistent_ar1__k10,6.66521031346414,False,0.0015677244120966332,False,notification_index_forecast,block,0.47054179994274903,0.1974359892851124,0.14634431987077873,0.1856778909013599,0.11289978778826829,6.394928949171955e-17,0.2660141428110209,0.6210860694007108,36.5,5.0,95.0,-37.12233308702524,41.07509754376619,6.0,107.0,-33.11066196245755,37.16457468383918,5.0,97.0,-36.47807071560849
China,2023,2023-01-01_2023-02-01,883.0,31.0,2618.526420758558,2487.2957903983256,30.0,1754.5,10530.0,-8.205958369027467,1.0,2551.1656726891206,27.0,1453.5,11520.5,-8.177177681081849,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,2354.5,400.0,6005.0,-8.173445767892453,2062.0482192762383,350.0,5260.0,-7.97140441183575,3943.480714576528,670.0,10057.0,-9.101090973995305
China,2023,2023-02-01_2023-03-01,538.0,28.0,2526.4287949950544,2272.3472821281553,24.0,1558.0,11116.875,-8.0408088180023,1.0,2492.528678287008,17.0,1324.5,11953.5,-7.9334106355218506,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,2576.5,382.0,6817.0,-8.608153596557498,1862.4951657978927,276.0,4928.0,-8.046512355796109,3705.036191316491,550.0,9802.0,-9.296806525854809
China,2023,2023-03-01_2023-04-01,821.0,31.0,3066.0201710729284,2555.126927320777,44.0,1917.0,12466.5,-8.264423477182142,1.0,3073.384619932304,36.0,1668.5,13473.625,-8.215292821098208,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,3747.5,637.0,9557.0,-9.071469259163404,2066.2026824971826,351.0,5270.0,-8.010377993364159,4306.610984308005,732.0,10983.0,-9.352957552496795
China,2023,2023-04-01_2023-05-01,1074.0,30.0,3210.136998072456,2514.4750743943227,46.0,1986.0,12925.0,-8.357524614479589,1.0,3279.834045805828,34.0,1803.5,14561.5,-8.403144210273332,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,3415.5,556.0,8813.0,-8.642169171297368,2003.609955954166,326.0,5171.0,-7.874602347157014,4394.259884805809,716.0,11338.0,-9.090195854263353
China,2023,2023-05-01_2023-06-01,1334.0,31.0,3753.143363105953,2642.6748655451474,61.75,2351.0,15665.0,-8.493954863176493,1.0,3939.1939167315877,41.0,2155.0,18360.375,-8.5920526092944,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,3991.5,678.0,10179.0,-8.775394434122425,2078.285619037595,353.0,5301.0,-7.89780680498928,4769.832315475238,811.0,12164.0,-9.08994880110567
China,2023,2023-06-01_2023-07-01,1512.0,30.0,4283.465513527409,2600.363096936955,82.5,2358.5,18737.0,-8.58831158788377,1.0,4662.854893848851,55.375,2361.5,22623.75,-8.739348421515487,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,4213.5,687.0,10872.0,-8.768339587839758,2023.4293283331374,329.0,5222.0,-7.918669087488215,4817.437771044028,785.0,12430.0,-8.98743191292673
China,2023,2023-07-01_2023-08-01,2767.0,31.0,5036.747059022369,2729.8764310258475,90.0,2882.0,23634.0,-9.004128950151083,1.0,5629.204139114069,58.0,2873.0,25780.5,-9.190045182990326,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,4234.5,719.0,10799.0,-8.611041774029909,2108.936276807102,358.0,5379.0,-8.51306903131567,5147.877126867381,875.0,13128.0,-8.813054348933449
China,2023,2023-08-01_2023-09-01,4793.0,31.0,5913.927362294852,2771.340573249007,77.0,2950.0,29541.625,-9.61956971548003,1.0,6774.862182901732,55.375,3277.5,33178.875,-9.702655788911724,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,5355.5,910.0,13657.0,-8.97447603913353,2131.420023701999,362.0,5437.0,-10.074511719881938,5283.804427127767,898.0,13474.0,-8.971081111594662
China,2023,2023-09-01_2023-10-01,4517.0,30.0,6339.71940154048,2720.3701959809237,94.375,3193.0,31741.0,-9.574547195516388,1.0,7416.5221084318855,55.0,3655.0,37484.125,-9.673681357145572,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,3849.5,627.0,9933.0,-8.950770344395837,2086.93832527456,340.0,5386.0,-9.88321437192959,5218.928834950965,851.0,13466.0,-8.942038265638734
China,2023,2023-10-01_2023-11-01,4430.0,31.0,7147.842776976274,2851.915238010355,115.5,3440.0,34182.0,-9.556563146379386,1.0,8496.288462562256,72.0,4239.5,42446.125,-9.662844936901896,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,2594.5,440.0,6617.0,-9.319376826569183,2181.283267966521,370.0,5564.0,-9.700842824161034,5511.908276524831,937.0,14056.0,-8.937199520121016
China,2023,2023-11-01_2023-12-01,6410.0,30.0,7700.959573460678,2800.121247328166,120.0,3684.0,38417.0,-10.044072686377111,1.0,9282.623361415048,66.375,4649.5,48304.625,-10.025245276813763,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,2160.5,352.0,5576.0,-11.43254878952309,2135.5459260562834,347.0,5511.0,-11.489284639506916,5450.008333553479,888.0,14062.0,-9.301713142341828
China,2023,2023-12-01_2024-01-01,9126.0,31.0,9079.841296021004,2934.1368624683555,144.375,3963.5,46949.125,-10.494492826913055,1.0,11133.160150703632,88.375,5217.0,54655.375,-10.387095483391445,jump_ar1__k10,3.4141569463974726,False,0.001476713435141369,False,notification_index_forecast,block,0.7310398078003671,0.0199999999999999,0.14634431987078214,0.10261587232885085,2.705984565127677e-16,4.910357130001408e-17,0.7108409352515611,0.28915906474843867,1293.5,219.0,3300.0,-20.03366967270702,2234.3895471923647,379.0,5699.0,-13.870358576882595,5732.035476389826,974.0,14617.0,-9.926586947849565
United_Kingdom,2023,2023-01-02_2023-01-09,9.0,7.0,11.476506664678984,6.408155222836525,0.0,3.0,79.0,-3.750110171292354,1.0,24.8864829536932,0.0,2.0,198.0,-4.352333341942584,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,10.5,0.0,51.0,-3.5660340177003538,6.352512389441684,0.0,31.0,-3.596266192135437,6.524032672943984,0.0,32.0,-3.590668699920327
United_Kingdom,2023,2023-01-09_2023-01-16,12.0,7.0,11.621262893314487,6.411964127005508,0.0,3.0,72.0,-4.1086843681929945,1.0,25.573110619362726,0.0,2.0,208.125,-4.616113583828195,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,8.5,0.0,41.0,-3.876053811258152,6.34593519295429,0.0,31.0,-3.975588778776754,6.549767910318965,0.0,32.0,-3.961213134631624
United_Kingdom,2023,2023-01-16_2023-01-23,6.0,7.0,11.791971979374999,6.416350489532787,0.0,3.0,85.625,-3.3377765029707183,1.0,26.281892809565456,0.0,2.0,229.0,-4.006404875673461,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,7.5,0.0,36.0,-3.182166339488193,6.338722388098449,0.0,31.0,-3.1706565269087132,6.578753101818199,0.0,32.0,-3.17204623559131
United_Kingdom,2023,2023-01-23_2023-01-30,13.0,7.0,12.387894532953254,6.421341895560928,0.0,3.0,102.25,-4.220726226868943,1.0,28.338218819356694,0.0,2.0,212.0,-4.6955905610763,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,9.5,0.0,46.0,-3.9478622907640064,6.330911747561844,0.0,31.0,-4.096874423002307,6.6110315842623475,0.0,32.0,-4.073794267121212
United_Kingdom,2023,2023-01-30_2023-02-06,15.0,7.0,12.729841953694217,6.426623546583839,0.0,3.0,87.0,-4.433145014528844,1.0,28.940334573765167,0.0,2.0,212.0,-4.830320045660338,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,18.5,0.0,88.0,-4.069637101619599,6.323269871964655,0.0,31.0,-4.331178259028404,6.644005920271377,0.0,32.0,-4.29683221508629
United_Kingdom,2023,2023-02-06_2023-02-13,21.0,7.0,12.67350745189808,6.432439440581353,0.0,3.0,83.875,-5.03266839140139,1.0,29.696159128387123,0.0,2.0,217.625,-5.1553863405288,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,5.5,0.0,27.0,-5.181349482195596,6.315285923989286,0.0,31.0,-4.9955899369850805,6.6795557588153125,0.0,33.0,-4.929427430500374
United_Kingdom,2023,2023-02-13_2023-02-20,14.0,7.0,13.035221425101234,6.439209967462351,0.0,3.0,91.0,-4.329056677173676,1.0,30.29757889320816,0.0,2.0,227.625,-4.76895688328869,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,15.5,0.0,74.0,-3.9933407390366407,6.306179917853024,0.0,31.0,-4.217140374321353,6.720744814077664,0.0,33.0,-4.178432435181277
United_Kingdom,2023,2023-02-20_2023-02-27,13.0,7.0,13.051869985638188,6.446298436084845,0.0,3.0,87.0,-4.22249062351651,1.0,30.80568154656212,0.0,2.0,237.25,-4.702042010109304,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,9.5,0.0,46.0,-3.9478622907640064,6.297335977245281,0.0,31.0,-4.099841660951949,6.762599822317073,0.0,33.0,-4.06246187063892
United_Kingdom,2023,2023-02-27_2023-03-06,10.0,7.0,13.169888695763492,6.453653925696346,0.0,3.0,83.25,-3.8783356096117068,1.0,31.39173670545109,0.0,2.0,245.25,-4.467758184225247,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,7.5,0.0,36.0,-3.686673024827044,6.288835791835452,0.0,31.0,-3.7294353704193925,6.80478112957963,0.0,33.0,-3.7073916957088744
United_Kingdom,2023,2023-03-06_2023-03-13,12.0,7.0,14.035224505177302,6.461684591368742,0.0,3.0,108.625,-4.112415021303067,1.0,33.99678849790759,0.0,2.0,293.625,-4.634989253202368,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,15.5,0.0,74.0,-3.856423004094424,6.279919192294745,0.0,31.0,-3.980553312670239,6.850286777531409,0.0,33.0,-3.9424090161508265
United_Kingdom,2023,2023-03-13_2023-03-20,12.0,7.0,14.21246327123491,6.470173032828541,0.0,3.0,102.625,-4.113092009347172,1.0,35.09546494092938,0.0,2.0,256.625,-4.638427394414886,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,9.5,0.0,46.0,-3.8558591200702512,6.27103415184089,0.0,31.0,-3.98123356818923,6.897463766893138,0.0,34.0,-3.9396933494959585
United_Kingdom,2023,2023-03-20_2023-03-27,12.0,7.0,14.41012847868861,6.47849384437234,0.0,3.0,105.625,-4.115042571163202,1.0,35.97290946443945,0.0,2.0,264.25,-4.64143231680691,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,7.5,0.0,36.0,-3.9098716821966373,6.263259171423853,0.0,31.0,-3.9818312205858084,6.941873345602549,0.0,34.0,-3.937191971660706
United_Kingdom,2023,2023-03-27_2023-04-03,22.0,7.0,14.602535788555958,6.486071790685293,0.0,3.0,108.0,-5.113448103403009,1.0,36.533924763063666,0.0,3.0,300.625,-5.208122340030509,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,9.5,0.0,46.0,-4.69649350568282,6.257439544146085,0.0,31.0,-5.114349779069098,6.979669926295077,0.0,34.0,-4.979715212402387
United_Kingdom,2023,2023-04-03_2023-04-10,10.0,7.0,14.750677562524587,6.4945665114572035,0.0,3.0,91.625,-3.8806182543854777,1.0,37.153034409677865,0.0,3.0,294.0,-4.482967321938956,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,8.5,0.0,41.0,-3.6696793388809015,6.250717493518373,0.0,31.0,-3.731340416480728,7.0226875556225545,0.0,34.0,-3.699919002031339
United_Kingdom,2023,2023-04-10_2023-04-17,8.0,7.0,14.829492408362835,6.502680198310896,0.0,3.0,126.0,-3.632425628051209,1.0,37.810225360976496,0.0,3.0,285.5,-4.293038222726078,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,3.5,0.0,18.0,-3.679776784430733,6.2452293876789025,0.0,30.0,-3.463667390512005,7.061839573936651,0.0,34.0,-3.4503197102681664
United_Kingdom,2023,2023-04-17_2023-04-24,10.0,7.0,15.058493662531808,6.510714445734566,0.0,3.0,104.0,-3.886545215841607,1.0,38.577917072772365,0.0,3.0,326.625,-4.49030716068641,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,4.5,0.0,22.0,-3.8833969307090723,6.2404050127689645,0.0,30.0,-3.7318630023710004,7.099372485659185,0.0,35.0,-3.6975155175007903
United_Kingdom,2023,2023-04-24_2023-05-01,12.0,7.0,15.446302228184509,6.518907978975107,0.0,3.0,112.25,-4.120595239692259,1.0,39.930920023475686,0.0,3.0,317.875,-4.654455935814303,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,5.5,0.0,27.0,-4.052991491114515,6.2358376716117165,0.0,30.0,-3.9839569817667044,7.136991298623911,0.0,35.0,-3.9268060056475553
United_Kingdom,2023,2023-05-01_2023-05-08,22.0,7.0,15.797626590639151,6.528974616616564,0.0,3.0,112.625,-5.108685857219767,1.0,40.633392834575695,0.0,3.0,298.625,-5.214480454836884,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,13.5,0.0,65.0,-4.513546669767884,6.229040557695895,0.0,30.0,-5.120393864225495,7.186181136890904,0.0,35.0,-4.947052114390386
United_Kingdom,2023,2023-05-08_2023-05-15,20.0,7.0,15.823967481640683,6.535226866572242,0.0,3.0,116.25,-4.94918902148087,1.0,41.387869654971595,0.0,2.0,327.875,-5.124979577620261,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,4.5,0.0,22.0,-5.374342940609111,6.228255139899956,0.0,30.0,-4.904006937862054,7.208827460292384,0.0,35.0,-4.750176541569479
United_Kingdom,2023,2023-05-15_2023-05-22,21.0,7.0,16.141983609099437,6.542712490892091,0.0,3.0,115.875,-5.019842732920711,1.0,41.96447914608065,0.0,3.0,331.75,-5.171932915332611,jump_ar1__k10,0.3963709510755092,False,0.0017620803097327794,False,notification_index_forecast,block,0.2710398078003704,0.02,0.6063443198707786,0.102615872328851,5.067356293541076e-17,2.7495303194072533e-16,0.6730565474324299,0.3269434525675696,12.5,0.0,60.0,-4.478472194033143,6.225984544143207,0.0,30.0,-5.013209032094122,7.239122624012808,0.0,35.0,-4.843101762451441
