country,test_year,interval_id,observed_cases,exposure_days,model_expected_cases,model_point_cases,model_observation_q025,model_observation_median,model_observation_q975,model_log_score,model_95_covered,pomp_expected_cases,pomp_observation_q025,pomp_observation_median,pomp_observation_q975,pomp_log_score,selected_candidate,static_log_source_scale,scale_at_search_boundary,mc_log_likelihood_sd_per_training_interval,future_evidence_used,claim_scope,forecast_mode,stacking_weight_pomp,stacking_weight_seasonal_naive,stacking_weight_ew_recent_rate,stacking_weight_damped_log_trend,point_weight_pomp,point_weight_seasonal_naive,point_weight_ew_recent_rate,point_weight_damped_log_trend,seasonal_naive_expected_cases,seasonal_naive_q025,seasonal_naive_q975,seasonal_naive_log_score,ew_recent_rate_expected_cases,ew_recent_rate_q025,ew_recent_rate_q975,ew_recent_rate_log_score,damped_log_trend_expected_cases,damped_log_trend_q025,damped_log_trend_q975,damped_log_trend_log_score
Japan,2023,2023-09-11_2023-09-18,18.0,7.0,17.37065037071753,17.52454842063179,1.0,17.0,35.0,-2.956473368529713,1.0,18.04668274053976,7.0,17.0,33.0,-2.8456997492341953,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,6.5,0.0,32.0,-4.642111480904283,11.028852478027666,0.0,53.0,-4.315652722657426,14.889441216137559,0.0,71.0,-4.248035360175798
Japan,2023,2023-09-18_2023-09-25,8.0,7.0,17.910375655030585,18.084956968191076,1.0,17.0,37.0,-3.928083932294965,1.0,18.652959707418667,7.0,18.0,34.0,-4.01074372447869,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,5.5,0.0,27.0,-3.488001299376094,11.18495343471646,0.0,54.0,-3.473373241602537,15.232330359341628,0.0,73.0,-3.5388233576183112
Japan,2023,2023-09-25_2023-10-02,14.0,7.0,16.04620965262231,16.249343215511747,0.0,15.0,33.0,-2.8366340416134834,1.0,16.51520474914876,6.0,16.0,31.0,-2.732490897705657,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,6.5,0.0,32.0,-4.198186624127013,11.104012051715305,0.0,53.0,-4.006506700123969,14.852705457253338,0.0,71.0,-3.991515529885021
Japan,2023,2023-10-02_2023-10-09,26.0,7.0,16.208319303666677,16.491091956513458,1.0,15.0,34.0,-4.117850163959092,1.0,16.779297146111467,6.0,16.0,31.0,-4.036758909127761,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,2.5,0.0,13.0,-8.173588536952547,11.182743919574936,0.0,54.0,-4.866259026896493,14.982178423258055,0.0,72.0,-4.702810284124093
Japan,2023,2023-10-09_2023-10-16,20.0,7.0,18.21942736553261,18.41057929687601,0.0,18.0,35.0,-3.012820580231228,1.0,18.958624927990247,7.0,18.0,33.0,-2.899032408840128,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,5.5,0.0,27.0,-5.061474479628396,11.44862878200993,0.0,55.0,-4.4454598297835295,15.64511759408249,0.0,75.0,-4.359399985463733
Japan,2023,2023-10-16_2023-10-23,30.0,7.0,19.01733078142075,19.031609070928575,1.0,18.0,39.0,-4.192171749299502,1.0,19.624322322016692,8.0,19.0,35.0,-4.113982527346359,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,14.500000000000002,0.0,69.0,-4.932386038978341,11.633175535714344,0.0,56.0,-5.091763228235928,16.053287048397394,0.0,77.0,-4.877855344277757
Japan,2023,2023-10-23_2023-10-30,15.0,7.0,21.098334271224378,21.164748877130087,1.0,20.0,43.0,-3.22522017113896,1.0,22.05613009006246,9.0,21.0,40.0,-3.1387249885676383,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,9.5,0.0,46.0,-4.1249606189549946,11.947215739737716,0.0,57.0,-4.0736074872436925,16.82937510306593,0.0,80.0,-4.061753294606147
Japan,2023,2023-10-30_2023-11-06,19.0,7.0,20.168511612411102,20.350386673711903,1.0,20.0,40.0,-2.9744591983859663,1.0,21.03470378858212,9.0,20.0,37.0,-2.8624582272781938,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,6.5,0.0,32.0,-4.749495677059755,12.031611749893909,0.0,58.0,-4.358126278364143,16.937837162166037,0.0,81.0,-4.294444861476708
Japan,2023,2023-11-06_2023-11-13,22.0,7.0,20.34246528341204,20.50387591375079,1.0,20.0,43.0,-3.075665437298099,1.0,21.14979466841908,8.0,21.0,39.0,-2.961954319328126,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,8.5,0.0,41.0,-4.7836029478006195,12.192535931654762,0.0,59.0,-4.5536521968943715,17.262704254409165,0.0,82.0,-4.452999447425764
Japan,2023,2023-11-13_2023-11-20,27.0,7.0,20.912711127905737,21.00885867721561,1.0,20.0,42.0,-3.475495934424346,1.0,21.659623561290214,9.0,21.0,39.0,-3.368047513033453,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,12.5,0.0,60.0,-4.853822811577897,12.396685629992453,0.0,60.0,-4.8591548074508895,17.738624825325928,0.0,85.0,-4.6946179009355795
Japan,2023,2023-11-20_2023-11-27,9.0,7.0,22.37959940741856,22.343640703720197,1.0,22.0,43.0,-4.552431116058643,1.0,23.138895384584124,10.0,22.0,40.0,-4.81089551295527,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,18.5,0.0,88.0,-3.674282686366392,12.671708869797005,0.0,61.0,-3.5885512990771242,18.40239930704676,0.0,88.0,-3.6727719067248303
Japan,2023,2023-11-27_2023-12-04,22.0,7.0,20.289441572554395,20.36687511334902,1.0,20.0,41.0,-3.1024514991026875,1.0,20.845205347094005,7.0,20.0,38.0,-2.991252010443171,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,15.5,0.0,74.0,-4.47367140368456,12.573744140413847,0.0,60.0,-4.540510659808181,17.908760606700522,0.0,85.0,-4.447859022558676
Japan,2023,2023-12-04_2023-12-11,29.0,7.0,21.519518686331832,21.73036403494453,1.0,21.0,44.0,-3.6871911045537527,1.0,22.399065049281532,9.0,21.0,40.0,-3.5825097171245357,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,7.5,0.0,36.0,-5.534677313991068,12.772932254930694,0.0,61.0,-4.9584409028434635,18.368441122111278,0.0,88.0,-4.776682782830923
Japan,2023,2023-12-11_2023-12-18,19.0,7.0,22.7454156357225,22.938565009450112,1.0,23.0,45.0,-3.1126208795434933,1.0,23.705468333438755,10.375,23.0,41.0,-3.0071540099324263,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,8.5,0.0,41.0,-4.525806653241713,13.067137008108382,0.0,63.0,-4.334719255823942,19.11399295341781,0.0,91.0,-4.290635512996783
Japan,2023,2023-12-18_2023-12-25,20.0,7.0,22.858420553791806,23.142762068967972,1.0,22.0,46.0,-3.0720322294109854,1.0,23.89663298436853,10.0,23.0,42.0,-2.960296304188132,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,4.5,0.0,22.0,-5.374342940609111,13.210377079240219,0.0,63.0,-4.396123919962353,19.37376452181991,0.0,92.0,-4.34145727371786
Japan,2023,2023-12-25_2024-01-01,9.0,7.0,22.201577937661586,22.539671674223218,1.0,22.0,43.0,-4.557965026779119,1.0,23.097520257674354,10.0,23.0,41.0,-4.808412588911231,jump_ar1__k1000,4.529883598970592,False,0.0470874602770874,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.020000000000000035,0.09652163364945461,0.8466318499584846,1.6203326530995228e-18,4.876966855664262e-24,0.1533681500415155,4.5,0.0,22.0,-3.7197219052190933,13.368620042202942,0.0,64.0,-3.597644143137692,19.684669707027723,0.0,94.0,-3.692585145631503
New_Zealand,2023,2023-01-01_2023-02-01,1.0,31.0,1.9417788137854555,1.8679492133326812,0.0,2.0,6.0,-1.3471850548102604,1.0,2.3398649653935566,0.0,2.0,6.0,-1.4428857483997888,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,0.5,0.0,2.0,-1.3289528837907874,2.1326641727702014,0.0,7.0,-1.4003238066757733,1.4930900677114949,0.0,5.0,-1.2356032191084287
New_Zealand,2023,2023-02-01_2023-03-01,5.0,28.0,1.9183510034595006,1.743908679531083,0.0,1.0,6.0,-3.2204054548199483,1.0,2.4221223719965344,0.0,2.0,7.0,-2.8805564612870596,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,1.5,0.0,5.0,-3.596263278789497,1.851459373128884,0.0,6.0,-3.1894793474590926,1.2984889199606164,0.0,5.0,-3.919818836044836
New_Zealand,2023,2023-03-01_2023-04-01,9.0,31.0,3.126082156381569,2.677970096542343,0.0,3.0,9.0,-4.227249255926486,1.0,4.080860741887523,0.0,4.0,10.0,-3.7401428251740976,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,2.5,0.0,8.0,-4.779424229643492,2.3032138918188245,0.0,8.0,-5.0580137103855805,1.9763796913546887,0.0,7.0,-5.6297285503025565
New_Zealand,2023,2023-04-01_2023-05-01,11.0,30.0,4.91420879155432,3.901722736624444,0.0,4.0,14.0,-3.726830581414476,1.0,6.850066726564026,1.0,6.0,16.0,-3.1878048982244005,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,0.5,0.0,3.0,-16.626221674643034,2.6001152937018666,0.0,8.0,-5.702185747531004,2.7628752848061047,0.0,9.0,-5.460225186714878
New_Zealand,2023,2023-05-01_2023-06-01,5.0,31.0,7.795054155845457,5.785020759802647,0.0,7.0,21.0,-2.6126557714240053,1.0,11.087801242991173,3.0,10.0,26.0,-2.892570349493398,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,2.5,0.0,8.0,-2.7341307340383088,3.167571065134442,0.0,10.0,-2.4883245547871295,4.063637403984564,0.0,12.0,-2.342084728698849
New_Zealand,2023,2023-06-01_2023-07-01,2.0,30.0,7.484818779549063,5.8488288515345195,0.0,7.0,19.0,-2.6309022393998216,1.0,10.330052891824858,3.0,10.0,21.0,-4.262221344764084,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,0.5,0.0,3.0,-2.5635435123434043,3.2560996146915517,0.0,10.0,-1.7510223672128267,4.385699660970759,0.0,13.0,-1.959885868157682
New_Zealand,2023,2023-07-01_2023-08-01,5.0,31.0,6.68929811896587,5.368581716179153,0.0,5.0,19.0,-2.4516720932213625,1.0,8.898048625611711,1.0,8.0,22.0,-2.5582930949646308,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,4.5,0.0,13.0,-2.31451391535581,3.2620050888905747,0.0,10.0,-2.4651392637457614,4.137005028003652,0.0,12.0,-2.335916132686514
New_Zealand,2023,2023-08-01_2023-09-01,34.0,31.0,6.869869169528686,5.684331942501554,0.0,6.0,19.0,-8.290957854455579,0.0,8.903254299270275,1.0,8.0,22.0,-7.6783174513594785,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,3.5,0.0,11.0,-15.597329402224002,3.452003452241859,0.0,11.0,-15.775537872686705,4.596897665951898,0.0,14.0,-12.421109799625302
New_Zealand,2023,2023-09-01_2023-10-01,21.0,30.0,24.73636309455087,13.176796038298743,1.0,19.0,65.0,-4.361358689908431,1.0,39.86550631314284,13.0,36.0,72.0,-3.9609437230970173,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,1.5,0.0,5.0,-17.298639483088646,4.324306918874129,0.0,13.0,-7.686304040834269,7.499556541493425,0.0,21.0,-5.127688335579739
New_Zealand,2023,2023-10-01_2023-11-01,9.0,31.0,22.747342611674778,14.983399538077688,1.0,20.0,58.0,-3.6041141263596903,1.0,33.64079752219657,13.0,32.0,65.0,-5.849160828532117,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,1.5,0.0,5.0,-6.826810548168356,5.355338398523492,0.0,15.0,-3.1007454887054027,10.678249601702092,1.0,29.0,-2.8361134284575096
New_Zealand,2023,2023-11-01_2023-12-01,18.0,30.0,15.654158728462916,12.538741456974755,1.0,14.0,40.0,-3.420739714600042,1.0,20.163561095548964,5.0,18.0,43.0,-3.1629719471068123,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,3.5,0.0,11.0,-7.703245527223012,5.531183793193877,0.0,16.0,-5.463634378486624,10.955990127957708,1.0,30.0,-3.7592830944941262
New_Zealand,2023,2023-12-01_2024-01-01,21.0,31.0,18.90688754216371,15.40167302585674,1.0,18.0,44.625,-3.390561539539096,1.0,23.81873363688246,8.0,22.0,47.0,-3.106487160730011,jump_ar1__k300,1.7994791247741089,False,0.023680170796184664,False,notification_index_forecast,prequential,0.5382293057748863,0.019999999999999997,0.02000000000000008,0.4217706942251137,0.3681080460298742,1.726171490397533e-17,0.14204161773236648,0.48985033623775937,1.5,0.0,5.0,-17.53749007497269,6.541284215457282,0.0,19.0,-5.663024040910171,14.050576460571747,1.0,38.0,-3.7899860298333796
Sweden,2023,2023-01-01_2023-02-01,0.0,31.0,2.2405092707537526,2.1425223344707534,0.0,2.0,9.0,-1.3698595358828773,1.0,3.3001807602257855,0.0,3.0,11.0,-2.192285676094155,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,2.0,-0.4565162925125474,1.1760923353518213,0.0,4.0,-0.9668914074802502,1.0944755543049054,0.0,4.0,-0.910440663750597
Sweden,2023,2023-02-01_2023-03-01,2.0,28.0,1.5431565036482002,1.5030151357707051,0.0,1.0,7.0,-1.8458383840679242,1.0,2.2123792040565924,0.0,2.0,8.0,-1.6852219745070158,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,3.0,-2.5642833135206526,0.9647620533248303,0.0,4.0,-1.9100869074948825,0.8125146005748332,0.0,3.0,-2.0482289957202693
Sweden,2023,2023-03-01_2023-04-01,1.0,31.0,2.1032623848090113,2.0551019495399,0.0,1.0,8.0,-1.4024279185153394,1.0,2.969075177896531,0.0,2.0,10.0,-1.6438692195753868,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,2.0,-1.3289528837907874,1.180322540125797,0.0,4.0,-1.1848624715448532,1.177645281905753,0.0,4.0,-1.1845846648510312
Sweden,2023,2023-04-01_2023-05-01,0.0,30.0,1.986405663595256,1.9694051776715558,0.0,1.0,7.0,-1.3449872507099443,1.0,2.699657975724678,0.0,2.0,8.0,-1.8806747907958519,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,3.0,-0.4552348906983138,1.165232129272289,0.0,4.0,-0.9541548476435479,1.2342824703721964,0.0,5.0,-1.0005956166614334
Sweden,2023,2023-05-01_2023-06-01,3.0,31.0,1.753067795969611,1.698311893067794,0.0,1.0,7.0,-2.2678669536075162,1.0,2.3293257052357257,0.0,2.0,8.0,-2.0412302662802224,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,2.5,0.0,8.0,-1.9257033056869066,1.0890533899517987,0.0,4.0,-2.599740900295701,1.0560335668742256,0.0,4.0,-2.641500283762421
Sweden,2023,2023-06-01_2023-07-01,8.0,30.0,2.219258928569299,2.19792621485143,0.0,2.0,7.0,-4.532122174855103,0.0,3.027201732708975,0.0,2.0,9.0,-3.9640691279657023,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,3.0,-11.699365916763298,1.196106089656983,0.0,5.0,-6.928970258700601,1.3731815014342068,0.0,5.0,-6.318870694350755
Sweden,2023,2023-07-01_2023-08-01,6.0,31.0,4.019570665856275,3.8940832671361076,0.0,3.0,12.0,-2.69283959935655,1.0,5.723490023050319,0.0,5.0,15.0,-2.2914570593081756,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,2.0,-8.550240432015748,1.5368776157595114,0.0,5.0,-4.3164793858183845,2.2452608453856544,0.0,7.0,-3.409316187436149
Sweden,2023,2023-08-01_2023-09-01,10.0,31.0,4.902059489948815,4.83412224247275,0.0,4.0,14.0,-3.4881162650353277,1.0,6.717220566926738,1.0,6.0,17.0,-2.9922786940599293,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,2.0,-15.099866965913456,1.8026409072132383,0.0,6.0,-6.742448945862178,3.0627349040928666,0.0,10.0,-4.634272044114827
Sweden,2023,2023-09-01_2023-10-01,18.0,30.0,6.367013795428585,6.214580512932645,0.0,5.0,18.0,-5.041128751863162,1.0,8.180345611364075,1.0,7.0,20.0,-4.544973538976264,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,8.5,0.0,24.0,-4.191710834389528,2.123909951870235,0.0,7.0,-11.326359921603935,4.282450669174774,0.0,13.0,-6.59419176220951
Sweden,2023,2023-10-01_2023-11-01,43.0,31.0,10.01808432170528,9.997858821379582,0.0,9.0,25.0,-8.707316614041774,0.0,13.221746116474765,3.0,12.0,28.625,-8.09395610673531,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,1.5,0.0,5.0,-38.306261947920206,2.797997322017784,0.0,9.0,-24.17072619411692,6.886443521146741,0.0,19.0,-11.320330274416234
Sweden,2023,2023-11-01_2023-12-01,25.0,30.0,21.21111059111268,20.18812483162288,1.0,16.0,72.625,-4.003966285288516,1.0,30.654752143253013,7.0,24.0,89.0,-3.638161373339039,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,0.5,0.0,3.0,-40.42501600400245,3.6891354661038203,0.0,11.0,-10.521371317987242,11.605293014510996,1.0,32.0,-4.583076574520462
Sweden,2023,2023-12-01_2024-01-01,21.0,31.0,23.318245218219232,23.399244475481318,2.0,20.0,63.0,-3.575404247479709,1.0,30.40163135734421,8.0,27.0,71.0,-3.446736036116069,jump_ar1__k100,4.2655653132993026,False,0.006135732729832095,False,notification_index_forecast,prequential,0.5242273032724954,0.02000000000000001,0.02000000000000001,0.4357726967275045,0.5640097261504525,1.7742134171941404e-16,1.474362944261448e-15,0.4359902738495459,2.5,0.0,8.0,-12.010452607711848,4.752675505122181,0.0,14.0,-7.210183240852841,16.604588908185708,2.0,44.0,-3.65294973827774
United_States,2023,2023-01-07_2023-01-14,18.0,7.0,36.25647178465463,32.66004012107395,1.0,35.0,69.625,-4.796139686745113,1.0,38.93726813707201,17.0,37.0,68.0,-4.898371308176868,jump_ar1__k1000,-1.1546747889027118,False,0.004621814674565985,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.02000000000000001,0.09652163364945456,0.795501071210124,0.0511307787483605,3.824753990945375e-18,0.15336815004151552,5.5,0.0,27.0,-4.8185141315711855,15.299529181577661,0.0,73.0,-4.245136576601684,22.989587266310487,0.0,109.0,-4.252854738143401
United_States,2023,2023-01-14_2023-01-21,15.0,7.0,32.723815186447936,28.99074157768044,1.0,32.0,63.0,-4.886082839734919,1.0,34.893931615644036,15.0,34.0,60.0,-5.048404021399605,jump_ar1__k1000,-1.1546747889027118,False,0.004621814674565985,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.02000000000000001,0.09652163364945456,0.795501071210124,0.0511307787483605,3.824753990945375e-18,0.15336815004151552,2.5,0.0,13.0,-5.666218806065361,15.367763180348808,0.0,74.0,-4.058375247961918,23.16894950140161,0.0,110.0,-4.104134008585652
United_States,2023,2023-01-21_2023-01-28,36.0,7.0,28.550470959060327,26.868401395141802,1.0,28.0,55.0,-3.6726309752953,1.0,29.969074635270715,9.375,29.0,53.0,-3.5582822940794356,jump_ar1__k1000,-1.1546747889027118,False,0.004621814674565985,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.02000000000000001,0.09652163364945456,0.795501071210124,0.0511307787483605,3.824753990945375e-18,0.15336815004151552,7.5,0.0,36.0,-6.142817442479689,15.358981373961992,0.0,73.0,-5.197511075632339,22.954892501371194,0.0,109.0,-4.989199427322067
United_States,2023,2023-01-28_2023-02-04,29.0,7.0,31.797292987520166,29.0136778226873,0.375,31.0,61.0,-3.363447072353205,1.0,33.673979987346826,16.0,33.0,59.0,-3.2473627669818086,jump_ar1__k1000,-1.1546747889027118,False,0.004621814674565985,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.02000000000000001,0.09652163364945456,0.795501071210124,0.0511307787483605,3.824753990945375e-18,0.15336815004151552,4.5,0.0,22.0,-6.6125525513590215,15.7194407484476,0.0,75.0,-4.838024019048206,23.996184658123052,0.0,114.0,-4.719072915908731
United_States,2023,2023-02-04_2023-02-11,35.0,7.0,33.897527716454675,31.589689018453416,1.0,32.0,68.0,-3.4607971758129765,1.0,35.92825360121432,16.0,33.0,62.0,-3.342215580566127,jump_ar1__k1000,-1.1546747889027118,False,0.004621814674565985,False,notification_index_forecast,prequential,0.8634783663505454,0.019999999999999997,0.02000000000000001,0.09652163364945456,0.795501071210124,0.0511307787483605,3.824753990945375e-18,0.15336815004151552,8.5,0.0,41.0,-5.829779585135914,15.982550030280786,0.0,76.0,-5.1216456923968305,24.70541473743378,0.0,118.0,-4.933190858394452
